subject_as_recorded,subfield_codes,vocab,source_authority_uri,authorized_label,structured_value,ds_qid
Lamporecchio (Italy)--History.,a--x,0,,Italy--Lamporecchio;History,http://id.worldcat.org/fast/1269898;http://id.worldcat.org/fast/958235,Q8251;Q6879
Lancashire (England)--History,a--x,0,http://id.loc.gov/authorities/subjects/sh2008115976,England--Lancashire;History,http://id.worldcat.org/fast/1204978;http://id.worldcat.org/fast/958235,Q4240;Q6879
Lancashire (England)--History.,a--x,0,http://id.loc.gov/authorities/subjects/sh2008115976,England--Lancashire;History,http://id.worldcat.org/fast/1204978;http://id.worldcat.org/fast/958235,Q4240;Q6879
Lancashire (England)--History--Sources,a--x--v,0,,England--Lancashire;History;Sources,http://id.worldcat.org/fast/1204978;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q4240;Q6879;Q2769
Lancashire (England)--History--Sources.,a--x--v,0,,England--Lancashire;History;Sources,http://id.worldcat.org/fast/1204978;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q4240;Q6879;Q2769
"Lancaster (England : Duchy)--Charters, grants, privileges--Early works to 1800",a--x--v,0,,England--Lancaster (Duchy);Charters;Early works,http://id.worldcat.org/fast/1336415;http://id.worldcat.org/fast/852538;http://id.worldcat.org/fast/1411636,Q38972;Q8353;Q300
Land grants,a,fast,http://id.worldcat.org/fast/991259,Land grants,http://id.worldcat.org/fast/991259,Q8170
Land grants.,a,fast,http://id.worldcat.org/fast/991259,Land grants,http://id.worldcat.org/fast/991259,Q8170
Land grants--Belgium,a--z,0,,Land grants;Belgium,http://id.worldcat.org/fast/991259;http://id.worldcat.org/fast/1210278,Q8170;Q16301
Land grants--England,a--z,0,,Land grants;England,http://id.worldcat.org/fast/991259;http://id.worldcat.org/fast/1219920,Q8170;Q320
Land grants--France,a--z,0,,Land grants;France,http://id.worldcat.org/fast/991259;http://id.worldcat.org/fast/1204289,Q8170;Q152
Land grants--Italy,a--z,0,,Land grants;Italy,http://id.worldcat.org/fast/991259;http://id.worldcat.org/fast/1204565,Q8170;Q249
Land grants--Italy.,a--z,0,,Land grants;Italy,http://id.worldcat.org/fast/991259;http://id.worldcat.org/fast/1204565,Q8170;Q249
Land grants--Spain--Catalonia,a--z--z,0,,Land grants;Spain--Catalonia,http://id.worldcat.org/fast/991259;http://id.worldcat.org/fast/1206043,Q8170;Q4787
Landlord and tenant,a,fast,http://id.worldcat.org/fast/991718,Landlord and tenant,http://id.worldcat.org/fast/991718,Q4147
Landlord and tenant.,a,fast,http://id.worldcat.org/fast/991718,Landlord and tenant,http://id.worldcat.org/fast/991718,Q4147
Landlord and tenant--France,a--z,0,http://id.loc.gov/authorities/subjects/sh2008106614,Landlord and tenant;France,http://id.worldcat.org/fast/991718;http://id.worldcat.org/fast/1204289,Q4147;Q152
Landlord and tenant--France.,a--z,0,http://id.loc.gov/authorities/subjects/sh2008106614,Landlord and tenant;France,http://id.worldcat.org/fast/991718;http://id.worldcat.org/fast/1204289,Q4147;Q152
Land tenure,a,fast,http://id.worldcat.org/fast/991362,Land tenure,http://id.worldcat.org/fast/991362,Q4824
Land tenure.,a,fast,http://id.worldcat.org/fast/991362,Land tenure,http://id.worldcat.org/fast/991362,Q4824
Land tenure--Belgium,a--z,0,,Land tenure;Belgium,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1210278,Q4824;Q16301
Land tenure--England,a--z,0,,Land tenure;England,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1219920,Q4824;Q320
Land tenure--England--14th century,a--z--y,0,,Land tenure;England;Fourteenth century,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/933420,Q4824;Q320;Q295
Land tenure--England--14th century.,a--z--y,0,,Land tenure;England;Fourteenth century,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/933420,Q4824;Q320;Q295
Land tenure--England--15th century,a--z--y,0,,Land tenure;England;Fifteenth century,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/923962,Q4824;Q320;Q154
Land tenure--England--15th century.,a--z--y,0,,Land tenure;England;Fifteenth century,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/923962,Q4824;Q320;Q154
Land tenure--England--Early works to 1800,a--z--v,0,,Land tenure;England;Early works,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1411636,Q4824;Q320;Q300
Land tenure--England--Gloucestershire--History--Early works to 1800,a--z--z--x--v,0,,Land tenure;England--Gloucestershire;History,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1207541;http://id.worldcat.org/fast/958235,Q4824;Q16359;Q6879
Land tenure--England--Gloucestershire--History--Early works to 1800.,a--z--z--x--v,0,,Land tenure;England--Gloucestershire;History,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1207541;http://id.worldcat.org/fast/958235,Q4824;Q16359;Q6879
Land tenure--England--History,a--z--x,0,,Land tenure;England;History,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/958235,Q4824;Q320;Q6879
Land tenure--England--Lazenby--History--Sources,a--z--z--x--v,0,,Land tenure;England;History,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/958235,Q4824;Q320;Q6879
Land tenure--England--Lazenby--History--Sources.,a--z--z--x--v,0,,Land tenure;England;History,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/958235,Q4824;Q320;Q6879
Land tenure--England--Winchcombe--History--Sources,a--z--z--x--v,0,,Land tenure;England--Winchcombe;History,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1229349;http://id.worldcat.org/fast/958235,Q4824;Q16305;Q6879
Land tenure--England--Winchcombe--History--Sources.,a--z--z--x--v,0,,Land tenure;England--Winchcombe;History,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1229349;http://id.worldcat.org/fast/958235,Q4824;Q16305;Q6879
Land tenure--England--York--History--Sources,a--z--z--x--v,0,,Land tenure;England--York;History,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1208113;http://id.worldcat.org/fast/958235,Q4824;Q16332;Q6879
Land tenure--England--York--History--Sources.,a--z--z--x--v,0,,Land tenure;England--York;History,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1208113;http://id.worldcat.org/fast/958235,Q4824;Q16332;Q6879
Land tenure--England--Yorkshire--History--To 1500,a--z--z--x--y,0,,Land tenure;England--Yorkshire;History,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1213252;http://id.worldcat.org/fast/958235,Q4824;Q4304;Q6879
Land tenure--England--Yorkshire--History--To 1500.,a--z--z--x--y,0,,Land tenure;England--Yorkshire;History,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1213252;http://id.worldcat.org/fast/958235,Q4824;Q4304;Q6879
Land tenure--France--Early works to 1800,a--z--v,0,,Land tenure;France;Early works,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1411636,Q4824;Q152;Q300
Land tenure--France--Early works to 1800.,a--z--v,0,,Land tenure;France;Early works,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1411636,Q4824;Q152;Q300
Land tenure--France--History,a--z--x,0,http://id.loc.gov/authorities/subjects/sh2009128607,Land tenure;France;History,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/958235,Q4824;Q152;Q6879
Land tenure--France--History.,a--z--x,0,http://id.loc.gov/authorities/subjects/sh2009128607,Land tenure;France;History,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/958235,Q4824;Q152;Q6879
Land tenure--France--History--14th century,a--z--x--y,0,,Land tenure;France;History;Fourteenth century,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/933420,Q4824;Q152;Q6879;Q295
Land tenure--France--History--16th century,a--z--x--y,0,,Land tenure;France;History;Sixteenth century,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851,Q4824;Q152;Q6879;Q335
Land tenure--France--History--16th century.,a--z--x--y,0,,Land tenure;France;History;Sixteenth century,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851,Q4824;Q152;Q6879;Q335
Land tenure--Germany--History,a--z--x,0,,Land tenure;Germany;History,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1210272;http://id.worldcat.org/fast/958235,Q4824;Q3032;Q6879
Land tenure--Italy--10th century,a--z--y,0,,Land tenure;Italy;Tenth century,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1147737,Q4824;Q249;Q12530
Land tenure--Italy--10th century.,a--z--y,0,,Land tenure;Italy;Tenth century,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1147737,Q4824;Q249;Q12530
Land tenure--Italy--Naples--10th century,a--z--z--y,0,,Land tenure;Italy--Naples;Tenth century,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1204441;http://id.worldcat.org/fast/1147737,Q4824;Q4772;Q12530
Land tenure--Italy--Naples--10th century.,a--z--z--y,0,,Land tenure;Italy--Naples;Tenth century,http://id.worldcat.org/fast/991362;http://id.worldcat.org/fast/1204441;http://id.worldcat.org/fast/1147737,Q4824;Q4772;Q12530
Land tenure--Law and legislation--England--Early works to 1800,a--x--z--v,0,,Land tenure--Law and legislation;England;Early works,http://id.worldcat.org/fast/991383;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1411636,Q38973;Q320;Q300
Land titles--England--Early works to 1800,a--z--v,0,,Land titles;England;Early works,http://id.worldcat.org/fast/991438;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1411636,Q38974;Q320;Q300
Land titles--Registration and transfer,a--x,fast,http://id.worldcat.org/fast/991447,Land titles--Registration and transfer,http://id.worldcat.org/fast/991447,Q3540
Land titles--Registration and transfer.,a--x,fast,http://id.worldcat.org/fast/991447,Land titles--Registration and transfer,http://id.worldcat.org/fast/991447,Q3540
Land titles--Registration and transfer--France--History,a--x--z--x,0,,Land titles--Registration and transfer;France;History,http://id.worldcat.org/fast/991447;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/958235,Q3540;Q152;Q6879
Land titles--Registration and transfer--France--History.,a--x--z--x,0,,Land titles--Registration and transfer;France;History,http://id.worldcat.org/fast/991447;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/958235,Q3540;Q152;Q6879
Land titles--Registration and transfer--Italy--History,a--x--z--x,0,,Land titles--Registration and transfer;Italy;History,http://id.worldcat.org/fast/991447;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/958235,Q3540;Q249;Q6879
Land titles--Registration and transfer--Italy--History.,a--x--z--x,0,,Land titles--Registration and transfer;Italy;History,http://id.worldcat.org/fast/991447;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/958235,Q3540;Q249;Q6879
Land value taxation,a,fast,http://id.worldcat.org/fast/991657,Land value taxation,http://id.worldcat.org/fast/991657,Q7971
Land value taxation.,a,fast,http://id.worldcat.org/fast/991657,Land value taxation,http://id.worldcat.org/fast/991657,Q7971
Land value taxation--France--16th century,a--z--y,0,,Land value taxation;France;Sixteenth century,http://id.worldcat.org/fast/991657;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1119851,Q7971;Q152;Q335
Land value taxation--France--16th century.,a--z--y,0,,Land value taxation;France;Sixteenth century,http://id.worldcat.org/fast/991657;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1119851,Q7971;Q152;Q335
Land value taxation--France--17th century,a--z--y,0,,Land value taxation;France;Seventeenth century,http://id.worldcat.org/fast/991657;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1113663,Q7971;Q152;Q2771
Land value taxation--France--17th century.,a--z--y,0,,Land value taxation;France;Seventeenth century,http://id.worldcat.org/fast/991657;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1113663,Q7971;Q152;Q2771
Land value taxation--France--18th century,a--z--y,0,,Land value taxation;France;Eighteenth century,http://id.worldcat.org/fast/991657;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/904058,Q7971;Q152;Q3024
Land value taxation--France--18th century.,a--z--y,0,,Land value taxation;France;Eighteenth century,http://id.worldcat.org/fast/991657;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/904058,Q7971;Q152;Q3024
Language and languages--Philosophy,a--x,fast,(OCoLC)fst00992193,Language and languages--Philosophy,http://id.worldcat.org/fast/992193,Q5943
Language and languages--Philosophy.,a--x,fast,(OCoLC)fst00992193,Language and languages--Philosophy,http://id.worldcat.org/fast/992193,Q5943
Language and languages--Philosophy--Early works to 1800,a--x--v,0,,Language and languages--Philosophy;Philosophy;Early works,http://id.worldcat.org/fast/992193;http://id.worldcat.org/fast/1060777;http://id.worldcat.org/fast/1411636,Q5943;Q5883;Q300
Language and languages--Philosophy--Early works to 1800.,a--x--v,0,,Language and languages--Philosophy;Philosophy;Early works,http://id.worldcat.org/fast/992193;http://id.worldcat.org/fast/1060777;http://id.worldcat.org/fast/1411636,Q5943;Q5883;Q300
Larciano (Italy)--History,a--x,0,,Italy--Larciano;History,http://id.worldcat.org/fast/1249741;http://id.worldcat.org/fast/958235,Q8282;Q6879
Larciano (Italy)--History.,a--x,0,,Italy--Larciano;History,http://id.worldcat.org/fast/1249741;http://id.worldcat.org/fast/958235,Q8282;Q6879
Last Supper--Sermons--Early works to 1800,a--v--v,0,,Last Supper;Sermons;Early works,http://id.worldcat.org/fast/992931;http://id.worldcat.org/fast/1423904;http://id.worldcat.org/fast/1411636,Q27143;Q180;Q300
Latin America,a,fast,http://id.worldcat.org/fast/1245945,Latin America,http://id.worldcat.org/fast/1245945,Q6946
Latin America.,a,fast,http://id.worldcat.org/fast/1245945,Latin America,http://id.worldcat.org/fast/1245945,Q6946
Latin drama,a,fast,http://id.worldcat.org/fast/993101,Latin drama,http://id.worldcat.org/fast/993101,Q7172
Latin drama.,a,fast,http://id.worldcat.org/fast/993101,Latin drama,http://id.worldcat.org/fast/993101,Q7172
Latin drama (Comedy),a,fast,http://id.worldcat.org/fast/993105,Latin drama (Comedy),http://id.worldcat.org/fast/993105,Q6887
Latin drama (Comedy)--Early works to 1800,a--v,0,,Latin drama (Comedy);Early works,http://id.worldcat.org/fast/993105;http://id.worldcat.org/fast/1411636,Q6887;Q300
Latin drama (Comedy)--Early works to 1800.,a--v,0,,Latin drama (Comedy);Early works,http://id.worldcat.org/fast/993105;http://id.worldcat.org/fast/1411636,Q6887;Q300
Latin drama (Tragedy),a,fast,http://id.worldcat.org/fast/993112,Latin drama (Tragedy),http://id.worldcat.org/fast/993112,Q6855
Latin drama (Tragedy)--Early works to 1800,a--v,0,,Latin drama (Tragedy);Early works,http://id.worldcat.org/fast/993112;http://id.worldcat.org/fast/1411636,Q6855;Q300
Latin drama (Tragedy)--Early works to 1800.,a--v,0,,Latin drama (Tragedy);Early works,http://id.worldcat.org/fast/993112;http://id.worldcat.org/fast/1411636,Q6855;Q300
Latin drama--Early works to 1800,a--v,0,,Latin drama;Early works,http://id.worldcat.org/fast/993101;http://id.worldcat.org/fast/1411636,Q7172;Q300
Latin drama--Early works to 1800.,a--v,0,,Latin drama;Early works,http://id.worldcat.org/fast/993101;http://id.worldcat.org/fast/1411636,Q7172;Q300
"Latin Empire, 1204-1261",a,0,,"Europe--Latin Empire, 1204-1261",http://id.worldcat.org/fast/1245946,Q7357
"Latin Empire, 1204-1261--Statutes",a--x,0,,"Europe--Latin Empire, 1204-1261;Statutes",http://id.worldcat.org/fast/1245946;http://id.worldcat.org/fast/1132185,Q7357;Q4230
"Latin Empire, 1204-1261--Statutes.",a--x,0,,"Europe--Latin Empire, 1204-1261;Statutes",http://id.worldcat.org/fast/1245946;http://id.worldcat.org/fast/1132185,Q7357;Q4230
Latin language,a,fast,http://id.worldcat.org/fast/993125,Latin language,http://id.worldcat.org/fast/993125,Q4170
"Latin language, Medieval and modern",a,fast,http://id.worldcat.org/fast/993284,"Latin language, Medieval and modern",http://id.worldcat.org/fast/993284,Q3013
"Latin language, Medieval and modern.",a,fast,http://id.worldcat.org/fast/993284,"Latin language, Medieval and modern",http://id.worldcat.org/fast/993284,Q3013
"Latin language, Medieval and modern--Dictionaries--German--Early works to 1800",a--v--x--v,0,,"Latin language, Medieval and modern;Dictionaries;German language;Early works",http://id.worldcat.org/fast/993284;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/941408;http://id.worldcat.org/fast/1411636,Q3013;Q3041;Q3023;Q300
"Latin language, Medieval and modern--Dictionaries--German--Early works to 1800.",a--v--x--v,0,,"Latin language, Medieval and modern;Dictionaries;German language;Early works",http://id.worldcat.org/fast/993284;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/941408;http://id.worldcat.org/fast/1411636,Q3013;Q3041;Q3023;Q300
"Latin language, Medieval and modern--Grammar--Early works to 1800",a--x--v,0,,"Latin language, Medieval and modern--Grammar;Early works",http://id.worldcat.org/fast/993287;http://id.worldcat.org/fast/1411636,Q5890;Q300
"Latin language, Medieval and modern--Grammar--Early works to 1800.",a--x--v,0,,"Latin language, Medieval and modern--Grammar;Early works",http://id.worldcat.org/fast/993287;http://id.worldcat.org/fast/1411636,Q5890;Q300
"Latin language, Medieval and modern--Rhetoric",a--x,fast,http://id.worldcat.org/fast/993299,"Latin language, Medieval and modern--Rhetoric",http://id.worldcat.org/fast/993299,Q7103
"Latin language, Medieval and modern--Rhetoric",a--x,0,,"Latin language, Medieval and modern--Rhetoric",http://id.worldcat.org/fast/993299,Q7103
"Latin language, Medieval and modern--Rhetoric.",a--x,0,,"Latin language, Medieval and modern--Rhetoric",http://id.worldcat.org/fast/993299,Q7103
"Latin language, Medieval and modern--Rhetoric.",a--x,fast,http://id.worldcat.org/fast/993299,"Latin language, Medieval and modern--Rhetoric",http://id.worldcat.org/fast/993299,Q7103
"Latin language, Medieval and modern--Study and teaching--Early works to 1800",a--x--v,0,,"Latin language, Medieval and modern--Study and teaching;Early works",http://id.worldcat.org/fast/1425786;http://id.worldcat.org/fast/1411636,Q5865;Q300
