ds_id,date_added,date_last_updated,source_type,cataloging_convention,holding_institution,holding_institution_as_recorded,holding_institution_id_number,holding_institution_shelfmark,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place,production_place_label,production_date_as_recorded,production_date,century,century_aat,dated,uniform_title_as_recorded,uniform_title_agr,title_as_recorded,title_as_recorded_agr,standard_title,genre_as_recorded,genre,genre_label,subject_as_recorded,subject,subject_label,author_as_recorded,author_as_recorded_agr,author,author_wikidata,author_instance_of,author_label,artist_as_recorded,artist_as_recorded_agr,artist,artist_label,artist_wikidata,artist_instance_of,scribe_as_recorded,scribe_as_recorded_agr,scribe,scribe_label,scribe_wikidata,scribe_instance_of,associated_agent_as_recorded,associated_agent_as_recorded_agr,associated_agent,associated_agent_label,associated_agent_wikidata,associated_agent_instance_of,language_as_recorded,language,language_label,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,former_owner_label,former_owner_wikidata,former_owner_instance_of,material_as_recorded,material,material_label,physical_description,note,acknowledgements,data_processed_at,data_source_modified,source_file
,,,marc-xml,"",Q49117,University of Pennsylvania,9949540993503681,Ms. Coll. 764 Item 163,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949540993503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3kw88/manifest,"","","",1487.,1487,15,http://vocab.getty.edu/aat/300404465,,"","","Antonio Cilli deed,","",Deed,"Notarial documents|Deeds|Manuscripts, Latin|Manuscripts, Renaissance",http://vocab.getty.edu/aat/300164785|http://vocab.getty.edu/aat/300027249|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008472,"notarial documents|deeds|Manuscripts, Latin|Manuscripts, Renaissance","Cilli, Antonio|San Miniato, Bartolomeo di|San Miniato, Cosimo di|15th century|Real property--Italy--15th century|Real property|Florence (Italy)--History--15th century|Italy",|||http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1091096|http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1204565,|||Fifteenth century|Real property;Italy;Fifteenth century|Real property|Italy--Florence;History;Fifteenth century|Italy,"","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949540993503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949541193503681,Ms. Coll. 764 Item 164,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949541193503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3vm1b/manifest,"","","",1488.,1488,15,http://vocab.getty.edu/aat/300404465,,"","","Admission letter to the Third Order Secular of St. Francis,","",Letters,"Notarial documents|Legal documents|Manuscripts, Renaissance|Manuscripts, Latin",http://vocab.getty.edu/aat/300164785|http://vocab.getty.edu/aat/300027590|http://id.worldcat.org/fast/1008472|http://id.worldcat.org/fast/1008395,"notarial documents|legal documents|Manuscripts, Renaissance|Manuscripts, Latin","Di Giovanni family|Giovanni, Bernardo di|Giovanni, Costanza di|Third Order Secular of St. Francis|Third Order Secular of St. Francis|Franciscans|San Salvatore al Monte (Monastery : Florence, Italy)|San Salvatore al Monte (Monastery : Florence, Italy)|Franciscans|Early works to 1800|Third orders|Third orders|Confraternities|Confraternities--Italy--Early works to 1800|Italy|Florence (Italy)--History--15th century",|||http://id.worldcat.org/fast/655590|http://id.worldcat.org/fast/655590|http://id.worldcat.org/fast/530004|http://id.worldcat.org/fast/734329|http://id.worldcat.org/fast/734329|http://id.worldcat.org/fast/530004|http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1150112|http://id.worldcat.org/fast/1150112|http://id.worldcat.org/fast/875041|http://id.worldcat.org/fast/875041;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962,"|||Third Order Secular of St. Francis|Third Order Secular of St. Francis|Franciscans|San Salvatore al Monte (Monastery : Florence, Italy)|San Salvatore al Monte (Monastery : Florence, Italy)|Franciscans|Early works|Third orders|Third orders|Confraternities|Confraternities;Italy;Early works|Italy|Italy--Florence;History;Fifteenth century","","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949541193503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949571003503681,Ms. Coll. 764 Item 165,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949571003503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3qs9v/manifest,"","","",1488.,1488,15,http://vocab.getty.edu/aat/300404465,,"","","Nicola di Primo deed,","",Deed,"Notarial documents|Deeds|Manuscripts, Latin|Manuscripts, Renaissance",http://vocab.getty.edu/aat/300164785|http://vocab.getty.edu/aat/300027249|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008472,"notarial documents|deeds|Manuscripts, Latin|Manuscripts, Renaissance","Primo, Nicola di|Del Torto, Andrea|15th century|Real property--Italy--15th century|Real property|Pisa (Italy)--History--15th century|Italy",||http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1091096|http://id.worldcat.org/fast/1204823;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1204565,||Fifteenth century|Real property;Italy;Fifteenth century|Real property|Italy--Pisa;History;Fifteenth century|Italy,"","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949571003503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949571013503681,Ms. Coll. 764 Item 166,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949571013503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3g659/manifest,"","","",1488.,1488,15,http://vocab.getty.edu/aat/300404465,,"","","Power of attorney,","",Power of attorney,"Notarial documents|Legal documents|Manuscripts, Renaissance|Manuscripts, Latin",http://vocab.getty.edu/aat/300164785|http://vocab.getty.edu/aat/300027590|http://id.worldcat.org/fast/1008472|http://id.worldcat.org/fast/1008395,"notarial documents|legal documents|Manuscripts, Renaissance|Manuscripts, Latin","Miniato, Colombino|Bartolomeo, Calvano di|Lorenzo, Guidone di|Fiorentino, Lorenzo|Chiesa di San Pancrazio (Florence, Italy)|Chiesa Propositura di S. Cassiano (San Casciano in Val di Pesa, Italy)|Catholic Church. Archdiocese of Florence (Italy)|Catholic Church. Archdiocese of Florence (Italy)|Convento di S. Maria degli Angeli (Florence, Italy)|Convento di S. Maria degli Angeli (Florence, Italy)|Chiesa di San Pancrazio (Florence, Italy)|Florence (Italy)--History--15th century",||||http://id.worldcat.org/fast/1924325||http://id.worldcat.org/fast/609498|http://id.worldcat.org/fast/609498|http://id.worldcat.org/fast/626466|http://id.worldcat.org/fast/626466|http://id.worldcat.org/fast/1924325|http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962,"||||Chiesa di San Pancrazio (Florence, Italy)||Catholic Church. Archdiocese of Florence (Italy)|Catholic Church. Archdiocese of Florence (Italy)|Convento di S. Maria degli Angeli (Florence, Italy)|Convento di S. Maria degli Angeli (Florence, Italy)|Chiesa di San Pancrazio (Florence, Italy)|Italy--Florence;History;Fifteenth century","","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949571013503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949571033503681,Ms. Coll. 764 Item 167,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949571033503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3bd3c/manifest,"","","",1489.,1489,15,http://vocab.getty.edu/aat/300404465,,"","","Martini family deed of gift and power of attorney,","",Power of attorney;Deed,"Notarial documents|Legal documents|Deeds|Manuscripts, Latin|Manuscripts, Renaissance",http://vocab.getty.edu/aat/300164785|http://vocab.getty.edu/aat/300027590|http://vocab.getty.edu/aat/300027249|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008472,"notarial documents|legal documents|deeds|Manuscripts, Latin|Manuscripts, Renaissance","Martini, Cornelia|Martini, Roberto|Rossi, Girolamo de'|15th century|Real property--Italy--15th century|Real property|Florence (Italy)--History--15th century|Italy",|||http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1091096|http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1204565,|||Fifteenth century|Real property;Italy;Fifteenth century|Real property|Italy--Florence;History;Fifteenth century|Italy,"","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949571033503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949571113503681,Ms. Coll. 764 Item 168,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949571113503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3m378/manifest,"","","",1495.,1495,15,http://vocab.getty.edu/aat/300404465,,"","","Louis XII debt commitment letter,","",Letter,"Financial documents|Manuscripts, Latin|Manuscripts, Renaissance",http://vocab.getty.edu/aat/300027473|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008472,"financial records|Manuscripts, Latin|Manuscripts, Renaissance","Pino, Artemio di|Colombino, Giorgio di|Early works to 1800|Banks and banking--France--Lyon--Early works to 1800|Banks and banking|Lyon (France)--History--15th century|France--Lyon|Florence (Italy)--History--15th century",||http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/826867;http://id.worldcat.org/fast/1214593;http://id.worldcat.org/fast/1411636|http://id.worldcat.org/fast/826867|http://id.worldcat.org/fast/1214593;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1214593|http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962,||Early works|Banks and banking;France--Lyon;Early works|Banks and banking|France--Lyon;History;Fifteenth century|France--Lyon|Italy--Florence;History;Fifteenth century,"Louis XII, King of France, 1462-1515","","",Q58514,human,Louis XII of France,"","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949571113503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949571213503681,Ms. Coll. 764 Item 169,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949571213503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3g95b/manifest,"","","",1495.,1495,15,http://vocab.getty.edu/aat/300404465,,"","","Girolamo de Piglis deed,","",Deed,"Notarial documents|Deeds|Manuscripts, Latin|Manuscripts, Renaissance",http://vocab.getty.edu/aat/300164785|http://vocab.getty.edu/aat/300027249|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008472,"notarial documents|deeds|Manuscripts, Latin|Manuscripts, Renaissance","Filippo, Apollonia di|Piglis, Girolamo de|15th century|Real property--Italy--15th century|Real property|Florence (Italy)--History--15th century|Italy",||http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1091096|http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962|http://id.worldcat.org/fast/1204565,||Fifteenth century|Real property;Italy;Fifteenth century|Real property|Italy--Florence;History;Fifteenth century|Italy,"","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949571213503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949571263503681,Ms. Coll. 764 Item 170,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949571263503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3bm1p/manifest,"","","",1501.,1501,16,http://vocab.getty.edu/aat/300404510,,"","","Maria de Bonzi record of house sale,","",Record of sale,"Notarial documents|Manuscripts, Latin|Manuscripts, Renaissance",http://vocab.getty.edu/aat/300164785|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008472,"notarial documents|Manuscripts, Latin|Manuscripts, Renaissance","Bonzi, Maria de|Spinelli, Pietro|Michele, Olivo di|16th century|Real property--Italy--16th century|Real property|Florence (Italy)--History--16th century|Italy",|||http://id.worldcat.org/fast/1119851|http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1119851|http://id.worldcat.org/fast/1091096|http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851|http://id.worldcat.org/fast/1204565,|||Sixteenth century|Real property;Italy;Sixteenth century|Real property|Italy--Florence;History;Sixteenth century|Italy,"","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949571263503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949571313503681,Ms. Coll. 764 Item 171,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949571313503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p36q1g/manifest,"","","",1503.,1503,16,http://vocab.getty.edu/aat/300404510,,"","","Bartolomeo Chellini and Giovanfrancesco de' Carli act of exchange,","",Act of exchange,"Notarial documents|Legal documents|Manuscripts, Latin|Manuscripts, Renaissance",http://vocab.getty.edu/aat/300164785|http://vocab.getty.edu/aat/300027590|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008472,"notarial documents|legal documents|Manuscripts, Latin|Manuscripts, Renaissance","Chellini, Bartolomeo|Carli, Giovanfrancesco de'|16th century|Real property--Italy--16th century|Real property|Florence (Italy)--History--16th century|San Miniato (Italy)--History--16th century|Italy",||http://id.worldcat.org/fast/1119851|http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1119851|http://id.worldcat.org/fast/1091096|http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851|http://id.worldcat.org/fast/1207349;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851|http://id.worldcat.org/fast/1204565,||Sixteenth century|Real property;Italy;Sixteenth century|Real property|Italy--Florence;History;Sixteenth century|Italy--San Miniato;History;Sixteenth century|Italy,"","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949571313503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949571363503681,Ms. Coll. 764 Item 172,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949571363503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p32w8m/manifest,"","","",1506.,1506,16,http://vocab.getty.edu/aat/300404510,,"","","Antonio de' Grifoni power of attorney,","",Power of attorney,"Notarial documents|Legal documents|Manuscripts, Latin|Manuscripts, Renaissance",http://vocab.getty.edu/aat/300164785|http://vocab.getty.edu/aat/300027590|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008472,"notarial documents|legal documents|Manuscripts, Latin|Manuscripts, Renaissance","Grifoni, Michele de'|Grifoni, Antonio de'|Speziale, Giovanni|Andreucci, Bartolomeo|Papi, Giovanni|San Miniato (Church : Signa, Italy)|Florence (Italy)--History--16th century|San Miniato (Italy)--History--16th century|Siena (Italy)--History--16th century",||||||http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851|http://id.worldcat.org/fast/1207349;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851|http://id.worldcat.org/fast/1204409;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851,||||||Italy--Florence;History;Sixteenth century|Italy--San Miniato;History;Sixteenth century|Italy--Siena;History;Sixteenth century,"","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949571363503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949571403503681,Ms. Coll. 764 Item 173,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949571403503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3z65n/manifest,"","","",1506.,1506,16,http://vocab.getty.edu/aat/300404510,,"","","Giovanni de' Rossi power of attorney,","",Power of attorney,"Notarial documents|Manuscripts, Renaissance|Manuscripts, Latin|Legal documents",http://vocab.getty.edu/aat/300164785|http://id.worldcat.org/fast/1008472|http://id.worldcat.org/fast/1008395|http://vocab.getty.edu/aat/300027590,"notarial documents|Manuscripts, Renaissance|Manuscripts, Latin|legal documents","Rossi, Giovanni de'|Sparano, Matteo|Camporitondo, Bartolomeo|Rossi, Girolamo de'|Naples (Italy)--History--16th century|Pistoia (Italy)--History--16th century",||||http://id.worldcat.org/fast/1204441;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851|http://id.worldcat.org/fast/1204411;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851,||||Italy--Naples;History;Sixteenth century|Italy--Pistoia;History;Sixteenth century,"","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949571403503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949571453503681,Ms. Coll. 764 Item 174,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949571453503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3th2c/manifest,"","","",1506.,1506,16,http://vocab.getty.edu/aat/300404510,,"","","Sebastiano Benivieni will,","",Will,"Notarial documents|Wills|Manuscripts, Renaissance|Manuscripts, Latin",http://vocab.getty.edu/aat/300164785|http://vocab.getty.edu/aat/300027764|http://id.worldcat.org/fast/1008472|http://id.worldcat.org/fast/1008395,"notarial documents|wills|Manuscripts, Renaissance|Manuscripts, Latin","Benivieni, Sebastiano|Carlo, Giovanbattista di|Ulivieri, Petronio|Francesco, Alberto di|Doti, Domenico|SS. Annunziata (Church : Florence, Italy)|SS. Annunziata (Church : Florence, Italy)|Inheritance and succession--Italy|Inheritance and succession|Wills|Wills--Italy|Italy|Padua (Italy)--History--16th century|Florence (Italy)--History--16th century",|||||http://id.worldcat.org/fast/543673|http://id.worldcat.org/fast/543673|http://id.worldcat.org/fast/973371;http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/973371|http://id.worldcat.org/fast/1175513|http://id.worldcat.org/fast/1175513;http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1204701;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851|http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851,"|||||SS. Annunziata (Church : Florence, Italy)|SS. Annunziata (Church : Florence, Italy)|Inheritance and succession;Italy|Inheritance and succession|Wills|Wills;Italy|Italy|Italy--Padua;History;Sixteenth century|Italy--Florence;History;Sixteenth century","","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949571453503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949571593503681,Ms. Coll. 764 Item 175,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949571593503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p36w97/manifest,"","","",1510.,1510,16,http://vocab.getty.edu/aat/300404510,,"","","Loan payment receipt,","",Receipt,"Notarial documents|Receipts|Manuscripts, Latin|Manuscripts, Renaissance",http://vocab.getty.edu/aat/300164785|http://vocab.getty.edu/aat/300027573|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008472,"notarial documents|receipts (financial records)|Manuscripts, Latin|Manuscripts, Renaissance","Andrea, Michele di|Guardi, Gabriele|Merchants--Italy|Merchants|Maguelonne (France)--History|Florence (Italy)--History--16th century|Italy",||http://id.worldcat.org/fast/1017057;http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1017057|http://id.worldcat.org/fast/1305766;http://id.worldcat.org/fast/958235|http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851|http://id.worldcat.org/fast/1204565,||Merchants;Italy|Merchants|France--Maguelonne;History|Italy--Florence;History;Sixteenth century|Italy,"","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949571593503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949571653503681,Ms. Coll. 764 Item 176,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949571653503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3pq0f/manifest,"","","",1513.,1513,16,http://vocab.getty.edu/aat/300404510,,"","","Simone di San Miniato will,","",Will,"Notarial documents|Wills|Manuscripts, Renaissance|Manuscripts, Latin",http://vocab.getty.edu/aat/300164785|http://vocab.getty.edu/aat/300027764|http://id.worldcat.org/fast/1008472|http://id.worldcat.org/fast/1008395,"notarial documents|wills|Manuscripts, Renaissance|Manuscripts, Latin","San Miniato, Bartolomeo di|San Miniato, Simone di|San Miniato, Francesco di|San Miniato, Tommaso di|Salviati, Costanza|Papi, Pasquino|Pini, Giovanni|Michele, Lorenzo de'|San Michele Visdomini (Church : Florence, Italy)|Inheritance and succession--Italy|Inheritance and succession|Wills--Italy|Wills|Italy|Florence (Italy)--History--16th century",|||||||||http://id.worldcat.org/fast/973371;http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/973371|http://id.worldcat.org/fast/1175513;http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1175513|http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851,|||||||||Inheritance and succession;Italy|Inheritance and succession|Wills;Italy|Wills|Italy|Italy--Florence;History;Sixteenth century,"","","","","","","","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949571653503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949571713503681,Ms. Coll. 764 Item 178,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949571713503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3337m/manifest,"","","",1515.,1515,16,http://vocab.getty.edu/aat/300404510,,"","","Francesco Soderini indulgence,","",Indulgence,"Indulgences (documents)|Manuscripts, Renaissance|Manuscripts, Latin",http://vocab.getty.edu/aat/300201452|http://id.worldcat.org/fast/1008472|http://id.worldcat.org/fast/1008395,"indulgences (documents)|Manuscripts, Renaissance|Manuscripts, Latin","Sermini, Baldassare Girolamo|Cortona (Italy)--History",|http://id.worldcat.org/fast/1205166;http://id.worldcat.org/fast/958235,|Italy--Cortona;History,"Soderini, Francesco, 1453-1524","","",Q2420669,human,Francesco Soderini,"","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949571713503681_marc.xml
,,,marc-xml,"",Q49117,University of Pennsylvania,9949572783503681,Ms. Coll. 764 Item 179,https://franklin.library.upenn.edu/catalog/FRANKLIN_9949572783503681,https://colenda.library.upenn.edu/phalt/iiif/2/81431-p3468b/manifest,"","","",1516.,1516,16,http://vocab.getty.edu/aat/300404510,,"","","Bernardo Carnesecchi legal decision,","",Legal decision,"Notarial documents|Legal documents|Manuscripts, Latin|Manuscripts, Renaissance",http://vocab.getty.edu/aat/300164785|http://vocab.getty.edu/aat/300027590|http://id.worldcat.org/fast/1008395|http://id.worldcat.org/fast/1008472,"notarial documents|legal documents|Manuscripts, Latin|Manuscripts, Renaissance","San Miniato, Simone di|San Miniato, Bartolomeo di|San Miniato, Giovanni di|San Miniato, Niccolò di|San Miniato, Cosimo di|Inheritance and succession--Italy|Inheritance and succession|Italy|Florence (Italy)--History--16th century|San Miniato (Italy)--History--16th century",|||||http://id.worldcat.org/fast/973371;http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/973371|http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851|http://id.worldcat.org/fast/1207349;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851,|||||Inheritance and succession;Italy|Inheritance and succession|Italy|Italy--Florence;History;Sixteenth century|Italy--San Miniato;History;Sixteenth century,"Carnesecchi, Bernardo","","",Q3638770,human,Bernardo Carnesecchi,"","","","","","","","","","","","",,,,,,,In Latin,Q397,Latin,"","","","","","",parchment,http://vocab.getty.edu/aat/300011851,parchment,Extent: 1 parchment,Sold by Renzo Rizzi (Milan).,,2023-09-11 18:14:53 -0400,2022-08-03,9949572783503681_marc.xml
