title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label_add,ds_qid_add,authorized_label,ds_qid
Seder shel ʻarvit lel ḳipur,סדר של ערבית ליל כפור,Maḥzor,מחזור,Maḥzor,Q75994,,
"Sidur le-yamim noraʼim, sukot ṿe-ʹsimḥat torah; ʻim kaṿanot ha-Ari","סדור לימים נוראים, סוכות ושמחת תורה",,,Hebrew texts,Q44123,,
Seder hoshaʻanot; le-yom ʻaravah,סדר הושענות,Jewish prayers,תפלה,Seder prayers;Prayers;Hebrew texts,Q75992;Q798;Q44123,,
Seder ha-hoshaʻanot; ʻim hoshaʻanh rabah,סדר ההושענות,Jewish prayers,תפלה,Seder prayers;Prayers;Hebrew texts,Q75992;Q798;Q44123,,
Hoshaʻanot le-yom rishon ṿe-sheni shel suḳot; ke-minhag Ḳorfu,הושענות ליום ראשון ושני של סוכות,Jewish prayers,תפלה,Hebrew texts,Q44123,,
Seder teḳiʻat shofar; ʻal derekh ha-Kabalah,סדר תקיעת שופר,Jewish prayers,תפלות,Seder prayers;Text on the shofar,Q75992;Q76044,,
Limud le-Shabat,לימוד לשבת,Jewish prayers,תפלות,Hebrew texts,Q44123,,
Seder limud le-zekher nifṭarim,סדר למוד לזכר נפטרים,Jewish prayers,תפלות,Seder prayers;Prayers;Hebrew texts,Q75992;Q798;Q44123,,
Ḥabaḳbuḳ ha-navi ʻal shigyonot,חבקבוק הנביא על שיגיונות,,,Ḥabaḳbuḳ ha-navi ʻal shigyonot,Q76019,,
Tiḳun seliḥot le-lele ashmoret,תקון סליחות ללילי אשמורת,Jewish prayers,תפלה,Prayers;Hebrew texts,Q798;Q44123,,
Ṿidui le-omro yeme teshuvah,וידוי לאמרו ימי תשובה,Jewish prayers,תפלה,Prayers;Hebrew texts,Q798;Q44123,,
Talmud Bavli; Bava matsiʻa 15a-16a,תלמוד בבלי,Talmud (fragment),תלמוד (קטע),Talmudic text,Q76002,,
Torah; ʻim targum Onḳelos u-perush Rashi ṿe-Ḥazeḳuni (ḳeṭʻa),תורה,Torah (commentary),תורה (פרשנות),Torah commentary,Q44107,,
Megilat Esther,מגילת אסתר,Bible,מגלת אסתר,Megillot;Book of Esther,Q44122;Q39133,,
"Blood libel in Metz, 1670",,,,Blood libel,Q76074,,
Sefer refuʼot; ketʻa,ספר רפואות,,,Hebrew texts,Q44123,,
El ḥay yashmiʻah lanu /,אל חי ישמיע לנו,,,Hebrew texts,Q44123,,
Perush ʻal perush Rashi la-torah; Be-reshit- Shemot,"פרוש על פרוש רש""י לתורה",,,Hebrew commentary,Q75988,,
Maʻasʹeh nora me-R. Yosef Dela Reina,מעשה נורא מר' יוסף דילה ריינה,Jewish literature,ספרות עברית,Biography;Hebrew text,Q6002;Q75984,,
Hilkhot sheḥiṭah u-ṭerefot; ʻal derekh sheʼelot u-teshuvot] /,הלכות שחיטה וטרפות,,,Laws for slaughtering,Q76021,,
Sefer ha-ʻarukh,ספר הערוך,,,Hebrew texts,Q44123,,
Sheʼelah; ʻal sikhsukh ben ashkenazim ṿe-sefaradim be-Ṿirona bi-shenat 1653] /,שאלה,,,Hebrew texts,Q44123,,
Sheʼelah; be-ʻinyan berakhah aḥat me-ʻin shalosh,שאלה,Responsa,שאלות ותשובות,Responsa,Q75989,,
Sheʼelah u-teshuvah; be-ʻinyan ha-shoḥeṭ Yeḥiel ben Meʼir Glents mi-Lavov] /,שאלות ותשובות,,,Responsa,Q75989,,
Sheʼelah; be-ʻinyan miḳveh,שאלה,Responsa,שאלות ותשובות,Responsa,Q75989,,
Sheʼelot u-teshuvot; be-ʻinyan shoḥeṭ] /,שאלה ותשובה,,,Responsa,Q75989,,
Luaḥ rashe ha-milot; ha-baʼim be-sefer ha-diḳduḳ,לוח ראשי המלות,Acronym (Hebrew),דקדוק,Hebrew text;Acronym,Q44123;Q76075,,
Sheʼelah u-teshuvah; be-ʻinyan dayan,שאלה ותשובה,Responsa,שאלות ותשובות,Responsa,Q75989,,
Sheʼelah u-teshuvah; be-ʻinyan misim,שאלה ותשובה,Responsa,שאלות ותשובות,Responsa,Q75989,,
Sheʼelot u-teshuvot,שאלות ותשובות,Responsa,שאלות ותשובות,Responsa,Q75989,,
Ṭofse sheṭarot,טופסי שטרות,,,Hebrew texts,Q44123,,
"Derashot, piyuṭim ṿe-hespedim","דרשות, פיוטים והספדים",,,Sermons;Piyyutim,Q1400;Q76006,,
Sheʼerit yosef,שארית יוסף,,,Hebrew texts,Q44123,,
Mishle; 19:7-30:29,משלי,Bible,כתובים,Book of Proverbs,Q20508,,
Sefer ha-shorashim; R.Sh.M- Sh.Kh.L,ספר השרשים,,,Hebrew texts,Q44123,,
"Perush ha-milot shel tehilim, tegilat Ester, Yirmiyah, Yeḥezḳel, Azharot ṿe-divre ha-yamim; le-yeṿanit] /","פירוש המלות של תהלים, מגילת אסתר, ירמיה, יחזקאל, אזהרות ודברי הימים",,,Hebrew commentary,Q75988,,
Sifra; parashat tazriʻa,ספרא,Halakhic Midrash,מדרשי הלכה,Hebrew texts,Q44123,,
Shir; li-khevod hakhnasat torah /,שיר,,,Hebrew texts,Q44123,,
Shir; li-khevod ha-torah /,שיר,,,Hebrew texts,Q44123,,
Tashlum Abudarham] /,תשלום אבודרהם,,,Hebrew texts,Q44123,,
Bet Elohim; perush le-sefer mareh ha-ofanim le-sakrobosko,בית אלהים,Sphaera mundi,,Sphaera mundi,Q366,,
Torah; Devarim 8:11-9:21,תורה,Bible,תורה,Torah,Q42434,,
Shemaʻa ha-ṭivʻi; kitsur,שמע הטבעי,,,Commentary on Aristotle,Q3120,,
Perush ha-talmud le-Rashi; Shevuʻot 19a-20a ; 23b-24a,"פרוש התלמוד לרש""י",,,Talmudic text,Q76002,,
Tore zahav; perush shir ha-shirim] /,תורי זהב,,,Hebrew texts,Q44123,,
Derashah; ʻal Ṿa-yiḳra,דרשה,Jewish sermons,דרשות,Sermons;Hebrew texts,Q1400;Q44123,,
Diḳduḳ ʻivri; ḳarai,דקדוק עברי,Hebrew grammar,דקדוק,Grammatical text;Hebrew text,Q6010;Q75984,,
Hilkhot Sheḥiṭah u-ṭerefot; ʻal derekh sheʼelot u-teshuvot,הלכות שחיטה וטרפות,Jewish law,הלכה,Hilkhot sheḥiṭah,Q76017,,
Anakat ha-shir; Tokhaḥat megulah be-lashon rakhah /,אנקת השיר,,,Hebrew texts,Q44123,,
"Get; Sefrou, 1750",גט,Get (divorce document),גט,Get;Document,Q76048;Q8301,,
"Get; Sandur, 1655",גט,Get (divorce document),גט,Get;Document,Q76048;Q8301,,
"Get; Meknes, 1721",גט,Get (divorce document),גט,Get;Document,Q76048;Q8301,,
"Get; Isfahan, 1845",גט,Get (divorce document),גט,Get;Document,Q76048;Q8301,,
Limud ha-omrim be-shabat,לימוד האומרים בשבת,Jewish prayer,תפלה,Prayers;Hebrew texts,Q798;Q44123,,
Ḳunṭres ḥidushim /,קונטרס חדושים,,,Responsa,Q75989,,
Ḳunṭres ʻal baʻal ha-ʻiṭur; 5 ṭerefiyot,קונטרס על בעל העיטור,,,Hebrew texts,Q44123,,
Ḥidushe Torah u-maʻasʹiyot,חדושי תורה ומעשיות,,,Torah commentary,Q44107,,
"Ḳovets; kolel: ḥidushe torah, derashot, halakhah, perush ha-Talmud, perush ʻal Shulḥan ʻArukh ṿe-ḳabalah",קובץ,,,Hebrew texts,Q44123,,
Teshuvah; ʻal arbaʻah she-nikhnesu le-pardes] /,תשובה,,,Hebrew texts,Q44123,,
Teshuvah; le-Shemuʼel ha-Nagid ʻal ḥokhmot ḥitsoniyot,תשובה,,,Hebrew texts,Q44123,,
Agadot ha-Talmud; ʻim perush Rashi,אגדות התלמוד,,,Talmudic text,Q76002,,
Shulḥan; haḳdamah le-pereḳ sheni] /,שלחן,,,Hebrew texts,Q44123,,
Teshuvot; ʻal pi ha-ḳabalah,תשובות,,,Hebrew texts,Q44123,,
Derashot; ʻal pi ha-ḳabalah,דרשות,,,Derashot,Q75995,,
Ayelet ahavim,אילת אהבים,,,Hebrew texts,Q44123,,
Halatsot; kol eḥad le-fi maʻalato,הלצות,Jewish folklore,פולקלור,Jewish folklore;Jewish folklore,Q76012;Q76012,,
Mishle ḥakhamim,משלי חכמים,Jewish folklore,פולקלור,Proverbs;Jewish folklore,Q67270;Q76012,,
Azharot; shir yedidut ʻal deine ha-tefilot /,אזהרות,,,Tefilot,Q75987,,
Pesaḳim; ḳeṭaʻim,פסקים,,,Dietary laws,Q76076,,
"Pinḳas; ḳehilat Izmir, 1865-1876",פנקס,Pinḳas,פנקס,Pinkas;Records,Q76009;Q8300,,
Pizmon; ʻal minui ha-moreh tsedeḳ Avraham Tsevi ba-ʻir Ioannina /,פזמון,,,Pizmonim,Q76038,,
Ḳol le-Pesaḥ,קול לפסח,Hebrew poetry,פזמון,Poetry;Passover text,Q1330;Q76077,,
Pizmonim u-tefilot; osef,פזמונים ותפלות,Hebrew poetry,פזמון,Pizmonim,Q76038,,
Ḳetsir le-Yosef ibn Ḥasan; tefilot le-yom ha-kipurim,קציר ליוסף אבן חסן,,,Tefilot,Q75987,,
Tefilot u-pizmonim,תפלות ופזמונים,Hebrew poetry,פזמון,Pizmonim,Q76038,,
Ruaḥ nakhon /,רוח נכון,,,Hebrew texts,Q44123,,
Shemen ha-mishḥah; ḥelek 1,שמן המשחה,,,Hebrew texts,Q44123,,
Sefer refuʼot,ספר רפואות,,,Hebrew texts,Q44123,,
Midrash ha-ḥefets; Be-Reshit- Shemot,מדרש החפץ,,,Midrash,Q76015,,
"Midrash ha-ḥefets; Shemot, ḳeṭʻa",מדרש החפץ,,,Midrash,Q76015,,
Midrash ha-gadol; Shemot,מדרש הגדול,,,Midrash,Q76015,,
Midrash ha-gadol; Ṿa-yiḳra,מדרש הגדול,,,Midrash,Q76015,,
"Igrot, hashbaʻot u-ḳemeʻot","אגרות, השבעות וקמעות",,,Hebrew texts,Q44123,,
"Ketuvim; Shir ha-Shirim, Rut, Kohelet",כתובים,Bible,"תנ""ך",Bible,Q661,,
Sefer mafteaḥ ha-refuʼah,ספר מפתח הרפואה,,,Hebrew texts,Q44123,,
Sefer ha-zikaron,ספר הזכרון,,,Hebrew texts,Q44123,,
Ḳol be-ramah /,קול ברמה,,,Hebrew commentary,Q75988,,
Asham talui; ḥeleḳ rishon /,אשם תלוי,,,Polemics,Q18422,,
"Ḳitʻe tefilah, talmud ve-halakhah","קטעי תפלה, תלמוד והלכה",,,Tefilot,Q75987,,
Ester; ḳeṭaʻim,אסתר,Bible,כתובים,Book of Esther,Q39133,,
Pesaḳ; ʻal ʹsekhirat dirah ba-ʻir Ragusa] /,פסק,,,Legal text,Q8041,,
Eshet ḥaver; shir le-ḥatunah] /,אשת חבר,Hebrew poety,שירה,Poetry;Hebrew text,Q1330;Q75984,,
Milon be-ʻAravit-Yehudit,מלון בערבית-יהודית,,,Hebrew texts,Q44123,,
Sifra di-tseniʻuta; pereḳ 1,ספרא דצניעותא,Zohar,זהר,Kabbalistic texts;Zohar,Q39650;Q76023,,
Talmud; Shabat 99b-100b,תלמוד,Talmud,תלמוד בבלי,Talmudic text,Q76002,,
Ohel Yaʻaḳob; ʻal sefer Ba-midbar,אהל יעקב,,,Hebrew texts,Q44123,,
Imre binah /,אמרי בינה,,,Hebrew texts,Q44123,,
Ohel Yaʻaḳob; ʻal Ba-reshit-Shemot,אהל יעקב,,,Hebrew texts,Q44123,,
Ḳovets be-ḳabalat ha-Ari,"קובץ בקבלת האר""י",,,Torah commentary,Q44107,,
Shaʻar ha-pesuḳim,שער הפסוקים,,,Hebrew texts,Q44123,,
Sefer Tiḳunim le-Rashbi,"ספר תקונים לרשב""י",Zohar,זהר,Kabbalistic texts;Zohar,Q39650;Q76023,,
Shiviti kame'a,שויתי,,,Hebrew texts,Q44123,,
Mishpat urim ṿe-tumim,משפט אורים ותומים,Jewish magic,גורלות,Magical texts;Hebrew texts,Q38350;Q44123,,
Maʻaʹseh yosef ṿe-eḥaṿ; be-ʻAravit-Yehudit,מעשה יוסף ואחיו,,,Hebrew texts,Q44123,,
Ḳina ʻal ʻaʹseret haruge malkhut; be-ʻAravit-Yehudit,קינה על עשרת הרוגי מלכות,,,Lamentations,Q75996,,
Maḥzor; ʹseridim,מחזור,Maḥzor,מחזור,Maḥzor,Q75994,,
Hafṭarah le-Tishʻah be-av; be-ʻAravit-Yehudit,הפטרה לתשעה באב,,,Haftarah,Q76072,,
Teshuva le-Shelomoh Laniado; be-ʻenyan shutafot aḥim,תשובה לשלמה לאנייאדו,,,Hebrew texts,Q44123,,
Pinḳas ḳehilat Ḳarpentras; 1816-1822,פנקס קהלת קרפנטראס,,,Pinkas;Records,Q76009;Q8300,,
Pinḳas ḳehilat Ḳarpentras; 1774-1791,פנקס קהלת קרפנטראס,,,Pinkas;Records,Q76009;Q8300,,
Pinḳas ḳehilat Ḳarpentras; 17th to 19th centuries,פנקס קהלת קרפנטראס,,,Pinkas;Records,Q76009;Q8300,,
Sheṭar hasmakhah le-shoḥeṭ,שטר הסמכה לשוחט,,,Hebrew texts,Q44123,,
Sefer Malmad ha-talmidim,ספר מלמד התלמידים,,,Hebrew texts,Q44123,,
Perush shir ha-Shirim ṿe-Ḳohelet,פרוש שיר השירים וקהלת,Bible,"תנ""ך",Bible commentary;Commentary on Song of Solomon;Commentary on Ecclesiastes,Q1433;Q76078;Q38371,,
Perush hafṭarot u-neviʼim; Be-ʻAravit-Yehudit,פרוש הפטרות ונביאים,Bible,"תנ""ך",Commentary on Haftarah;Commentary on Prophets;Bible commentary,Q76079;Q76080;Q1433,,
Perush hafṭarot; Be-ʻAravit-Yehudit,פרוש הפטרות,Bible,"תנ""ך",Commentary on Haftarah;Bible commentary,Q76079;Q1433,,
Ḥidushim ba-halakhah u-derashot,חדושים בהלכה ודרשות,,,Derashot,Q75995,,
Mordekhai; Ḳeṭaʻim,מרדכי,,,Hebrew texts,Q44123,,
"Shulḥan ʻarukh; Ṭur, Even ha-ʻezer",שולחן ערוך,,,Hebrew texts,Q44123,,
Sheʼelot ha-Ra.sh bar Tsemaḥ,"שאלות הר""ש בר צמח",,,Hebrew texts,Q44123,,
"Moreh nevukhim, ḳeṭʻa (3:32); be-ʻAravit-Yehudit","מורא נבוכים, קטע (ג:לב)",Dalālat al-ḥāʼirīn,,Moreh nevukhim,Q76070,,
Yemin Mosheh; hilkhot sheḥiṭah,ימין משה,,,Laws for slaughtering,Q76021,,
Sefer Tif'eret Baḥurim,ספר תפארת בחורים,,,Hebrew texts,Q44123,,
Universita' Italiana della Sinagoga Corfiota Aborigine contro Universita' della Sinagoga Corfiota Greca; manuscript,,,,Decree,Q8177,,
Atti dell'Ebrea Jocabed Camajor contro l'Ebreo Giuseppe Vitta Camajor di lei Marito Contumace e Giuseppe Rolandi; manuscript,,,,Legal texts,Q6030,,
Doctoral Diplomas; manuscript] : [for Menaḥem ben Natan Azar,,Diplomas,,Diploma,Q8395,,
Early redactions of several dissertations on theology and Aramaic grammar [manuscript,,,,Grammatical texts,Q38407,,
Ṭaʻame sheḥiṭah u-ṭerefot,טעמי שחיטה וטרפות,Jewish law,הלכה,Laws for slaughtering,Q76021,,
Sheʼelot u-teshuvot be-hilkhot sheḥiṭah u-ṭerefot,שאלות ותשובות בהלכות שחיטה וטרפות,Jewish law,הלכה,Laws for slaughtering,Q76021,,
Ḥidushim ʻal Shulḥan ʻArukh Ḥoshen Mishpaṭ,חדושים על שלחן ערוך חשן משפט,,,Laws for slaughtering;Dietary laws,Q76021;Q76076,,
Ṭofes sheṭar meḥilah,טופס שטר מחילה,Jewish law,הלכה,Jewish law text,Q76026,,
Pesak /,פסק,,,Responsa,Q75989,,
Igron,אגרון,,,Hebrew texts,Q44123,,
Seder giṭin,סדר גיטין,Jewish law,הלכה,Jewish law text,Q76026,,
Sheʼelot u-teshuvot; ʻal Ḥoshen Mishpaṭ,שאלות ותשובות,Responsa,שאלות ותשובות,Responsa,Q75989,,
"Derushim, hespedim ṿe-igron","דרושים, הספדים ואגרון",,,Sermons,Q1400,,
"Ḳovets; beʼur pesuḳim, segulot, derashah ṿe-shimush otiyot",קובץ,,,Hebrew commentary,Q75988,,
Melitsot,מליצות,,,Hebrew texts,Q44123,,
Ḥaruz; ʻal ha-nadiv ṿeha-kili,חרוז,Hebrew poetry,שירה,Poetry;Hebrew text,Q1330;Q75984,,
Mikhtav; ʻal tsarot ba-ʻir Aram Tsovah,מכתב,,,Hebrew texts,Q44123,,
Perush; ʻal perush ha-Torah le-Avraham ibn ʻEzra,פרוש,Bible (commentary),תורה (פרשנות),Torah commentary,Q44107,,
Mishle baʻale ḥayim,משלי בעלי חיים,,,Hebrew texts,Q44123,,
Ḥidushim ʻal ha-Ṭur ṿe-Shulḥan ʻArukh; Ḥoshen Mishpaṭ,חדושים על הטור ושלחן ערוך,,,Letters,Q5068,,
Derush le-hesped,דרוש להספד,Eulogy,הספד,Eulogy,Q76071,,
Derashot /,דרשות,,,Derashot,Q75995,,
Seder ha-ṭerefot be-ḳitsur; ke-fi minhag Fes /,סדר הטרפות בקיצור,,,Hebrew texts,Q44123,,
Minhagim meduyaḳim heṭev; ʻal pi shoḥaṭim muvhaḳim,מנהגים מדוייקים היטב,Jewish law,הלכה,Jewish law text,Q76026,,
Ḳitsur minhage bediḳat ha-reʼah /,קיצור מנהגי בדיקת הריאה,,,Hebrew texts,Q44123,,
Pisḳe dinim halakhah le-maʻasʹeh; sheḥiṭah u-ṭerefot] /,פסקי דינים הלכה למעשה,,,Legal texts;Hebrew texts,Q6030;Q44123,,
Dine hilkhot sheḥiṭah; ʻal derekh sheʼelah u-teshuvah,דיני הלכות שחיטה,Jewish law,הלכה,Hilkhot sheḥiṭah,Q76017,,
Piyuṭim le--berit milah; kolel piyuṭim le-ḥatan ṿe-khalah,פיוטים לברית מילה,Hebrew poetry,פיוטים,Piyyutim;Text on circumcision,Q76006;Q75990,,
Sidur ha-Rashash,"סדור הרש""ש",Prayer book,סדור,Prayer book;Hebrew texts,Q1486;Q44123,,
Prolusione /,,,,Speeches,Q3131,,
Tekhunat ha-ʻolam u-binah le-ʻitim; bo yitbaʼer tsurat ha-arets ṿe-tavnit ha-ʻolam /,תכונת השמים ובינה לעתים,,,Hebrew texts,Q44123,,
Maʼamar ha-milah; parashat ṿa-yera,מאמר המלה,Jewish philosophy,פלוסופיה,Philosophical text;Hebrew text,Q5996;Q75984,,
Perush ʻal sefer Be-reshit /,פרוש על ספר בראשית,,,Hebrew commentary,Q75988,,
Perush ha-Torah,פרוש התורה,Bible (commentary),תורה (פרשנות),Torah commentary,Q44107,,
Ḥemdat yamim,חמדת ימים,,,Hebrew texts,Q44123,,
"Midrash ha-gadol; Be-Reshit, ḳeṭʻa",מדרש הגדול,,,Midrash,Q76015,,
Piyuṭ; ḳetʻa,פיוט,,,Piyyutim,Q76006,,
Hilkhot sheḥiṭah; ḳeṭʻa,הלכות שחיטה,,,Laws for slaughtering,Q76021,,
Tefilah le-zikhrah shel ha-malkah Maria Theresa,תפלה לזכרה של המלכה מריה תרזה,Jewish prayers,תפלה,Tefilot,Q75987,,
Piyuṭ le-Yom Kipur; ḳetʻa,פיוט ליום כפור,,,Piyyutim,Q76006,,
Seliḥot le-taʻanit tsibur; be-ʻikvot genevah mi-bet ha-keneset be-Ḳorfu,סליחות לתענית צבור,,,Seliḥot,Q76013,,
Liturgical collection from the Jewish community of Yemen [manuscript,,,,Liturgical texts,Q6055,,
Ḥazaniya [manuscript,חזניה,,,Hebrew texts,Q44123,,
Pinkas; fragment of the ledger of a Jewish banker,,,,Pinkas;Records,Q76009;Q8300,,
Ilan Kadosh [manuscript,אילן קדוש,,,Hebrew texts,Q44123,,
"Seder shel hag ha-sukkot; ke-minhag K""K Avignon /",,,,Maḥzor,Q75994,,
"Inheritance documents of the Levi family of Rovigo, Italy",,,,Documents,Q5023,,
Decreti riguardanti le differenze tra le due Sinagoghe; manuscript,,,,Decree,Q8177,,
Ketubah; Tehran,,Marriage contract,,Ketubah,Q76000,,
Seder pidyon ha-ben,סדר פדיון הבן,,,Hebrew texts,Q44123,,
Megilat Ester; manuscript,מגילת אסתר,Bible,,Megillot;Book of Esther,Q44122;Q39133,,
Ketubah; manuscript,כתובה,Marriage contract,כתובה,Ketubah,Q76000,,
Mishle hakhamim; Mishle ḥakhamim ṿe-ḥidotam : meḥubar be-leshon ʻIvri be-ḥaruz naʼeh,משלי חכמים,Mivḥar ha-peninim,מבחר הפנינים,Proverbs;Hebrew texts,Q67270;Q44123,,
Sefer Refu'os u-Segulos book of remedies and incantations; manuscript,,,,Segulot,Q76014,,
Sefer nof ʻets ḥayim ...,ספר נוף עץ חיים ...,ʻEts ḥayim,,Hebrew texts,Q44123,,
"Letter by Rabbi Meir Av Beit Din of Konstantinograd, son of the Ya'avetz concerning the Estate of his Father Rabbi Ya'akov Emden; manuscript",,,,Letter,Q1454,,
On the Ethiopic language,,,,Linguistic text,Q76081,,
Sefer Tefillah le-Hoshana Raba,,,,Tefilot,Q75987,,
Sefirat ha-omer,,,,Sefirat ha-ʻomer,Q76054,,
Megillat Esther; Targum sheni,,Targum sheni,,Megillot;Book of Esther,Q44122;Q39133,,
Kabalistic miscellany,,,,Kabbalistic texts,Q39650,,
Document of dedication,,,,Document,Q8301,,
Patshegen ketav ha-dat /,פתשגן כתב הדת /,,,Legal text,Q8041,,
Nosaḥ ha-ketav; Nosaḥ ha-derashah ṿeha-raʻash,נוסח הכתב,,,Derashot,Q75995,,
Hebrew poetry,,,,Poetry;Hebrew texts,Q1330;Q44123,,
Sefer ʻEzra u-Neḥemyah,ספר עזרא ונחמיה,Bible,,Book of Ezra;Book of Nehemiah,Q20502;Q20423,,
Kabbalistic miscellany,,,,Kabbalistic texts,Q39650,,
Perush sifra di-tseniʻuta; Derush nishmat ha-adam,פרוש ספרא דצניעותא,,,Hebrew commentary,Q75988,,
Tiklal; cabbalistic miscellany,,Siddur (Yemen),,Siddur;Kabbalistic texts,Q40025;Q39650,,
Commentaries on the Perush ha-Torah of Abraham ben Meïr Ibn Ezra,,,,Torah commentary,Q44107,,
Divinatory miscellany,,,,Divination texts,Q27675,,
Letter requesting charitable aid to the Jews of Hebron,,,,Letter,Q1454,,
Responsum,,,,Responsa,Q75989,,
Otiyot,אותיות,,,Hebrew texts,Q44123,,
Ḥidushim ʻal ha-Talmud; Derashot ʻal derekh ha-agadah,חדושים על התלמוד,,,Talmudic text;Sermons,Q76002;Q1400,,
Ketubah; Mashad,,Marriage contract,,Ketubah,Q76000,,
Talmud Bavli; Pesaḥim] /,תלמוד בבלי,"Talmud (Bezah, Pesaḥim)","תלמוד (ביצה, פסחים)",Talmudic text,Q76002,,
"Talmud Bavli; Megillah, Moʻed ḳaṭan ṿe- Zevaḥim] /",תלמוד בבלי,"Talmud (Megillah, Moʻed ḳaṭan and Zevaḥim)","תלמוד (מגילה, מועד קטן וזבחים)",Talmudic text,Q76002,,
Tenaʼe ha-darshan /,תנאי הדרשן,,,Hebrew texts,Q44123,,
Tiḳun sofrim,תקון סופרים,,,Tiḳunim,Q76045,,
Sefer ha-Peʼer /,ספר הפאר,Peʼer,פאר,Sefer ha-Peʼer,Q76082,,
Alfergani; ha-kitsur ni-sefer Magnesti le-hodiʻa tekhunat ha-galgalim u-mahalakhe ha-kokhvim /,אלפארגני,,,Hebrew texts,Q44123,,
Rovʻa Yisʹraʼel /,רובע ישראל,,,Hebrew texts,Q44123,,
Derushim ṿe-hesped,דרושים והספד,,,Sermons,Q1400,,
Tefilot; ʻal derekh ha-Kabala,תפלות,Prayers,תפלות,Tefilot,Q75987,,
"Zohar; Sifra dw-tseniʻuta, Ha-Idra raba ḳadisha, veha-Idra zuṭa ḳadisha",זהר,Zohar,זהר,Kabbalistic texts;Zohar,Q39650;Q76023,,
ʻOmer zemirot; le-nisue sʹasʹon shel Yishmaʻel Ḥayim /,עומר זמירות,,,Zemirot,Q76068,,
Pizmonim le-berit milah /,פזמונים לברית מילה,,,Text on circumcision;Pizmonim,Q75990;Q76038,,
Sefer Yeẓirah,ספר יצירה,Sefer Yeẓirah,ספר יצירה,Sefer Yeẓirah,Q76007,,
Yesod ʻolam /,יסוד עולם,,,Hebrew texts,Q44123,,
Sefer limud ḥeshbon,ספר לימוד חשבון,Math book,ספר לימוד חשבון,Mathematical text,Q12185,,
Tefilot; minhag ha-Ḳaraʼim,תפלות,Prayers (Karaite),תפלות (קראי),Tefilot,Q75987,,
Perush ʻal mitseṿot ha-Torah; parashiyot Tsaṿ-Tazriʻa,פרוש על מצוות התורה,Karaite law,מצוות (קראי),Torah commentary;Legal texts,Q44107;Q6030,,
"Reʻamim, simane ha-baraḳ ṿe-goralot","רעמים, סמני הברק וגורלות",,,Hebrew texts,Q44123,,
Sefer ha-goralot; ʻasʹao Aḥitofel ha-Giloni,ספר הגורלות,Divination,גורלות,Divination texts,Q27675,,
Sipur ha-nes sh-neʻeʹsah le-yehude Mitsrayim bi-shenat 284 [1524,"ספור הנס שנעשה ליהודי מצרים בשנת רפ""ד",,,Hebrew texts,Q44123,,
Zimrat yah; Milon ʻIvri-Ladino ; Laḥashim,,,,Commentary on Song of Solomon;Dictionary;Incantations,Q76078;Q7823;Q76083,,
Kanfe Yonah; ḥeleḳ 1-4,כנפי יונה,,,Kabbalistic texts,Q39650,,
Perush ha-Zohar; sifra di-tseniʻuta,פרוש הזהר,,,Hebrew commentary,Q75988,,
Perush Ketuvim; Tehilim 139,פרוש כתובים,,,Hebrew commentary,Q75988,,
Talmud; Menaḥot 105a-106a; 109b-110a,תלמוד,Talmud,תלמוד,Talmudic text,Q76002,,
Shabat tsemot ha-Pesaḥ,שבת צמות הפסח,Prayer book (Samaritan),תפילות (שומרוני),Prayer book;Shabbat texts,Q1486;Q76005,,
Tselut yom moʻed ha-shemini ʻatseret tsafra,צלות יום מועד השמיני עצרת צפרה,Prayer book (Samaritan),תפילות (שומרוני),Prayer book;Shabbat texts,Q1486;Q76005,,
Derashot u-maʼamarim,דרשות ומאמרים,,,Derashot,Q75995,,
Sefer ʻasis rimonim,ספר עסיס רמונים,,,Hebrew texts,Q44123,,
Pelaḥ ha-rimon; mahadura batra ḥeleḳ rishon /,פלח הרמון,,,Hebrew texts,Q44123,,
Perush le-Shir ha-Shirim,פרוש לשיר השרים,Bible,שיר השירים,Commentary on Song of Solomon;Bible commentary,Q76078;Q1433,,
Perush ha-mishnah la-Rambam; Avot u-perek ḥeleḳ] /,"פרוש המשנה לרמב""ם",,,Torah commentary,Q44107,,
Ani ha-gever dibarti el libi be-khol ʻet ki en ka-el,אני הגבר דברתי אל לבי בכל עת כי אין כאל,Shir ha-yiḥud,שיר היחוד,Commentary on Song of Solomon,Q76078,,
Tefilah; ʻal derekh ha-kabalah,תפלה,Prayers,תפילות,Tefilot,Q75987,,
Liḳuṭe shoshanim,לקוטי שושנים,Bible (commentary),מקרא (פרשנות),Bible commentary,Q1433,,
Maʼamar ha-yiḥud /,מאמר הייחוד,,,Hebrew texts,Q44123,,
Otsrot ḥayim,אוצרות חיים,,,Hebrew texts,Q44123,,
Azharot Le-Shavu'ot [manuscript,,,,Hebrew texts,Q44123,,
Teshuvot u-pesakim; me-et rabane Maroḳo,תשובות ופסקים,Responsa,שאלות ותשובות,Responsa,Q75989,,
Reshimat noladin ṿe-nifṭarim; be-shanim 1788-1804,רשימת נולדים ונפטרים,,,List;Hebrew text,Q3116;Q75984,,
Reshimat beʻalim; shel sifre torah shebe-ḳehilat Ragoza,רשימת בעלים,,,List;Hebrew text,Q3116;Q75984,,
