name_as_recorded,role,name_agr,source_authority_uri,instance_of_add,authorized_label_add,structured_value_add,ds_id_add,ds_qid_add,instance_of,authorized_label,structured_value,ds_qid
"Shliṭas, Simḥah Zimel ben Shalom, mi-Lviv",former owner,"שליטאס, שמחה זימל בן שלום, לבוב (בעלים)",,human,Simḥah Zimel ben Shalom Shliṭas,Q132798679,DSNAME8412,Q75823,,,,
"Shliṭas, Naftali Tsvi ben Faibel, mi-Lublin",former owner,"שליטאס, נפתלי צבי בן פייבל, מלובלין (בעלים)",,human,Naftali Tsvi ben Faibel Shliṭas,Q132798682,DSNAME8413,Q75824,,,,
"Bassa, Moshe ben Shemuʼel",author,"בסה, משה בן שמואל",,human,Moshe ben Shemuʼel Bassa,Q132799217,DSNAME8414,Q75825,,,,
"Tishbi, Eliyah ben Yehudah",author,"תשבי, יהודה בן יהודה",,human,Eliyah ben Yehudah Tishbi,Q132798629,DSNAME8415,Q75826,,,,
"Farghānī, active 861",author,,,human,Ahmad ibn Muhammad ibn Kathīr al-Farghānī,Q336550,DSNAME3680,Q40125,,,,
"Ibn Tibbon, Jacob ben Machir, approximately 1236-",author,"אבן תבון, יעקב בן מכיר approximately 1236-",,human,Jacob ben Machir ibn Tibbon,Q1372350,DSNAME5067,Q41512,,,,
"Ibn Yaḥya, Gedaliah ben Joseph, 1515-1587",author,"אבן יחיא, גדליה בן יוסף, 1515-1587",,human,Gedaliah ibn Yahya ben Joseph,Q1446615,DSNAME8416,Q75827,,,,
"Castele Bolonese, Eliʻezer Yonah ben Mahalal",author,"קסטל בולוניזי, אליעזר יונה בן מהללאל",,human,Eliʻezer Yonah ben Mahalal Castele Bolonese,Q132799218,DSNAME8417,Q75828,,,,
"Naḥmani, Shimshon Ḥayim, -1779",author,"נחמני, שמשון חיים בן נחמן מיכאל, -1779",,human,Samson Hayyim Nahmani,Q29048866,DSNAME8418,Q75829,,,,
"Fano, Menahem Azariah da, 1548-1620",author,"מנחם עזריה, מפאנו, 1548-1620",,human,Menahem Azariah da Fano,Q1402747,DSNAME8160,Q75577,,,,
"ʻAmiʼel, Avraham",author,"עמיאל, אברהם",,human,Avraham ʻAmiʼel,Q132799219,DSNAME8419,Q75830,,,,
"Yitzhak ben Mordekhai, Kimhi",author,,,human,Kimhi Yitzhak ben Mordekhai,Q132798630,DSNAME8420,Q75831,,,,
"Leblin, Eliyahu",author,"ליבלין, אליהו",,human,Eliyahu Leblin,Q132798631,DSNAME8421,Q75832,,,,
"Kunrat, Hirsh",author,"קונרייט, הירש",,human,Hirsh Kunrat,Q132799220,DSNAME8422,Q75833,,,,
"Edreʻi, Mordekhai ben Sʹimḥon",author,"אדרעי, מרדכי בן שמחון",,human,Mordekhai ben Sʹimḥon Edreʻi,Q132798767,DSNAME8195,Q75609,,,,
"Susan, Issachar ben Mordecai, approximately 1510-",author,"סוסאן, יששכר בן מרדכי, approximately 1510-",,human,Issachar ben Mordecai ibn Susan,Q6088021,DSNAME8423,Q75834,,,,
"Rashi, 1040-1105",author,"רש״י, 1040-1105",,,,,,,human,Rashi,Q26456,Q42289
"Algazi, Solomon ben Abraham, 1610?-approximately 1683",author,"אלגאזי, שלמה בן אברהם, 1610?-approximately 1683",,human,Solomon Nissim Algazi,Q7558717,DSNAME8424,Q75835,,,,
"Jewish community of unidentified city, Italy",author,,,,,,,,,,,
"Jacob ben Asher, approximately 1269-approximately 1340",author,"יעקב בן אשר, approximately 1269-approximately 1340",,,,,,,human,Jacob ben Asher,Q1376849,Q3813
"Sanguinetti, Yosef Shabtai ben Efrayim Daṿid",author,"סנגוינטי, יוסף שבתי בן אפרים דוד",,human,Yosef Shabtai ben Efrayim Daṿid Sanguinetti,Q132798632,DSNAME8425,Q75836,,,,
"Ibn Muvhar, Solomon ben Samuel",author,"אבן מובחר, שלמה בן שמואל",,human,Solomon ben Samuel Ibn Muvhar,Q132798408,DSNAME8426,Q75837,,,,
"Shamsani, Yosef",author,"שמסאני, יוסף",,human,Yosef Shamsani,Q132752912,DSNAME8427,Q75838,,,,
"Ḥayim ʻOvadyah, -1560",author,"עובדיה, חיים בן יעקב, -1560",,human,Ḥayim ʻOvadyah,Q132752913,DSNAME8428,Q75839,,,,
"Jaffe, Mordecai ben Abraham, approximately 1535-1612",author,"יפה, מרדכי בן אברהם, approximately 1535-1612",,human,Mordecai Yoffe,Q982189,DSNAME8429,Q75840,,,,
"Galante, Moses ben Jonathan, 1620-1689",author,"גאלנטי, משה בן יונתן, 1620-1689",,human,Moses ben Jonathan Galante,Q12409579,DSNAME8430,Q75841,,,,
"Ṭoledano, Mosheh ben Daniyel, -1773",author,"טולידאנו, משה בן דניאל, -1773",,human,Mosheh Ṭoledano,Q106081127,DSNAME8431,Q75842,,,,
Shemuʼel.̣,author,שמואל,,,,,,,,,,
"Firo, Yitsḥaḳ",author,"פירו, יצחק",,human,Yitsḥaḳ Firo,Q132799221,DSNAME8432,Q75843,,,,
"Faivel, ha-Leṿi, a.b.d. ḳ. Brodshin, -1898",author,"פייבל, הלוי, אב""ד ברודשין, -1898",,human,Uri Schrage Feiwel HaLevi Schreier,Q27990435,DSNAME8433,Q75844,,,,
"Sṭiller, Shemuʼel Pinḥas",author,"שטיללער, שמואל פנחס",,human,Shemuʼel Pinḥas Sṭiller,Q132752914,DSNAME8434,Q75845,,,,
"Yisʹrael Avraham, a.b.d Satanow",author,"ישראל אברהם, אב""ד סטינוב",,human,Yisʹrael Avraham,Q132799222,DSNAME8435,Q75846,,,,
"ʻAntebi, Yaʻaḳov ben Daṿid",author,"ענתבי, יעקב בן דוד",,human,Yaʻaḳov ben Daṿid ʻAntebi,Q132798633,DSNAME8436,Q75847,,,,
"Bezalel ben Solomon, of Kobryn, active 17th century",author,"בצלאל בן שלמה, מקוברין, active 17th century",,human,Betsalʼel ben Shelomoh,Q118928146,DSNAME8437,Q75848,,,,
"Bibas, Yosef ben Yoʼel",author,"ביבס, יוסף בן יואל",,human,Yosef ben Yoʼel Bibas,Q132798412,DSNAME8438,Q75849,,,,
"Ḥason, Yehudah Yosef, Rabbi",author,"חסון, יהודה יוסף, הרב",,human,Yehudah Yosef Ḥason,Q132798634,DSNAME8439,Q75850,,,,
"Algazi, Israel Jacob ben Yom Tov, 1680-1756",author,"אלגאזי, ישראל יעקב בן יום טוב, 1680-1756",,human,Israel Yaakov Algazi,Q6793368,DSNAME8440,Q75851,,,,
Moskatel,author,מושקטיל,,,,,,,,,,
"Karo, Joseph ben Ephraim, 1488-1575",author,"קארו ַיוסף בן אפרים, 1488-1575",,human,Joseph ben Ephraim Karo,Q467148,DSNAME8335,Q75747,,,,
"Sikily, Yehudah Aharon, ha-Cohen",author,"סיקילי, יהודה אהרן, הכהן",,human,"Yehudah Aharon Sikily, ha-Cohen",Q132799223,DSNAME8441,Q75852,,,,
"Tremellius, Immanuel, 1510-1580",author,,,human,Immanuel Tremellius,Q323341,DSNAME8442,Q75853,,,,
"Karmi, Jacob",author,"כרמי, יעקב",,human,Jacob Israel Karmi,Q126986986,DSNAME8443,Q75854,,,,
"Hadassi, Judah ben Elijah, active 12th century",author,"הדסי, יהודה בן אליהו, active 12th century",,human,Judah Hadassi,Q2423811,DSNAME8444,Q75855,,,,
"Ḳalmanḳes, Avraham ben Aryeh Leib",author,"קלמנקס, אברהם בן אריה ליב",,human,Avraham ben Aryeh Leib Kalmankes,Q132798538,DSNAME8348,Q75760,,,,
"Ginesi, Leon Pace",author,"יניס, יהודה שלום",,human,Leon Pace Ginesi,Q132798388,DSNAME8445,Q75856,,,,
"Gallico, Samuel, active 16th century-17th century",author,"גליקו שמואל, active 16th century-17th century",,human,Samuel Gallico,Q120599174,DSNAME8181,Q75597,,,,
"Terni, Daniel ben Moses David, active 18th century-19th century",author,"טירני, דניאל בן משה דוד, active 18th century-19th century",,human,Daniel Terni,Q20502496,DSNAME8446,Q75857,,,,
"Nathan, of Gaza, 1643 or 1644-1680",author,"נתן, מעזה, 1643 or 1644-1680",,human,Nathan of Gaza,Q609696,DSNAME8447,Q75858,,,,
"Ibn Gazar, Aḥmad ban Abrahim",author,"אבן ג'זאר, אחמד בן אבראהים",,human,Aḥmad ban Abrahim Ibn Gazar,Q132799224,DSNAME8448,Q75859,,,,
"Gabizon, Neḥemiah",author,"גביזון, נחמיה",,human,Neḥemiah Gabizon,Q132798635,DSNAME8449,Q75860,,,,
"Heller, Yom Tov Lipmann ben Nathan ha-Levi ben Wallerstein, 1579-1654",author,"הלר, יום טוב ליפמן בן נתן הלוי בן וולאשטיין, 1579-1654",,human,Yom-Tov Lipmann Heller,Q66439,DSNAME8450,Q75861,,,,
"Del Vecchio, Shemuel",author,"דלוקיו, שמואל",,human,Shemuel Del Vecchio,Q132798375,DSNAME8451,Q75862,,,,
"Moses ben Jacob, of Coucy, active 13th century",author,"משה בן יעקב, מקוצי, active 13th century",,,,,,,human,Moses ben Jacob of Coucy,Q2916539,Q42257
"Nathanael ibn al Fayyumi, active 12th century",author,"נתנאל בן פיומי, active 12th century",,human,Nathanael ben Fayyumi,Q113725801,DSNAME8452,Q75863,,,,
"Calimani, Simon, 1699-1784",author,"קאלימאני, שמחה, 1699-1784",,human,Simchah ben Abraham Calimani,Q2902581,DSNAME8453,Q75864,,,,
"Dueren, Isaac ben Meir, active 13th century",author,"דוראן, יצחק בן מאיר, active 13th century",,human,Isaak ben Meïr from Düren,Q1405586,DSNAME8454,Q75865,,,,
"Majar, Yisʹraʼel Yaʻaḳov Bekhor ben Shemuʼel",author,מג'ר ישראל יעקב בכור בן שמואל,,human,Yisʹraʼel Yaʻaḳov Bekhor ben Shemuʼel Majar,Q132799225,DSNAME8455,Q75866,,,,
"Aaron Berechiah ben Moses, of Modena, 1549-1639",author,"אהרון ברכיה בן משה, ממודינה, 1549-1639",,human,Aaron Berechiah of Modena,Q301722,DSNAME8456,Q75867,,,,
"Kimḥi, Moses, -approximately 1190",author,"קמחי, משה, -approximately 1190",,human,Moses Kimhi,Q723540,DSNAME8457,Q75868,,,,
"Shakhna, Shalom, me-Luvlin, 1495-1558",author,"שכנא, שלום, מלובלין, 1495-1558",,human,Shalom Shachna,Q93487,DSNAME8458,Q75869,,,,
"Luria, Solomon ben Jehiel, 1510?-1573 or 1574",author,"לוריא, שלמה בן יחיאל, המהרש״ל, 1510?-1573 or 1574",,human,Solomon Luria,Q83960,DSNAME8459,Q75870,,,,
"Meyuḥas, Natan ben Yehudah",author,"מיוחס, נתן בן יהודה",,human,Natan ben Yehudah Meyuḥas,Q132798376,DSNAME8460,Q75871,,,,
"Sultansky, Mordecai ben Joseph, approximately 1772-1862",author,,,human,Mordecai Sultansky,Q4445738,DSNAME8320,Q75732,,,,
"Leon, Yitsḥaḳ ben Daṿid",author,"לאון, יצחק בן דוד",,human,Yitsḥaḳ ben Daṿid Leon,Q132799226,DSNAME8461,Q75872,,,,
"Altstein, Yosef ben Yehudah, Lophsane",author,"אלטשטיין, יוסף בן יהודה, לופזני",,human,Yosef ben Yehudah Lophsane Altstein,Q132798636,DSNAME8462,Q75873,,,,
"Provencalo, Mosheh ben Avraham",author,"פרובנצלו, משה בן אברהם",,human,Moshe Provençal,Q70681845,DSNAME8463,Q75874,,,,
"Raṿina, Shemuʼel Zekharyah ben Eliʻezer",author,"רוינה, שמואל זכריה בן אליעזר",,human,Shemuʼel Zekharyah ben Eliʻezer Raṿina,Q132799227,DSNAME8464,Q75875,,,,
"Menaḥem be Yehoshuʻa, Rashe ha-Golah",author,"מנחם בן יהושע, ראשי הגולה",,human,"Rashe Menaḥem be Yehoshuʻa, ha-Golah",Q132799228,DSNAME8465,Q75876,,,,
Makhir,author,"מכיר בן יצחק, שר חסד",,human,Makhir,Q118927343,DSNAME8466,Q75877,,,,
"Tsefanyah ben Mordekhai, ha-Ṭurḳi",author,"צפניה בן מרדכי, הטורקי (מחבר משוער)",,human,Tsefanyah ben Mordekhai,Q132799230,DSNAME8467,Q75878,,,,
"Bonfils, Immanuel ben Jacob, active 14th century",author,"בונפיל, עמנואל בן יעקב, מאה 14, active 14th century",,,,,,,human,Immanuel Bonfils,Q354517,Q419
"David ben Judah, he-Ḥasid, approximately 1240-approximately 1320",author,"דוד בן יהודה, החסיד, approximately 1240-approximately 1320",,human,"David ben Judah, he-Ḥasid",Q107929944,DSNAME8468,Q75879,,,,
"Camaiore, Barukh Mordekhai",author,"קאמיורי, ברוך מרדכי",,human,Barukh Mordekhai Camaiore,Q132798637,DSNAME8469,Q75880,,,,
"Luzzatto, Moshe Ḥayyim, 1707-1747",author,,,human,Moshe Chaim Luzzatto,Q982845,DSNAME8343,Q75755,,,,
"Ashkeluli, David ben Shelomoh",author,"אשקלולי, דוד בן שלמה",,human,David ben Shelomoh Ashkeluli,Q132799231,DSNAME8470,Q75881,,,,
"Cordovero, Moses ben Jacob, 1522-1570",author,"קורדוברו, משה בן יעקב, 1522-1570",,,,,,,human,Moses ben Jacob Cordovero,Q733598,Q67669
"Terni, Mattatyah Nissim, 1745-approximately 1815",author,"טירני, מתתיה נסים, 1745-approximately 1815",,human,Mattatyah Nissim Terni,Q25492348,DSNAME8471,Q75882,,,,
"Abiṭbul, Yosef ben Shaʼul Yeshuʻah",author,"אביטבול, יוסף שאול ישועה",,human,Yosef ben Shaʼul Yeshuʻah Abiṭbul,Q132799232,DSNAME8472,Q75883,,,,
"Kallir, Eleazar",author,"קליר, אלעזר",,human,Eleazar ben Killir,Q1324937,DSNAME8473,Q75884,,,,
"Baruch, Jacob ben Moses Ḥayyim, active 18th century",author,"ברוך, יעקב בן משה חיים, active 18th century",,human,"Baruch, Jacob ben Moses Ḥayyim, active 18th century",Q118924805,DSNAME8474,Q75885,,,,
"Pinto, Yosef",author,"פינטו, יוסף",,human,Yosef Pinto,Q132798348,DSNAME8475,Q75886,,,,
"Pinto, Avraham",author,"פינטו, אברהם",,human,Avraham Pinto,Q104763966,DSNAME8390,Q75801,,,,
"Pinṭo, Yosef ben Yaʻaḳov",author,"פינטו, יוסף בן יעקב",,human,Yosef Pinto,Q132798348,DSNAME8475,Q75886,,,,
"Benveniste, Joshua Raphael ben Israel, 1590?-1665?",author,"בנבנשתי, יהושע רפאל בן ישראל, 1590?-1665?",,human,Joshua ben Israel Benveniste,Q992584,DSNAME8476,Q75887,,,,
"Dato, Mordecai ben Judah, 1525-",author,"דאטו, מרדכי בן יהודה, 1525-",,human,Mordecai ben Judah Dato,Q12409494,DSNAME8477,Q75888,,,,
"Gerish, Aharon ben Yitsḥaḳ",author,"גרש, אהרן בן יצחק",,human,Aharon ben Yitsḥaḳ Gerish,Q132799233,DSNAME8478,Q75889,,,,
"Menezes, Pedro de, Count of Viana",author,,,human,"Pedro de Menezes, 1st Count of Vila Real",Q4290455,DSNAME8479,Q75890,,,,
"Gómez Silveira, Abraham, 1656-1741",author,,,human,Abraham Gómez Silveira,Q5655275,DSNAME8480,Q75891,,,,
"Cassuto, Alfonso",former owner,,,human,Alfonso Cassuto,Q111547141,DSNAME1333,Q7081,,,,
"Lattes, Abraham ben Isaac, 1809-1875",author,"לאטיש, אברהם בן יצחק, 1809-1875",,human,Abraham ben Isaac Lattes,Q132798403,DSNAME8481,Q75892,,,,
Jewish prayers,author,תפלה,,,,,,,,,,
"ʹSaraf, Yiḥya ben Avraham, ha-Leṿi",author,"שרף, אברהם בן יחיא, הלוי",,human,"Yiḥya ben Avraham ʹSaraf, ha-Levi",Q132798638,DSNAME8482,Q75893,,,,
"Daṿid, Avraham",author,"דוד, אברהם",,,,,,,,,,
Yesolah Daṿid,author,"יסולה, דוד",,human,Yesolah Daṿid,Q132799234,DSNAME8483,Q75894,,,,
"Bettino, Elyasaf",author,"בטינו, אליסף",,human,Elyasaf Bettino,Q132798639,DSNAME8484,Q75895,,,,
"Bettino, Refaʼel Elyasaf",author,"בטינו,רפאל אליסף",,human,Refaʼel Elyasaf Bettino,Q132798776,DSNAME8485,Q75896,,,,
"Bettino, Refaʼel Elyasaf",author,"בטינו, רפאל אלייסף",,human,Refaʼel Elyasaf Bettino,Q132798776,DSNAME8485,Q75896,,,,
Aharon Mosheh ben Tsevi Hirsh,author,"אהרן משה בן צבי הירש, מלבוב",,human,Aharon Mosheh ben Tsevi Hirsh,Q132752915,DSNAME8486,Q75897,,,,
"Zidkiyahu figlio di Abraham, ha-Rofè, active 13th century",author,"צדקיהו בן אברהם, הרופא, active 13th century",,human,Zedekiah ben Abraham Anaw,Q184278,DSNAME8487,Q75898,,,,
"Berab, Jacob, 1474-1546",author,"בירב, יעקב, 1474-1546",,human,Jacob Berab,Q2909966,DSNAME8488,Q75899,,,,
"Castro, Jacob ben Abraham, 1525?-1610",author,"קשטרו, יעקב בן אברהם, 1525?-1610",,human,Yaakov de Castro,Q21931887,DSNAME8489,Q75900,,,,
"Diṿan, Yehudah ben ʻAmram",author,"דיואן, יהודה בן עמרם",,human,Yehudah ben ʻAmram Diṿan,Q132798377,DSNAME8490,Q75901,,,,
"Fontanella, Refaʼel di",author,"פונטנילה, רפאל די",,human,Refaʼel di Fontanella,Q132799235,DSNAME8491,Q75902,,,,
"Sithon, Yosef Avraham",author,"סתהון, יוסף בן אברהם",,human,Yosef Avraham Sithon,Q132798640,DSNAME8492,Q75903,,,,
"Mordo, Eliʻezer ben Shabtai",author,"מורדו, אליעזר בן שבתי",,human,Eliʻezer ben Shabtai Mordo,Q132798641,DSNAME8493,Q75904,,,,
"Ghirondi, Perets ben Yitsḥak, active 14th century",author,"גרונדי, פרץ בן יצחק, רבנו פרץ, active 14th century",,human,Perets ben Yitsḥak Ghirondi,Q132799236,DSNAME8494,Q75905,,,,
"Tonsi, Leon",author,"טונסי, לאון",,human,Leon Tonsi,Q132799237,DSNAME8495,Q75906,,,,
"Almoli, Solomon ben Jacob, active 15th century-16th century",author,"אלמולי, שלמה בן יעקב, active 15th century-16th century",,human,Solomon Almoli,Q7558555,DSNAME8356,Q75768,,,,
"Kaẓin, Raphael, 1818-1871",author,"קצין, רפאל, 1818-1871",,human,Raphael Kaẓin,Q132752916,DSNAME8496,Q75907,,,,
"Rieti, Eliezer ben Isaac",author,"ריאיטי, אליעזר בן יצחק",,human,Eliezer ben Isaac Rieti,Q132752917,DSNAME8497,Q75908,,,,
"Shemuʼel ben Yeḥiʼel Ḥayyim, mi-Ioannina",author,"שמואל בן יחיאל חיים, מינינא",,human,Shemuʼel ben Yeḥiʼel Ḥayyim,Q132799238,DSNAME8498,Q75909,,,,
Menaḥem,author,מנחם,,,,,,,,,,
"Cohen, Ḥayyim Shabtai",author,"כהן, חיים שבתי",,human,Ḥayyim Shabtai Cohen,Q132798642,DSNAME8499,Q75910,,,,
"Ṭoledano, Ḥayim, -1848",author,"טולידאנו, חיים, -1848",,human,Ḥayim Ṭoledano,Q106363505,DSNAME8500,Q75911,,,,
"Karmi, Yiʹsrael be Yosef",author,"כרמי, ישראל בן יוסף",,human,Yisrael ben Yosef Karmi,Q132798378,DSNAME8501,Q75912,,,,
"Eliezer ben Joel, ha-Levi, of Bonn, active 12th century-13th century",author,"אליעזר בן יואל, הלוי, מבון, active 12th century-13th century",,human,Eliezer ben Joel HaLevi,Q5360791,DSNAME8502,Q75913,,,,
"ʻAmar, Shelomoh",author,"עמאר, שלמה",,human,Shelomoh ʻAmar,Q132799239,DSNAME8503,Q75914,,,,
"Luzzatti, Rafael ben Mordechai Moses",scribe,"לוצאטי, רפאל נר מרדכי משה",,human,Rafael ben Mordechai Moses Luzzatti,Q132798665,DSNAME8504,Q75915,,,,
"Goldfaden, Abraham, 1840-1908",author,"גולדפאדן, אברהם 1840-1908",,human,Abraham Goldfaden,Q330024,DSNAME8505,Q75916,,,,
"Jewish community of Pitigliano, Italy",author,,,organization,"Jewish Community of Pitigliano, Italy",Q132799327,DSNAME8506,Q75930,,,,
"Cafsuto, Moisè Vita, active 18th century",author,,,human,Moisé Vita Cafsuto,Q112412254,DSNAME8507,Q75917,,,,
"Salamona, Shelomo Yedidyah",author,,,human,Shelomo Yedidyah Salamona,Q132798643,DSNAME8508,Q75918,,,,
"Sapir, Ya'akov",author,,,human,Ya'akov Sapir,Q132798379,DSNAME8509,Q75919,,,,
"Poppers, Joseph Yitzchak Hakohen",author,,,human,Joseph Yitzchak Hakohen Poppers,Q132798644,DSNAME8510,Q75920,,,,
"Schultens, Albert, 1686-1750",author,,,human,Albert Schultens,Q2831550,DSNAME8511,Q75921,,,,
"Vital, Ḥayyim ben Joseph, 1542 or 1543-1620",author,"ויטאל, חיים בן יוסף, 1542 או 3־1620",,human,Hayyim ben Joseph Vital,Q2302424,DSNAME8159,Q75576,,,,
"Avigdor, Abraham ben Meshullam ben Salomon",author,"אביגדור, אברהם בן משולם בן שלמה בן משולם",,human,Abraham ben Meshullam ben Salomon Avigdor,Q132752924,DSNAME8512,Q75922,,,,
