title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label_add,ds_qid_add,authorized_label,ds_qid
Compte des biens rentes et revenues de le livree du commun des chapellains de l'eglise Saint Ame en Douay,,,,,,Common book,Q7840
Fasciculus temporum,,,,,,Fasciculus temporum,Q7519
Rawḍat al-adhhān fī maʻrifat tashrīḥ badan al-insān,روضة الاذهان في معرفة تشريح بدن الانسان,Tashrīḥ-i Manṣūrī,تشريح منصورى,,,Tashrīḥ-i Manṣūrī,Q3671
Splendor solis oder Sonnen Glantz,,,,,,Splendor solis,Q5028
Assise of all man[n]er of breade,,,,Assise of all manner of breade,Q39209,,
De consolatione philosophiae,,,,,,Consolation of Philosophy,Q2832
Matteo Piccolomini land contract,,,,,,Land contract,Q8050
Carlo de Piccolomini land petitions,,,,,,Petition,Q8048
Consejo de Inquisición (Spain) genealogy for Miguel Ros Pelayre,,,,,,Spanish inquisition,Q8054
Batista Piccolomini petition,,,,,,Petition,Q8048
Cronica de origine et situ oppidi Montalbodi,,,,,,Chronicle,Q1475
Antiphonary and lectionary,,,,,,Antiphonary;Lectionary,Q654;Q663
"Records of the Priorista of the city of Florence, 1282-1509",,,,,,Records,Q5066
Matteo d'Alessandro d'Andrea Todeschini Piccolomini legal brief,,,,,,Legal document,Q3666
Charter granting seigneurial rights to Raimundus Berengarius and his wife Dulcia,,,,,,Charter,Q8385
De descriptione terre s[an]c[t]e ... [etc.,,,,De descriptione terre sancte,Q7551,,
Poetical miscellany,,,,,,Poetry,Q1330
Arrigucci family papers,,,,,,Family documents,Q6997
Manuale Bernardi Canal notarii de Rippis,,,,,,Manuale notarii de rippis,Q5035
"Pattern-book of bridles, bits and straps",,,,,,Pattern-book,Q1341
De improbatione concentricorum et epicyclorum ... etc.,,,,,,De improbatione concentricorum et epicyclorum,Q7808
Property inventory of Bivigliano de' Medici,,,,,,Inventory,Q5073
Ghilo di Francesco legal decision,,,,,,Legal document,Q3666
Lettere di diversi principi et huomini illustri in varii negotii spettanti al secolo 1500,,,,,,Lettere di diversi principi et huomini illustri,Q7241
Versus reperti Hierosolimae in capella sepulchri domini nostri Jesu Christi; in quondam muro antiquissimo cum prophetia sequenti sub anno domini 1470 die prima mensis Thebet. 1 Januarii,,,,Inscription,Q39231,,
Bill of sale of vineyard land,,,,,,Bill of sale,Q8289
Istruzioni a voi Signor Pietro d'Agostino della relazione che s'aver à Sua Maestà delle cose di Sicilia] ... [etc.,,,,Texts on Sicily,Q76643,,
Instrumenta feudorum castri Sone; cum privilegio comitatus in persona[m] Don Ioannis et fratrum ac descendentium de Faelis,,,,Legal texts,Q6030,,
Pope Gregory XIII papal brief,,,,,,Bull,Q1362
Collection of documents,,,,,,Documents,Q5023
Lorenzo di Pierfrancesco de' Medici power of attorney,,,,,,Power of attorney,Q8176
Taḥṣīl al-munā fī sharḥ Talkhīṣ Ibn al-Bannāʼ,تحصيل المنا في شرح تلخيص ابن البناء,,,,,Taḥṣīl al-munā fī sharḥ Talkhīṣ Ibn al-Bannāʼ,Q3148
"A geometricall extraction for all affected to the mathematickes; with sundry strange conclusions both by instrument and without, and also by perspective glasses, to set forth the true disscription or exact plat of a whole region, very plesant and full of delight in practis, also, most profitable to all surveighers, or others that are desirous to make any inclosure, with a treaty of fortifications as well regularly as irregularly /",,,,Mathematical text,Q12185,,
Manuscript leaf of glossed Gospel of John,,Bible,,,,Bible,Q661
"Societas Sanct[a]e Ann[a]e per Poloniam, Lithuaniam, Russiam, et alias s[ancti?] regis Poloniae ditiones instituta",,,,Societas sanctae annae,Q5025,,
Poesias y obras,,,,,,Poetry,Q1330
"Life of the Virgin Mary, together with two poems on the Passion and Resurrection of Christ",,,,,,Life of the Virgin Mary,Q7218
Registro del peage d'Arle,,,,,,Registro del peage d'Arle,Q8066
"Collection of laws, edicts, and proclamations",,,,,,Laws;Edicts,Q39985;Q5083
Letter to Rodolfo Pio da Carpi,,,,,,Letter,Q1454
Portolan atlas,,,,,,Portolan atlas,Q2828
Giovanni d'Andrea di Nanni Todeschini Piccolomini grant of legitimation,,,,,,Grant,Q5982
Glossed psalter,,,,,,Psalter,Q660
Andrea di Nanni Todeschini Piccolomini legal document,,,,,,Legal document,Q3666
School miscellany,,,,,,School miscellany,Q3141
Feudal sentence,,,,,,Sentence,Q8390
Michele di Niccolò deed,,,,,,Deed,Q1319
Gathering from Ikhtiṣār lil-maqālāt min kitāb Uqlīdis,,Elements,,,,Elements,Q3121
De casibus conscientiae ... [etc.,,,,Summa de casibus conscientiae,Q813,,
Italian historical miscellany,,,,,,Historical texts,Q7021
"Libro del s[ign]or c[apita]no di Fivizzano nel q[ua]le sono registrate ricevute, suppliche e lettere di diversi anni",,,,Libro del signor capitano di Fivizzano,Q7008,,
"Confutatio libelli Philippi Melanchtonis cuius titulus est De officio principum, quod mandatum dei praecipiat eis tollere abusus ecclesiasticos /",,,,,,Confutatio libelli Philippi Melanchtonis cuius titulus est De officio principum,Q7001
Roman de la Rose,,Roman de la rose,,,,Roman de la rose,Q7852
Terms of payment,,,,,,Terms of payment,Q8173
Miscellanea storica di Guastalla,,,,,,Historical texts,Q7021
Instrumenta della condizione dei beni di S[anta] Crestina a livello perpetuo fatte l'anno 1490 da Antonio di Dominice di Ciacco Ciacchi e si paga lire sette servono per fare celebrare lo messe...,,,,Legal text,Q8041,,
"De amore et dilectione dei et proximi, ac de forma vitae ... [etc.",,,,De amore et dilectione dei,Q7863,,
Duo libri contemplationis ... [etc.,,Scale of perfection,,Scale of perfection,Q7028,,
Tabule illustrissimi principis regis alfonsii ... [etc.,,Alphonsine Tables,,Alphonsine Tables,Q350,,
Canon law miscellany,,,,,,Canon law text,Q1415
Dowry arrangements,,,,,,Arrangements,Q8183
Acknowledgment of loan,,,,,,Loan,Q8294
Mulakhkhaṣ fī al-hayʼah,ملخص في الهيئه,,,,,Mulakhkhaṣ fī al-hayʼah,Q3146
Notebook of Medici(?) accounts and memoranda,,,,,,Notebook,Q5488
Prayer book and processional,,,,,,Prayer book,Q1486
L'evangile de l'enfance] ...[etc.,,,,L'evangile de l'enfance,Q7571,,
Manuscript leaves from an Ashkenazic Maḥzor for the High Holidays,,Maḥzor,מחזור,,,Maḥzor,Q3712
Francesco Soderini indulgence,,,,,,Indulgence,Q8174
Kitāb Alghāz fī al-lughah al-ʻArabīyah,كتاب الغاز في اللغة العربية,,,,,Kitāb Alghāz fī al-lughah al-ʻArabīyah,Q3716
Works on civil law,,,,,,Works on civil law,Q5089
Legal proceedings,,,,,,Legal document,Q3666
Sacramentale,,,,,,Sacramentary,Q653
Council notarial document,,,,,,Notarial document,Q5065
Betta Giubbettari power of attorney,,,,,,Power of attorney,Q8176
Matteo di Santi record of house sale,,,,,,Record of sale,Q5052
Canones vel op[er]ationes in op[er]ando quadrante,,,,Canones vel operationes in operando quadrante,Q3691,,
Glossed psalter leaf,,Bible,,,,Psalter,Q660
Passione del nostro signore cio e del venerdi sancto,,,,,,Passione del nostro signore,Q7263
Roger Bigod deed,,,,,,Deed,Q1319
Book on the configuration of the orb,,,,,,Book on the configuration of the orb,Q3137
Manuscript leaves from a breviary,,Breviary,,,,Breviary,Q657
Ad statutum positum sub rubrica de contractibus cum minoribus,,,,,,Ad statutum positum sub rubrica de contractibus cum minoribus,Q7850
Sermone,,,,,,Sermons,Q1400
Historia Troiana,,Historia destructionis Troiae,,,,Historia destructionis Troiae,Q1430
Erbario,,,,,,Herbarium,Q3139
Kitāb al-Adwār fī al-mūsīqá,كتاب الادوار في الموسيقى,Adwār,ادوار,,,Adwār,Q365
Persii opera,,,,,,Persian texts,Q7568
Mariotto Cresci power of attorney,,,,,,Power of attorney,Q8176
Collectanea opusculorum eruditorum et historicorum,,,,,,Collectanea opusculorum eruditorum et historicorum,Q7532
Niccolò di Giovanni Machiavelli receipt,,,,,,Receipt,Q5981
De re medicina,,Circa instans,,,,Circa instans,Q3142
"Passion of Christ and apocryphal stories, including translations from the Nicodemus Gospel",,,,,,Gospel of Nicodemus,Q7264
Caterina Buonaventura power of attorney,,,,,,Power of attorney,Q8176
Partnership agreement,,,,,,Agreement,Q7276
Proceedings of the inquisition under the podestà of Perugia and the administration of Alessandro Zeno,,,,,,Proceedings,Q7805
Statuta sive capitula loci Castini,,,,,,Statute,Q7024
De Merles,,,,,,De Merles,Q5076
Collection of laws for the use of the Podestà di Rovigo,,,,,,Laws,Q39985
Archdiocese of Siena nomination,,,,,,Nomination,Q8049
Cosmographia] /,,De chorographia,,De chorographia,Q3711,,
Cartas nupciales,,,,,,Letters,Q5068
Giovanni Piccolomini petition,,,,,,Petition,Q8048
Collation of L'ethica d'Aristotile ridotta in compendio,,,,,,Nicomachean ethics,Q369
Schedule of tariffs on goods entering the city of Siena,,,,,,Schedule of tariffs,Q7257
Ledger of Davanzati accounts,,,,,,Ledger,Q5484
Gondi-Medici miscellany,,,,,,Miscellany,Q3673
Tsurat ha-arets] ... [etc.,,,,Tsurat ha-arets,Q3692,,
Donation to the convent of Santa Giulia,,,,,,Donation,Q8307
Roman[--] des sept sages de Rome; Roman de Mark de Rome,,,,Seven sages of Rome,Q39743,,
Chiarini correspondence,,,,,,Letters,Q5068
Statuta Ecclesiae Tullensis,,,,,,Statute,Q7024
Antiphonary fragments,,,,,,Antiphonary,Q654
Expositiones difficiliorum vocabulorum de bibliotheca per ordinem alphabeti,,,,,,Expositiones difficiliorum vocabulorum,Q7567
Diario historico de successi del concilio di Trento,,,,,,Diary,Q7552
Ymbenttario delos bienes de D[o]n Die[go] de Anaya,,,,Ymbenttario delos bienes,Q7022,,
Kitāb-i Tīmūrnāmah,کتاب تىمورنامه,Tīmūrnāmah,تىمورنامه,,,Tīmūrnāmah,Q3696
Livre des cens et rentes,,,,,,Livre des cens et rentes,Q7273
Fraternità di Santa Maria petition,,,,,,Petition,Q8048
Manuscript leaf from Vulgate Deuteronomy,,Bible,,,,Bible,Q661
Graduale /,,Gradual (Diocese of Bressanone),,,,Gradual,Q1121
Organon,,,,,,Organon,Q7843
Manuscript leaf from Aurora,,,,,,Aurora,Q7839
Ḥall al-Mūjiz,حل الموجز,,,,,Ḥall al-Mūjaz,Q3127
Uguccioni family papers,,,,,,Family documents,Q6997
"Dogale issued by Doge Leonardo Loredan to Paolo Nani, podestà and capitaneus of Treviso",,,,,,Dogale,Q2827
