name_as_recorded,role,name_agr,source_authority_uri,instance_of_add,authorized_label_add,structured_value_add,ds_id_add,ds_qid_add,instance_of,authorized_label,structured_value,ds_qid
"Viśvanāthabhaṭṭa, active 1650-1709",scribe,,http://id.loc.gov/authorities/names/n80142348,,,,,,human,Viśvanāthabhaṭṭa,Q124252966,Q28382
"Jayakr̥ṣṇa, active 17th century",author,,http://id.loc.gov/authorities/names/n2013215849,,,,,,human,Jayakr̥ṣṇa,Q124252860,Q28133
Bālambhaṭṭamuni,former owner,,,,,,,,,,,
"Bhānudeva, (Son of Narasiṃha)",scribe,,,,,,,,,,,
Yaśavān,scribe,,,,,,,,,,,
Nandikeśvara,author,,,,,,,,human,Nandikeśvara,Q124252898,Q28169
"Divākara, active 12th century",author,,http://id.loc.gov/authorities/names/n2005211995,,,,,,human,Divākara,Q124252840,Q28306
Gaṇivijayasāgara,scribe,,,,,,,,,,,
Laksmana,author,,,,,,,,,,,
"Śivarāmasvāmī, 1632-1689",author,,http://id.loc.gov/authorities/names/n89286851,,,,,,human,Śivarāmasvāmī,Q124252982,Q28280
"Caṇḍeśvara, active 14th century",author,,http://id.loc.gov/authorities/names/n87937043,,,,,,human,Caṇḍeśvara Ṭhakkura,Q97959519,Q28355
"Caturbhuja Dāsa, Swami, active 17th century",author,,http://id.loc.gov/authorities/names/n82218952,,,,,,human,Swami Caturbhuja Dāsa,Q124252830,Q28166
Lallācārya,author,,http://id.loc.gov/authorities/names/n88231387,,,,,,human,Lalla,Q335296,Q28348
Aṣṭāvakra,author,,http://id.loc.gov/authorities/names/n82106955,,,,,,human,Ashtavakra,Q2722992,Q28244
Ātmārāma,author,,http://id.loc.gov/authorities/names/nb2010022018,,,,,,human,Ātmārāma,Q124252976,Q28143
Devasvāmin,author,,http://id.loc.gov/authorities/names/n88254532,,,,,,human,Devasvāmin,Q124252835,Q28086
"Ḍhuḍhirāja, active 15th century",author,,,,,,,,,,,
Keśabhaṭṭa,scribe,,,,,,,,,,,
Śabarasvāmi,author,,http://id.loc.gov/authorities/names/n81141130,,,,,,human,Śabarasvāmi,Q113399697,Q28363
"Mallācārya, active 14th century",author,,http://id.loc.gov/authorities/names/n88247727,,,,,,human,Mallācārya,Q124252890,Q28195
Gaṅgārāma,former owner,,,,,,,,human,Gaṅgārāma,Q94539706,Q28268
Anantarāmadava,scribe,,,,,,,,,,,
Gorakṣanātha,author,,http://id.loc.gov/authorities/names/n88152565,,,,,,human,Gorakṣanātha Heiliger,Q113399663,Q28145
Harikṛṣṇamiśra,scribe,,,,,,,,,,,
Harinātha,author,,,,,,,,,,,
"Kamalākara Bhaṭṭa, active 18th century",author,,http://id.loc.gov/authorities/names/no99065124,,,,,,human,Kamalākara Bhaṭṭa,Q113723310,Q28312
Gaṅgādhara,scribe,,http://id.loc.gov/authorities/names/n91028658,,,,,,human,Gaṅgādhara,Q124252845,Q28313
Nārāyaṇa Gālane,former owner,,,,,,,,,,,
"Jyotiṣa, Dhuḍirāja (Son of Kṛṣṇa Jyotiṣa)",scribe,,,,,,,,,,,
"Nānāloti, Dāmodara",scribe,,,,,,,,,,,
"Datta, Candī",former owner,,,,,,,,,,,
"Okar, Baganbhaṭṭa",former owner,,,,,,,,,,,
"Devādhara, Nārāyaṇabhaṭṭa",scribe,,,,,,,,,,,
Dinakarabhaṭṭa,author,,,,,,,,human,Dinakarabhaṭṭa,Q124252839,Q28098
Bhālacandra Gaṇeśa,former owner,,,,,,,,,,,
Cudamani,author,,http://id.loc.gov/authorities/names/n89214212,,,,,,human,Cudamani,Q124252833,Q28338
Ḍhunḍhirājabhaṭṭa Viśvarūpa,former owner,,,,,,,,,,,
"Dāḍekara, Bhāskara",scribe,,,,,,,,,,,
Nārāyaṇabhaṭṭa,author,,http://id.loc.gov/authorities/names/n2005037960,,,,,,human,Nārāyaṇabhaṭṭa,Q124253342,Q28128
"Purāṇika, Bāpūbhaṭṭa",scribe,,,,,,,,,,,
"Sahasrabudhi, Vināyaka",scribe,,,,,,,,,,,
Mahākṣapaṇaka,author,,,,,,,,,,,
"Kṣemendra, active 11th century",author,,http://id.loc.gov/authorities/names/n80108818,,,,,,human,Kshemendra,Q3817868,Q28232
"Bhojarāja, King of Malwa, active 11th century",author,,http://id.loc.gov/authorities/names/n50029995,,,,,,human,Bhoja,Q3630446,Q28359
Pāṇḍuraṅgakṣetra,scribe,,,,,,,,,,,
Śivarāma Bhaṭṭaḍhekara,scribe,,,,,,,,,,,
"Jayata, son of Valabhadra",scribe,,,,,,,,,,,
Raghunātha,scribe,,http://id.loc.gov/authorities/names/n82218888,,,,,,human,Raghunātha,Q124252921,Q28288
Sadāśivendra Śauvayati,scribe,,,,,,,,,,,
"Mukundarāja, active 13th century",author,,http://id.loc.gov/authorities/names/n82018100,,,,,,human,Mukundarāja,Q124252893,Q28202
Gargācārya,author,,,,,,,,,,,
Rāmacandra,scribe,,,,,,,,human,Rāmacandra,Q3943262,Q28161
Kātyāyana (Author on Smr̥tiśāstra),author,,http://id.loc.gov/authorities/names/n88102027,,,,,,human,Kātyāyana,Q1196778,Q28394
Śrīnātha,author,,,,,,,,human,Srinatha,Q5278576,Q28237
Rāmacandra Śukla,scribe,,,,,,,,human,Ram Chandra Shukla,Q7288450,Q28356
Caṇḍeśvara,author,,http://id.loc.gov/authorities/names/n89145946,,,,,,human,Caṇḍeśvara,Q124252831,Q28347
Anubhūtisvarūpācārya,author,,http://id.loc.gov/authorities/names/n85107467,,,,,,human,Anubhūtisvarūpācārya,Q124252808,Q28150
Janārdanakoṇḍadeva Gāḍagila,scribe,,,,,,,,,,,
Campaka Mātha Miśra,author,,,,,,,,,,,
"Gopālabhaṭṭa Gosvāmī, 1500-1587",author,,http://id.loc.gov/authorities/names/n80102525,,,,,,human,Gopala Bhatta Goswami,Q4143328,Q28308
Nārāyaṇa Bhaṭṭa,scribe,,,,,,,,human,Bhatta Narayana,Q12443344,Q28065
"Kherḍe, Kṛṣṇa Bhaṭṭa",former owner,,,,,,,,,,,
"Kherḍe, Gaṇeśa Bhaṭṭa",former owner,,,,,,,,,,,
"Kavīndrācārya, approximately 1600-approximately 1675",former owner,,,,,,,,,,,
"Brahmānandasarasvatī, active 17th century",author,,http://id.loc.gov/authorities/names/n79103977,,,,,,human,Brahmānanda Giri,Q113400059,Q28203
Mādhava Dāsa,author,,,,,,,,,,,
Viśvanātha Kavirāja,author,,http://id.loc.gov/authorities/names/n82115367,,,,,,human,Viswanatha Kaviraja,Q7936667,Q28185
Josā Puṣkar,scribe,,,,,,,,,,,
Govinda Devadhara,scribe,,,,,,,,,,,
"Sahasrabuddha, Dāmodara Śāstri",scribe,,,,,,,,,,,
Govinda Jośī Pañcanadīkara,scribe,,,,,,,,,,,
Puruṣottama Deva (Son of Rāmacandra Deva),scribe,,,,,,,,,,,
"Lohan, Viṣnudatta Dvijavara",scribe,,,,,,,,,,,
Triṃbaka Bāpaṭa,scribe,,,,,,,,,,,
"Karandīkara, Rāmacandra",former owner,,,,,,,,human,Vināyaka Rāmacandra Karandīkara,Q94641718,Q28396
Ghaṭakarpara,author,,http://id.loc.gov/authorities/names/nb2006013893,,,,,,human,Ghaṭakarpara,Q124252846,Q28296
"Bhaṭṭa, Divākara",author,,http://id.loc.gov/authorities/names/n2015250049,,,,,,human,"Bhaṭṭa, Divākara",Q124252814,Q28316
Vāmana,author,,,,,,,,human,Vāmana,Q105430992,Q28282
"Tulasīdāsa, 1532-1623",author,,,,,,,,human,Tulsidas,Q312976,Q28108
"Hemacandra, 1088-1172",author,,http://id.loc.gov/authorities/names/n50081969,,,,,,human,Hemachandra,Q2723463,Q28329
"Viṭṭhaladīkṣita, active 17th century",author,,http://id.loc.gov/authorities/names/n2005207364,,,,,,human,Viṭṭhaladīkṣita,Q124252969,Q28135
Rāghava,author,,,,,,,,,,,
Dhuṇḍa,scribe,,,,,,,,,,,
Viśvanāthasya Jejurkara,former owner,,,,,,,,,,,
"Vādirāja, active 16th century",author,,http://id.loc.gov/authorities/names/n82142372,,,,,,human,Vadiraja Teertharu,Q7377731,Q28172
Gaṅgārāma,author,,,,,,,,human,Gaṅgārāma,Q94539706,Q28268
"Citale, Nārāyaṇabhaṭṭa",scribe,,,,,,,,,,,
Madyājñika Devakṛṣṇa,former owner,,,,,,,,,,,
Narasiṃhabhaṭa,former owner,,,,,,,,,,,
Viṣṇuśarman,author,,,,,,,,,,,
"Mone, Nārāyaṇa",scribe,,,,,,,,,,,
"Devalakare, Nārayaṇa",former owner,,,,,,,,,,,
"Keśavācārya Daivajña, active 16th century",author,,http://id.loc.gov/authorities/names/n89297187,,,,,,human,Keśavācārya Daivajña,Q124252873,Q28358
"Bhānubhaṭṭa, active 17th century",author,,http://id.loc.gov/authorities/names/n89297468,,,,,,human,Bhānubhaṭṭa,Q124252822,Q28314
Horilamiśra,author,,,,,,,,,,,
Bālakṛṣṇa (Son of Bābū Rāva),scribe,,,,,,,,,,,
"Nandadāsa, active 1568",author,,,,,,,,,,,
"Lohanī, Viṣṇudatta",scribe,,,,,,,,,,,
Govindadīkṣita,author,,,,,,,,,,,
Keśavaphaḍaka,scribe,,,,,,,,,,,
Kāśirāja,author,,,,,,,,,,,
"Coomaraswamy, Ananda K. 1877-1947",former owner,,http://id.loc.gov/authorities/names/n79066552,,,,,,human,Ananda Coomaraswamy,Q379589,Q28158
Śaṅkaraśāstri,author,,http://id.loc.gov/authorities/names/n78071799,,,,,,human,Śaṅkaraśāstri,Q124252979,Q28283
Vittalarāya Paitta Makara,scribe,,,,,,,,,,,
Vaijanāthabhaṭṭa Sāmaka,former owner,,,,,,,,,,,
Vidvatkavi Mallāri,author,,,,,,,,,,,
Anantabhaṭṭa Jogalekara,scribe,,,,,,,,,,,
Taradatta,scribe,,,,,,,,,,,
Bālakṛṣṇa Vedavṛkṣa,author,,,,,,,,,,,
Sadāsadāśiva (Son of Vināyaka),scribe,,,,,,,,,,,
Śuka (Son of Vyāsa),author,,http://id.loc.gov/authorities/names/n89291002,,,,,,human,Śuka,Q124252987,Q28381
Vararuci,author,,http://id.loc.gov/authorities/names/n2005061057,,,,,,human,Vararuchi,Q3595700,Q28333
"Ciṃcalakara, Śivarāma",scribe,,,,,,,,,,,
Bāhu Bhaṭṭa,scribe,,,,,,,,,,,
Jagannātha Dīkṣita (Son of Yādava Dīkṣita),author,,,,,,,,,,,
Paraśurāma (son of Mahādeva Dāḍekara),scribe,,,,,,,,,,,
Śrībhavāni Śaṃkara,scribe,,,,,,,,,,,
Viṣṇu Datta,former owner,,,,,,,,,,,
"Madhyenistale, Sarvottama (Son of Viśvanāthabhaṭṭa)",scribe,,,,,,,,,,,
Jayakṛṣṇa Brahmamuni,author,,,,,,,,,,,
Mannisomā,scribe,,,,,,,,,,,
Bāpūbhaṭṭa Kelakāra,author,,,,,,,,,,,
"Gopīnāthadīkṣita, active 18th century",author,,http://id.loc.gov/authorities/names/n2010212824,,,,,,human,Gopīnāthadīkṣita,Q124252852,Q28311
Vināyaka Goḍabola (Son of Keśavabhaṭa Goḍabola),scribe,,,,,,,,,,,
"Abhinanda, active 9th century",author,,http://id.loc.gov/authorities/names/n88147689,,,,,,human,Abhinanda,Q99972294,Q28181
Maghava Jyotir,author,,,,,,,,,,,
"Rāmaśarman, active 17th century",scribe,,http://id.loc.gov/authorities/names/n2012219716,,,,,,human,Rāmaśarman,Q124252937,Q28122
"Rāmakr̥ṣṇa Bhaṭṭa, active 1690",author,,http://id.loc.gov/authorities/names/no2011122832,,,,,,human,Rāmakr̥ṣṇa Bhaṭṭa,Q124252932,Q28087
Nīlakaṇṭha Tanūja,former owner,,,,,,,,,,,
Viśvanātha (Son of Raghunātha),scribe,,,,,,,,,,,
Viṣṇu (Son of Viṇāyaka),scribe,,,,,,,,,,,
Viṣṇu (Son of Vināyaka),scribe,,,,,,,,,,,
"Govardhana, active 12th century",author,,http://id.loc.gov/authorities/names/n89112847,,,,,,human,Govardhana,Q30608321,Q28190
"Vāgbhaṭa, active 1125-1143",author,,http://id.loc.gov/authorities/names/n91004300,,,,,,human,Vāgbhaṭa,Q124252970,Q28375
Kāśīnātha,author,,http://id.loc.gov/authorities/names/n97113027,,,,,,human,Kāśīnātha,Q124252877,Q28115
Nārayāṇa (Son of Narasiṁha),author,,,,,,,,,,,
Ujjvaladatta,author,,http://id.loc.gov/authorities/names/n80150879,,,,,,human,Ujjvaladatta,Q124252953,Q28330
Rāmakṛṣṇa Dīkṣita,author,,,,,,,,,,,
Paramahaṃsa Vrājakācārya,author,,,,,,,,,,,
"Divākarabhaṭṭa, active 17th century",author,,http://id.loc.gov/authorities/names/n89286770,,,,,,human,Divākarabhaṭṭa,Q124252841,Q28085
Rāmacandra (Son of Bālakṛsṇānada),author,,,,,,,,,,,
"Rāmatarkālaṅkārabhaṭṭācārya, 1550-1610",author,,http://id.loc.gov/authorities/names/no91019243,,,,,,human,Rāmatarkālaṅkārabhaṭṭācārya,Q124252935,Q28370
Harajīta (Son of Rāmata),scribe,,,,,,,,,,,
"Trivikramabhaṭṭa, active 10th century",author,,http://id.loc.gov/authorities/names/n89105031,,,,,,human,Trivikramabhaṭṭa,Q124252950,Q28300
Jagannāthacandra,author,,,,,,,,,,,
Vājapeyī,author,,,,,,,,human,Gangadhara Vajapeyi,Q5521026,Q28136
"Nihmala, Viśvanātha Sauvajña",scribe,,,,,,,,,,,
"Jagannāth, Svāmī",author,,,,,,,,,,,
Siddheśvara Kāle,scribe,,,,,,,,,,,
"Lakṣmīdatta, active 16th century",scribe,,http://id.loc.gov/authorities/names/no2003020251,,,,,,human,Lakṣmīdatta,Q124252881,Q28116
"Kavirāja, active 16th century",author,,http://id.loc.gov/authorities/names/n89146442,,,,,,human,Kavirāja,Q124252868,Q28194
"Sūri, Bālabrahmānanda",author,,http://id.loc.gov/authorities/names/no2017074363,,,,,,human,Bālabrahmānanda Sūri,Q124252946,Q28249
"Viśvanātha, active 17th century",author,,http://id.loc.gov/authorities/names/n89277430,,,,,,human,Viśvanātha,Q124252964,Q28214
Cidambareśvaraśāstrin,author,,,,,,,,,,,
"Sāyaṇa, -1387",author,,,,,,,,human,Sayana,Q737932,Q28254
"Nānāli, Dāmodāra Śāstrin",scribe,,,,,,,,,,,
Mādhava,author,,http://id.loc.gov/authorities/names/n83047495,,,,,,human,Mādhava,Q124252895,Q28137
Viṣṇudaṭṭa,scribe,,,,,,,,,,,
Naulī Viṭhala,former owner,,,,,,,,,,,
"Bākara, Vyaṅkateśa",scribe,,,,,,,,,,,
Jāgeśvara,scribe,,,,,,,,,,,
"Lakṣmaṇabhaṭṭa, active 17th century",author,,http://id.loc.gov/authorities/names/n88283502,,,,,,human,Lakṣmaṇabhaṭṭa,Q124252880,Q28393
Nārāyaṇāśrama,author,,http://id.loc.gov/authorities/names/n88226758,,,,,,human,Nārāyaṇāśrama,Q124252912,Q28271
"Aniruddha, active 15th century",author,,http://id.loc.gov/authorities/names/no2002016105,,,,,,human,Aniruddha,Q3306373,Q28360
Gaṅgārāma Bhaṭṭa,former owner,,,,,,,,,,,
"Bhaṭṭa, Rāmeśvara",author,,http://id.loc.gov/authorities/names/n85337856,,,,,,human,Rāmeśvara Bhaṭṭa,Q124252816,Q28236
"Shankar, Kripa",author,,http://id.loc.gov/authorities/names/n2008077178,,,,,,human,Kripa Shankar,Q56971620,Q28352
Gosvala Vāsudevagaṇeśa,scribe,,,,,,,,,,,
"Phaḍake, Śāmabhaṭṭa",scribe,,,,,,,,,,,
Gaṅgādhara Gokhala (Son of Govinda Gokhala),scribe,,,,,,,,,,,
"Ḍhuṇḍhirāja, active 15th century",author,,http://id.loc.gov/authorities/names/n78089886,,,,,,human,Ḍhuṇḍhirāja,Q124252990,Q28222
Kalyāṇamalla,author,,http://id.loc.gov/authorities/names/n81022500,,,,,,human,Kalyanamalla,Q3812649,Q28189
"Bhaṭṭa, Ananta",author,,http://id.loc.gov/authorities/names/n88124372,,,,,,human,Ananta Bhaṭṭa,Q124252813,Q28100
"Mādhavāśrama, active 1740",author,,http://id.loc.gov/authorities/names/no91017193,,,,,,human,Mādhavāśrama,Q124252896,Q28200
"Bhīkaṃbhaṭṭa, Mauni (son of Viśvanātha)",scribe,,,,,,,,,,,
Paradevata Ārya,scribe,,,,,,,,,,,
Pūrnnānanda Śarmmaṇ,former owner,,,,,,,,,,,
Iccharamasvamin,author,,,,,,,,,,,
Bāla (son of Bhāskara Thiṭṭa),scribe,,,,,,,,,,,
Śivarāma,author,,http://id.loc.gov/authorities/names/n85104330,,,,,,human,Śivarāma,Q124252981,Q28074
Jayakr̥ṣṇa,author,,,,,,,,human,Jayakr̥ṣṇa,Q124252860,Q28133
Sahastrabudhi,former owner,,,,,,,,,,,
Sonabhaṭṭamoravaṇīkaravāghopanāmaka,scribe,,,,,,,,,,,
Sonabhaṭṭamoravaṇīkara,former owner,,,,,,,,,,,
Rāvaṇa,author,,http://id.loc.gov/authorities/names/n89102195,,,,,,human,Ravana,Q112198428,Q28395
Mādhava ( son of Kāṃhāṃnajīt),scribe,,,,,,,,,,,
"Viṭhala, NaulI",former owner,,,,,,,,,,,
"Maktuṇa, Cintāmaṇa",scribe,,,,,,,,,,,
Chiban Bhaṭ Vyāsa,scribe,,,,,,,,,,,
Puruṣottamadīkṣita,former owner,,,,,,,,,,,
Śālihotra,author,शालिहोत्र,http://id.loc.gov/authorities/names/n2008205965,,,,,,human,Shalihotra,Q7487204,Q28084
"Bhaṭṭalakṣmaṇācārya, active 14th century",author,,http://id.loc.gov/authorities/names/n88176487,,,,,,human,Bhaṭṭalakṣmaṇācārya,Q124252819,Q28340
"Bākare, Nārāyaṇa",scribe,,,,,,,,,,,
"Ṭopara, Ajārāma",scribe,,,,,,,,,,,
Vaikuṇṭadāsa,scribe,,,,,,,,,,,
Gopālendra Sarasvatī,author,,,,,,,,,,,
"Āṭhavale, Viṣṇubhaṭṭa",author,,http://id.loc.gov/authorities/names/n2007218292,,,,,,human,Viṣṇubhaṭṭa Āṭhavale,Q124252977,Q28331
Rāmacadra Dāḍekara,scribe,,,,,,,,,,,
"Śrīpati Miśra, 1700?-",author,,http://id.loc.gov/authorities/names/no99046951,,,,,,human,Śrīpati Miśra,Q124252986,Q28342
Nārāyaṇa Sānā,scribe,,,,,,,,,,,
"Halāyudha, active 10th century",author,,http://id.loc.gov/authorities/names/n83139671,,,,,,human,Halayudha,Q3635178,Q28302
Paramaśivāśrama,author,,,,,,,,,,,
Śrīdhara,scribe,,http://id.loc.gov/authorities/names/n2019245152,,,,,,human,Śrīdhara,Q124252983,Q28279
Cintāmaṇabhaṭṭa Guṇe,former owner,,,,,,,,,,,
Janādana Karbelakara (Son of Narāyaṇa),scribe,,,,,,,,,,,
Maheśvara,author,,http://id.loc.gov/authorities/names/n84102522,,,,,,human,Maheśvara,Q124252888,Q28206
Gauḍapāda Ācārya,author,,http://id.loc.gov/authorities/names/n50072394,,,,,,human,Gaudapada,Q1771062,Q28273
Svapneśvara,author,,http://id.loc.gov/authorities/names/no93016581,,,,,,human,Svapneśvara,Q113716132,Q28277
"Rāmacandra, son of Yādava",scribe,,,,,,,,,,,
Nārāyaṇa Sāmudrikā,author,,,,,,,,,,,
Vijayācārya,author,,,,,,,,,,,
"Upāsani, Satyabhāmā",scribe,,,,,,,,,,,
"Śarmaṇa, Vyaṅkaṭeśa",former owner,,,,,,,,,,,
"Shastri, Bal",scribe,,http://id.loc.gov/authorities/names/n88184747,,,,,,human,Bal Shastri,Q124252942,Q28216
Dhāmaṇakara,former owner,,,,,,,,,,,
Nilorudra Prabhugupta,former owner,,,,,,,,,,,
"Vaidyanātha Pāyaguṇḍe, active 18th century",scribe,,http://id.loc.gov/authorities/names/n87874600,,,,,,human,Vaidyanātha Pāyaguṇḍe,Q124252955,Q28112
"Nemicandrasūri, active 1072-1083",author,,http://id.loc.gov/authorities/names/n88123572,,,,,,human,Nemicandrasūri,Q124252901,Q28364
"Kramrisch, Stella, 1898-1993",former owner,,http://id.loc.gov/authorities/names/n80120797,,,,,,human,Stella Kramrish,Q3972910,Q28365
Beḍekara Govindabhaṭṭa,scribe,,,,,,,,,,,
Gopālapantagokhala,scribe,,,,,,,,,,,
Nandikeśvara,author,,,,,,,,human,Nandikeśvara,Q124252898,Q28169
"Coomaraswamy, Ananda K. 1877-1947",scribe,,http://id.loc.gov/authorities/names/n79066552,,,,,,human,Ananda Coomaraswamy,Q379589,Q28158
"Cipolākara, Jekyā",scribe,,,,,,,,,,,
Govinda Ḍhenkare (Son of Mahādeva Ḍhenkare),scribe,,,,,,,,,,,
Dakṣa,author,,http://id.loc.gov/authorities/names/n2009214924,,,,,,human,Mpu Daksa,Q13095173,Q28305
Dīna-Nātha,former owner,,http://id.loc.gov/authorities/names/n93107735,,,,,,human,Dīna-Nātha,Q124252842,Q28077
Saṃvarta,author,,,,,,,,,,,
Sāmaganārāyaṇabhaṭṭa,former owner,,,,,,,,,,,
Nārāyaṇadeva,scribe,,http://id.loc.gov/authorities/names/n89193042,,,,,,human,Nārāyaṇadeva,Q124252908,Q28088
