row_index,ds_id,date_added,date_last_updated,source_type,holding_institution,holding_institution_as_recorded,holding_institution_id_number,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place_tgn,production_place,production_date_as_recorded,production_date,century,century_aat,dated,uniform_title,uniform_title_as_recorded,uniform_title_agr,title_as_recorded_245,title_as_recorded_245_agr,genre_as_recorded,genre,subject_as_recorded,subject,author_as_recorded,author_wikidata,author_instance_of,author_as_recorded_agr,author,artist_as_recorded,artist_as_recorded_agr,artist,scribe_as_recorded,scribe_as_recorded_agr,scribe,language_as_recorded,language_iso_639-3,language,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,material,material_placeholder,physical_description,acknowledgements,data_processed_at,data_source_modified,source_file
661,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 064,,,Italy,http://vocab.getty.edu/tgn/1000080,,"s. XIII/XIV, 1290-1310",1290^1310,13;14,http://vocab.getty.edu/aat/300404505;http://vocab.getty.edu/aat/300404506,false,,,,Sermones|Epistolae|Ars poetica,,,,,,,,,,,,,,,,,Latin|Latin|Latin,lat|lat|lat,,"Ortenssio Barzella (1324); purchased by Sir Thomas Phillipps from Thorpe (1836), Phillipps n. 9323; bequest of James K. Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers HOR 1, 2MS PA6393 A7 1300.",,,,parchment,Extent: ff. 1-72; 210 x 130 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129692.xml
662,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 065,,,France,http://vocab.getty.edu/tgn/1000070,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Ars poetica,,,,,,,,,,,,,,,,,Latin,lat,,"Purchased from Davis and Orioli by James K. Moffit (1933); bequest of Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers HOR 2, 2MS PA6393 A7 1400.",,,,paper,Extent: ff. 1-16; 200 x 140 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129693.xml
663,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 066,,,Italy,http://vocab.getty.edu/tgn/1000080,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Carmina|Epodon,,,,,,,,,,,,,,,,,Latin|Latin,lat|lat,,"Bartholomaeus de Betta (1494); bequest of James K. Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers HOR 4, 2MS PA6393 C2 1494.",,,,parchment,Extent: ff. 1-72; 170 x 120 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129694.xml
664,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 067,,,Italy,http://vocab.getty.edu/tgn/1000080,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Carmina|Epodon|Carmen saeculare|Ars poetica,,,,,,,,,,,,,,,,,Latin|Latin|Latin|Latin,lat|lat|lat|lat,,"Ownership note, f. 1, ""Hic liber Oratius est Aristhei""; bequest of James K. Moffit to the Bancroft Library UC Berkeley (1956). Previous call numbers HOR 3, 2MS PA6393 C2 1500.",,,,parchment,Extent: ff. 1-100; 157 x 105 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129695.xml
665,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 069,,,Italy,http://vocab.getty.edu/tgn/1000080,,"s. XV(1), 1400-1450",1400^1450,15,http://vocab.getty.edu/aat/300404465,false,,,,Vitae Caesarum,,,,,,,,,,,,,,,,,Latin,lat,,"James P. R. Lyell; bequest of James K. Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers, MAR 36, f2MS PA6700 A2 1425.",,,,parchment,Extent: ff. 1-82; 272 x 196 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129696.xml
666,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 070,,,Italy,http://vocab.getty.edu/tgn/1000080,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Bucolica|Aeneid|Georgica,,,,,,,,,,,,,,,,,Latin|Latin|Latin,lat|lat|lat,,"Acquired by Maggs from Henry White (1902, n. 2238); acquired James K. Moffitt from Davis and Orioli (cat. XXXIX, n. 9); bequest of Moffitt to the Bancroft Library, UC Berkeley (1956). Previous call numbers MAR 34, 2MS PA6801 A106 1400.",,,,parchment,Extent: ff. 1-224; 245 x 166 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129697.xml
667,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 071,,,Italy,http://vocab.getty.edu/tgn/1000080,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Bucolica|Georgica,,,,,,,,,,,,,,,,,Latin|Latin,lat|lat,,"Bequest of James K. Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers MAR 33, 2MS PA6804 A2 1400.",,,,paper,Extent: ff. 1-81v; 148 x 102 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129698.xml
668,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 072,,,France,http://vocab.getty.edu/tgn/1000070,,"s. XIII(2), 1250-1299",1250^1299,13,http://vocab.getty.edu/aat/300404505,false,,,,Garin le Loherain|Girbert de Mez,,,,,,,,,,,,,,,,,French|French,fra|fra,,"Pierre Séguier (1588-1672); Pierre Jean Grosley (1718-1785); Frederick North (1766-1827); Sir Thomas Phillipps (1792-1872), his n. 24827 (originally Cheltenham 2937); acquired from Sotheby's (30 November 1965, lot 11). Formerly f2MS PQ1463 G25.",,,,parchment,Extent: ff. 1r-164v; 308 x 208 mm.,"Prof. Albert Derolez kindly informs us that Pierre Grosley also owned Ghent, Universiteitsbibliotheek, MS 148 (Diogenes Laertius in Latin, s. XV.",2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129699.xml
669,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 074,,,Italy,http://vocab.getty.edu/tgn/1000080,,"s. XVI(4/4), 1575-1599",1575^1599,16,http://vocab.getty.edu/aat/300404510,false,,,,Plays (two),,,,,,,,,,,,,,,,,Italian,ita,,"Inscribed ""Ex Libris Laurenij (sic) Raphaeli (?) de Morian""; date of acquisition by the Bancroft Library UC Berkeley unrecorded. Previous call numbers MAR 11, 2MS PQ4231 A5T6.",,,,paper,Extent: ff. 1-72v; 180 x 110 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129700.xml
670,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 077,,,Italy,http://vocab.getty.edu/tgn/1000080,,"s. XVI(in), 1514-1514|s. XVI(2/4), 1534-1534",1514^1514|1534^1534,16|16,http://vocab.getty.edu/aat/300404510|http://vocab.getty.edu/aat/300404510,true,,,,"Poems and epigrams|Poems, letters, prose|Epitaphorum libellus",,,,,,,,,,,|,,,|,,,Latin|Latin; Italian|Latin; Italian,lat|lat|ita|lat|ita,,"Purchased from Payne and Foss by Sir Thomas Phillipps (1833), his n. 8124; acquired by the Bancroft Library UC Berkeley from Sotheby's (27 June 1966, lot 341). Previous call number 2MS PQ4623 F15.",,,,paper,Extent: ff. 1-84v; 215 x 149 mm. Extent: ff. 1-96v; 215 x 149 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129701.xml
671,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 079,,,Italy,http://vocab.getty.edu/tgn/1000080,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Elementa mathematica in libros XV,,,,,,,,,,,,,,,,,Latin,lat,,"Edwin Tross; Henry Hucks Gibbs; Baron Aldenham; bequest of James K Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers MAR 35, 2MS QA451 E8.",,,,parchment,Extent: ff. 1-170; 260 x 170 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129702.xml
672,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 080,,,Austria,http://vocab.getty.edu/tgn/1000062,,"s. XIII(in), 1200-1215",1200^1215,13,http://vocab.getty.edu/aat/300404505,false,,,,Liber lapidum,,,,,,,,,,,,,,,,,Latin,lat,,"Library of the Benedictine monastery of Melk, Austria; Joseph Martini (cat. XXVIII, n. 19); bequest of James K. Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers MAR 25, 2MS QE362 M17.",,,,parchment,Extent: ff. 1-20v; 149 x 106 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129703.xml
673,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 083,,,Italy,http://vocab.getty.edu/tgn/1000080,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Passion play,,,,,,,,,,,,,,,,,Italian,ita,,Acquired by the Bancroft Library UC Berkeley from Bernard Rosenthal (1966). Previous call number 2MS uncat 1966 11.28.,,,,paper,Extent: ff. 1-54v; 151 x 112 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129704.xml
674,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 086,,,Italy,http://vocab.getty.edu/tgn/1000080,,"s. XVI(4/4), 1577-1577",1577^1577,16,http://vocab.getty.edu/aat/300404510,false,,,,Itinerario del regno di Portogallo,,,,,,,,,,,,,,,,,Italian,ita,,Acquired by the Bancroft Library UC Berkeley from Bernard Rosenthal (1966). Previous call number 2MS uncat 1966 11.31.,,,,paper,Extent: ff. 1-22v; 282 x 198 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129705.xml
675,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 089,,,Italy,http://vocab.getty.edu/tgn/1000080,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Quadragesimale,,,,,,,,,,,,,,,,,Latin,lat,,Acquired by the Bancroft Library UC Berkeley from Bernard Rosenthal (1966). Previous call number 2MS uncat 1966 11.34.,,,,paper,Extent: ff. 1-254v; 217 x 157 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129706.xml
676,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 090,,,Germany,http://vocab.getty.edu/tgn/7000084,,"s. XIV-XV*, 1300-1499",1300^1499,14;15,http://vocab.getty.edu/aat/300404506;http://vocab.getty.edu/aat/300404465,false,,,,Formulae spiritalis,,,,,,,,,,,,,,,,,Latin,lat,,Acquired by the Bancroft Library UC Berkeley (1966). Previous call number t2MS uncat 1966 11.35.,,,,paper,Extent: ff. 1-6v; 138 x 100 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129707.xml
677,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 091,,,Undetermined,http://vocab.getty.edu/tgn/7544559,,"s. XIII/XIV, 1290-1310",1290^1310,13;14,http://vocab.getty.edu/aat/300404505;http://vocab.getty.edu/aat/300404506,false,,,,,,,,,,,,,,,,,,,,,Latin,lat,,Acquired by the Bancroft Library UC Berkeley from Bernard Rosenthal (1966). Previous call number t2MS uncat 1966 11.36.,,,,parchment,Extent: ff. 1-4v; 204 x 140 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129708.xml
678,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 093,,,Italy,http://vocab.getty.edu/tgn/1000080,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Devotional miscellany,,,,,,,,,,,,,,,,,Latin,lat,,Bookplates for William Le Queux and Hermann Suchier; acquired by the Bancroft Library UC Berkeley from Bernard Rosenthal (1966). Previous call number t2MS AC13 V2.,,,,paper,Extent: ff. 1-28v; 146 x 105 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129709.xml
679,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 105,,,France,http://vocab.getty.edu/tgn/1000070,,"s. XII, 1100-1199",1100^1199,12,http://vocab.getty.edu/aat/300404504,false,,,,"Bible, O.T., Genesis, glossed",,,,,,,,,,,,,,,,,Latin,lat,,"Michael Wodhull (1740-1816); Henry Drury (1778-1841); Sir Thomas Phillipps (1792-1872), his n. 3380; acquired by the Bancroft Library UC Berkeley from Sotheby's (28 November 1967, lot 89). Previous call number 2MS BS1234 L2.",,,,parchment,Extent: ff. 1-131v; 267 x 185 mm.,We thank Michael Gullick for signalling F. Avril's article to us.,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129710.xml
680,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 107,,,France,http://vocab.getty.edu/tgn/1000070,,"s. XIII/XIV, 1290-1310|s. XIII/XIV, 1290-1310",1290^1310|1290^1310,13;14|13;14,http://vocab.getty.edu/aat/300404505;http://vocab.getty.edu/aat/300404506|http://vocab.getty.edu/aat/300404505;http://vocab.getty.edu/aat/300404506,false,,,,"Calendar|""Lancelot Proper""",,,,,,,,,,,|,,,|,,,Latin|French,lat|fra,,"Pierre Philippe Constant Lammens (1762-1836); Sir Thomas Phillipps (1792-1872), his n. 1279; acquired by the Bancroft Library UC Berkeley from Sotheby's (28 November 1967, lot 93). Previous call number f2MS PQ1475 G69.",,,,parchment,Extent: ff. i-iii; 298 x 203 mm. Extent: ff. 1-382v; 298 x 203 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129711.xml
681,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 108,,,"Italy, Latium (?)",http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7594274,,"s. XII, 1100-1199",1100^1199,12,http://vocab.getty.edu/aat/300404504,false,,,,Collationes patrum,,,,,,,,,,,,,,,,,Latin,lat,,"The monastery of San Paolo fuori le Mura outside Rome (?) (s. XII); Giambattista Petrucci; bought of Payne and Foss by Phillipps (1792-1872), his n. 12273; acquired by UC Berkeley from Sotheby's (25 November 1969, lot 447). Formerly f2MS BX2435 C28.",,,,parchment,Extent: ff. 1r-156v; 345 x 235 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129712.xml
682,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 109,,,France,http://vocab.getty.edu/tgn/1000070,,"s. XV(in), 1400-1415",1400^1415,15,http://vocab.getty.edu/aat/300404465,false,,,,Débat sur le roman de la rose,,,,,,,,,,,,,,,,,French,fra,,"Jean, duc de Berry (1340-1416); Jean du Pré (?); bought of Payne by Sir Thomas Phillipps (1824), his n. 236; acquired by UC Berkeley from Sotheby's (25 November 1969, lot 462). Previous call number 2MS PQ1529 P48E6.",,,,parchment,Extent: ff. 1-41v; 230 x 165 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129713.xml
683,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 110,,,France,http://vocab.getty.edu/tgn/1000070,,"s. XV(3/4), 1450-1475",1450^1475,15,http://vocab.getty.edu/aat/300404465,false,,,,Théseus de Cologne,,,,,,,,,,,,,,,,,French,fra,,"Robert Lang; his sale, Evans, (17 November 1828, lot 2337), to Payne; Sir Thomas Phillipps (1792-1872), his n. 3636; acquired by the Bancroft Library, UC Berkeley from Sotheby's (25 November 1969, lot 468). Previous call number f2MS PQ1533 T57.",,,,paper,Extent: ff. 1r-169v; 288 x 200 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129714.xml
684,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 112,,,"Spain, Catalonia",http://vocab.getty.edu/tgn/1000095|http://vocab.getty.edu/tgn/7030216,,"s. XVI(med), 1540-1560",1540^1560,16,http://vocab.getty.edu/aat/300404510,false,,,,Letters from the Archbishop of Toledo to Emperor Charles V of Spain,,,,,,,,,,,,,,,,,Spanish,spa,,Previous call number 2MS uncat S67 3.4.,,,,paper,Extent: ff. 1r-172v; 257 x 140 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129715.xml
685,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 115,,,Spain,http://vocab.getty.edu/tgn/1000095,,"s. XV(1/4), 1400-1425",1400^1425,15,http://vocab.getty.edu/aat/300404465,false,,,,Amadís de Gaula,,,,,,,,,,,,,,,,,Spanish,spa,,Gift of Señora María de Rodríguez-Moñino to the Bancroft Library UC Berkeley (1971). Previous call number f2MS PQ6274.,,,,paper,Extent: ff. 1r-4v; 363 x 230 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129716.xml
686,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 116,,,Italy,http://vocab.getty.edu/tgn/1000080,,"s. XV(med), 1440-1460",1440^1460,15,http://vocab.getty.edu/aat/300404465,false,,,,Acerba|Prayers and devotional poems,,,,,,,,,,,,,,,,,Italian|Latin; Italian,ita|lat|ita,,Acquired by the Bancroft Library UC Berkeley from William Salloch (1972). Previous call number 2MS PQ4299 C25.,,,,paper,Extent: ff. 1r-40v; 150 x 215 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129717.xml
687,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 118,,,Spain,http://vocab.getty.edu/tgn/1000095,,"s. XVI(ex), 1590-1590",1590^1590,16,http://vocab.getty.edu/aat/300404510,true,,,,Lidamarte de Armenia,,,,,,,,,,,,,,,,,Spanish,spa,,"Bibliotheca Yelensi; Fernando Moscosso; Marqués de Astorga; bought of Thorpe by Phillipps (1792-1872), his n. 2697; sold at Sotheby's (26 June 1973, lot 2112); acquired by TBL from Warren Howell (1973). Formerly f2MS PQ6390 F74L4 1590.",,,,paper,Extent: ff. ir-x; 1-327v; 303 x 215 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129718.xml
688,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 122,,,Spain,http://vocab.getty.edu/tgn/1000095,,"s. XVI, 1500-1599",1500^1599,16,http://vocab.getty.edu/aat/300404510,false,,,,Cronica de la o'rden de los éremitaños del glorioso Padre Sancto Augustin,,,,,,,,,,,,,,,,,Spanish,spa,,"Acquired from Thorpe by Sir Thomas Phillipps (1792-1872), his n. 8964; sold at Sotheby's (26 June 1973, lot 2209); acquired by the Bancroft Library UC Berkeley from Hoffmann and Freeman (1974). Previous call number f2MS BX2906 R65C7.",,,,paper,Extent: ff. 1r-432v; 320 x 225 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129719.xml
689,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 123,,,Spain,http://vocab.getty.edu/tgn/1000095,,"s. XVI(ex), 1586-1586",1586^1586,16,http://vocab.getty.edu/aat/300404510,true,,,,"Historia de la gloriosa virgen y martyr Leocadia, patrona de Toledo|Vita divi Ildefonsi per Julianum|Histories",,,,,,,,,,,,,,,,,Spanish|Latin|Latin,spa|lat|lat,,"Bought of Cochrane by Sir Thomas Phillipps (1792-1872), his n. 4515; sold at Sotheby's (26 June 1973, lot 2199); acquired by the Bancroft Library UC Berkeley from Hoffmann and Freeman (1974). Previous call number 2MS BX4700 L56P4.",,,,paper,Extent: ff. 1r-5v; 1r-40r; 214 x 162 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129720.xml
690,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 132,,,Italy,http://vocab.getty.edu/tgn/1000080,,"s. XV, 1400-1499",1400^1499,15,http://vocab.getty.edu/aat/300404465,false,,,,Liber florum,,,,,,,,,,,,,,,,,Latin,lat,,Gift of Professor Charles W. Jones to the Bancroft Library UC Berkeley (1980). Previous call number 2MS BR65 A8.,,,,parchment,Extent: ff. 1r-42v; 182 x 127 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129721.xml
691,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 154,,,Spain,http://vocab.getty.edu/tgn/1000095,,"s. XVII(in), 1611-1611",1611^1611,17,http://vocab.getty.edu/aat/300404511,true,,,,Discurso cerca de los cuentos de las brujas|Suma de las relaciones de Logroño a cerca de las brujas,,,,,,,,,,,,,,,,,Spanish|Spanish,spa|spa,,"Collegio Mayor de Cuenca, shelfmark 94 (18th century); Frank Kissner; acquired by the Bancroft Library UC Berkeley from H. P. Kraus (1989). Previous call number 2MS BF1584 S7V2 1611.",,,,paper,Extent: ff. ir-iii verso; 1r-72v; 305 x 205 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129722.xml
692,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 155,,,"Spain, Catalonia|France",http://vocab.getty.edu/tgn/1000095|http://vocab.getty.edu/tgn/7030216|http://vocab.getty.edu/tgn/1000070,,"s. XIV(ex)/XV(in), 1385-1415|s. XV(1), 1425-1425",1385^1415|1425^1425,14;15|15,http://vocab.getty.edu/aat/300404506;http://vocab.getty.edu/aat/300404465|http://vocab.getty.edu/aat/300404465,false,,,,Biblia pequeña|Notarial document,,,,,,,,,,,|,,,|,,,Catalan|Latin,lat,,"Front pastedown inscription reads ""Johan Nadi de Bezei bonus puer""; acquired by the Bancroft Library UC Berkeley from Bernard Rosenthal. Previous call number 2MS BT1100 P4B45 1400z.",,,,paper|parchment,"Extent: ff. 1r-61v; 280 x 145 mm. Extent: Back flyleaf, pastedown; 280 x 145 mm.",,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129723.xml
693,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 156,,,England,http://vocab.getty.edu/tgn/7002445,,"s. XVI(ex), 1585-1599",1585^1599,16,http://vocab.getty.edu/aat/300404510,false,,,,Brief Discourse of the Estate of the Kingdoms of Spayne and Portugall,,,,,,,,,,,,,,,,,English,eng,,"Acquired by the Bancroft Library UC Berkeley from Quaritch as part of the Harmsworth collection, lot 4652. Previous call number 2MS DP178 B75.",,,,paper,Extent: ff. 1r-23v; 180 x 130 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129724.xml
694,,,,digital-scriptorium,Q168756,"University of California, Berkeley",BANC MS UCB 157,,,Italy,http://vocab.getty.edu/tgn/1000080,,"s. XV(2), 1450-1499|s. XV(2), 1450-1499",1450^1499|1450^1499,15|15,http://vocab.getty.edu/aat/300404465|http://vocab.getty.edu/aat/300404465,false,,,,Carmina|Epodon|Carmen saeculare|Satires,,,,,,,,,,,|,,,|,,,Latin|Latin|Latin|Latin,lat|lat|lat|lat,,"Presented to T. B. Ferrers by L. J. Mackintosh (1824); acquired by the Bancroft Library UC Berkeley from Sotheby's (5 December 1989, lot 99). Previous call number 2MS PA6393 A4 1450z.",,,,paper,Extent: ff. 2r-80v; 218 x 125 mm. Extent: ff. 81r-131v; 218 x 125 mm.,,2022-02-08T17:47:33-05:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/ucb/mets/cubanc_50_1_00129725.xml
