File,title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label_add,ds_qid_add,authorized_label,ds_qid
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Heza Divan-i seyyid il-velayat ... Alişîr,هذا ديوان سيد الولاية ... عليشير,Poems,,Poetry,Q1330,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Divan-i türki-yi Ali Şir Nevai,ديوان تركي علي شير نوائي,Poems,,Poetry,Q1330,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Divan-i Nevai,ديوان نوائي,,,Chagatai texts,Q106729,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,"Commonplace book of prayers, magic, poetry, and advice in Arabic",,,,Commonplace book,Q7822,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,al-Jawhar al-rafīʻ wa-dawḥat al-maʻānī fī maʻrifat anwāʻ al-badīʻ wa-madḥ al-nabī al-ʻadnānī,,,,Poetry;Text on the Prophet Muhammed;Devotional texts,Q1330;Q106716;Q5966,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Arabic dictionary of words used in poetry,,,,Arabic dictionary,Q54512,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Rawḥ al-rūḥ fīmā ḥadatha baʻda tamām al-tāsiʻah min al-fitan wa-al-futūḥ,روح الروح فىما حدث بعد تمام التاسعة من الفتن والفتوح,,,Poetry;Text on the Prophet Muhammed;Devotional texts,Q1330;Q106716;Q5966,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Poem on algebra,,,,Poetry,Q1330,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Fragment of an Arabic poem,,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Two qaṣīdahs,,,,Qaṣīdah,Q12120,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Maghribi Ṣūfī poetry,,,,Sufi texts;Poetry,Q27797;Q1330,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Hādhihi al-quṣud al-sabʻ al-muʻallaqāt /,هذه القصد السبع المعلقات /,Muʻallaqāt,معلقات,Muʻallaqāt,Q54431,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Diwan,,,,Diwan,Q11912,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Kitāb al-aghānī /,كتاب الاغاني /,Kitāb al-aghānī,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Arabic poems,,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Kitāb Dīwān inshāʼ al-Khūrī Nīqūlā,كتاب ديوان انشاء الخوري نيقولا,Dīwān inshāʼ al-Khūrī Nīqūlā,ديوان انشاء الخوري نيقولا,Diwan,Q11912,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Majmūʻah-ʼi rasāʼil,مجموعۀ رسائل,,,Persian poetry,Q18530,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Dīwān Muḥammad ibn Māmīyah al-Rūmī al-Ḥalabī,ديوان محمد بن مامية الرومي الحلبي,,,Turkish text;Historical texts,Q55015;Q7021,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Hādhihi Manẓūmat al-sādāt al-salāmīyah fī al-ṭarīqah al-Aḥmadīyah,هذه منظومة السادات السلامية في الطريقة الاحمدية,Manẓūmat al-sādāt al-salāmīyah fī al-ṭarīqah al-Aḥmadīyah,منظومة السادات السلامية في الطريقة الاحمدية,Sufi texts,Q27797,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Bānat suʻād,بانت سعاد,Qaṣīdat al-burdah,قصيدة البردة,Bānat Suʻād,Q106719,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Shiʻr Abī Dhuʼayb al-Hudhalī,شعر ابي ذؤيب الهذلي,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Kitāb Tarājim al-shuʻarāʾ al-mashhūrīn,كتاب تراجم الشعراء المشهورين,Tarājim al-shuʻarāʾ,تراجم الشعراء,Tarājim al-shuʻarāʾ,Q106730,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Kitāb al-Ṣādih wa-al-bāghim /,كتاب الصاده والباغم,Ṣādih wa-al-bāghim,صاده والباغم,Islamic poetry,Q106717,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Muntakhab min Sharḥ Bānat Suʻād,,,,Bānat Suʻād,Q106719,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Sharḥ Bānat Suʻād,,,,Bānat Suʻād,Q106719,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,al-Isʻād bi-sharḥ Taʼnīs al-fuʼād bi-takhmīs Bānat Suʻād,,,,Bānat Suʻād,Q106719,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Sharḥ al-Qaṣīdah al-Ṭanṭarānīyah,,,,Islamic texts,Q27729,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Qaṣīdat al-Burdah ... [etc,قصيدة البردة ... الخ,,,Burdah,Q11794,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Two poems on astronomy,,,,Astronomical texts;Poetry,Q3129;Q1330,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Muntakhab Rawḍat al-nāẓir wa-nuzʹhat al-khāṭir,,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Majmūʻ fī al-madīḥ al-nabawī,,,,Poetry;Text on the Prophet Muhammed;Devotional texts,Q1330;Q106716;Q5966,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Majmūʻat ashʻār,,,,Islamic poetry,Q106717,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Tuḥfat al-aḥbāb wa-nukhbat al-ādāb,,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Majmūʻ fīhi Bānat Suʻād mukhammasah wa-ghayr dhālik,,,,Poetry;Text on the Prophet Muhammed;Devotional texts,Q1330;Q106716;Q5966,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Dīwān [Abī Tammām] Ḥabīb Ibn Aws al-Ṭāʾī ʻalá ḥurūf ṣannafahu al-Ṣūlī,ديوان ابي تمام حبيب ابن اوس الطائي على حروف صنفه الصولي,Dīwān,ديوان,Diwan,Q11912,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Risālat Abī ʻAlī al-Ḥātimī mimmā yuwāfiq alfāẓ Arisṭāṭālīs min shiʻr Abī al-Ṭayyib Aḥmad ibn al-Ḥusayn raḥmat Allāh ʻalayh,رسالة ابي علي الحاتمي مما يوافق الفاظ ارسطاطاليس من شعر ابي الطيب احمد بن الحسين رحمة الله عليه,Risālah al-Ḥātimīyah,رسالة الحاتمية,Islamic poetry,Q106717,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Sharḥ Maqṣūrat al-Adīb Muḥammad Ibn Durayd /,شرح مقصورة الاديب محمد ابن دريد /,Jawāhir al-manthūrah fī sharḥ al-Maqṣūrah,جواهر المنثورة في شرح المقصورة,Commentary,Q1376,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Dīwān al-Ḥājirī,ديوان الحاجري,Dīwān,ديوان,Diwan,Q11912,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Dīwān Ibn al-Fāriḍ /,ديوان ابن الفارض /,Dīwān,ديوان,Diwan,Q11912,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Sharḥ al-Munfarijah,شرح المنفرجة,,,Mystical texts,Q76087,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Sharḥ al-Qaṣīdah al-Tāʼīyah al-Fāriḍīyah /,شرح القصيدة التائية الفارضية /,Kashf wujūh al-ghurr li-maʻānī Naẓm al-durr,كشف وجوه الغر لمعاني نظم الدر,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Ladhdhat al-samʻ fī ṣifat al-damʻ ... [etc,لذة السمع في صفة الدمع ... الخ,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Awāʼil al-taḥrīr,,Asās al-iqtibās,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Sharḥ Tāʾīyat al-sulūk,شرح تائية السلوك,,,Sufi texts;Poetry,Q27797;Q1330,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Sharḥ Tāʼīyat Ibn al-Fāriḍ /,شرح تائية ابن الفارض /,Kashf wujūh al-ghurr li-maʻānī Naẓm al-durr,كشف وجوه الغر لمعاني نظم الدر,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Nashr al-ʻalam fī sharḥ Lāmiyat al-ʻajam,نشر العلم في شرح لامية العجم,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,al-Dīwān,الديوان,Dīwān,ديوان,Diwan,Q11912,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Kitāb Khayr al-qirá fī sharḥ Umm al-qurá,كتاب خير القرى في شرح ام القرى,Khayr al-qirá fī sharḥ Umm al-qurá,خير القرى في شرح ام القرى,Devotional text,Q19956,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Kitāb al-Durar al-muḍīʼah al-bahijah fī ibrāz mā khafīya [min daqāʼiq] al-Munfarijah /,كتاب الدرر المضيئة البهجة في ابراز ما خفي من دقائق المنفرجة /,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Kitāb Nafḥat al-qabūl fī midḥat al-Rasūl ṣallá ʻalayhi Allāh jalla jalāluhu /,كتاب نفحة القبول في مدحة الرسول صلى عليه الله جل جلاله /,,,Poetry;Text on the Prophet Muhammed;Devotional texts,Q1330;Q106716;Q5966,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,ʻIshrūnīyah al-Fazāzīyah fī madḥ khayr al-barīyah ... [etc,عشرونية الفزازية في مدح خير البرية ... الخ,,,Poetry;Text on the Prophet Muhammed;Devotional texts,Q1330;Q106716;Q5966,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Kitāb al-Qawāʻid fī naẓm al-ʻaqāyid /,كتاب القواعد في نظم العقايد /,Qawāʼid fī naẓm al-ʻaqāʼid,قواعد في نظم العقائد,Islamic poetry;Text on Islamic doctrine,Q106717;Q55095,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,al-Qawāʼid fī naẓm al-ʻaqāʼid,القواعد في نظم العقائد,,,Text on Islamic doctrine,Q55095,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Fragment of a collection of Sufi poems,,,,Sufi texts;Poetry,Q27797;Q1330,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Hādhihi Urjūzah fī al-ṭibb,هذه ارجوزة في الطب,Urjūzah fī al-ṭibb,ارجوزة في الطب,Urjūzah fī al-ṭibb,Q12075,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Ashʻār al-sittah al-Jāhilīyah; Imruʼ al-Qays wa-al-Nābighah wa-ʻAlqamah wa-Zuhayr wa-Ṭarafah wa-ʻAntarah /,اشعار الستة الجاهلية,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Two Arabic poems,,,,,,Two poems,Q11684
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Collection of poems and prayers in praise of Prophet Muhammad,,,,Poetry;Prayers,Q1330;Q798,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,al-Nafhah al-qudsīyah,النفهة القدسية,,,Sufi texts,Q27797,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,al-Durr al-muntaẓam bi-takhmīs Lāmīyat al-ʻajam,الدر المنتظم بتخميس لامية العجم,,,Islamic poetry,Q106717,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,A book telling about life on the desert,,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,"Collection of Arabic mystical and magical texts, poems, prayers and invocations",,,,Mystical texts;Magical texts,Q76087;Q38350,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Majmūʻat muntakhabāt wa-ashʻār,,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Safinat al-ashʻār,,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Alḥān al-sawājiʻ bayna al-bādiʼ wa-al-murājiʻ,,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Collection of Arabic poetry and other texts,,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,"Collection of Arabic prayers, poetry, and other texts",,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,al-Sayr wa-al-sulūk ilá malik al-mulūk ... [etc,السير والسلوك الى ملك الملوك ... الخ,,,Arabic poetry;Sufi texts,Q12007;Q27797,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Majmūʻat ashʻār laṭīfah fī madḥ al-Nabī,,,,Poetry;Text on the Prophet Muhammed;Devotional texts,Q1330;Q106716;Q5966,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Umm al-barāhīn] ... [etc.,ام البراهين,,,Poetry;Text on the Prophet Muhammed;Devotional texts,Q1330;Q106716;Q5966,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Badīʻīyat /,بديعية /,,,Badīʻīyah,Q12225,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Kitāb Khizānat al-adab,كتاب خزانة الادب,,,Poetry;Text on the Prophet Muhammed;Devotional texts,Q1330;Q106716;Q5966,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Poem in praise of the Prophet Muhammad,,,,Poetry,Q1330,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,al-Urjūzah al-Shaqrūnīyah fī ʻilm al-ṭibb,الارجوزة الشقرونية في علم الطب,,,Medical texts,Q817,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Collection of Sufi texts,,,,,,Sufi texts,Q27797
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Kitāb Inshiqāq al-qamar fī muʻjizāt al-Nabī ... [etc,كتاب انشقاق القمر في معجزات النبي ... الخ,,,Text on the Prophet Muhammad;Devotional texts,Q106716;Q5966,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,al-Kanz al-aʻẓam wa-al-ṭilasm al-mubham ... [etc,الكنز الاعظم والطلسم المبهم ... الخ,,,Sufi texts;Mystical texts,Q27797;Q76087,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Dīwān ... [etc,ديوان ... الخ,,,,,Diwan,Q11912
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Sharḥ al-Burdah al-muntakhab min Ṭīb al-ḥabīb lil-Khujandī,,,,Burdah,Q11794,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Iẓhar ṣidq al-mawaddah fī sharḥ al-Burdah,,,,Burdah,Q11794,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Sharḥ al-Burdah,,,,Burdah,Q11794,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Mashāriq al-anwār al-muḍīʼah fī sharḥ al-Kawākib al-durrīyah,,,,Burdah,Q11794,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,al-Dhukhr wa-al-ʻuddah fī sharḥ al-Burdah,,,,Burdah,Q11794,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,al-Jawāhir al-fardah fī sharḥ Qaṣīdat al-Burdah,,,,Burdah,Q11794,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Tasbīʻ al-Burdah,,,,Burdah,Q11794,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Ithbāt al-dalīl fī ṣifāt al-Khalīl,,,,Islamic poetry,Q106717,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Nafḥat al-qabūl fī midḥat al-Rasūl,,Dīwān al-dawāwīn,,Text on the Prophet Muhammad,Q106716,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,al-Nafḥah al-ghaybīyah wa-al-tasliyah al-ilāhīyah,,,,Text on the Prophet Muhammad,Q106716,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,al-Aflādh al-zabarjadīyah fī madāʼiḥ al-ʻiṭrah al-ṭāhirah al-Aḥmadīyah,,,,Islamic poetry,Q106717,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,ḥilyat al-ʻaṣr al-jadīd fī shamāʼil al-malik al-ḥamīd,,,,Islamic poetry,Q106717,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,al-Muʻallaqāt,,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,al-ḥamāsah,,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Muḍāḥāt amthāl Kitāb Kalīlah wa-Dimnah bi-mā ashbahahu min ashʻār al-ʻArab,,,,Kalila and Demna,Q18367,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Kitāb man ghāba ʻanhu al-muṭrib,,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,ḥalbat al-kumayt,,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Marātiʻ al-ghizlān fī waṣf al-ḥisān min al-ghilmān,,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Sāniḥāt dumá al-qaṣr fī muṭāraḥāt banī al-ʻaṣr,,,,Arabic poetry,Q12007,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Qaṣīdat al-Burdah,,Burdah,,Burdah,Q11794,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Dīwān,,,,,,Diwan,Q11912
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Sirāj kull sārin li-sīrat al-wārith lil-mukhtār,سراج كل سار لسيرة الوارث للمختار,,,Poetry;Text on the Prophet Muhammed;Devotional texts,Q1330;Q106716;Q5966,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Qaṣāʼid barakah,قصائد بركة,,,Sufi texts,Q27797,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Collection of three Arabic texts,,,,Arabic texts,Q12258,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Qawāʼid ṭibbīyah wa-qawānīn ḥikmīyah ... [etc,قوائد طبية وقوانين حكمية ... الخ,,,Medical texts,Q817,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Collection of seven Arabic texts,,,,Arabic texts,Q12258,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,Moroccan compilation of North African poetry,,,,North African poetry,Q106731,,
20250801-titles-princeton-marcxml-islamic-poetry-enriched.csv,al-Ghayth al-musjam fī sharḥ Lāmīyat al-ʻAjam /,الغيث المسجم في شرح لامية العجم /,,,Arabic poetry,Q12007,,
