row_index,workflow_history,subject_as_recorded,source_authority_uri,authorized_label,structured_value
191,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.597Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.128Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z",Law,,Law,http://id.worldcat.org/fast/993678
192,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.597Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.128Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z",Law--Iceland,,Law|Iceland,http://id.worldcat.org/fast/993678|http://id.worldcat.org/fast/1210572
193,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.597Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.128Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z","Letter writing, Persian",,"Letter writing, Persian",http://id.worldcat.org/fast/996745
194,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.597Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.128Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z","Letter writing, Turkish",,"Letter writing, Turkish",http://id.worldcat.org/fast/996758
195,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.597Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.128Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z",Liquor laws (Islamic law),,Liquor laws (Islamic law),http://id.worldcat.org/fast/999738
196,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.597Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.128Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z",Liquor laws (Islamic law)--Early works to 1800,,Liquor laws (Islamic law),http://id.worldcat.org/fast/999738
197,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.597Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.128Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z",Logic,,Logic,http://id.worldcat.org/fast/1002014
198,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.597Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.128Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z",Logic--Early works to 1800,,Logic,http://id.worldcat.org/fast/1002014
199,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.597Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.128Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z",Logic--Islamic Empire--Early works to 1800,,Logic|Islamic Empire,http://id.worldcat.org/fast/1002014|http://id.worldcat.org/fast/1244134
200,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.597Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.128Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z",Magic--Early works to 1800,,Magic,http://id.worldcat.org/fast/1005468
201,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.597Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.128Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z",Malikites,,Malikites,http://id.worldcat.org/fast/1006724
202,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.597Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.128Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z",Malikites--Early works to 1800,,Malikites,http://id.worldcat.org/fast/1006724
203,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.597Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.128Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z",Manuscripts,,Manuscripts,http://id.worldcat.org/fast/1424060
204,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.598Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.128Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z","Manuscripts, Arabic",,"Manuscripts, Arabic",http://id.worldcat.org/fast/1008278
205,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.598Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.128Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z","Manuscripts, Arabic--New York (State)--New York",,"Manuscripts, Arabic|New York (State)|New York (State)--New York",http://id.worldcat.org/fast/1008278|http://id.worldcat.org/fast/1210280|http://id.worldcat.org/fast/1204333
206,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.598Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.128Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z","Manuscripts, French",,"Manuscripts, French",http://id.worldcat.org/fast/1008338
207,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.598Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.128Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z","Manuscripts, French--Oregon--Eugene",,"Manuscripts, French|Oregon|Oregon--Eugene",http://id.worldcat.org/fast/1008338|http://id.worldcat.org/fast/1204579|http://id.worldcat.org/fast/1205922
208,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.598Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.128Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z","Manuscripts, German",,"Manuscripts, German",http://id.worldcat.org/fast/1008346
209,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.598Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.128Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z","Manuscripts, German--Oregon--Eugene",,"Manuscripts, German|Oregon|Oregon--Eugene",http://id.worldcat.org/fast/1008346|http://id.worldcat.org/fast/1204579|http://id.worldcat.org/fast/1205922
210,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.598Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.128Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z","Manuscripts, Latin (Medieval and modern)",,"Manuscripts, Latin (Medieval and modern)",http://id.worldcat.org/fast/1008399
211,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.598Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.128Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z","Manuscripts, Latin (Medieval and modern)--Oregon--Eugene",,"Manuscripts, Latin (Medieval and modern)|Oregon|Oregon--Eugene",http://id.worldcat.org/fast/1008399|http://id.worldcat.org/fast/1204579|http://id.worldcat.org/fast/1205922
212,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.598Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.128Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z","Manuscripts, Medieval",,"Manuscripts, Medieval",http://id.worldcat.org/fast/1008422
213,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.598Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.128Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z","Manuscripts, Medieval--Oregon--Eugene",,"Manuscripts, Medieval|Oregon|Oregon--Eugene",http://id.worldcat.org/fast/1008422|http://id.worldcat.org/fast/1204579|http://id.worldcat.org/fast/1205922
214,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.598Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.128Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z","Manuscripts, Persian",,"Manuscripts, Persian",http://id.worldcat.org/fast/1008462
215,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.598Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.128Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z","Manuscripts, Persian--New York (State)--New York",,"Manuscripts, Persian|New York (State)|New York (State)--New York",http://id.worldcat.org/fast/1008462|http://id.worldcat.org/fast/1210280|http://id.worldcat.org/fast/1204333
216,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.598Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.129Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z","Manuscripts, Turkish",,"Manuscripts, Turkish",http://id.worldcat.org/fast/1008521
217,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.598Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.129Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z","Manuscripts, Turkish--New York (State)--New York",,"Manuscripts, Turkish|New York (State)|New York (State)--New York",http://id.worldcat.org/fast/1008521|http://id.worldcat.org/fast/1210280|http://id.worldcat.org/fast/1204333
218,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.598Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.129Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.037Z",Manuscripts--Oregon--Eugene,,Manuscripts|Oregon|Oregon--Eugene,http://id.worldcat.org/fast/1424060|http://id.worldcat.org/fast/1204579|http://id.worldcat.org/fast/1205922
219,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.598Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.129Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.038Z","Markets--Islamic countries--Handbooks, manuals, etc",,Markets|Islamic countries|Handbooks and manuals,http://id.worldcat.org/fast/1010316|http://id.worldcat.org/fast/1244130|http://id.worldcat.org/fast/1423877
220,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.598Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.129Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.038Z",Marriage--Religious aspects--Christianity,,Marriage--Religious aspects--Christianity,http://id.worldcat.org/fast/1010496
221,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.598Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.129Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.038Z",Marriage--Religious aspects--Christianity--Early works to 1800,,Marriage--Religious aspects--Christianity,http://id.worldcat.org/fast/1010496
222,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.598Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.129Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.038Z",Marriage--Religious aspects--Islam--Early works to 1800,,Marriage--Religious aspects--Islam,http://id.worldcat.org/fast/1010506
223,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.598Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.129Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.038Z","Materia medica, Vegetable--Early works to 1800",,"Materia medica, Vegetable",http://id.worldcat.org/fast/1011725
224,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.517Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.598Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.205Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.129Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.737Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.362Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.998Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.038Z",Materia medica--Early works to 1800,,Materia medica,http://id.worldcat.org/fast/1011707
