row_index,workflow_history,language_as_recorded,language_code,authorized_label,structured_value
123,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",ice,ice,Icelandic,Q294
124,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",ita,ita,Italian,Q652
125,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",lat,lat,Latin,Q397
126,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.917Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",lat;eng,lat;eng,Latin|English,Q397|Q1860
127,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.918Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",lat;frm,lat;frm,Latin|Middle French,Q397|Q1473289
128,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.918Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",lat;ita,lat;ita,Latin|Italian,Q397|Q652
129,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.918Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",lat;xno;frm,lat;xno;frm,Latin|Anglo-Norman|Middle French,Q397|Q35214|Q1473289
130,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.918Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",non,non,Old Norse,Q35505
131,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.918Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",ota,ota,Ottoman Turkish,Q36730
132,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.918Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",per,per,Persian,Q9168
133,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.918Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",san,san,Sanskrit,Q11059
134,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.918Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",spa,spa,Spanish,Q1321
135,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.918Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",und,und,undetermined language,Q22282914
136,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.918Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",und;eng,und;eng,undetermined language|English,Q22282914|Q1860
137,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.918Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",xno,xno,Anglo-Norman,Q35214
138,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-11T16:02:14.530Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2022-07-11T16:02:58.918Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2022-07-11T16:05:54.449Z | LANGUAGE RECON, STEP 6: FINALIZED 2022-07-11T16:06:46.123Z",zxx,zxx,no linguistic content,Q22282939
