row_index,workflow_history,subject_as_recorded,source_authority_uri,authorized_label,structured_value
35,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z","Astronomy, Arab--Tables--Early works to 1800",,"Astronomy, Arab--Tables;Early works",http://id.worldcat.org/fast/819766;http://id.worldcat.org/fast/1411636
36,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z","Astronomy, Medieval",,"Astronomy, Medieval",http://id.worldcat.org/fast/819781
37,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Astronomy--Early works to 1800,,Astronomy;Early works,http://id.worldcat.org/fast/819673;http://id.worldcat.org/fast/1411636
38,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Astronomy--Islamic countries--History,,Astronomy;Islamic countries;History,http://id.worldcat.org/fast/819673;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/1411628
39,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Astronomy--Tables,,Astronomy--Tables,http://id.worldcat.org/fast/819745
40,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Avatars (Religion),,Avatars (Religion),http://id.worldcat.org/fast/1429828
41,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Bakers--England--Early works to 1800,,Bakers;England;Early works,http://id.worldcat.org/fast/1431877;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1411636
42,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Barga (Italy)--History,,Italy--Barga;History,http://id.worldcat.org/fast/1235479;http://id.worldcat.org/fast/1411628
43,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Berber poetry--Morocco--Texts,,Berber poetry;Morocco;Texts,http://id.worldcat.org/fast/830649;http://id.worldcat.org/fast/1205592;http://id.worldcat.org/fast/1423705
44,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Beverages--Religious aspects--Islam,,Drinking of alcoholic beverages--Religious aspects--Islam,http://id.worldcat.org/fast/898231
45,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Beverages--Religious aspects--Islam--Early works to 1800,,Beverages;Islam;Early works,http://id.worldcat.org/fast/831042;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636
46,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Bishops--Early works to 1800,,Bishops;Early works,http://id.worldcat.org/fast/833378;http://id.worldcat.org/fast/1411636
47,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Books of hours,,Books of hours,http://id.worldcat.org/fast/836484
48,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Books of hours--Germany,,Books of hours;Germany,http://id.worldcat.org/fast/836484;http://id.worldcat.org/fast/1210272
49,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Booksellers and bookselling--Early works to 1800,,Booksellers and bookselling;Early works,http://id.worldcat.org/fast/836492;http://id.worldcat.org/fast/1411636
50,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Botany,,Botany,http://id.worldcat.org/fast/836869
51,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z","Botany, Medical--Early works to 1800",,"Botany, Medical;Early works",http://id.worldcat.org/fast/836961;http://id.worldcat.org/fast/1411636
52,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Botany--Pictorial works--Early works to 1800,,Botany;Pictorial works;Early works,http://id.worldcat.org/fast/836869;http://id.worldcat.org/fast/1423874;http://id.worldcat.org/fast/1411636
53,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Bread--England--Early works to 1800,,Bread;England;Early works,http://id.worldcat.org/fast/1198482;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1411636
54,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Bridles,,Bridles,http://id.worldcat.org/fast/838967
55,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Bridles--Early works to 1800,,Bridles;Early works,http://id.worldcat.org/fast/838967;http://id.worldcat.org/fast/1411636
56,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Cabala--Early works to 1800,,Cabala;Early works,http://id.worldcat.org/fast/843481;http://id.worldcat.org/fast/1411636
57,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Calendar,,Calendar,http://id.worldcat.org/fast/844160
58,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Canon law--Early works to 1800,,Canon law;Early works,http://id.worldcat.org/fast/845910;http://id.worldcat.org/fast/1411636
59,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Cesena (Italy)--History,,Italy--Cesena;History,http://id.worldcat.org/fast/1205413;http://id.worldcat.org/fast/1411628
60,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Chess--Early works to 1800,,Chess;Early works,http://id.worldcat.org/fast/853777;http://id.worldcat.org/fast/1411636
61,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Christian life--Early works to 1800,,Christian life;Early works,http://id.worldcat.org/fast/859185;http://id.worldcat.org/fast/1411636
62,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Christian saints,,Christian saints,http://id.worldcat.org/fast/859491
63,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Christian saints--Italy--Biography--Early works to 1800,,Christian saints;Italy;Biographies;Early works,http://id.worldcat.org/fast/859491;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1919896;http://id.worldcat.org/fast/1411636
64,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Church history--Early works to 1800,,Church history;Early works,http://id.worldcat.org/fast/1411629;http://id.worldcat.org/fast/1411636
65,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Ciphers--Early works to 1800,,Ciphers;Early works,http://id.worldcat.org/fast/861549;http://id.worldcat.org/fast/1411636
66,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.716Z",Cisterna di Latina (Italy),,Italy--Cisterna di Latina,http://id.worldcat.org/fast/1877258
67,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z",City planning--Italy--Rome--Early works to 1800,,City planning;Italy;Italy--Rome;Early works,http://id.worldcat.org/fast/862177;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1204500;http://id.worldcat.org/fast/1411636
68,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T16:51:49.122Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-16T16:52:15.596Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:53:00.296Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-07-16T16:55:23.307Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:56:14.952Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-07-16T16:58:39.771Z | KNOWN SUBJECT RECON APPLIED 2022-07-16T16:59:44.319Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-16T17:00:04.717Z",Clothing and dress--Religious aspects--Islam--Early works to 1800,,Clothing and dress--Religious aspects;Islam;Early works,http://id.worldcat.org/fast/864711;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636
