row_index,workflow_history,place_as_recorded,authorized_label,structured_value
229,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.186982800Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.859969700Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.181340400Z","France, France (Limany, near Mantes)",France|Limay|Mantes-la-Jolie,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7008131|http://vocab.getty.edu/tgn/7008063
230,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.186982800Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.859969700Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.181340400Z","France, France (Loire valley)",France|Loire Valley,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/4011586
231,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.186982800Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.859969700Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.181340400Z","France, France (Metz)",France|Metz,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7008418
232,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.187980800Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.859969700Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.181340400Z","France, France (Paris)",France|Paris,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7008038
233,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.187980800Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.859969700Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.181340400Z","France, France (Paris?)",France|Paris,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7008038
234,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.187980800Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.860969800Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.181340400Z","France, France (Rouen)",France|Rouen,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7008929
235,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.188981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.860969800Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.181340400Z","France, France (Royaumont Abbey)",France|Royaumont,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/4009491
236,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.188981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.861969200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.181340400Z","France, France (Southern France?)",France|Southern France,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/4004037
237,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.188981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.861969200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.181340400Z","France, France (Toulouse?)",France|Toulouse,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7008441
238,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.188981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.861969200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.181340400Z","France, France or Germany",France|Germany,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7000084
239,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.188981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.861969200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.181340400Z","France, France, (Paris?)",France|Paris,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7008038
240,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.188981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.861969200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.181340400Z","France, Franche Comte",France|Franche-Comté,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7002881
241,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.188981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.861969200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.182339500Z","France, Franche Comté (?)",France;Franche-Comté,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7645440
242,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.188981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.861969200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.182339500Z","France, Grenoble",France|Grenoble,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7008759
243,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.188981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.861969200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.182339500Z","France, Hainaut?",France|Hainaut,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/1003757
244,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.188981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.861969200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.182339500Z","France, Hautecombe (?)","France|Hautecombe, Abbaye de",http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/1100048
245,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.188981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.861969200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.182339500Z","France, Ile de France",France|Île-de-France,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7002883
246,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.189981700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.861969200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.182339500Z","France, Ile-de-France",France|Île-de-France,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7002883
247,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.189981700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.863972Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.182339500Z","France, Ile-de-France?",France|Île-de-France,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7002883
248,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.189981700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.863972Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.182339500Z","France, Italy",France|Italy,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/1000080
249,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.189981700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.863972Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.182339500Z","France, Italy (Genoa?)",France|Italy|Genoa,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7008546
250,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.189981700Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.863972Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.182339500Z","France, Langedoc",France|Languedoc,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7002884
251,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.190981900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.863972Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.182339500Z","France, Languedoc",France|Languedoc,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7002884
252,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.190981900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.863972Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.182339500Z","France, Limousin",France|Limousin,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7024270
253,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.190981900Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.863972Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.182339500Z","France, Loire",France|Département de la Loire,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7002958
254,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.863972Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.182339500Z","France, Lorraine",France|Lorraine,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7024272
255,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.863972Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.182339500Z","France, Lorraine?",France|Lorraine,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7024272
256,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.863972Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.182339500Z","France, Lyon, France",France|Lyon,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7008772
257,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.863972Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.182339500Z","France, Lyons",France|Lyon,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7008772
258,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.863972Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.182339500Z","France, Maine",France|Maine,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7007514
259,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.863972Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.182339500Z","France, Marcoussis, France",France|Marcoussis,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/1034251
260,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.863972Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.182339500Z","France, Meaux",France|Meaux,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7008008
261,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.863972Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.182339500Z","France, Mosan",France|Mosan,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7030259
262,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.863972Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.182339500Z","France, Nord-Pas-de-Calais ?",France|Nord-Pas-de-Calais,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7621379
263,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.864972500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.182339500Z","France, Normandy",France;Normandy,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7002886
264,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.864972500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.182339500Z","France, Normandy (?)",France|Normandy,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7002886
265,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.864972500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.182339500Z","France, North France",France|Northern France,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/4004036
266,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.864972500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.182339500Z","France, North-Eastern France (Metz)",France|Northeastern France|Metz,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7669119|http://vocab.getty.edu/tgn/7008418
267,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.864972500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.183338600Z","France, Northeastern France (?)",France|Northeastern France,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7669119
268,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.864972500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.183338600Z","France, Northeastern France (Rheims?)",France|Northeastern France|Rheims,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7669119|http://vocab.getty.edu/tgn/7011060
269,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.864972500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.183338600Z","France, Northern",France,http://vocab.getty.edu/tgn/1000070
270,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.864972500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.183338600Z","France, Northern France",France|Northern France,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/4004036
271,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.864972500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.183338600Z","France, Northern France (Paris)",France|Northern France|Paris,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/4004036|http://vocab.getty.edu/tgn/7008038
272,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.494992200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.864972500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.183338600Z","France, Northern France (Saint-Amand)",France|Northern France|Saint-Amand-les-Eaux,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/4004036|http://vocab.getty.edu/tgn/7008470
273,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.495996400Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.864972500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.183338600Z","France, Northern France or Flanders",France|Northern France|Flanders,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/4004036|http://vocab.getty.edu/tgn/7024097
274,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.495996400Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.864972500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.183338600Z","France, Northern France or Low Countries",France|Northern France|Low Countries,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/4004036|http://vocab.getty.edu/tgn/7029439
275,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.495996400Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.864972500Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.183338600Z","France, Northern Italy or Southern France",France|Northern Italy|Southern France,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/4005363|http://vocab.getty.edu/tgn/4004037
276,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.495996400Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.865974600Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.183338600Z","France, Northwestern France (Rouen?)",France|Rouen,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7008929
277,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.495996400Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.865974600Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.183338600Z","France, Paris",France|Paris,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7008038
278,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.495996400Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.865974600Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.183338600Z","France, Paris, France",France|Paris,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7008038
279,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.495996400Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.865974600Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.183338600Z","France, Paris; Rouen",France|Paris|Rouen,http://vocab.getty.edu/tgn/1000070|http://vocab.getty.edu/tgn/7008038|http://vocab.getty.edu/tgn/7008929
280,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.495996400Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.865974600Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.183338600Z","France, Picardy",France;Picardy,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7002890
281,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.191981400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.495996400Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.865974600Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.183338600Z","France, Picardy?",France;Picardy,http://vocab.getty.edu/tgn/1000070;http://vocab.getty.edu/tgn/7002890
