title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label_add,ds_qid_add,authorized_label,ds_qid
Hādhihi taḥqīqāt wa-tadqīqāt lil-Shaykh al-imām al-ʻālim al-ʻallāmah Maḥmūd ibn ʻUmar al-Zamakhsharī tajāwaza Allāhu ʻanhu wa-qad sammāhā bi-al-Mufaṣṣal,هذه تحقيقات وتدقيقات للشيخ الامام العالم العلامة محمود بن عمر الزمخشري تجاوز الله عنه وقد سماها بالمفصل,Mufaṣṣal,مفصل,Mufaṣṣal,Q12226,,
Kitāb al-Mufaṣṣal lil-Zamakhsharī wa-sharḥ abyāt al-Mufaṣṣal,كتاب المفصل للزمخشري وشرح ابيات المفصل,,,Mufaṣṣal,Q12226,,
Kitāb al-Mufaṣṣal /,كتاب المفصل /,Mufaṣṣal,مفصل,Mufaṣṣal,Q12226,,
Kitāb Rashf al-nabīh min thaghr al-tashbīh /,كتاب رشف النبيه من ثغر التشبيه /,Rashf al-nabīh,رشف النبيه,Rashf al-nabīh,Q54649,,
al-Juzʾ al-awwal [al-thānī] min Kitāb al-Ṣiḥāḥ fī al-lughah /,الجزء الاول الثاني من كتاب الصحاح في اللغة /,Ṣiḥāḥ,صحاح,Sihah,Q3117,,
Risālah fī al-istiʻārāt,رسالة في الاستعارات,,,Risālah fī al-istiʻārāt,Q54650,,
Kitāb al-ʻUnqūd wa-sharḥihi; ghafara Allāhu li-nāẓimihi wa-qārīhi wa-kātibihi wa-li-jamīʻ al-muslimīn wa-al-muslimāt al-aḥyāʼ minhum wa-al-amwāt innahu qarīb mujīb al-daʻwāt wa-al-ḥamdu lillāh rabb al-ʻālamīn,كتاب العنقود وشرحه غفر الله لناظمه وقاريه وكاتبه ولجميع المسلمين والمسلمات الاحياء منهم والاموات انه قريب مجيب الدعوات والحمد لله رب العالمين,,,Commentary on Al-Anqud,Q54651,,
Kitāb Sharḥ Alfīyat Ibn Muʻṭī /,كتاب شرح الفية ابن معطي /,,,Sharḥ Alfīyat Ibn Muʻṭī,Q54652,,
Sharḥ bar ḍābiṭat Tahdhīb Mullā Saʻd al-Dīn ... [etc,شرح بر ضابطة تهذيب ملا سعد الدين ... الخ,,,Sharḥ bar ḍābiṭat Tahdhīb Mullā Saʻd al-Dīn,Q54653,,
al-Tibyān fī al-maʻānī wa-al-bayān. al-Masāʼil al-Shīrāzīyāt,التبيان في المعاني والبيان. المسائل الشيرازيات,,,al-Masāʼil al-Shīrāzīyāt,Q54654,,
Sharḥ al-Risālah al-Samarqandīyah fī al-istiʻārāt ... [etc,شرح الرسالة السمرقندية في الاستعارات ... الخ,,,Sharḥ al-Risālah al-Samarqandīyah,Q54439,,
Iʻrāb al-ʻAwāmil al-miʼah ... [etc,اعراب العوامل المائة ... الخ,,,Iʻrāb al-ʻAwāmil al-miʼah,Q54655,,
Ḥāshiyah ʻalá al-Jāmī ... [etc,حاشية على الجامي ... الخ,,,Ḥāshiyah ʻalá al-Jāmī,Q54656,,
Sharḥ al-Risālah al-waḍʻīyah ... [etc,شرح الرسالة الوضعية ... الخ,,,Sharḥ al-Risālah al-waḍʻīyah,Q54657,,
Sharḥ Marāḥ al-arwāḥ ... [etc,شرح مراح الارواح ... الخ,,,Sharḥ Marāḥ al-arwāḥ,Q11639,,
al-Jawhar al-nadīd fī sharḥ Kitāb al-Tajrīd ... [etc,الجوهر النديد في شرح كتاب التجريد ... الخ,,,al-Jawhar al-nadīd fī sharḥ Kitāb al-Tajrīd,Q54658,,
Sharḥ shawāhid al-Bahjah al-marḍīyah fī sharḥ al-Alfīyah ... [etc,شرح شواهد البهجة المرضية في شرح الالفية ... الخ,,,Sharḥ shawāhid al-Bahjah al-marḍīyah fī sharḥ al-Alfīyah,Q54659,,
Kitāb mawsūm bi-Mutawassiṭ sharḥ al-Kāfiyah ... [etc,كتاب موسوم بمتوسط شرح الكافية,,,Kitāb mawsūm bi-Mutawassiṭ sharḥ al-Kāfiyah,Q54660,,
Kitāb Sharḥ al-Alfīyah /,كتاب شرح الالفية /,Sharḥ Ibn ʻAqīl ʻalá Alfīyat Ibn Mālik,شرح ابن عقيل على الفية ابن مالك,Sharḥ Ibn ʻAqīl ʻalá Alfīyat Ibn Mālik,Q54661,,
al-Makkūdī ʻalá al-Ājurrūmīyah nafaʻanā Allāh bih,المكودي على الاجرومية نفعنا الله به,Sharḥ al-Muqaddimah al-Ājurrūmīyah,شرح المقدمة الاجرومية,Sharḥ al-Muqaddimah al-Ājurrūmīyah,Q54662,,
Sharḥ al-Ājurrūmīyah taṣawwuf /,شرح الاجرومية تصوف /,,,Sharḥ al-Ajurrūmīyah,Q27808,,
Kitāb al-Qawl al-wāfī fī sharḥ al-Kāfī /,كتاب القول الوافي في شرح الكافي /,Qawl al-wāfī fī sharḥ al-Kāfī,قول الوافي في شرح الكافي,Qawl al-wāfī bi-sharḥ al-Kāfī,Q12071,,
Risālah fī taḥqīq al-qāfiyah /; wa-risālah lahu fī al-ṣanāʼiʻ al-badīʻīyah,رسالة في تحقيق القافية /,Wāfī bi-maʻrifat al-qawāfī,وافي بمعرفة القوافي,Wāfī bi-maʻrifat al-qawāfī,Q54663,,
Qalāʼid al-nuḥūr /,قلائد النحور /,,,Qalāʼid al-nuḥūr,Q54664,,
Hādhā Sharḥ naẓm al-Tuffāḥah fī al-misāḥah ... [etc,هذا شرح نظم التفاحة في المساحة ... الخ,,,Hādhā Sharḥ naẓm al-Tuffāḥah fī al-misāḥah,Q54665,,
Kitāb al-Alfīyah fī ʻilm al-ʻArabīyah /,كتاب الالفية في علم العربية /,Alfiīyah fī ʻilm al-ʻArabīyah,الفية في علم العربية,Alfīyah,Q54521,,
Ifṣāḥ al-ʻarūḍ wa-īḍāḥ al-ghumūd ... [etc,افصاح العروض وايضاح الغمود ... الخ,,,Ifṣāḥ al-ʻarūḍ wa-īḍāḥ al-ghumūd,Q54385,,
Imʻān al-anẓār ... [etc,امعان الانظار ... الخ,,,Imʻān al-anẓār,Q12134,,
Ḥāshiyah ʻalá al-ʻAḍudīyah ... [etc,حاشية على العضدية ... الخ,,,Ḥāshiyah ʻalá al-ʻAḍudīyah,Q54666,,
Tahsīl ʻayn al-dhahab min maʻdin jawhar al-adab,,,,Tahsīl ʻayn al-dhahab min maʻdin jawhar al-adab,Q54667,,
al-Sharḥ al-mukhtaṣar ʻalá Talkhīṣ al-miftāḥ,,,,al-Sharḥ al-mukhtaṣar ʻalá Talkhīṣ al-miftāḥ,Q54668,,
Ḥāshiyah-i Yaḥyá bar Muṭawwal,,,,Ḥāshiyah-i Yaḥyá bar Muṭawwal,Q54669,,
Tartīb jamīl fī sharḥ al-Tarkīb al-jalīl,,,,Tartīb jamīl fī sharḥ al-Tarkīb al-jalīl,Q54670,,
Sharḥ Taṣrīf al-ʻlzzī,,,,Sharḥ al-Taṣrīf al-ʻIzzī,Q12052,,
Tuḥfat al-gharīb fī al-kalām ʻalá Mughnī al-labīb,,,,Tuḥfat al-gharīb fī al-kalām ʻalá Mughnī al-labīb,Q54524,,
al-Muwashshaḥ,,,,Muwashshaḥ,Q12192,,
Kashf ḥujub farāʻid al-Hindī,,,,Kashf ḥujub farāʻid al-Hindī,Q54671,,
Muʻrib al-Kāfiyah,,,,Muʻrib al-Kāfiyah,Q54672,,
ḥāshiyah ʻalá al-Fawāʼid al-Ḍiyāʻīyah,,,,Ḥāshiyah ʻalá al-Fawāʼid al-Ḍiyāʼīyah,Q54488,,
ḥāshiyah ʻalá ḥāshiyat al-Isfarāʼinī,,,,Ḥāshiyah ʻalá ḥāshiyat al-Isfarāʼinī,Q54673,,
Ḥawāshin ʻalá al-Sharḥ al-mashhūr bi-Talkhīṣ al-miftāḥ,حواش على الشرح المشهور بتلخيص المفتاح,,,Ḥawāshin ʻalá al-Sharḥ al-mashhūr bi-Talkhīṣ al-miftāḥ,Q54674,,
al-Bulbul al-faṣīḥ,البلبل الفصيح,,,Works of Bulbul,Q54675,,
Ādāb-i mutaʻallimīn ... [etc.,آداب متعلمين ... الخ,,,Ādāb-i mutaʻallimīn,Q54676,,
Ḥawāshī al-Fāḍil al-Sharīf ʻalá sharḥihi lil-Miftāḥ ; Ḥawāshī ʻalá Sharḥ al-Miftāḥ /,حواشي الفاضل الشريف على شرحه للمفتاح ؛ حواشي على شرح المفتاح /,Works,اعمال,Works,Q5989,,
Maʻānī ʻawāmil al-iʻrāb,معاني عوامل الاعراب,,,Maʻānī ʻawāmil al-iʻrāb,Q54677,,
Collection of treatises on rhetoric and logic,,,,Rhetoric texts;Logic,Q54539;Q20450,,
Collection of treatises on dialectic and grammar,,,,Dialectic texts;Grammatical texts,Q54540;Q38407,,
Sharḥ al-Unmūdhaj,شرح الانموذج,,,Sharḥ al-Unmūdhaj,Q12214,,
Hādhā Kitāb Fāḍil Hindī,هذا كتاب فاضل هندي,Sharḥ al-Kāfiyah,شرح الكافية,Sharḥ al-Kāfiyah,Q12068,,
Three grammatical treatises,,,,Grammatical texts,Q38407,,
