title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label_add,ds_qid_add,authorized_label,ds_qid
Tercüme-yi Milel ve nihal,ترجمهء ملل و نحل,Milal wa-al-niḥal,ملل والنحل,Milal wa-al-niḥal,Q11680,,
Varidat-i mensure ve divan-i manzume /,واردات منثوره و دىوان منظومه /,,,Varidat-i mensure ve divan-i manzume,Q55180,,
Lügat-i Firişteoǧlu,لغت فرشته اوغلى,,,Lügat-i Firişteoǧlu,Q55181,,
Turkish mesnevi,,,,Turkish poetry,Q55026,,
Haza Kitab-ı Şerh-i Hafız,هذا کتاب شرح حافظ,Şerh-i Hafız,شرح حافظ,Commentary on Hafez,Q27590,,
"Commonplace book of Turkish and Arabic quotations, prayers, hadiths, and anecdotes",,,,Commonplace book,Q7822,,
Kitab-ı Hayat-ı edebî ... [etc.,کتاب حيات ادبى,,,Turkish texts;Arabic texts,Q20402;Q12258,,
Şecere-yi semere,شجرهء ثمره,Shajarah wa-thamarah,شجرة و ثمرة,Shajarah wa-thamarah,Q55115,,
Mir'at-i menzilat ve memerrat ül-kevkebat ... [etc.,مرآت منزلات و ممرات الكوكبات,,,Astronomical text,Q38381,,
Hâzâ Kitab-ı Mecami ül-ezkar,هذا کتاب مجامع الاذکار,Mecami ül-ezkar,مجامع الاذکار,Mecami ül-ezkar,Q55182,,
Kitap üs-siyase fi tedbir ir-riyase,كتاب السياسة في تدبير الرياسة,Secretum secretorum,,Secretum secretorum,Q3153,,
Sufi treatise and mesnevi,,,,Sufi texts,Q27797,,
Hâzâ Kitab-ı Saatname min beyan il-leyali /,هذا کتاب ساعت نامه من بىان اللىالى /,Saatname,ساعت نامه,Saatname,Q55019,,
Hikaye-yi kırk vezir,حکاىه قرق وزىر,,,Tale of the Forty Vezirs,Q55183,,
Risale-yi Koca Sofi,رسالۀ قوجه صوفى,,,Treatise on prayer,Q51744,,
Mefhum-ı maksud,مفهوم مقصود,,,Mefhum-ı maksud,Q55184,,
Tebsıra,تبصره,,,Tebsıra,Q55185,,
Hâzâ Kitab-ı itikad ... [etc.,هذا کتاب اعتقاد,,,Turkish texts;Arabic texts,Q20402;Q12258,,
Kaidet ul-Faruk,قاعدة الفاروق,,,Arabic grammatical text,Q27591,,
Seyyit Battal Hazretlerinin dördüncü cildider beyan olunur,سيد بطال حضرتلرىنک دوردنجى جلدىدر بىان اولنور,Battal (Turkish legend),,Battal,Q55186,,
Ahmediye,احمديه,,,Ahmadiyya,Q55187,,
Mirat ul-akaid,مرآت العقائد,,,Mirat ul-akaid,Q55188,,
Deed of endowment; of eş-Şeyh Mehmet Rıza Efendi bin eş-Şeyh İbrahim Efendi,,,,Deed,Q1319,,
Celalüddin,جلال الدين,,,Turkish play,Q55016,,
İbadat-ı ebdeniye,عبادات ابدنيه,,,İbadat-ı ebdeniye,Q55189,,
Hâzâ Kitab-ı Hazret-i Imam-ı Cafer as-Sadık aleyhüsselam ... [etc.,هذا کتاب حضرت امام جعفر الصادق علىه السلام,,,Kitab-ı Hazret-i Imam-ı Cafer as-Sadık,Q55190,,
Tefsir-i Cevahir ül-kelam /,تفسير جواهر الكلام /,Cevahir ül-kelam,جواهر الكلام,Cevahir ül-kelam,Q55191,,
Hâzâ Kitab-ı Acaib ül-mahlukat ... [etc.,هذا كتاب عجايب المخلوقات,,,Turkish texts;Arabic texts,Q20402;Q12258,,
Hümayun name-yi muhtasar,هماىون نامۀ مختصر,,,Hümayun name-yi muhtasar,Q55192,,
Hâzâ Divan-i kutb ıl-ârifîn Oğlanlar Şeyhi Şeyh İbrahim Efendi Hazretlerinde ... [etc.,هذا دىوان قطب العارفىن اغلانلر شىخى شىخ ابراهىم افندى حضرتلرىنده,,,Diwan,Q11912,,
Mecmua-yı eşar,مجموعة اشعار,,,Mecmua,Q7030,,
A personal collection,,,,Personal collection,Q55193,,
Haza Divan-i Sebzî,هذا ديوان سبزى,Divan,ديوان,Diwan,Q11912,,
al-Juzʼ al-thānī fī taḥwīl sanī al-ʻālam min kitāb al-Bāriʻ fī aḥkām al-nujūm /,الجزء الثاني في تحويل سني العالم من كتاب البارع في احكام النجوم /,Bāriʻ fī aḥkām al-nujūm,بارع في احكام النجوم,Bāriʻ fī aḥkām al-nujūm,Q3672,,
Hādhā kitāb ismuhu aʻjab al-ʻujāb ... /,هذا كتاب اسمه اعجب العجاب ... /,,,Aʻjab al-ʻujāb,Q55194,,
Mecmua-yi muammayât ve elgaz,مجموعهء معميات و الغاز,,,Mecmua,Q7030,,
Menazil ül-hac,منازل الحج,,,Pilgrimage manual,Q51841,,
Divan-i Nevres etc,,,,Diwan,"Q11912",,
Book of spells,,,,Book of spells,Q55195,,
Book of invocations,,,,Book of invocations,Q55196,,
Two histories of the Middle East,,,,History of the Middle East,Q55197,,
Hulasat ül-beyandır,خلاصة البياندر,,,Hulasat ül-beyandır,Q55198,,
Haza el-kitab Teshil-i Kasini,هذا الكتاب تسهيل قسينى,,,Astronomical texts,Q3129,,
Risale-yi Kifayet ül-vakit el-marufe[sic.] el-daire ve fazlih ve semt,رساله كفاية الوقت المعروفة الدائره وفضله وسمت,Kifayet ül-vakit li-marifet il-dair ve fazlih ve semt,كفاية الوقت لمعرفة الدائر وفضله وسمت,Kifayet ül-vakit li-marifet il-dair ve fazlih ve semt,Q55199,,
Treatises on astronomy,,,,Astronomical texts,Q3129,,
Ahsen ül-hadis,احسن الحديث,,,Hadith,Q3679,,
Divan-i Fehim Efendi,ديوان فهيم افندي,,,Diwan,"Q11912",,
Divan-i Fehim,ديوانى فهيم,,,Diwan,"Q11912",,
Personal notebook,,,,Notebook,Q5488,,
Divan-i Hayretî,ديوان حيرتي,,,Diwan,"Q11912",,
Şerh ül-Muhammediye,شرح المحمديه,,,Şerh ül-Muhammediye,Q55200,,
Mecmua-yi kavaid ve sair-i mesail-i müteferrika min eş-şeriat ve el-diniyyet,مجموعهء قواعد وسائر مسائل متفرقه من الشريعة والدينية,,,Mecmua,Q7030,,
Ruzname-yi Şeyh Vefa şerhi,روزنامهء شيخ وفاء شرحى,Ruzname-yi Talib,روزنامهء طالبي,Ruzname-yi Talib,Q55201,,
Treatise on solar and lunar eclipses,,,,Astronomical texts,Q3129,,
Mecmua,,,,Mecmua,Q7030,,
Divan-i Fıtant Hanım,ديوان فطنت خانم,,,Diwan,"Q11912",,
Talip ma Fıtnat,طالب مع فطنت,,,Poetry;Diwan,Q1330;Q11912,,
Divan-i Neş'et,ديوان نشأت,,,Diwan,"Q11912",,
Divan-i Neş'et Efendi,ديوان نشأت افندي,,,Diwan,"Q11912",,
Cevahir ül-kelimat ... [etc,جواهر الكلمات ... الخ,,,Cevahir ül-kelimat,Q55202,,
Asturlab risalesi /,اسطرلاب رساله سى /,,,Treatise on astrolabes,Q27631,,
Divan-i Zihni,ديوان ذهني,,,Diwan,"Q11912",,
Şerh üş-Şemail,شرح الشمائل,,,Şerh üş-Şemail,Q55203,,
Muhtar-i Sihah tercümesi,مختار الصحاح ترجمه سى,Ṣiḥāḥ,صحاح,Sihah,Q3117,,
Hādhā Manāsik /,هذا مناسك /,Menasik ül-hacc,مناسك الحج,Menasik ül-hacc,Q55204,,
Divan-i Nef'î,ديوان نفعي,Divan,ديوان,Diwan,Q11912,,
Hâbname-yi Veysî,خوابنامهء ويسي,,,Hâbname-yi Veysî,Q55205,,
Kübera-yi fi viha dolamdan Mehmet el-Viranî ... hazretlerinindir,كبراء فى وخا دولامدن محمد الويراني ... حضرتلرينكدر,Risale,رساله,Risālah,Q12161,,
Garipname,غرببنامه,,,Garipname,Q55206,,
El-Mecma,المجمع,,,El-Mecma,Q55207,,
El-risale el-Muhammediye,الرساله المحمديه,Muhammediye,محمديه,Muhammediye,Q55018,,
Sohbetname ... [etc,صحبت‌نامه ... الخ,Works,,Works,Q5989,,
Divan-i Fenayî,ديوان فنايي,,,Diwan,"Q11912",,
Emlah ül-şuara hazret-i Yahya Efendi divançe-yi ust,املح الشعرا حضرت يحيى افندي ديوانچهء اوست,Divançe,ديوانچه,Divançe,Q55050,,
Kitab-i muhabbet-i Allah,كتاب محبت الله,,,Kitab-i muhabbet-i Allah,Q55208,,
Kitab-i Hurufiye,كتاب حروفيه,,,Letters,Q5068,,
Pend-i Attâr şerhi /,پند عطار شرحي /,,,Pend-i Attâr şerhi,Q55209,,
Behcet ül-fetava,بهجت الفتاواى,Behcet ül-fetava maan-nükul,بهجت الفتاواى مع النقول,Behcet ül-fetava maan-nükul,Q55210,,
Resail,رسائل,,,Sufi texts,Q27797,,
Mecmua-yi nefise,مجموعه نفيسه,,,Mecmua,Q7030,,
Mecmua-yi resail fi tasavvuf,مجموعهء رسائل في تصوف,,,Mecmua,Q7030,,
Badāʼiʻ al-Ṣukūk,بدائع الصكوك,,,Badāʼiʻ al-Ṣukūk,Q55211,,
Mecmua-yı nefîse,,,,Mecmua,Q7030,,
Tensis ül-müntazar fi şerh-i ebyât it-telhîs ve'l-muhtasar,,,,Tensis ül-müntazar fi şerh-i ebyât it-telhîs ve'l-muhtasar,Q55212,,
Hulviyat,,,,Hulviyat,Q55017,,
Tercüme-yi Risale-yi tevhîd,,,,Tercüme-yi Risale-yi tevhîd,Q55213,,
Enis ul-arifin,,,,Enis ul-arifin,Q55214,,
Mecmua-yı müntahabât-ı nazım ve nesir,,,,Mecmua,Q7030,,
Mecmua ül-anasır ve menba üs-serair,,,,Mecmua,Q7030,,
Cevahir ül-kelimat,,,,Cevahir ül-kelimat,Q55202,,
Divan,,,,Diwan,Q11912,,
Yusuf ve Züleyha,,,,Yusuf and Zulaikha,Q3708,,
Mecmua-yı müşeat ve fevaid-i tıbbiye,,,,Mecmua,Q7030,,
Mucizat ül-enbiya,,,,Mucizat ül-enbiya,Q55215,,
Nev zuhur; kaside-yi münacat ve niyaz-ı şerifleri,,,,Nev zuhur,Q55216,,
Nakş-i hayal,,,,Nakş-i hayal,Q55217,,
Risale-yi Aşikan; Hazret-i Mensur hakkinda,,,,Risale-yi Aşikan,Q55218,,
Mecmua min ġazeliyat,,,,Mecmua,Q7030,,
Sirac-ı gayb; tercüme-yi Şerh-i Varidat-ı Hazret-i Bedreddin,,Sharḥ Wāridāt Ḥaḍrat Badr al-Dīn,,Sharḥ Wāridāt Ḥaḍrat Badr al-Dīn,Q55219,,
Gülistan-ı Şemail,گلستان شميل,,,Gulistan,Q3702,,
Mirkat-ı münacat,مرقات منشآت,,,Mirkat-ı münacat,Q55220,,
Resmi Giridî Ali Baba,رسمي كردي علي بابا,Uyun ül-hidayet,عيون الهدايت,Uyun ül-hidayet,Q55053,,
Haza Risale-yi uyun ül-hidayet,هذا رسالهء عيون الهدايت,Uyun ül-hidayet,عيون الهدايت,Uyun ül-hidayet,Q55053,,
İlahi mecmuası,الهى مجموعسى,,,İlahi mecmuası,Q55221,,
Devlet-i Aliye sabık vezir kethudası Giritli Resmî Ahmet Efendi'nin telif buyurdukları münşeât mecmuasıdır,,Letters,,Letters,Q5068,,
Nasihatname,نصيحتنامه,,,Nasihatname,Q55222,,
Uṣūl al-ḥikam fı̄ niẓām al-ʻālam,اصول الحكم فى نظام العالم,,,Treatise on government,Q48630,,
Tercüme-yi Şirat il-Islam,ترجمهء شرعت الاسلام,Shirʻat al-Islām,شرعة الاسلام,Shirʻat al-Islām,Q11965,,
Haza divan-ı Esat,هذا ديوان اسعد,Divan-ı Esat,ديوان اسعد,Divan-ı Esat,Q55223,,
Divan-ı Necatı̂ Bey,ديوان نجاتى بك,,,Diwan,"Q11912",,
Divan-i Kânî,ديوان كانى,,,Diwan,"Q11912",,
Külliyat-ı divan-ı Vahidı̂,كليات ديوان وحيدى,,,Poetry,Q1330,,
Tuhfet ul-uşşak-ı Kasimı̂ Efendi rahmetullah,تحفة العشاق قاسمى افندى رحمة الله,Tuhfet ul-uşşak,تحفة العشاق,Tuhfet ul-uşşak,Q55224,,
Divan-i Mekki,ديوان مكي,,,Diwan,"Q11912",,
Divan-i Zekâî,ديوان ذكايى,,,Diwan,"Q11912",,
Divan-i Haşim,ديوان هاشم,,,Diwan,"Q11912",,
Kalâid ül-ikyan fi fezail-i Mülûk-i Al-i Osman,,Qalāʾid al-ʻiqyān fī fadāʾil mulūk āl ʻUthmān,قلائد العقيان في فدائل ملوك آل عثمان,Qalāʾid al-ʻiqyān fī fadāʾil mulūk āl ʻUthmān,Q55225,,
Melheme-yi Cevrî,ملحمهء جورى,,,Melheme-yi Cevrî,Q55226,,
Divan-i Nedim,ديوان نديم,,,Divan-i Nedim,Q55227,,
Divan-i muamma-yi Emrî,ديوان معماى امري,,,Diwan,"Q11912",,
3 Mayıs sene 313 tarihinde vukubulan Domeke Muharebe-yi meşhuresi bilhasssa Nizamiye Nuri Paşa livasının hareketi; bizzat edilen tecarib ve tedkikata nazaran,٣ مايس سنه ٣١٣ تاريخنده وقوعبولان دومكه محاربۀ مشهوروس بالحاصه نظاميه نورى پاشا لواسنك حركتى,Schlacht bei Dhomokos am 17. Mai 1897,,Schlacht bei Dhomokos am 17. Mai 1897,Q55228,,
Cild-ı evel-i Tarih-i Hoca,جلد اول تاريخ خواجه,Tac-üt-tevarih,تاج التواريخ,Tac ut-tevarih,Q55229,,
Kitab-i tezkiret üs̜-şuara,كتاب تذكرة الشعرا,Tezkere-yi Latifı̂,,Tezkere-yi Latifı̂,Q55230,,
Tarih-i Sait Paşa eş-şehir bi-Yirmisekiz Çelebi,تاريخ سعيد پاشا الشهير بيرمى سكز چلبى,Tarikh-i Raşit,تاريخ راشد,Tarikh-i Raşit,Q55231,,
Hikaye-yi Asüman ile Zeycan,حكايۀ اسمان ايله زيجان,Asüman ile Zeycan,اسمان ايله زيجان,Asüman ile Zeycan,Q55232,,
Divan-i Ubeydullah ...,ديوان عبيد الله ...,,,Diwan,"Q11912",,
Mizan ül-ezhar,ميزان الازهار,,,Mizan ül-ezhar,Q55233,,
Nizamiye,نظاميه,,,Nizamiye,Q55234,,
Hādhā Kitāb Hutbeti'l-beyân,هذا كتاب خطبة البيان,,,Hutbeti'l-beyân,Q55235,,
"Anize; tarihı̂ piyes, 5 sahne /",عنيزه,,,Anize,Q55236,,
Zeyl-i Sefinet ür-rüesa,ذيل سفينة الرؤسا,,,Zeyl-i Sefinet ür-rüesa,Q55237,,
Divan-i Hazret-i Arşı Baba ...,ديوان حضرت عرشى بابا ...,Divan,ديوان,Diwan,Q11912,,
Divan-i Viranî Baba ...,ديواني ويراني بابا ...,,,Diwan,"Q11912",,
Cetvel-i ahkâm-i külliye-yi tali-yi sal alâtarikilicmal,جدول احكام كلية تعله سال ...,,,Table of provisions,Q55238,,
Vasiyetname,وصيتنامه,,,Vasiyetname,Q7538,,
Varidat-i mensurat ve divan-i manzume /,واردات منثورات وديوان منظومه /,,,Varidat-i mensure ve divan-i manzume,Q55180,,
Divan-i Sami,ديوان سامعى,,,Diwan,"Q11912",,
Divan-i Beliğ,ديوان بليغ,,,Diwan,"Q11912",,
Risale-yi muammayât,رسالهء معميات,,,Risālah-i muʻammā,Q51911,,
Marifetname,معرفتنامه,,,Marifetname,Q55239,,
"Dürret ün-nihaye, cevheret ül-bidaye /",درة النهايه جوهرة البدايه /,Cevheret ül-bidaye ve dürret ün-nihaye,جوهرة البدايه ودرة النهايه,Cevheret ül-bidaye ve dürret ün-nihaye,Q55240,,
Divan-i Mesihî,ديوان مسيحى,,,Diwan,"Q11912",,
Kitab-i Gül bülbül,كتاب كل بلبل,Gül ve bülbül,كل وبلبل,Gül ve bülbül,Q55241,,
Nur ül-hüda li-man ihtada,نور الهدى لمن اهتدى,Nurü'l-hüda li-men ihteda,نور الهدى لمن اهتدى,Nurü'l-hüda li-men ihteda,Q55242,,
Divan-i Rıza,ديوان رضا,,,Diwan,"Q11912",,
"Divan-i Tırsî, gazeliyât-i Havaî",ديوان طرسى، غزليات هواي,,,Diwan,"Q11912",,
Melheme-yi Cevrî Efendi,ملحمة جورى افندى,,,Melheme-yi Cevrî,Q55226,,
Divan-ı Kelı̂m,,,,Diwan,"Q11912",,
Külliyat-i hazret-i Misalî ...; hazretlerin divan-i şerifi,كليات حضرت مثالى ...,,,Diwan,"Q11912",,
Bayezitname,بايزيدنامه,,,History,Q1444,,
Musahhah ve mükemmel divan-i belâgatunvan-i meşhur Nailî aleyhi rahmet ül-bârî,مصحح و مكمل ديوان بلاغت عنوان مشهور نائلى عليه رحمة البارى,Divan,ديوان,Diwan,Q11912,,
Yusuf Züleyha,يوسف زليخا,Yusuf ve Züleyha,يوسف وزليخا,Yusuf and Zulaikha,Q3708,,
Divan-i Haletî,ديوان حالتى,,,Diwan,"Q11912",,
Hādhā Dīwān Rushdī ghafara Allāh dhunūbahā wa-satara ghuyūbahā āmīn yā mujīb al-sāʾilīn,هذا ديوان رشدي غفر الله ذنوبها وستر غيوبها آمين يا مجيب السائلين,Divan-ı Rüstü,ديوان رشدى,Divan-ı Rüstü,Q55243,,
Divan-ı Tıflı̂ Efendi,ديوان طفلى افندى,,,Diwan,"Q11912",,
Sharḥ Jazīrat al-Mathnawī,شرح جزيرة المثنوي,Şerh-i Cezire-yi Mesnevi,شرح جزيرۀ مثنوى,Şerh-i Cezire-yi Mesnevi,Q55244,,
Haza kitab-i Esrarname /,هذا كتاب اسرار نامه /,Asrārʹnāmah,اسرار نامه,Asrārʹnāmah,Q55245,,
Haza kitab-i makalat el-sahih el-Hac Bektaş Mehmet el-Hurasanî,هذا كتاب مقالات الصحيح الحاج بكتاش محمد الخراسانى,Maqālāt,مقالات,Maqālāt,Q55246,,
Kitab-i Mevlud-i şerif,كتاب مولود شريف,,,Kitab-i Mevlud-i şerif,Q55247,,
Divan-i Sermed,ديوان سرمد,,,Diwan,"Q11912",,
Teshil ül-idrak; tercüme-yi Teşrih il-eflâk,تسهيل الادرك,,,Astronomical text,Q38381,,
Mahazar,ماحضر,,,Medical texts,Q817,,
Kaminçe fethnamesi tarihî,قمنچا فتحنامه سى تارىخى,Tarih-i Kaminçe,تارىخ قمنچا,Tarih-i Kaminçe,Q54992,,
Sefaretname-yi Muhib Efendi,سفارتنامه محىب sic افندى,,,Sefaretname-yi Muhib Efendi,Q55248,,
Şemsiyye,شمسيه,,,Şemsiyye,Q55249,,
Turkish poetry,,,,Turkish poetry,Q55026,,
Bahname-yi badişahî,باهنامه بادشاهى,Albāb al-bāhīyah fī al-tarākīb al-sulṭānīyah,الباب الباهية في التراكيب السلطانية,Albāb al-bāhīyah fī al-tarākīb al-sulṭānīyah,Q55250,,
Collection of Turkish songs in musical notation,,,,Turkish songs,Q11790,,
Three Sufi texts,,,,Sufi texts,Q27797,,
Two Turkish and Arabic texts,,,,Turkish texts;Arabic texts,Q20402;Q12258,,
Turkish poems,,,,Turkish poetry,Q55026,,
Divan-i Nedim,دىوان ندىم,,,Divan-i Nedim,Q55227,,
Kaside-yi Bürde terceme-yi manzum-i türkî ile,قصيده برده ترجمه منظوم تركي ايله,,,Poetry,Q1330,,
Turkish medical miscellany,,,,Medical texts,Q817,,
Īn musvaddah-ʾi dastāvīz-i vaṭan-i ʻazīz ast,اين مسودۀ دستاوىز وطن عزىز است,,,Īn musvaddah-ʾi dastāvīz-i vaṭan-i ʻazīz ast,Q55251,,
Translation of al-Farāʼiḍ al-Sirājīyah,,Farāʼiḍ al-Sirājīyah,فرائض السراجية,Farāʼiḍ al-Sirājīyah,Q39182,,
Story of Yūsuf,,,,Story of Yūsuf,Q55252,,
Part of a Turkish Qurʼān commentary,,,,Qurʼan commentary,Q39258,,
Turkish miscellany,,,,Turkish texts,Q20402,,
Fragment of a petition,,,,Petition,Q8048,,
Collection of Turkish poems,,,,Turkish poetry,Q55026,,
Haza ruzname-yi Darendevi,هاذا روزنامه دارندوي,,,Calendar,Q1122,,
"Commonplace book of Turkish documents, letters, and poetry",,,,Commonplace book,Q7822,,
Lughat-i Niʻmat Allāh,لغت نعمت الله,,,Dictionary,Q7823,,
Hâzâ Kitab-ı Sabhe-yi sıbyan,هذا كتاب سبحه صبىان,Sabhe-yi sıbyan,سبحه صبىان,Sabhe-yi sıbyan,Q55253,,
Hâzâ Kitab-ı Şerh-i şahidi /,هذا كتاب شرح شاهدي /,Jāmiʻ al-Shāhī,جامع الشاهي,Jāmiʻ al-Shāhī,Q55254,,
Ottoman Turkish classical music text,,,,Ottoman Turkish music,Q55114,,
Mecmua-yı gazaliyat ve şerefyan,مجموعه غزلىات و شرفىان,,,Mecmua,Q7030,,
Çocuk mihneleri,چوجق محنه لرى,,,Children's plays,Q55255,,
İlim ve vatanperverlik,علم و وطنپرور لک,,,Turkish play,Q55016,,
48 okkalık başbelâsı,٤٨ اوقه لق باش بلاسى,,,48 okkalık başbelâsı,Q55256,,
