row_index,workflow_history,language_as_recorded,language_code,authorized_label,structured_value
142,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.885083400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.114000400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z","Latin, except for one document in Italian",lat;ita,Latin|Italian,Q397|Q652
143,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.885083400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.114000400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z","Latin, with 23 letters from Gregory XI in French",lat,Latin|French,Q397|Q150
144,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.885083400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.114000400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z","Latin, with French translation",lat;fre,Latin|French,Q397|Q150
145,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.885083400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.114000400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z","Latin, with Greek word ""telos"" (f. 24v)",lat,Latin|Greek,Q397|Q9129
146,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.885083400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.114000400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z","Latin, with Low German prayers and interlinear translations interspersed throughout",lat;nds,Latin|Low German,Q397|Q25433
147,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.114000400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z","Latin, with Middle French notations in margins",lat;frm,Latin|Middle French,Q397|Q1473289
148,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.114000400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z","Latin, with a Hebrew alphabet and a few Hebrew words (f. 95v)",lat;heb,Latin|Hebrew|Hebrew,Q397|Q9288|Q9288
149,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.114000400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z","Latin, with a few documents in Italian",lat;ita,Latin|Italian,Q397|Q652
150,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.114000400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z","Latin, with a few headings in French",lat;fre,Latin|French,Q397|Q150
151,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.114000400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z","Latin, with a few leaves in German",lat;ger,Latin|German,Q397|Q188
152,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.114000400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.688048800Z","Latin, with a few lines in German",lat;ger,Latin|German,Q397|Q188
153,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.114000400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.688048800Z","Latin, with a few marginal notes in French",lat,Latin|French,Q397|Q150
154,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.114000400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.688048800Z","Latin, with a few notes in German",lat;ger,Latin|German,Q397|Q188
155,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.114000400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.688048800Z","Latin, with a few notes in Italian",lat,Latin|Italian,Q397|Q652
156,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.114000400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.688048800Z","Latin, with a few sentences in Italian",lat;ita,Latin|Italian,Q397|Q652
157,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.688048800Z","Latin, with a few short sections in Italian (p. 169-174)",lat;ita,Latin|Italian,Q397|Q652
158,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.688048800Z","Latin, with a few words in Greek in notes and passages in Greek in printed text",lat;grc,Latin|Greek|Greek,Q397|Q9129|Q9129
159,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.688048800Z","Latin, with a few words in Middle English",lat;enm,Latin|Middle English,Q397|Q36395
160,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.688048800Z","Latin, with a poem in Middle English",lat;enm,Latin|Middle English,Q397|Q36395
161,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.688048800Z","Latin, with annotations in Latin and Greek",lat;grc,Latin|Latin|Greek,Q397|Q397|Q9129
162,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.688048800Z","Latin, with articles and prayers in Polish",lat;pol,Latin|Polish,Q397|Q809
163,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.688048800Z","Latin, with calendar (f. 1r-12v), the Fifteen joys (f. 72v-75r), and a suffrage of Saint Bernard (f. 106r-106v) in Middle French",lat;frm,Latin|Middle French,Q397|Q1473289
164,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.688048800Z","Latin, with calendar and accessory texts in French",lat;fre,Latin|French,Q397|Q150
165,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.688048800Z","Latin, with calendar in French (f. 1r-12v)",lat;fre,Latin|French,Q397|Q150
166,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.688048800Z","Latin, with chart of Greek letters and diphthongs (f. 11r)",lat;grc,Latin|Greek,Q397|Q9129
167,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.688048800Z","Latin, with first item in Italian (f. 2r-68r)",lat;ita,Latin|Italian,Q397|Q652
168,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.688048800Z","Latin, with frequent Greek words",lat;grc,Latin|Greek,Q397|Q9129
169,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.688048800Z","Latin, with later additions in German",lat;ger,Latin|German,Q397|Q188
170,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.688048800Z","Latin, with many 16th- and 17th-century entries and marginalia in Italian",lat;ita,Latin|Italian,Q397|Q652
171,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.688048800Z","Latin, with marginal notes and accounts in French",lat;fre,Latin|French,Q397|Q150
172,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.688048800Z","Latin, with notes on original cover in Italian",lat;ita,Latin|Italian,Q397|Q652
173,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115999900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.688048800Z","Latin, with occasional Greek terms. Blank spaces left for other Greek terms",lat;grc,Latin|Greek,Q397|Q9129
174,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115999900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.689049100Z","Latin, with occasional paragraphs in Italian",lat;ita,Latin|Italian,Q397|Q652
175,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115999900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.689049100Z","Latin, with occasional words in Greek",lat;grc,Latin|Greek,Q397|Q9129
176,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115999900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.689049100Z","Latin, with one document in French",lat;fre,Latin|French,Q397|Q150
177,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115999900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.689049100Z","Latin, with one inscription in Hebrew (f. 20r)",lat;heb,Latin|Hebrew,Q397|Q9288
178,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115999900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.689049100Z","Latin, with one later page in Italian (pasted-in note following f. 66)",lat;ita,Latin|Italian,Q397|Q652
179,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115999900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.689049100Z","Latin, with one leaf in Italian (f. 2r)",lat;ita,Latin|Italian,Q397|Q652
180,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115999900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.689049100Z","Latin, with one work in German (f. 167r-167v)",lat;gmh,Latin|German,Q397|Q188
181,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115999900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.689049100Z","Latin, with passages in Spanish, Italian, Sicilian dialect, and Catalan",lat;spa;ita;scn;cat,Latin|Spanish|Italian|Sicilian|Catalan,Q397|Q1321|Q652|Q33973|Q7026
182,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115999900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.689049100Z","Latin, with quotations in Greek",lat;grc,Latin|Greek,Q397|Q9129
183,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115999900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.689049100Z","Latin, with short passages in German",lat,Latin|German,Q397|Q188
184,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115999900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.689049100Z","Latin, with some Greek",lat;grc,Latin|Greek,Q397|Q9129
185,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115999900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.689049100Z","Latin, with some Italian",lat;ita,Latin|Italian,Q397|Q652
186,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115999900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.689049100Z","Latin, with some Italian (f. 5r-7v, 13r-15v, 46r-51v) and Spanish (f. 9r-11v)",lat;ita;spa,Latin|Italian|Spanish,Q397|Q652|Q1321
187,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.886081900Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.418200800Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.115999900Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.689049100Z","Latin, with some Italian passages",lat;ita,Latin|Italian,Q397|Q652
