row_index,workflow_history,subject_as_recorded,authorized_label_add,structured_value_add,subfield_codes,vocab,source_authority_uri,authorized_label,structured_value
218,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-16T21:08:30.101232500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-02-16T21:10:26.728330600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-16T21:11:01.378417200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-02-17T19:39:20.814648500Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:31:30.392267400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-02-17T23:32:48.089409700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:33:27.703982800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-02-17T23:51:29.053702600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:09:33.437499300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-02-18T00:11:01.346712300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:12:07.021144800Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-02-18T00:46:48.074008500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:47:18.613030500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-02-18T00:49:06.999781800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:49:42.024512600Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-02-18T00:51:57.511285800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:52:52.679776700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-02-18T00:55:33.256162600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:55:59.135321300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-02-18T00:59:03.811336100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-02-18T01:00:24.427824200Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:01:44.974358Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-02-18T01:02:45.258233500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T01:04:28.340037700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-02-18T01:05:02.161417300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:06:03.689899900Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-02-18T01:06:58.007202500Z | SUBJECT RECON, STEP 45: FINALIZED 2024-02-18T01:07:57.766645600Z","Gervasius, Saint and Martyr",,,a;c,0,,,
219,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-16T21:08:30.101232500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-02-16T21:10:26.728330600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-16T21:11:01.378417200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-02-17T19:39:20.814648500Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:31:30.392267400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-02-17T23:32:48.089409700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:33:27.703982800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-02-17T23:51:29.053702600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:09:33.437499300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-02-18T00:11:01.346712300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:12:07.021144800Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-02-18T00:46:48.074008500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:47:18.613030500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-02-18T00:49:06.999781800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:49:42.024512600Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-02-18T00:51:57.511285800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:52:52.679776700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-02-18T00:55:33.256162600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:55:59.135321300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-02-18T00:59:03.811336100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-02-18T01:00:24.427824200Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:01:44.974358Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-02-18T01:02:45.258233500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T01:04:28.340037700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-02-18T01:05:02.161417300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:06:03.689899900Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-02-18T01:06:58.007202500Z | SUBJECT RECON, STEP 45: FINALIZED 2024-02-18T01:07:57.766645600Z","Gian Galeazzo Sforza, Duke of Milan, 1469-1494--Portraits","Gian Galeazzo Sforza, Duke of Milan, 1469-1494;Portraits",http://id.worldcat.org/fast/122100;http://id.worldcat.org/fast/1423831,a;c;d--v,0,,,
220,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-16T21:08:30.101232500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-02-16T21:10:26.728330600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-16T21:11:01.378417200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-02-17T19:39:20.814648500Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:31:30.392267400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-02-17T23:32:48.089409700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:33:27.703982800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-02-17T23:51:29.053702600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:09:33.437499300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-02-18T00:11:01.346712300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:12:07.021144800Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-02-18T00:46:48.074008500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:47:18.613030500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-02-18T00:49:06.999781800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:49:42.024512600Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-02-18T00:51:57.511285800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:52:52.679776700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-02-18T00:55:33.256162600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:55:59.135321300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-02-18T00:59:03.811336100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-02-18T01:00:24.427824200Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:01:44.974358Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-02-18T01:02:45.258233500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T01:04:28.340037700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-02-18T01:05:02.161417300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:06:03.689899900Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-02-18T01:06:58.007202500Z | SUBJECT RECON, STEP 45: FINALIZED 2024-02-18T01:07:57.766645600Z","Giovanni II, Archbishop of Milan, -1354",,,a;c;d,0,,,
221,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-16T21:08:30.101232500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-02-16T21:10:26.728330600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-16T21:11:01.378417200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-02-17T19:39:20.814648500Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:31:30.392267400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-02-17T23:32:48.089409700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:33:27.703982800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-02-17T23:51:29.053702600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:09:33.437499300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-02-18T00:11:01.346712300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:12:07.021144800Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-02-18T00:46:48.074008500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:47:18.613030500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-02-18T00:49:06.999781800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:49:42.024512600Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-02-18T00:51:57.511285800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:52:52.679776700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-02-18T00:55:33.256162600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:55:59.135321300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-02-18T00:59:03.811336100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-02-18T01:00:24.427824200Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:01:44.974358Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-02-18T01:02:45.258233500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T01:04:28.340037700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-02-18T01:05:02.161417300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:06:03.689899900Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-02-18T01:06:58.007202500Z | SUBJECT RECON, STEP 45: FINALIZED 2024-02-18T01:07:57.766645600Z","Giovio, Paolo, 1483-1552","Giovio, Paolo, 1483-1552",http://id.worldcat.org/fast/102242,a;d,0,,,
222,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-16T21:08:30.101232500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-02-16T21:10:26.728330600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-16T21:11:01.378417200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-02-17T19:39:20.814648500Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:31:30.392267400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-02-17T23:32:48.089409700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:33:27.703982800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-02-17T23:51:29.053702600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:09:33.437499300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-02-18T00:11:01.346712300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:12:07.021144800Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-02-18T00:46:48.074008500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:47:18.613030500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-02-18T00:49:06.999781800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:49:42.024512600Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-02-18T00:51:57.511285800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:52:52.679776700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-02-18T00:55:33.256162600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:55:59.135321300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-02-18T00:59:03.811336100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-02-18T01:00:24.427824200Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:01:44.974358Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-02-18T01:02:45.258233500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T01:04:28.340037700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-02-18T01:05:02.161417300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:06:03.689899900Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-02-18T01:06:58.007202500Z | SUBJECT RECON, STEP 45: FINALIZED 2024-02-18T01:07:57.766645600Z","Gonzaga Colonna, Vespasiano, duca di Sabbioneta, 1531-1591","Gonzaga Colonna, Vespasiano, duca di Sabbioneta, 1531-1591",http://id.worldcat.org/fast/335936,a;c;d,0,,,
223,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-16T21:08:30.101232500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-02-16T21:10:26.728330600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-16T21:11:01.378417200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-02-17T19:39:20.814648500Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:31:30.392267400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-02-17T23:32:48.089409700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:33:27.703982800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-02-17T23:51:29.053702600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:09:33.437499300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-02-18T00:11:01.346712300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:12:07.021144800Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-02-18T00:46:48.074008500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:47:18.613030500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-02-18T00:49:06.999781800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:49:42.024512600Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-02-18T00:51:57.511285800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:52:52.679776700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-02-18T00:55:33.256162600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:55:59.135321300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-02-18T00:59:03.811336100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-02-18T01:00:24.427824200Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:01:44.974358Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-02-18T01:02:45.258233500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T01:04:28.340037700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-02-18T01:05:02.161417300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:06:03.689899900Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-02-18T01:06:58.007202500Z | SUBJECT RECON, STEP 45: FINALIZED 2024-02-18T01:07:57.766645600Z","Gorus, ser",,,a;c,0,,,
224,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-16T21:08:30.101232500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-02-16T21:10:26.728330600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-16T21:11:01.378417200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-02-17T19:39:20.814648500Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:31:30.392267400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-02-17T23:32:48.089409700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:33:27.703982800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-02-17T23:51:29.053702600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:09:33.437499300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-02-18T00:11:01.346712300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:12:07.021144800Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-02-18T00:46:48.074008500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:47:18.613030500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-02-18T00:49:06.999781800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:49:42.024512600Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-02-18T00:51:57.511285800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:52:52.679776700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-02-18T00:55:33.256162600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:55:59.135321300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-02-18T00:59:03.811336100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-02-18T01:00:24.427824200Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:01:44.974358Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-02-18T01:02:45.258233500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T01:04:28.340037700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-02-18T01:05:02.161417300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:06:03.689899900Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-02-18T01:06:58.007202500Z | SUBJECT RECON, STEP 45: FINALIZED 2024-02-18T01:07:57.766645600Z",Great Britain. Parliament,Great Britain. Parliament,http://id.worldcat.org/fast/530123,a,0,,,
225,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-16T21:08:30.101232500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-02-16T21:10:26.728330600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-16T21:11:01.378417200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-02-17T19:39:20.814648500Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:31:30.392267400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-02-17T23:32:48.089409700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:33:27.703982800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-02-17T23:51:29.053702600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:09:33.437499300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-02-18T00:11:01.346712300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:12:07.021144800Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-02-18T00:46:48.074008500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:47:18.613030500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-02-18T00:49:06.999781800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:49:42.024512600Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-02-18T00:51:57.511285800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:52:52.679776700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-02-18T00:55:33.256162600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:55:59.135321300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-02-18T00:59:03.811336100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-02-18T01:00:24.427824200Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:01:44.974358Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-02-18T01:02:45.258233500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T01:04:28.340037700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-02-18T01:05:02.161417300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:06:03.689899900Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-02-18T01:06:58.007202500Z | SUBJECT RECON, STEP 45: FINALIZED 2024-02-18T01:07:57.766645600Z","Gregory I, Pope, approximately 540-604","Gregory I, Pope, approximately 540-604",http://id.worldcat.org/fast/1821692,a;b;c;d,0,,,
226,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-16T21:08:30.101232500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-02-16T21:10:26.728330600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-16T21:11:01.378417200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-02-17T19:39:20.814648500Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:31:30.392267400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-02-17T23:32:48.089409700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:33:27.703982800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-02-17T23:51:29.053702600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:09:33.437499300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-02-18T00:11:01.346712300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:12:07.021144800Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-02-18T00:46:48.074008500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:47:18.613030500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-02-18T00:49:06.999781800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:49:42.024512600Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-02-18T00:51:57.511285800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:52:52.679776700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-02-18T00:55:33.256162600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:55:59.135321300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-02-18T00:59:03.811336100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-02-18T01:00:24.427824200Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:01:44.974358Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-02-18T01:02:45.258233500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T01:04:28.340037700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-02-18T01:05:02.161417300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:06:03.689899900Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-02-18T01:06:58.007202500Z | SUBJECT RECON, STEP 45: FINALIZED 2024-02-18T01:07:57.766645600Z","Gregory XIII, Pope, 1502-1585",,,a;b;c;d,0,,"Gregory XIII, Pope, 1502-1585",http://id.worldcat.org/fast/190276
227,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-02-16T21:08:30.101232500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-02-16T21:10:26.728330600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-16T21:11:01.378417200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-02-17T19:39:20.814648500Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:31:30.392267400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-02-17T23:32:48.089409700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-17T23:33:27.703982800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-02-17T23:51:29.053702600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:09:33.437499300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-02-18T00:11:01.346712300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:12:07.021144800Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-02-18T00:46:48.074008500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:47:18.613030500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-02-18T00:49:06.999781800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:49:42.024512600Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-02-18T00:51:57.511285800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T00:52:52.679776700Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-02-18T00:55:33.256162600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T00:55:59.135321300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-02-18T00:59:03.811336100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-02-18T01:00:24.427824200Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:01:44.974358Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-02-18T01:02:45.258233500Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-02-18T01:04:28.340037700Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-02-18T01:05:02.161417300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-02-18T01:06:03.689899900Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-02-18T01:06:58.007202500Z | SUBJECT RECON, STEP 45: FINALIZED 2024-02-18T01:07:57.766645600Z","Gritti, Andrea, 1455-1538--Portraits","Gritti, Andrea, 1455-1538;Portraits",http://id.worldcat.org/fast/175219;http://id.worldcat.org/fast/1423831,a;d--v,0,,,
