title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label_add,ds_qid_add,authorized_label,ds_qid
Kitāb al-Minhāj fī al-uṣūl ʻalá madhhab al-Imām al-Shāfiʻī raḍiya Allāhu ʻanhu,كتاب المنهاج في الاصول على مذهب الامام الشافعي رضي الله عنه,Minhāj al-wuṣūl ilá ʻilm al-uṣūl,,Texts on Islamic law,Q12197,,
Kitāb al-Badīʻ,كتاب البديع,Badīʻ al-niẓām al-jāmiʻ bayna Kitāb al-Bazdawī wa-al-Aḥkām,بديع النظام الجامع بين كتاب البزدوي والاحكام,Badīʻ al-niẓām al-jāmiʻ bayna Kitāb al-Bazdawī wa-al-Aḥkām,Q103578,,
al-Bāb al-thālith min al-manhaj al-rābiʻ min Ḥabl al-matīn fī al-mawārīth ... [etc.,الباب الثالث من المنهج الرابع من حبل المتين في المواريث,,,Texts on Islamic law,Q12197,,
Ḥāshiyah ʻalá Sharḥ Hidāyat al-ḥikmah. Ḥāshiyah ʻalá Ḥāshiyat al-Jurjānī ʻalá Mukhtaṣar al-Muntahá,حاشية على شرح هداية الحكمة. حاشية على حاشية الجرجاني على مختصر المنتهى,,,Texts on Islamic law,Q12197,,
Masāʼil wa-rasāʼil min Muhannā ibn Sinān ... [etc.,مسائل ورسائل من مهنا بن سنان ... الخ,,,Texts on Islamic law,Q12197,,
Zubdat al-uṣūl wa-ghayrih,زبدة الاصول وغيره,,,Texts on Islamic law,Q12197,,
Kitāb Mabādī al-wuṣūl ilá ʻilm al-uṣūl; Ghāyat al-bādī fī sharḥ al-Mabādī /,كتاب مبادي الوصول الى علم الاصول,,,Texts on Islamic law,Q12197,,
al-Mujallad al-awwal min Hidāyat al-mustarshidīn ilá uṣūl Maʻālim al-dīn ... [etc.,المجلد الاول من هداية المسترشدين الى اصول معالم الدين ... الخ,,,Texts on Islamic law,Q12197,,
Ḥāshiyat Mullā Muḥammad Ṣāliḥ ʻalá Maʻālim al-uṣūl ... [etc.,حاشية ملا محمد صالح على معالم الاصول ... الخ,,,Texts on Islamic law,Q12197,,
Maqābis al-anwār wa-nafāʼis al-asrār fī aḥkām al-Nabī al-mukhtār ... [etc.,مقابس الانوار ونفائس الاسرار في احكام النبي المختار ... الخ,Works,اعمال,Works,Q5989,,
al-Majmūʻah,,,,Texts on Islamic law,Q12197,,
Risālah fī al-ṣalāh] ... [etc.,رسالة في الصلوة ... الخ,,,Texts on Islamic law,Q12197,,
Kitāb al-Ṣalāh,,,,Texts on Islamic law,Q12197,,
Risālah fī al-ṣalāh li-ahl al-qiblah,,,,Texts on Islamic law,Q12197,,
al-Muqaddimah fī al-ṣalāh,,,,Texts on Islamic law,Q12197,,
al-Taqdimah fī sharḥ al-Muqaddimah,,,,Texts on Islamic law,Q12197,,
al-Tawḍīḥ,,,,,,al-Tawḍīḥ,Q18504
Sharḥ] al-Muqaddimah fī al-ṣalāh,,,,Texts on Islamic law,Q12197,,
ḥilyat al-abrār wa-shiʻār al-akhyār,,,,Texts on Islamic law,Q12197,,
al-Ṣulḥ bayna al-ikhwān fī ḥukm ibāḥat al-dukhān,,,,Texts on Islamic law,Q12197,,
Asná al-maṭālib fī ṣilat al-aqārib,,,,Texts on Islamic law,Q12197,,
Ḥāshiyat al-Maḥallī lil-ʻallāmah Jalāl al-Dīn,حاشية المحلي للعلامة جلال الدين,Ḥāshiyat al-Maḥallī lil-ʻallāmah Jalāl al-Dīn,حاشية المحلي للعلامة جلال الدين,Texts on Islamic law,Q12197,,
al-Juzʼ al-thālith min Takmilat Sharḥ al-Minhāj /,الجزء الثاله من تكملة شرح المنهاج /,Takmilat Kāfī al-muḥtāj. Juzʼ 3,تكملة كافي المحتاج,Takmilat Kāfī al-muḥtāj,Q103579,,
Fatāwá al-Tanqīḥ al-mushbiʻ fī taḥrīr aḥkām al-Muqniʻ,فتاوى التنقيح المشبع في تحرير احكام المقنع,Tanqīḥ al-mushbiʻ fī taḥrīr aḥkām al-Muqniʻ,تنقيح المشبع في تحرير احكام المقنع,Texts on Islamic law,Q12197,,
al-Juzʼ al-thānī min al-Takmilah /,الجزء الثاني من التكملة /,Takmilat Kāfī al-muḥtāj. Juzʼ 2,تكملة كافي المحتاج,Takmilat Kāfī al-muḥtāj,Q103579,,
Kitāb ʻUyūn al-madhāhib al-arbaʻah,كتاب عيون المذاهب الاربعة,ʻUyūn al-madhāhib al-arbaʻah,عيون المذاهب الاربعة,ʻUyūn al-madhāhib al-arbaʻah,Q103557,,
Sayyid-i Sharīf ʻalá Sharḥ Mukhtaṣar al-muntahá; ʻAjam ʻalá taṣdīqāt al-Quṭb,سيد شريف على شرح مختصر المنتهى,,,Texts on Islamic law,Q12197,,
Ḥāshiyah ʻalá Mukhtaṣar al-Muntahá,حاشية على مختصر المنتهى,Ḥāshiyah ʻalá sharḥ Mukhtaṣar al-Muntahá,حاشية على شرح مختصر المنتهى,Texts on Islamic law,Q12197,,
al-Juzʼ al-awwal min Kitāb Muntahá al-maṭlab,الجزء الاول من كتاب منتهى المطلب,Muntahá al-maṭlab fī taḥqīq al-madhhab,منتهى المطلب في تحقيق المذهب,Texts on Islamic law,Q12197,,
Volume 5 of Masālik al-afhām fī sharḥ Sharāʼiʻ al-Islām,,Masālik al-afhām fī sharḥ Sharāʼiʻ al-Islām,مسالك الافهام في شرح شرائع الاسلام,Masālik al-afhām fī sharḥ Sharāʼiʻ al-Islām,Q103576,,
Zubdat fī ʻilm uṣūl al-fiqh /,زبدة في علم اصول الفقه /,Zubdat fī al-uṣūl,زبدة في الاصول,Text on jurisprudence,Q64062,,
Ḥayāt al-arwāḥ wa-najāt al-ashbāḥ ... [etc,حياة الارواح ونجات الاشباح ... الخ,Works,,Works,Q5989,,
Fatḥ al-baṣāʼir ... [etc,فتح البصائر ... الخ,,,Texts on Islamic law,Q12197,,
Sharḥ al-ʻAqāʼid al-ʻAḍudīyah ... [etc,شرح العقائد العضدية ... الخ,,,,,Sharḥ al-ʻAqāʼid al-ʻAḍudīyah,Q39782
Kitāb al-ʻAẓamah ... [etc,كتاب العظمة ... الخ,,,Texts on Islamic law,Q12197,,
Muntakhab fī uṣūl al-madhhab ... [etc,منتخب في اصول المذهب ... الخ,,,Texts on Islamic law,Q12197,,
al-Fuṣūl fī sharḥ Tahdhīb al-wuṣūl,الفصول في شرح تهذيب الوصول,,,Texts on Islamic law,Q12197,,
al-Juzʼ al-thānī min Kitāb al-Taḥrīr,الجزء الثاني من كتاب التحرير,Taḥrīr al-aḥkām al-sharʻīyah ʻalá madhhab al-Imāmīyah,تحرير الاحكام الشرعية على مذهب الامامية,Taḥrīr al-aḥkām al-sharʻīyah ʻalá madhhab al-Imāmīyah,Q103580,,
Kitāb Taḥrīr al-aḥkām al-sharʻīyah ʻalá madhhab al-Imāmīyah al-Ithná ʻAsharīyah ... /,كتاب تحرير الاحكام الشرعية على مذهب الامامية الاثنى عشرية ... /,Taḥrīr al-aḥkām al-sharʻīyah ʻalá madhhab al-Imāmīyah,تحرير الاحكام الشرعية على مذهب الامامية,Taḥrīr al-aḥkām al-sharʻīyah ʻalá madhhab al-Imāmīyah,Q103580,,
Taḥrīr al-aḥkām al-sharʻīyah ʻalá madhhab al-Imāmīyah,,,,Texts on Islamic law,Q12197,,
Ḥāshiyah ʻalá Sharḥ al-Taḥrīr /,,,,Texts on Islamic law,Q12197,,
Fī taḥrīrāt /,في تحريرات /,,,Texts on Islamic law,Q12197,,
Taʻlīqat /,تعليقة /,,,Texts on Islamic law,Q12197,,
Talkhīṣ al-iḥrāʼ fī ḥukm taʻlīq al-ṭalāq bi-al-ibrāʼ,,,,Texts on Islamic law,Q12197,,
Tamhīd al-qawāʻid /,تمهيد القواعد /,,,Texts on Islamic law,Q12197,,
al-Tanqīḥ al-rāʼiʻ li-Mukhtaṣar al-Sharāʼiʻ,,,,Texts on Islamic law,Q12197,,
Targhīb al-mushtāq fī aḥkām masāʼil al-ṭalāq,,,,Texts on Islamic law,Q12197,,
Tashnīf al-samʻ bi-mā yajūzu min al-jamʻ,,,,Texts on Islamic law,Q12197,,
al-Taysīr fī naẓm al-Taḥrīr,,,,Texts on Islamic law,Q12197,,
Ḥāshiyat Khiḍr ʻalá Taḥrīr al-Qāḍī Zakariyā,,,,Texts on Islamic law,Q12197,,
Minhāj al-wuṣūl ilá Miʻyār al-ʻuqūl fī ʻilm al-uṣūl,منهاج الوصول الى معيار العقول في علم الاصول,,,Texts on Islamic law,Q12197,,
Sharḥ Mukhtaṣar al-Muntahá,شرح مختصر المنتهى,,,Sharḥ Mukhtaṣar al-Muntahá fī al-uṣūl,Q11657,,
Manār,منار,,,,,Manār,Q11931
Mishkāt al-anwār fī uṣūl al-Manār,مشکاة الانوار في اصول المنار,,,Texts on Islamic law,Q12197,,
Alfīyah fī al-farāʼiḍ,الفىة في الفرائض,,,Texts on Islamic law,Q12197,,
Hadīyat al-mahdīyīn,هدىة المهدىىن,,,,,Hadīyat al-mahdīyīn,Q39422
al-Miṣbāḥ al-munīr wa-al-murshid lil-ʻābir fī al-masīr fīmā yataʻallaqu bi-al-ḥajj fī al-muʼajjir wa-al-ajīr,المصباح المنىر والمرشد للعابر في المسىر فىما ىتعلق بالحج في المؤجر والاجىر,,,Texts on Islamic law,Q12197,,
Sharḥ Risālah fī al-mashrūʻāt wa-ghayr al-mashrūʻāt,شرح رسالة في المشروعات وغىرالمشروعات,,,Texts on Islamic law,Q12197,,
Commentary on a work on Islamic law,,,,Texts on Islamic law,Q12197,,
al-Sifr al-thānī min Sharḥ Burhān al-mutarjam bi-Kitāb al-Taḥqīq wa-al-bayān,السفر الثاني من شرح برهان المترجم بكتاب التحقيق والبيان,Sharḥ al-Burhān al-mutarjam bi-Kitāb al-Taḥqīq wa-al-bayān,شرح البرهان المترجم کتاب التحقيق والبيان,Texts on Islamic law,Q12197,,
Fragments of a commentary on a work on Islamic law,,,,Texts on Islamic law,Q12197,,
al-Juzʼ al-awwal min Kitāb al-Nihāyah fī al-fiqh /,الجزء الاول من كتاب النهاية في الفقه /,Nihāyah fī mujarrad al-fiqh wa-al-fatāwá,نهاية في مجرد الفقه والفتاوى,Text on jurisprudence,Q64062,,
Sharḥ al-Muhadhdhab /,شرح المهذب /,,,Texts on Islamic law,Q12197,,
Sharḥ al-Waraqāt fī uṣūl-al-fiqh,شرح الورقات في اصول الفقه,,,Text on jurisprudence,Q64062,,
Sharḥ Ghāyat al-ikhtiṣār,شرح غاىة الاختصار,Iqnāʻ fī ḥall alfāẓ Abī Shujāʻ,,Texts on Islamic law,Q12197,,
Sharḥ muqaddamat al-Iqnāʻ fī ḥall alfāẓ Abī Shujāʻ,شرح مقدمة الاقناع في حلّ الفاظ ابي شجاع,,,Texts on Islamic law,Q12197,,
Sharḥ Minhāj al-ṭālibīn,شرح منهاج الطالبىن,,,,,Sharḥ Minhāj al-ṭālibīn,Q12257
Sharḥ al-Minhāj,شرح المنهاج,,,Texts on Islamic law,Q12197,,
ḥāshiyah ʻalá Sharḥ al-Minhāj,حاشىة على شرح المنهاج,,,Texts on Islamic law,Q12197,,
al-Aḥkām,الاحکام,,,Texts on Islamic law,Q12197,,
al-Juzʼ al-awwal min Sharḥ al-Rawḍ,الجزء الاول من شرح الروض,Asná al-maṭālib sharḥ Rawḍ al-ṭālib,اسنى المطالب شرح روض الطالب,Asná al-maṭālib sharḥ Rawḍ al-ṭālib,Q103581,,
al-Rubʻ al-awwal min al-Rawḍ,الربع الاول من الروض,Asná al-maṭālib sharḥ Rawḍ al-ṭālib,اسنى المطالب في شرح روض الطالب,Asná al-maṭālib sharḥ Rawḍ al-ṭālib,Q103581,,
al-Badr al-ṭāliʻ fī ḥall Jamʻ al-jawāmiʻ,البدر الطالع في حل جمع الجوامع,,,Texts on Islamic law,Q12197,,
Sharḥ urjūzat al-Kifāyah fī ʻilm al-farāʼiḍ,شرح ارجوزة الکفاىة في علم الفرائض,,,Texts on Islamic law,Q12197,,
al-ḥawāshī al-Madanīyah ʻalá Sharḥ al-Muqaddimah al-ḥaḍramīyah,الحواشي المدنىة على شرح المقدمة الحضرمىة,,,Texts on Islamic law,Q12197,,
Kitāb al-Maʻānī al-badīʻah fī maʻrifat ikhtilāf ahl al-sharīʻah /,كتاب المعاني البديعه في معرفة اختلاف اهل الشريعه /,Maʻānī al-badīʻah fī maʻrifat ikhtilāf ahl al-sharīʻah,معاني البديعة في معرفة اختلاف اهل الشريعة,Texts on Islamic law,Q12197,,
al-Jawāhir al-muntashirah fī hibat al-sayyid li-umm al-walad wa-al-mudabbarah,الجواهرالمنتشرة في هبة السىد لام الولد والمدبرة,,,Texts on Islamic law,Q12197,,
Risālah fī masʼalat al-khilw,رسالة في مسألة الخلو,,,Texts on Islamic law,Q12197,,
Ṭalibat al-ṭalabah fīmā fī kutub al-fiqh min al-lughah,,,,Text on jurisprudence,Q64062,,
al-Layth al-ʻābis fī ṣadamāt al-majālis,,,,Texts on Islamic law,Q12197,,
ḥawāshin ʻalá sharḥ Ibn Qāsim al-ʻAbbādī,,,,Texts on Islamic law,Q12197,,
Kashf al-asrār,,,,Texts on Islamic law,Q12197,,
al-Mustaṣfá min ʻilm al-uṣūl,,,,Texts on Islamic law,Q12197,,
al-Maḥṣūl fī uṣūl al-fiqh,,,,Text on jurisprudence,Q64062,,
Tanqīḥ al-fuṣūl fī ikhtiṣār al-Maḥṣūl,,,,Texts on Islamic law,Q12197,,
al-Wafī fī sharḥ al-Muntakhab,,,,Texts on Islamic law,Q12197,,
Mukhtaṣar al-Wafī,,,,Texts on Islamic law,Q12197,,
Ghāyat al-taḥqīq,,,,Texts on Islamic law,Q12197,,
Mukhtaṣar al-Muntahá,,,,Texts on Islamic law,Q12197,,
Ghāyat al-wuṣūl wa-īḍāḥ al-subul,,,,Texts on Islamic law,Q12197,,
ḥāshiyah ʻalá sharḥ al-Ījī,,,,Texts on Islamic law,Q12197,,
ḥāshiyah ʻalá ḥāshiyat al-Taftāzānī,,,,Texts on Islamic law,Q12197,,
Jawāhir al-taḥqīq,,,,Texts on Islamic law,Q12197,,
ḥāshiyah ʻalá ḥāshiyat al-Jurjānī,,,,,,Ḥāshiyah ʻalá ḥāshiyat al-Jurjānī,Q54399
Taʻlīqāt ʻalá ḥāshiyat al-Jurjānī,,,,Texts on Islamic law,Q12197,,
Rafʻ al-ḥājib ʻan Mukhtaṣar Ibn al-ḥājib,,,,Texts on Islamic law,Q12197,,
al-Nuqūd wa-al-rudūd,,,,Texts on Islamic law,Q12197,,
Nihāyat al-sūl,,,,Texts on Islamic law,Q12197,,
al-Mughnī fī uṣūl al-fiqh,,,,Text on jurisprudence,Q64062,,
Sharḥ al-Mughnī,,,,Sharḥ al-Mughnī,Q11902,,
Sharḥ al-Badīʻ,,,,Texts on Islamic law,Q12197,,
Sharḥ Urjuzat al-Tilimsānī fī al-farāʼiḍ bi-al-Andalūs,شرح ارجزة التلساني في الفرائض بالاندلوس,,,Texts on Islamic law,Q12197,,
Barnāmaj al-shawārid,برنامج الشوارد,,,Texts on Islamic law,Q12197,,
Hādhā Kitāb al-Ṭaḥāwī fī uṣūl al-dīn . [etc,هذا كتاب الطحاوي في اصول الدين . الخ,,,Texts on Islamic law,Q12197,,
Two Malikite legal texts,,,,Texts on Islamic law,Q12197,,
al-Manẓūmah al-uṣūlīyah ... [etc,المنظومة الاصولية ... الخ,,,Texts on Islamic law,Q12197,,
Three Arabic texts on oath-taking,,,,Texts on Islamic law,Q12197,,
Mukhtaṣar al-Sharāʼiʻ,مختصر الشرائع,Mukhtaṣar al-nāfiʻ,مختصر النافع,Mukhtaṣar al-Sharāʼiʻ,Q39502,,
