subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
"Athīr al-Dīn al-Abharī, al-Mufaḍḍal ibn ʻUmar, -1265. Īsāghūjī",0,a;d;t,,,,,"Īsāghūjī (Athīr al-Dīn al-Abharī, al-Mufaḍḍal ibn ʻUmar)",http://id.worldcat.org/fast/1918514,Q11372
"Sharḥ Īsāghūjī (Kātī, Ḥusām al-Dīn al-Ḥasan)",fast,a,,"Sharḥ Īsāghūjī (Kātī, Ḥusām al-Dīn al-Ḥasan)",http://id.worldcat.org/fast/2059564,Q27165,,,
"Īsāghūjī (Athīr al-Dīn al-Abharī, al-Mufaḍḍal ibn ʻUmar)",fast,a,,"Īsāghūjī (Athīr al-Dīn al-Abharī, al-Mufaḍḍal ibn ʻUmar)",http://id.worldcat.org/fast/1918514,Q11372,,,
"Ibn al-Mutafanninah, Muḥammad ibn ʻAlī, 1103 or 1104-1181 or 1182. Urjūzah al-Raḥbīyah",0,a;d;t,http://id.loc.gov/authorities/names/n89239980,,,,"Urjūzah al-Raḥbīyah (Ibn al-Mutafanninah, Muḥammad ibn ʻAlī)",http://id.worldcat.org/fast/1716187,Q11192
"Ibn al-Muṭahhar al-Ḥillī, al-Ḥasan ibn Yūsuf, 1250-1325. Tahdhīb al-wuṣūl ilá ʻilm al-uṣūl",0,a;d;t,,,,,,,
"Sabzavārī, Hādī ibn Mahdī, 1797 or 1798- Nibrās al-hudá",0,a;d;t,,,,,,,
"Shahīd al-Awwal, Muḥammad ibn Makkī, 1333 or 1334-1380. Qawāʻid wa-al-fawāʼid",0,a;d;t,,,,,,,
"Maḥallī, Jalāl al-Dīn Muḥammad ibn Aḥmad, 1389-1459. Badr al-ṭāliʻ fī sharḥ Jamʻ al-jawāmiʻ",0,a;d;t,,,,,"Badr al-ṭāliʻ fī ḥall Jamʻ al-jawāmiʻ (Maḥallī, Jalāl al-Dīn Muḥammad ibn Aḥmad)",http://id.worldcat.org/fast/1911741,Q11582
"Anṣārī, Zakarīyā ibn Muḥammad, approximately 1423-approximately 1520. Lubb al-uṣūl",0,a;d;t,,,,,,,
"Anṣārī, Zakarīyā ibn Muḥammad, approximately 1423-approximately 1520. Ghāyat al-wuṣūl ilá sharḥ Lubb al-uṣūl",0,a;d;t,,,,,,,
