holding_institution_ds_qid,holding_institution_wikidata_label,ds_id,source_data_type,filename,holding_institution_institutional_id,institutional_id_location_in_source,record_last_updated,call_number,link_to_institutional_record,title,iiif_manifest_url,dated,manifest_generated_at
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9958,marc-xml,20250128-huntington-marcxml.xml,.b18621909,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 26298,https://catalog.huntington.org/record=b1862190,Rationale divinorum officiorum :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51740/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9959,marc-xml,20250128-huntington-marcxml.xml,.b18621910,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 26341,https://catalog.huntington.org/record=b1862191,Historical miscellany :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51748/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9887,marc-xml,20250128-huntington-marcxml.xml,.b18621193,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 264,https://catalog.huntington.org/record=b1862119,Genealogical chronicle of the Kings of England :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:53329/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9960,marc-xml,20250128-huntington-marcxml.xml,.b18621922,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 26560,https://catalog.huntington.org/record=b1862192,Mariale :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52683/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9888,marc-xml,20250128-huntington-marcxml.xml,.b1862120x,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 266,https://catalog.huntington.org/record=b1862120,Scale of perfection :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:49459/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9600,marc-xml,20250128-huntington-marcxml.xml,.b18235840,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 268,https://catalog.huntington.org/record=b1823584,Fall of princes :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:19622/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9961,marc-xml,20250128-huntington-marcxml.xml,.b18621934,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 26959,https://catalog.huntington.org/record=b1862193,Alphabetical compendium of the Speculum doctrinale :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51806/manifest.json,true,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9962,marc-xml,20250128-huntington-marcxml.xml,.b18621946,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 26960,https://catalog.huntington.org/record=b1862194,Florilegium :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51570/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9615,marc-xml,20250128-huntington-marcxml.xml,.b18499818,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 27,https://catalog.huntington.org/record=b1849981,Portolan atlas :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:46152/manifest.json,true,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9826,marc-xml,20250128-huntington-marcxml.xml,.b18620577,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 27186,https://catalog.huntington.org/record=b1862057,"Statutes, roll :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:53473/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9654,marc-xml,20250128-huntington-marcxml.xml,.b18618790,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 27187,https://catalog.huntington.org/record=b1861879,"Collection of theological works by Robert Holcot, William Woodford, Franciscus de Mayronis and others :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51779/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9963,marc-xml,20250128-huntington-marcxml.xml,.b18621958,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 27486,https://catalog.huntington.org/record=b1862195,Epitome of the Historia ecclesiastica and other works :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51626/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9964,marc-xml,20250128-huntington-marcxml.xml,.b1862196x,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 27523,https://catalog.huntington.org/record=b1862196,Livre des proprietes des choses :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:49920/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9773,marc-xml,20250128-huntington-marcxml.xml,.b18620036,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 28,https://catalog.huntington.org/record=b1862003,"Portolan atlas, Italian :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:46064/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9965,marc-xml,20250128-huntington-marcxml.xml,.b18621971,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 28174,https://catalog.huntington.org/record=b1862197,Lenten sermons and other works :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51735/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9733,marc-xml,20250128-huntington-marcxml.xml,.b18619617,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 28175,https://catalog.huntington.org/record=b1861961,"Book of Hours, Sarum use :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52605/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9966,marc-xml,20250128-huntington-marcxml.xml,.b18621983,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 28177,https://catalog.huntington.org/record=b1862198,Verbum abbreviatum :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51629/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9967,marc-xml,20250128-huntington-marcxml.xml,.b18621995,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 28561,https://catalog.huntington.org/record=b1862199,"Translation of Higden's Polychronicon, along with other translations of works into Middle English :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51601/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9968,marc-xml,20250128-huntington-marcxml.xml,.b18622008,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 28562,https://catalog.huntington.org/record=b1862200,Selection from the Chroniques d'Engleterre :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52729/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9607,marc-xml,20250128-huntington-marcxml.xml,.b18427856,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 29,https://catalog.huntington.org/record=b1842785,Portolan atlas :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:53470/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9649,marc-xml,20250128-huntington-marcxml.xml,.b18618741,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 3,https://catalog.huntington.org/record=b1861874,King Johan :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:53307/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9774,marc-xml,20250128-huntington-marcxml.xml,.b18620048,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 30,https://catalog.huntington.org/record=b1862004,"Portolan atlas, engraved, with manuscript additions :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:46247/manifest.json,true,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9940,marc-xml,20250128-huntington-marcxml.xml,.b18621727,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 3027,https://catalog.huntington.org/record=b1862172,Legenda aurea :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:48848/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9610,marc-xml,20250128-huntington-marcxml.xml,.b1844832x,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 30313,https://catalog.huntington.org/record=b1844832,"Ripley (?), alchemical scroll,",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:30526/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9969,marc-xml,20250128-huntington-marcxml.xml,.b1862201x,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 30319,https://catalog.huntington.org/record=b1862201,"Flores historiarum, and other historical works :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51799/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9797,marc-xml,20250128-huntington-marcxml.xml,.b18620280,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 30957,https://catalog.huntington.org/record=b1862028,Derrotero :,,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9691,marc-xml,20250128-huntington-marcxml.xml,.b18619174,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 30986,https://catalog.huntington.org/record=b1861917,Sarum manual :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52370/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9775,marc-xml,20250128-huntington-marcxml.xml,.b1862005x,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 31,https://catalog.huntington.org/record=b1862005,"Portolan atlas, French :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:46341/manifest.json,true,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9692,marc-xml,20250128-huntington-marcxml.xml,.b18619186,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 31052,https://catalog.huntington.org/record=b1861918,Fragment from a Gradual :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:53259/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9970,marc-xml,20250128-huntington-marcxml.xml,.b18622021,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 31151,https://catalog.huntington.org/record=b1862202,Selections of works against heresy :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51639/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9971,marc-xml,20250128-huntington-marcxml.xml,.b18622033,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 31189,https://catalog.huntington.org/record=b1862203,Aurora :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51728/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9693,marc-xml,20250128-huntington-marcxml.xml,.b18619198,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 31543,https://catalog.huntington.org/record=b1861919,Gradual :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52327/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9694,marc-xml,20250128-huntington-marcxml.xml,.b18619204,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 31544,https://catalog.huntington.org/record=b1861920,Fragment from a choir book :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52912/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9619,marc-xml,20250128-huntington-marcxml.xml,.b18618431,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 31546,https://catalog.huntington.org/record=b1861843,"Gradual, leaf :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52914/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9827,marc-xml,20250128-huntington-marcxml.xml,.b18620589,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 31911,https://catalog.huntington.org/record=b1862058,Bracton's De legibus et consuetudinibus Angliae and several leaves of Statutes :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:50687/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9776,marc-xml,20250128-huntington-marcxml.xml,.b18620061,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 32,https://catalog.huntington.org/record=b1862006,"Portolan atlas, Spanish :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:46101/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9777,marc-xml,20250128-huntington-marcxml.xml,.b18620073,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 33,https://catalog.huntington.org/record=b1862007,"Portolan atlas, Italian :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:46182/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9778,marc-xml,20250128-huntington-marcxml.xml,.b18620085,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 34,https://catalog.huntington.org/record=b1862008,"Portolan atlas, French :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:46219/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9844,marc-xml,20250128-huntington-marcxml.xml,.b18620759,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 34807,https://catalog.huntington.org/record=b1862075,Peter Comestor's Historia scholastica and Peter of Poitiers' Historia actuum apostolorum :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51771/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9779,marc-xml,20250128-huntington-marcxml.xml,.b18620097,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 35,https://catalog.huntington.org/record=b1862009,"Portolan atlas, Portuguese :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:46255/manifest.json,true,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9655,marc-xml,20250128-huntington-marcxml.xml,.b18618807,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 35300,https://catalog.huntington.org/record=b1861880,"Selections by Bede, including his Historia ecclesiastica :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51580/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9780,marc-xml,20250128-huntington-marcxml.xml,.b18620103,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 36,https://catalog.huntington.org/record=b1862010,Book of privileges of Columbus :,,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9845,marc-xml,20250128-huntington-marcxml.xml,.b18620760,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 36336,https://catalog.huntington.org/record=b1862076,Abbreviated version of Adam of Eynsham's Magni vita sancti Hugonis :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51827/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9987,marc-xml,20250128-huntington-marcxml.xml,.b18622197,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 36337,https://catalog.huntington.org/record=b1862219,Florilegium :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51791/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9734,marc-xml,20250128-huntington-marcxml.xml,.b18619629,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 36701,https://catalog.huntington.org/record=b1861962,Devotions :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52739/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9781,marc-xml,20250128-huntington-marcxml.xml,.b18620115,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 37,https://catalog.huntington.org/record=b1862011,"Portolan atlas, Italian :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:46285/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9972,marc-xml,20250128-huntington-marcxml.xml,.b18622045,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 37539,https://catalog.huntington.org/record=b1862204,Rosarium :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52508/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9798,marc-xml,20250128-huntington-marcxml.xml,.b18620292,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 37542,https://catalog.huntington.org/record=b1862029,Relacion del comercio de las Indias :,,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9782,marc-xml,20250128-huntington-marcxml.xml,.b18620127,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 38,https://catalog.huntington.org/record=b1862012,"Portolan atlas, Italian :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:46190/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9783,marc-xml,20250128-huntington-marcxml.xml,.b18620139,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 39,https://catalog.huntington.org/record=b1862013,"Portolan atlas, Portuguese :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:46211/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9973,marc-xml,20250128-huntington-marcxml.xml,.b18622057,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 39465,https://catalog.huntington.org/record=b1862205,Astronomical miscellany :,,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9735,marc-xml,20250128-huntington-marcxml.xml,.b18619630,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 39467,https://catalog.huntington.org/record=b1861963,Prayer roll :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51752/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9974,marc-xml,20250128-huntington-marcxml.xml,.b18622069,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 39872,https://catalog.huntington.org/record=b1862206,Booke of good condicions :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:50947/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9784,marc-xml,20250128-huntington-marcxml.xml,.b18620140,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 40,https://catalog.huntington.org/record=b1862014,"Portolan atlas, Italian :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:48056/manifest.json,true,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9785,marc-xml,20250128-huntington-marcxml.xml,.b18620152,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 41,https://catalog.huntington.org/record=b1862015,"Portolan atlas, Portuguese :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:46241/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9975,marc-xml,20250128-huntington-marcxml.xml,.b18622070,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 41537,https://catalog.huntington.org/record=b1862207,Verbum abbreviatum :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52927/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9976,marc-xml,20250128-huntington-marcxml.xml,.b18622082,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 41761,https://catalog.huntington.org/record=b1862208,Homilies on Ecclesiastes :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52836/manifest.json,true,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9695,marc-xml,20250128-huntington-marcxml.xml,.b18619216,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 41785,https://catalog.huntington.org/record=b1861921,Fragment from a Sacramentary :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52677/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9786,marc-xml,20250128-huntington-marcxml.xml,.b18620164,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 42,https://catalog.huntington.org/record=b1862016,"Portolan atlas, Spanish :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:46317/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9618,marc-xml,20250128-huntington-marcxml.xml,.b18521873,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20201204,mssHM 427,https://catalog.huntington.org/record=b1852187,Portolan chart :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll4:15998/manifest.json,true,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9787,marc-xml,20250128-huntington-marcxml.xml,.b18620176,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 43,https://catalog.huntington.org/record=b1862017,"Portolan chart, English :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:48323/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9788,marc-xml,20250128-huntington-marcxml.xml,.b18620188,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 44,https://catalog.huntington.org/record=b1862018,"Portolan atlas, Portuguese :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:46336/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9608,marc-xml,20250128-huntington-marcxml.xml,.b1842787x,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 45,https://catalog.huntington.org/record=b1842787,Portolan chart :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:48627/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9828,marc-xml,20250128-huntington-marcxml.xml,.b18620590,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 45146,https://catalog.huntington.org/record=b1862059,Fragment from a cartulary :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52792/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9829,marc-xml,20250128-huntington-marcxml.xml,.b18620607,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 45147,https://catalog.huntington.org/record=b1862060,Register of writs :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:50869/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9889,marc-xml,20250128-huntington-marcxml.xml,.b18621211,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 452,https://catalog.huntington.org/record=b1862121,Misogonus :,,true,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9977,marc-xml,20250128-huntington-marcxml.xml,.b18622094,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 45717,https://catalog.huntington.org/record=b1862209,De vita Caesarum :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51784/manifest.json,false,2025-01-28T22:27:26.126326400Z
