row_index,workflow_history,subject_as_recorded,subfield_codes,authorized_label_add,structured_value_add,vocab,source_authority_uri,authorized_label,structured_value
11,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.015045500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.239679100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.871610700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.519030100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.335681800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.196114800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.875708300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.801204300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.807019700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.173873600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.172753300Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.138070300Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.411073200Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.490294200Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.266864100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.860825400Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.268245200Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.639972600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.003867300Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.410426Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.786335800Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.816010800Z",Aranyakas. Taittirīyāraṇyaka,a;p,Aranyakas. Taittirīyāraṇyaka,http://id.worldcat.org/fast/1370324,0,,,
12,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.015045500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.239679100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.871610700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.519030100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.335681800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.196114800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.875708300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.801204300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.807019700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.173873600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.172753300Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.138070300Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.411073200Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.490294200Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.266864100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.860825400Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.268245200Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.639972600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.003867300Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.410426Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.786335800Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.816010800Z",Arjuna (Hindu mythological character),a;c,Arjuna (Hindu mythological character),http://id.worldcat.org/fast/814535,0,http://id.loc.gov/authorities/names/n2017241681,,
13,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.015045500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.239679100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.871610700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.519030100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.335681800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.196114800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.875708300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.801204300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.807019700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.173873600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.172753300Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.138070300Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.411073200Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.490294200Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.266864100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.861825800Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.268245200Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.639972600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.003867300Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.410426Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.786335800Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.816010800Z",Arjuna (Hindu mythological character),a;c,Arjuna (Hindu mythological character),http://id.worldcat.org/fast/814535,fast,http://id.worldcat.org/fast/814535,,
14,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.015045500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.239679100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.871610700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.519030100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.335681800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.196114800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.875708300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.801204300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.807019700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.173873600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.172753300Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.138070300Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.411073200Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.490294200Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.266864100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.861825800Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.268245200Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.639972600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.003867300Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.410426Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.786335800Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.816010800Z",Arjuna (Hindu mythological character)--Early works to 1800,a;c--v,Arjuna (Hindu mythological character);Early works,http://id.worldcat.org/fast/814535;http://id.worldcat.org/fast/1411636,0,,,
15,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.015045500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.239679100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.871610700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.519030100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.335681800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.196114800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.875708300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.801204300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.807019700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.173873600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.172753300Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.138070300Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.411073200Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.490294200Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.266864100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.861825800Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.268245200Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.639972600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.003867300Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.410426Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.786335800Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.816010800Z",Balarāma (Hindu deity),a;c,Balarāma (Hindu deity),http://id.worldcat.org/fast/825729,fast,http://id.worldcat.org/fast/825729,,
16,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.015045500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.239679100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.871610700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.519030100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.335681800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.196114800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.875708300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.801204300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.807019700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.173873600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.172753300Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.138070300Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.411073200Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.490294200Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.266864100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.861825800Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.268245200Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.639972600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.003867300Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.410426Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.786335800Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.816010800Z",Balarāma (Hindu deity),a;c,Balarāma (Hindu deity),http://id.worldcat.org/fast/825729,0,http://id.loc.gov/authorities/names/n2017241998,,
17,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.015045500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.239679100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.871610700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.519030100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.335681800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.196114800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.875708300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.801204300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.807019700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.173873600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.172753300Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.138070300Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.411073200Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.490294200Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.266864100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.861825800Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.268245200Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.639972600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.003867300Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.410426Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.786335800Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.816010800Z",Baudhāyana,a,Baudhāyana,http://id.worldcat.org/fast/57764,fast,http://id.worldcat.org/fast/57764,,
18,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.015045500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.239679100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.871610700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.519030100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.335681800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.196114800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.875708300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.801204300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.807019700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.173873600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.172753300Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.139073100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.411073200Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.490294200Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.266864100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.861825800Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.268245200Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.639972600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.003867300Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.410426Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.786335800Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.816010800Z",Baudhāyana,a,Baudhāyana,http://id.worldcat.org/fast/57764,0,http://id.loc.gov/authorities/names/n80089829,,
19,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.015045500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.239679100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.871610700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.519030100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.335681800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.196114800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.875708300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.801204300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.807019700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.173873600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.172753300Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.139073100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.411073200Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.490294200Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.266864100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.861825800Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.268245200Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.639972600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.003867300Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.411425600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.786335800Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.816010800Z",Baudhāyana. Vihārasūtra,a;t,,,0,,,
20,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.015045500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.239679100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.871610700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.519030100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.335681800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.196114800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.875708300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.801204300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.807019700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.173873600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.172753300Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.139073100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.411073200Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.490294200Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.266864100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.861825800Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.268245200Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.639972600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.003867300Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.411425600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.786335800Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.816010800Z",Bhagavadgītā,a,Bhagavadgītā,http://id.worldcat.org/fast/1356184,fast,http://id.worldcat.org/fast/1356184,,
21,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.015045500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.239679100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.871610700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.519030100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.335681800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.196114800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.875708300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.801204300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.807019700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.173873600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.172753300Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.139073100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.411073200Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.490294200Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.266864100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.861825800Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.268245200Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.639972600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.003867300Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.412426Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.786335800Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.816010800Z",Bhagavadgītā,a,Bhagavadgītā,http://id.worldcat.org/fast/1356184,0,http://id.loc.gov/authorities/names/n79142762,,
22,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.016046600Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.239679100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.871610700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.519030100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.335681800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.196114800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.875708300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.801204300Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.807019700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.173873600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.172753300Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.139073100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.411073200Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.490294200Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.266864100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.861825800Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.268245200Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.639972600Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.003867300Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.412426Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.786335800Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.816010800Z",Bhairava (Hindu deity),a;c,Bhairava (Hindu deity),http://id.worldcat.org/fast/831085,0,http://id.loc.gov/authorities/names/n2019244438,,
