row_index,workflow_history,subject_as_recorded,authorized_label_add,structured_value_add,subfield_codes,vocab,source_authority_uri,authorized_label,structured_value
21,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T19:30:41.449389800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-02T19:31:06.952725700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:32:27.192365700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-02T19:35:01.485765900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:35:16.401360900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-02T19:38:15.958141300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:38:48.076123800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-02T19:41:20.580410900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:42:19.821750500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-02T19:44:39.963043300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:44:55.500815400Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-02T19:46:13.310285200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:46:38.644243500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-02T19:50:23.711938800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:50:45.037059900Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-02T19:51:37.308133600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:52:21.844998600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-02T19:53:07.105347800Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:53:22.172447Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-02T19:54:06.030432Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:55:35.407777Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-02T19:56:25.903424400Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:57:03.517425900Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-02T19:57:57.336299700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:58:33.825827Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-02T19:58:46.556003600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-02T19:59:58.250332900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-02T20:01:04.794525100Z",Bible. Mark.--Selections--Manuscripts,Bible. Mark;Excerpts;Manuscripts,http://id.worldcat.org/fast/1892928;http://id.worldcat.org/fast/1692837;http://id.worldcat.org/fast/1008230,a;p--k--x,0,,,
22,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T19:30:41.449389800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-02T19:31:06.952725700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:32:27.192365700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-02T19:35:01.485765900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:35:16.401360900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-02T19:38:15.958141300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:38:48.076123800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-02T19:41:20.580410900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:42:19.821750500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-02T19:44:39.963043300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:44:55.501815100Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-02T19:46:13.310285200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:46:38.644243500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-02T19:50:23.711938800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:50:45.037059900Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-02T19:51:37.308133600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:52:21.844998600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-02T19:53:07.105347800Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:53:22.172447Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-02T19:54:06.030432Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:55:35.407777Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-02T19:56:25.903424400Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:57:03.517425900Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-02T19:57:57.336299700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:58:33.825827Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-02T19:58:46.556003600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-02T19:59:58.250332900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-02T20:01:04.794525100Z",Bible. Matthew.--Selections--Manuscripts,Bible. Matthew;Excerpts;Manuscripts,http://id.worldcat.org/fast/1808086;http://id.worldcat.org/fast/1692837;http://id.worldcat.org/fast/1008230,a;p--k--x,0,,,
23,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T19:30:41.449389800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-02T19:31:06.952725700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:32:27.192365700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-02T19:35:01.486767Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:35:16.401360900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-02T19:38:15.958141300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:38:48.076123800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-02T19:41:20.580410900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:42:19.821750500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-02T19:44:39.963043300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:44:55.501815100Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-02T19:46:13.310285200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:46:38.644243500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-02T19:50:23.711938800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:50:45.037059900Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-02T19:51:37.308133600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:52:21.844998600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-02T19:53:07.105347800Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:53:22.172447Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-02T19:54:06.030432Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:55:35.407777Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-02T19:56:25.903424400Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:57:03.517425900Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-02T19:57:57.336299700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:58:33.825827Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-02T19:58:46.556003600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-02T19:59:58.250332900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-02T20:01:04.794525100Z",Bible. Ruth--Manuscripts,Bible. Ruth;Manuscripts,http://id.worldcat.org/fast/1892945;http://id.worldcat.org/fast/1008230,a;p--x,0,,,
24,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T19:30:41.449389800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-02T19:31:06.952725700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:32:27.192365700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-02T19:35:01.486767Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:35:16.401360900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-02T19:38:15.958141300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:38:48.076123800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-02T19:41:20.580410900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:42:19.821750500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-02T19:44:39.963043300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:44:55.501815100Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-02T19:46:13.310285200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:46:38.644243500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-02T19:50:23.711938800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:50:45.037059900Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-02T19:51:37.308133600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:52:21.844998600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-02T19:53:07.105347800Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:53:22.172447Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-02T19:54:06.030432Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:55:35.407777Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-02T19:56:25.903424400Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:57:03.517425900Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-02T19:57:57.336299700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:58:33.825827Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-02T19:58:46.556003600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-02T19:59:58.250332900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-02T20:01:04.794525100Z",Bible. Tobit.--Selections,Bible. Tobit;Excerpts,http://id.worldcat.org/fast/1808020;http://id.worldcat.org/fast/1692837,a;p--k,0,,,
25,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T19:30:41.449389800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-02T19:31:06.952725700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:32:27.192365700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-02T19:35:01.486767Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:35:16.401360900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-02T19:38:15.958141300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:38:48.076123800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-02T19:41:20.580410900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:42:19.821750500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-02T19:44:39.963043300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:44:55.501815100Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-02T19:46:13.310285200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:46:38.644243500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-02T19:50:23.711938800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:50:45.037059900Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-02T19:51:37.308133600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:52:21.844998600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-02T19:53:07.105347800Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:53:22.172447Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-02T19:54:06.030432Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:55:35.407777Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-02T19:56:25.904427600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:57:03.517425900Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-02T19:57:57.336299700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:58:33.825827Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-02T19:58:46.556003600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-02T19:59:58.250332900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-02T20:01:04.794525100Z",Bouchard family,Bouchard family,http://id.worldcat.org/fast/227694,a,0,,,
26,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T19:30:41.449389800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-02T19:31:06.952725700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:32:27.192365700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-02T19:35:01.486767Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:35:16.401360900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-02T19:38:15.958141300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:38:48.077125200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-02T19:41:20.580410900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:42:19.821750500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-02T19:44:39.963043300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:44:55.501815100Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-02T19:46:13.310285200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:46:38.644243500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-02T19:50:23.711938800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:50:45.037059900Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-02T19:51:37.308133600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:52:21.844998600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-02T19:53:07.105347800Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:53:22.172447Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-02T19:54:06.030432Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:55:35.407777Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-02T19:56:25.904427600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:57:03.517425900Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-02T19:57:57.336299700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:58:33.825827Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-02T19:58:46.556003600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-02T19:59:58.250332900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-02T20:01:04.794525100Z","Caesarius, of Arles, Saint, 470?-542--Sermons.--Selections","Caesarius, of Arles, Saint, 470?-542;Sermons;Excerpts",http://id.worldcat.org/fast/200573;http://id.worldcat.org/fast/1423904;http://id.worldcat.org/fast/1692837,a;c;d--v--k,0,,,
27,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T19:30:41.449389800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-02T19:31:06.952725700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:32:27.192365700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-02T19:35:01.486767Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:35:16.401360900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-02T19:38:15.958141300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:38:48.077125200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-02T19:41:20.580410900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:42:19.821750500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-02T19:44:39.963043300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:44:55.501815100Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-02T19:46:13.310285200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:46:38.644243500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-02T19:50:23.711938800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:50:45.037059900Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-02T19:51:37.308133600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:52:21.844998600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-02T19:53:07.105347800Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:53:22.172447Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-02T19:54:06.030432Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:55:35.407777Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-02T19:56:25.904427600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:57:03.517425900Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-02T19:57:57.336299700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:58:33.825827Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-02T19:58:46.556003600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-02T19:59:58.250332900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-02T20:01:04.794525100Z","Cambron Abbey (Brugelette, Belgium)--History--Sources",History;Sources,http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,a--x--v,0,,,
28,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T19:30:41.449389800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-02T19:31:06.952725700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:32:27.192365700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-02T19:35:01.486767Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:35:16.401360900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-02T19:38:15.958141300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:38:48.077125200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-02T19:41:20.580410900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:42:19.821750500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-02T19:44:39.964042700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:44:55.501815100Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-02T19:46:13.310285200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:46:38.644243500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-02T19:50:23.718937800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:50:45.037059900Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-02T19:51:37.308133600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:52:21.844998600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-02T19:53:07.105347800Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:53:22.172447Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-02T19:54:06.030432Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:55:35.407777Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-02T19:56:25.904427600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:57:03.517425900Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-02T19:57:57.336299700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:58:33.825827Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-02T19:58:46.556003600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-02T19:59:58.250332900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-02T20:01:04.794525100Z",Catholic Church--France--Nangis--Prayers and devotions--Early works to 1800,Catholic Church;France--Nangis;Prayers and devotions,http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1235736;http://id.worldcat.org/fast/1423909,a--z--z--v--v,0,,,
29,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T19:30:41.449389800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-02T19:31:06.952725700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:32:27.192365700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-02T19:35:01.486767Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:35:16.401360900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-02T19:38:15.958141300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:38:48.077125200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-02T19:41:20.580410900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:42:19.821750500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-02T19:44:39.964042700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:44:55.501815100Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-02T19:46:13.310285200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:46:38.644243500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-02T19:50:23.718937800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:50:45.037059900Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-02T19:51:37.308133600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:52:21.844998600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-02T19:53:07.105347800Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:53:22.172447Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-02T19:54:06.030432Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:55:35.407777Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-02T19:56:25.904427600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:57:03.517425900Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-02T19:57:57.336299700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:58:33.825827Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-02T19:58:46.556003600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-02T19:59:58.250332900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-02T20:01:04.794525100Z",Catholic Church--History--Sources,Catholic Church;History;Sources,http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,a--x--v,0,,,
30,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-02T19:30:41.450389300Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-02T19:31:06.952725700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:32:27.192365700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-02T19:35:01.486767Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:35:16.401360900Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-02T19:38:15.958141300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:38:48.077125200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-02T19:41:20.580410900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:42:19.821750500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-02T19:44:39.964042700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:44:55.501815100Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-02T19:46:13.310285200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:46:38.644243500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-02T19:50:23.718937800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:50:45.037059900Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-02T19:51:37.308133600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:52:21.844998600Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-02T19:53:07.105347800Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:53:22.172447Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-02T19:54:06.030432Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:55:35.407777Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-02T19:56:25.904427600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-02T19:57:03.517425900Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-02T19:57:57.336299700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-02T19:58:33.825827Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-02T19:58:46.556003600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-02T19:59:58.250332900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-02T20:01:04.794525100Z",Catholic Church--Liturgy,,,a--x,0,,Catholic Church;Liturgics,http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1000579
