row_index,workflow_history,subject_as_recorded,subfield_codes,authorized_label_add,structured_value_add,vocab,source_authority_uri,authorized_label,structured_value
244,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.941237100Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.804941100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.678046700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.296326100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.238618400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.726587700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.419898200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.736619Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.563119900Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.548965700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.914389600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.517337900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.531471800Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.757177900Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.370759600Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.124145500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.524026700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.384876500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.904844600Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.846355400Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.247986200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.220216600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.720143Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.682185600Z",Natural history--Pre-Linnean works,a--v,,,0,,Natural history,http://id.worldcat.org/fast/1034268
245,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.941237100Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.804941100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.678046700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.296326100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.238618400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.726587700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.419898200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.736619Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.563119900Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.548965700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.914389600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.517337900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.531471800Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.757177900Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.370759600Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.124145500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.524026700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.384876500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.904844600Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.846355400Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.247986200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.220216600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.720143Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.682185600Z",New York (State)--New York,a--z,New York (State)--New York,http://id.worldcat.org/fast/1204333,fast,(OCoLC)fst01204333,,
246,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.941237100Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.804941100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.678046700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.296326100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.238618400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.726587700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.419898200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.736619Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.563119900Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.548965700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.914389600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.517337900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.531471800Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.757177900Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.370759600Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.124145500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.524026700Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.384876500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.904844600Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.846355400Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.247986200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.220216600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.720143Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.682185600Z",North Africa,a,North Africa,http://id.worldcat.org/fast/1239515,fast,(OCoLC)fst01239515,,
247,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.941237100Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.804941100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.678046700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.296326100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.238618400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.726587700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.419898200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.736619Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.563119900Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.548965700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.914389600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.517337900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.531471800Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.757177900Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.370759600Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.124145500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.525026900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.384876500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.904844600Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.846355400Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.247986200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.220216600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.720143Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.682185600Z",Numerology,a,Numerology,http://id.worldcat.org/fast/1041316,fast,(OCoLC)fst01041316,,
248,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.941237100Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.804941100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.678046700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.296326100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.238618400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.726587700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.419898200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.736619Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.563119900Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.548965700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.914389600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.517337900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.531471800Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.757177900Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.370759600Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.124145500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.525026900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.384876500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.904844600Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.846355400Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.247986200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.220216600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.720143Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.682185600Z",Numerology--Islamic countries--Early works to 1800,a--z--v,Numerology;Islamic countries;Early works,http://id.worldcat.org/fast/1041316;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/1411636,0,,,
249,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.941237100Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.804941100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.678046700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.296326100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.238618400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.726587700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.419898200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.736619Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.563119900Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.548965700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.914389600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.517337900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.531471800Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.757177900Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.370759600Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.124145500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.525026900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.384876500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.904844600Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.846355400Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.247986200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.220216600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.720143Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.682185600Z",Optics--Early works to 1800,a--v,Optics;Early works,http://id.worldcat.org/fast/1046845;http://id.worldcat.org/fast/1411636,0,,,
250,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.941237100Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.804941100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.678046700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.296326100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.238618400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.726587700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.419898200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.736619Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.563119900Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.548965700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.914389600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.517337900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.531471800Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.757177900Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.370759600Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.124145500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.525026900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.384876500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.904844600Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.846355400Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.247986200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.220216600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.720143Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.682185600Z",Pahlavi language,a,Pahlavi language,http://id.worldcat.org/fast/1050368,fast,(OCoLC)fst01050368,,
251,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.941237100Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.804941100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.678046700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.296326100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.238618400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.726587700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.419898200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.736619Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.563119900Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.548965700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.914389600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.517337900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.531471800Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.757177900Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.370759600Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.124145500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.525026900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.384876500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.904844600Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.846355400Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.247986200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.220216600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.720143Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.682185600Z",Pahlavi language--Texts,a--v,Pahlavi language;Texts,http://id.worldcat.org/fast/1050368;http://id.worldcat.org/fast/1423705,0,,,
252,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.941237100Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.804941100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.678046700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.296326100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.238618400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.726587700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.419898200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.736619Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.563119900Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.548965700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.914389600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.517337900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.531471800Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.757177900Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.370759600Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.124145500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.525026900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.384876500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.904844600Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.846355400Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.247986200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.220216600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.720143Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.682185600Z","Penmanship, Arabic",a,"Penmanship, Arabic",http://id.worldcat.org/fast/1056977,fast,(OCoLC)fst01056977,,
253,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-12-27T17:25:00.941237100Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-12-27T17:29:06.805940100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:31:29.678046700Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-12-27T17:35:54.296326100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T17:36:14.238618400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-12-27T18:59:58.726587700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:00:37.419898200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-12-27T19:08:53.736619Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:10:27.563119900Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-12-27T19:17:11.548965700Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:17:45.914389600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-12-27T19:23:17.517337900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:24:52.531471800Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-12-27T19:31:44.757177900Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:32:19.370759600Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-12-27T19:33:27.712828100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:34:24.124145500Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-12-27T19:39:15.525026900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:40:31.896872500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-12-27T19:45:53.384876500Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:50:56.904844600Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-12-27T19:52:19.443218100Z | KNOWN SUBJECT RECON APPLIED 2023-12-27T19:55:11.846355400Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-12-27T19:58:01.247986200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2023-12-27T19:59:38.531727100Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2023-12-27T19:59:52.220216600Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2023-12-27T20:00:15.720143Z | SUBJECT RECON, STEP 45: FINALIZED 2023-12-27T20:00:53.682185600Z","Penmanship, Arabic",a,"Penmanship, Arabic",http://id.worldcat.org/fast/1056977,0,,,
