title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label_add,ds_qid_add,authorized_label,ds_qid
Bible: Jeremiah (in Hebrew),,,,Bible;Book of Jeremiah,Q661;Q20500,,
Betrothal and Marriage Ritual (perhaps from a Missal),,,,,,Betrothal and marriage ritual,Q20407
"Book of Hours, in Latin and French (printed)",,,,,,Book of hours,Q795
"Prayers, with rubrics in French",,,,,,Prayers,Q798
"Peter Comestor, 'Historia Scholastica,' Incunabulum printed at Basel by Amerbach, 1486",,,,,,Historia Scholastica,Q1372
"John Chrysostom, Sermon on the Patience of Job, Incunabulum printed at Lubeck by Koelhoff de koeln, 1487",,,,,,Sermons,Q1400
"John Gerson, Sermon of Saint Bernard, Incunabulum printed at Strasbourg by Flack, 1494",,,,,,Sermons,Q1400
"Saint Vincent Ferrer, Sermons, Incunabulum printed at Cologne by Quentell, 1485",,,,,,Sermons,Q1400
"The Ordinary of Christian Men, printed by Wynkyn de Worde, 1502",,,,,,The ordinary of Christian men,Q20374
"Breviary: July, Feasts of Saints Henry, Praxeda, Kilian, and the Visitation",,,,Breviary,Q657,,
"Missal: From the Canon, 'Te Igitur...'",,,,Missal,Q662,,
"Saint Bonaventure, Commentary on the Sentences of Peter Lombard",,,,Commentary on Sentences,Q7516,,
"Dominicus de Sancto Geminiano, Lecturae",,,,Lectures,Q18420,,
Greek Text,,,,,,Greek text,Q20490
Papyrus Fragments with Hieroglyphs,,,,,,Papyrus fragments with hieroglyphs,Q20401
Bible: Numbers,,,,,,Bible;Book of Numbers,Q661;Q1408
Latin Religious Text,,,,,,Religious text,Q1465
Bible: Mark and Prologue to Luke,,,,,,Bible;Gospel of Mark,Q661;Q1347
Bible: Ecclesiastes,,,,,,Bible;Ecclesiastes,Q661;Q6052
Antiphonal,,,,,,Antiphonary,Q654
Illuminated Initial and Partial Border,,,,,,Illuminated leaf,Q20487
Medieval Manuscript,,,,,,Medieval manuscript,Q20488
Office of the Dead,,,,,,Office of the Dead,Q17604
Bible: Book of Tobit,,,,,,Bible;Book of Tobit,Q661;Q19991
Text Fragment,,,,,,Text fragment,Q20509
Music Manuscript Fragment,,,,,,Music,Q20017
Book of Hours by the Master of the Dark Eyes,,,,,,Book of hours,Q795
Illuminated Initial,,,,,,Illuminated initial,Q20505
Border Fragment,,,,,,Border fragment,Q20428
Illuminated Initials Recto,,,,,,Illuminated initial,Q20505
Antiphonal with Historiated Initial 'D',,,,,,Antiphonary,Q654
Latin Text,,,,,,Latin text,Q20517
"King Ladislaus of Naples, regarding the Monastery of Saint Lucy at Bari",,,,,,Regarding the monastery of saint Lucy at Bari,Q20399
"Bible: Ezra, Chapter 6",,,,,,Bible;Book of Ezra,Q661;Q20502
Catholicon of Johannes Balbus,,,,,,Catholicon,Q12729
"Glossary of Names, A-B",,,,,,Glossary,Q1388
Exultet--music manuscript,,,,,,Exultet;Music,Q20501;Q20017
Bible: Job 35:10-37:21,,,,,,Bible;Book of Job,Q661;Q20456
Miscellaneous Text,,,,,,Miscellany,Q3673
Illuminated Letter and Partial Border,,,,,,Illuminated leaf,Q20487
Marginal Miniatures,,,,,,Miniatures,Q20429
Illuminated Border,,,,,,Illuminated leaf,Q20487
Pen Flourished Initial,,,,,,Decorated initial,Q19949
Illuminated Initial from Music Manuscript,,,,,,Illuminated initial;Music,Q20505;Q20017
"Will, in English",,,,,,Will,Q1422
La voie de Povreté ou de Richesse (The Way of Poverty or of Wealth),,,,,,La voie de povreté ou de richesse,Q20385
Bible du XIIIe siècle,,,,,,Bible,Q661
"Book of Hours, Use of Sarum (""The John Browne Hours"")",,,,,,Book of hours;John Brown Hours,Q795;Q20492
"Book of Hours, use of Rennes",,,,,,Book of hours,Q795
