File,title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label,ds_qid
titles.csv,Devotional text,,,,Devotional text,Q19956
titles.csv,Devotional treatises,,,,Devotional texts,Q5966
titles.csv,Devotions,,,,Devotional texts,Q5966
titles.csv,"Devotions, in Dutch",,,,Devotional texts,Q5966
titles.csv,Dhakhīrat al-Iskandar al-Malik ibn Fīliqs Dhī al-Qarnayn,ذخيرة الاسكندر الملك بن فيلقس ذي القرنين.,,,Dhakhīrat al-Iskandar al-Malik ibn Fīliqs Dhī al-Qarnayn,Q27852
titles.csv,Dharmasindhusāra,धर्मसिन्धुसार,Dharmasindhu,,Dharmasindhu,Q27761
titles.csv,Dharmmaśāstrasmṛti,धर्म्मशास्त्रस्मृति,Āṅgirasasmr̥ti,,Āṅgirasasmr̥ti,Q27726
titles.csv,Dhikr asmāʼ al-Nabī ... [etc,ذكر اسماء النبي ... الخ,,,Dhikr asmāʼ al-Nabī,Q54416
titles.csv,Dhukhr al-ʻālamayn fī sharḥ Duʻāʾ-i ṣanamayn,ذخر العالمىن فى شرح دعاء صنمىن,,,Dhukhr al-ʻālamayn fī sharḥ Duʻāʾ-i ṣanamayn,Q18609
titles.csv,Dhuṇḍirāja,,Ḍhuṇḍhirāja,,Ḍhuṇḍhirāja,Q27710
titles.csv,Dhyānadīpa,ध्यानदीप,Pañcadaśī,,Pañcadaśī,Q27684
titles.csv,Dialogi,,,,Dialogue,Q17587
titles.csv,Dialogi / Gregory the Great,,,,Dialogues,Q1348
titles.csv,Dialogorum libri IV,,,,Dialogue,Q17587
titles.csv,Dialogue between Life and Fortune,,,,Dialogue,Q17587
titles.csv,Dialogues,,,,Dialogue,Q17587
titles.csv,Dialogus de scaccario,,,,Dialogue,Q17587
titles.csv,Dialogus inter corpus et animam,,,,Dialogus inter corpus et animam,Q39349
titles.csv,"Diaria Pii Papae IV, Pii Papae V, Gregorii Papae XIII",,,,Papal diaries,Q8044
titles.csv,Diario historico de successi del concilio di Trento,,,,Diary,Q7552
titles.csv,"Diary and book of accounts, circa 1654-1666, written from Bedfordshire (Petenhall), Cambridgeshire (Tadlow), Portsmouth, and Windsor Parke near London",,,,Account book,Q1387
titles.csv,"Diary and book of accounts, circa 1654-1666, written from Bedfordshire (Petenhall), Cambridgeshire (Tadlow), Portsmouth, and Windsor Parke near London?",,,,Account book,Q1387
titles.csv,"Diatribe de heraldorum origine, officio, collegio, etc",,,,Heraldry,Q17544
titles.csv,"Diatribe de heraldorum origine, officio, collegio, etc.",,,,Heraldry,Q17544
titles.csv,Dībājah-i musammāh bi-Fuṣūl al-najāt va lubāb al-ishārāt jadval-i hizār va yiknām-i ʻalīm-i ʻallām-i musammá bi-Futūḥāt-i ʻAbbāsī,دىباجه مسماة بفصول النجات و لباب الاشارات جدول هزار و ىکنام علىم علام مسمى بفتوحات عباسى,Fuṣūl al-najāt va lubāb al-ishārāt,فصول النجات و لباب الاشارات,Fuṣūl al-najāt va lubāb al-ishārāt,Q44097
titles.csv,Dībājat sharḥ Miṣbāḥ ʻawāmil,ديباجة شرح مصباح عوامل,Iʻrāb dībājat al-Miṣbāḥ.,اعراب ديباجة المصباح.,Iʻrāb dībājat al-Miṣbāḥ,Q12050
titles.csv,Dībājat sharḥ Miṣbāḥ ʻawāmil,ديباجة شرح مصباح عوامل,Iʻrāb dībājat al-Miṣbāḥ.,اعراب ديباجة المصباح.,Iʻrāb dībājat al-Miṣbāḥ,Q12050
titles.csv,Dicta aliquorum philosophorum,,,,Liber de dictis philosophorum antiquorum,Q39337
titles.csv,Dictionary leaves,,,,Dictionary,Q7823
titles.csv,Dictionary of biblical terms,,,,Biblical terms,Q44077
titles.csv,Dictionary of Old Church Slavonic and Byzantine Greek liturgical terms,,,,Dictionary of liturgical terms,Q39338
titles.csv,Dictionary of synonyms,,,,Dictionary,Q7823
titles.csv,Didactic pieces,,,,Didactic,Q39339
titles.csv,Didactic poem on surveying and measurement of areas (taksīr),,,,Poetry,Q1330
titles.csv,Didactic poem on surveying and measurement of areas (taksīr),,,,Poetry,Q1330
titles.csv,Didactic verse,,,,Didactic verse,Q20398
titles.csv,Didactic Verse,,,,Didactic verse,Q20398
titles.csv,Didaskaliai,,,,Didaskaliai,Q39340
titles.csv,Die Klag vom Wolf am Hage,,,,Die Klag vom Wolf am Hage,Q7813
titles.csv,Die Kunst aus Büchsen zu schiessen,,,,Die kunst aus büchsen zu schiessen,Q39341
titles.csv,Die Kurzweil des Würffenspiels,,,,Die kurzweil des würffenspiels,Q39342
titles.csv,Dieta salutis,,Diaeta salutis,,Dieta salutis,Q368
titles.csv,Dieudonné Cabanier homage,,,,Homage,Q4346
titles.csv,Die Vierundzwanzig Alten,,,,Die vierundzwanzig alten,Q39343
titles.csv,Die Vierundzwanzig Alten oder Der goldene Thron (The Twenty-Four Elders or the Golden Throne),,,,Die vierundzwanzig alten oder der goldene thron,Q20422
titles.csv,Digest,,,,Digest,Q39344
titles.csv,Digestum novumwith gloss,,,,Digestum novum,Q1485
titles.csv,Digestum vetus,,Digestum vetus,,Digestum vetus,Q39345
titles.csv,"Digresionario poetico de todas las diuersidades de metros asi españoles como italianos. En el qual se trata la antiguedad y origen de la poesía, enseñando aquellas partes q[ue] ha de tener perfeto uirtuoso poeta. Co[n] la Paraphrasis de la Batrachomiomachia del griego poeta Homero /",,,,Poetry,Q1330
titles.csv,Diocese of Arezzo nomination,,,,Nomination,Q8049
titles.csv,Diocese of Siena legal decision,,,,Legal document,Q3666
titles.csv,Diodori Siculi Historiarum Priscarum /,,Bibliotheca historica.,,Bibliotheca historica,Q12787
titles.csv,Diploma; awarded to Pompeius de Letis,,,,Diploma,Q8395
titles.csv,"Diploma issued to Adam, son of Teutio",,,,Diploma,Q8395
titles.csv,Directions for priests,,,,Pastoral text,Q39947
titles.csv,Discorso della virtù femminile,,,,Discorso della virtù femminile,Q39346
titles.csv,"Discours de la Foy, copied by Esther Inglis",,,,Discours de la Foy,Q39347
titles.csv,Discourses on the Venetian-Ottoman war,,,,Discourses on the Venetian-Ottoman war,Q39348
titles.csv,"Discrittione delle cose di Cipro, con le ragioni in favore, ò contra diverse openioni , et delle provisioni, che erano necessarie per quel Regno",,,,"Discrittione delle cose di Cipro, con le ragioni in favore, o contra diverse openioni, et delle provisioni, che erano necessarie per quel Regno",Q7225
titles.csv,"Discrittione delle cose di Cipro, con le ragioni in favore, ò contra diverse openioni , et delle provisioni, che erano necessarie per quel Regno",,,,"Discrittione delle cose di Cipro, con le ragioni in favore, o contra diverse openioni, et delle provisioni, che erano necessarie per quel Regno",Q7225
titles.csv,Discurso,,,,Speeches,Q3131
titles.csv,Discurso cerca de los cuentos de la brujas ; Suma de las relaciones de Logroño a cerca de las brujas,,,,Texts on witchcraft,Q48541
titles.csv,Disputacionis inter corpus et animam,,Dialogus inter corpus et animam,,Dialogus inter corpus et animam,Q39349
titles.csv,"Disputations on the Physics, Metaphysics and De anima of Aristotle",,,,Disputations on physics,Q7854
titles.csv,Distinctiones alphabeticae,,,,Distinctiones,Q1472
titles.csv,Distinctiones secundum alphabeticum,,Distinctiones Abel,,Distinctiones,Q1472
titles.csv,Distribution of property,,,,Distribution of property,Q8052
titles.csv,Dits des philosophes,,,,Dits des philosophes,Q39350
titles.csv,Dits moraux des philosophes,,Dicta philosophorum.,,Dits moraux des philosophes,Q19922
titles.csv,Diurnal,,,,Diurnal,Q1479
titles.csv,Diurnal for Dominican use,,Diurnal (Dominican),,Diurnal,Q1479
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan,ديوان,,,Diwan,Q11912
titles.csv,Divan,,,,Diwan,Q11912
titles.csv,Dīvan,,,,Diwan,Q11912
titles.csv,Dīvān,,Dīvān,,Diwan,Q11912
titles.csv,Dīvān,ديوان.,Poems.,,Diwan,Q11912
titles.csv,Dīvān,ديوان.,,,Diwan,Q11912
titles.csv,Dīvān,ديوان.,Poems,,Diwan,Q11912
titles.csv,Dīvān /,دىوان /,Poems,,Diwan,Q11912
titles.csv,Dīvān /,ديوان /,Poems,,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan.,,,,Diwan,Q11912
titles.csv,Dīvān ... [etc.,ديوان ... الخ,,,Diwan,Q11912
titles.csv,Dīvān],ديوان.,,,Diwan,Q11912
titles.csv,Dīvān] ... [etc.,دىوان,Poems,,Diwan,Q11912
titles.csv,Dīvān-i afz̤al-i Khvājah Ḥāfiẓ al-shuʻarā va al-mutakallimīn,دىوان افضل خواجه حافظ الشعرا و المتکلمىن,Dīvān,,Diwan,Q11912
titles.csv,Dīvān-i Ahlī Shīrāzī,دىوان اهلى شىرازى,Poems,,Diwan,Q11912
titles.csv,Dīvān-i Anvarī,دىوان انورى,,,Diwan,Q11912
titles.csv,Dīvān-i ashʻār-i Mawlānā Sayf al-Dīn,دىوان اشعار مولانا سىف الدىن,Poems,,Diwan,Q11912
titles.csv,Dīvān-i aṭʻimah,,,,Diwan,Q11912
titles.csv,Dīvān-i Bābā Faghānī Shīrāzī,دىوان بابا فغانى شىرازى,Poems,,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Baki,ديوان باقي,,,Divan of Bâkî,Q18596
titles.csv,Divan-i Bâkî,ديوان باقى,,,Divan of Bâkî,Q18596
titles.csv,Divan-i Bâkî.,ديوان باقى,,,Divan of Bâkî,Q18596
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Beliğ,ديوان بليغ,,,Diwan,Q11912
titles.csv,"Dīvān-i Bīdil, va, Dīvān-i Shams",دىوان بىدل، و، دىوان شمس,,,Diwan,Q11912
titles.csv,Dīvān-i Dārā,دىوان دارا,Poems,,Diwan,Q11912
titles.csv,Dīvān-i Faghānī,دىوان فغانى,Poems,,Diwan,Q11912
titles.csv,Dīvān-i Farrukhī,دىوان فرخى,Poems,,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Fehim,ديوانى فهيم,,,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Fehim Efendi,ديوان فهيم افندي,,,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Fenayî,ديوان فنايي,,,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Fuzulî,ديوان فضولي,,,Divan of Fuzuli,Q18614
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Fuzulî ...,ديوان فضولي ...,,,Divan of Fuzuli,Q18614
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Fuzulî-yi Baǧdadî ...,ديوان فضولي بغدادي ...,Divan-i Fuzulî,ديوان فضولي,Divan of Fuzuli,Q18614
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Fıtant Hanım,ديوان فطنت خانم,,,Diwan,Q11912
titles.csv,Dīvān-i Ghaws̲,دىوان غوث,,,Diwan,Q11912
titles.csv,Dīvān-i Ḥāfiẓ,[ديوان حافظ],,,Divan of Hafez,Q18593
titles.csv,Dīvān-i Ḥāfiẓ.,[ديوان حافظ],,,Divan of Hafez,Q18593
titles.csv,Dīvān-i Ḥāfiẓ Shīrazī,دىوان حافظ شىرزى,Dīvān,دىوان,Diwan,Q11912
titles.csv,Dīvān-i Ḥājj Mullā Hādī Sabzavārī; mutakhalliṣ bih Asrār,دىوان حاج ملا هادى سبزوارى,Poems,,Diwan,Q11912
titles.csv,Dīvān-i ḥakīm Khāqānī,,,,Dīvān-i ḥakīm Khāqānī,Q48518
titles.csv,Dīvān-i Ḥakīm Sūzanī Samarqandī,دىوان حکىم سوزنى سمرقندى,Poems,,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Haletî,ديوان حالتى,,,Diwan,Q11912
titles.csv,Dīvān-i ḥālī,,,,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Halimgiray ve İzzet ve münşeât-i el-hac Ömer Rasim Efendi,ديون حليمكراى وعزت ومنشآت الحاج عمر راسم افندى,,,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Haşim,ديوان هاشم,,,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Haşmet Efendi ve Intisab ül-müluk ve Sened ül-şuara ... [etc.,ديوان حشمت افندي و انتساب الملوك و سند الشعرا,Works,,Works,Q5989
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Hayretî,ديوان حيرتي,,,Diwan,Q11912
titles.csv,Dīvān-i Ḥaz̤rat Munlā Jāmī,دىوان حضرت منلا جامى,Poems,,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Hazret-i Arşı Baba ...,ديوان حضرت عرشى بابا ...,Divan,ديوان,Diwan,Q11912
titles.csv,Dīvān-i Imāmī Hiravī ... [etc.,دىوان امامى هروى,Poems,,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i İzzet Molla,ديوان عزت ملا,,,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i İzzet Paşa,ديوان عزت پاشا,,,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Kaimi,ديوان قائمي,Poems,,Poetry,Q1330
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Kaimi,ديوان قائمي,,,Diwan,Q11912
titles.csv,Dīvān-i Kalīm,دىوان کلىم,,,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Kânî,ديوان كانى,,,Diwan,Q11912
titles.csv,Dīvān-i Khāqānī,دىوان خاقانى,Poems,,Diwan,Q11912
titles.csv,Dīvān-i Khayālī,دىوان خىالى,Poems,,Diwan,Q11912
titles.csv,Dīvān-i Khusraw va ʻIṣmat,[دىوان خسرو و عصمت],,,Dīvān-i Khusraw va ʻIṣmat,Q18470
titles.csv,Dīvān-i Khusraw va ʻIṣmat.,[دىوان خسرو و عصمت],,,Dīvān-i Khusraw va ʻIṣmat,Q18470
titles.csv,Dīvān-i Khvājah Ḥāfiẓ,دىوان خواجه حافظ,Poems,,Diwan,Q11912
titles.csv,Dīvān-i Khvājū,دىوان خواجو,Poems,,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Leylâ Hanım ...,ديوان ليلى خانم ...,,,Diwan,Q11912
titles.csv,Dīvān-i Maghribī maʻa Dīvān-i Āz̲arī,دىوان مغربى مع دىوان آذرى,,,Diwan,Q11912
titles.csv,Dīvān-i Mawlānā Kamāl,ديوان مولانا كمال,Poems,,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Mekki,ديوان مكي,,,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Mesihî,ديوان مسيحى,,,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i muamma-yi Emrî,ديوان معماى امري,,,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Nabi,ديوان نابي,,,Diwan,Q11912
titles.csv,Dīvān-i Naẓīrī ... [etc.,دىوان نظىرى,Poems,,Diwan,Q11912
titles.csv,Dīvān-i Naʻīmī,,,,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Nedim,ديوان نديم,,,Divan-i Nedim,Q55227
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Nedim,دىوان ندىم,,,Divan-i Nedim,Q55227
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Nef'î,ديوان نفعي,Poems,,Poetry,Q1330
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Nef'î,ديوان نفعي,Divan,ديوان,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Neş'et,ديوان نشأت,,,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Neş'et Efendi,ديوان نشأت افندي,,,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Nesimi,ديوان نسيمي,Poems,,Poetry,Q1330
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Nesimi merhum,ديوان نسيمي مرحوم,Divan-i Nesimi,ديوان نسيمي,Divan of Nasimi,Q17576
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Nesimi qadassa Allāh sirrah,ديوان نسيمي قدس الله سرة,Divan-i Nesimi,ديوان نسيمي,Divan of Nasimi,Q17576
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Nevres etc,,,,Diwan,Q11912
titles.csv,Dīvān-i Nūr al-Dīn Niʻmat Allāh,,Poems,,Diwan,Q11912
titles.csv,Dīvān-i qaṣāyid-i Mawlānā Arjāsb Umīdī Ṭihrānī,دىوان قصاىد مولانا ارجاسب امىدى طهرانى,,,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Ragıp,ديوان راغب,,,Diwan,Q11912
titles.csv,Dīvān-i Riz̤vān,دىوان رضوان,Poems,,Diwan,Q11912
titles.csv,Dīvān-i rubāʻīyāt,,,,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Rıza,ديوان رضا,,,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Sabrî ... [etc,ديوان صبري ... etc,,,Diwan,Q11912
titles.csv,Dīvān-i Salīm,دىوان سلىم,Poems,,Diwan,Q11912
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Divan-i Sami,ديوان سامعى,,,Diwan,Q11912
titles.csv,Dīvān-i Sayyid Fatḥ ʻAlī Khān Ḥusaynī Dihlavī,دىوان سيد فتح على خان حسىنى دهلوى,,,Diwan,Q11912
titles.csv,Dīvān-i Ṣāʼib,دىوان صائب,Poems,,Diwan,Q11912
titles.csv,Dīvān-i Ṣāʼib,,Poems,,Diwan,Q11912
titles.csv,Dīvān-i Ṣāʼib min al-davāvīn al-Fārisīyah,ديوان صائب من الدواوين الفارسيه,,,Diwan,Q11912
