File,subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label,structured_value,ds_qid
subjects.csv,Manuscripts--Spain--Granada--Specimens,0,a--z--z--v,,Manuscripts;Spain--Granada;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1207338;http://id.worldcat.org/fast/1423861,Q38609;Q48477;Q239
subjects.csv,Manuscripts--Spain--León--Specimens,0,a--z--z--v,,Manuscripts;Spain--León;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1205915;http://id.worldcat.org/fast/1423861,Q38609;Q48484;Q239
subjects.csv,Manuscripts--Spain--Madrid--Specimens,0,a--z--z--v,,Manuscripts;Spain--Madrid;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1204086;http://id.worldcat.org/fast/1423861,Q38609;Q48269;Q239
subjects.csv,Manuscripts--Spain--Salamanca--Specimens,0,a--z--z--v,,Manuscripts;Spain--Salamanca;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1205223;http://id.worldcat.org/fast/1423861,Q38609;Q48485;Q239
subjects.csv,Manuscripts--Spain--Seville--Specimens,0,a--z--z--v,,Manuscripts;Spain--Seville;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1204827;http://id.worldcat.org/fast/1423861,Q38609;Q39028;Q239
subjects.csv,Manuscripts--Spain--Specimens,0,a--z--v,,Manuscripts;Spain;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/1423861,Q38609;Q343;Q239
subjects.csv,Manuscripts--Spain--Valencia--Specimens,0,a--z--z--v,,Manuscripts;Spain--Valencia;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1204165;http://id.worldcat.org/fast/1423861,Q38609;Q3530;Q239
subjects.csv,Manuscripts--Spain--Zaragoza--Specimens,0,a--z--z--v,,Manuscripts;Spain--Zaragoza;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1204605;http://id.worldcat.org/fast/1423861,Q38609;Q4172;Q239
subjects.csv,Manuscrits anglais--Californie--Berkeley,6,a--z--z,,"Manuscripts, English;California--Berkeley",http://id.worldcat.org/fast/1008324;http://id.worldcat.org/fast/1205020,Q200;Q48231
subjects.csv,Manuscrits anglo-normands--Californie--Berkeley,6,a--z--z,,"Manuscripts, Anglo-Norman;California--Berkeley",http://id.worldcat.org/fast/1008275;http://id.worldcat.org/fast/1205020,Q48256;Q48231
subjects.csv,Manuscrits arabes--Californie--Berkeley,6,a--z--z,,"Manuscripts, Arabic;California--Berkeley",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1205020,Q256;Q48231
subjects.csv,Manuscrits arabes--New Jersey--Princeton,6,a--z--z,,"Manuscripts, Arabic;New Jersey--Princeton",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1204939,Q256;Q11460
subjects.csv,Manuscrits arabes--New Jersey--Princeton.,6,a--z--z,,"Manuscripts, Arabic;New Jersey--Princeton",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1204939,Q256;Q11460
subjects.csv,Manuscrits arabes--Spécimens,6,a--v,,"Manuscripts, Arabic;Specimens",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1423861,Q256;Q239
subjects.csv,Manuscrits araméens--Californie--Berkeley,6,a--z--z,,"Manuscripts, Aramaic;California--Berkeley",http://id.worldcat.org/fast/1008286;http://id.worldcat.org/fast/1205020,Q12675;Q48231
subjects.csv,Manuscrits arméniens--Californie--Berkeley,6,a--z--z,,"Manuscripts, Armenian;California--Berkeley",http://id.worldcat.org/fast/1008290;http://id.worldcat.org/fast/1205020,Q2964;Q48231
subjects.csv,Manuscrits--Brésil--Spécimens,6,a--z--v,,Manuscripts;Brazil;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1206830;http://id.worldcat.org/fast/1423861,Q38609;Q48351;Q239
subjects.csv,Manuscrits coptes--Californie--Berkeley,6,a--z--z,,Coptic manuscripts;California--Berkeley,http://id.worldcat.org/fast/1734594;http://id.worldcat.org/fast/1205020,Q4207;Q48231
subjects.csv,Manuscrits de l'Inde--Californie--Berkeley,6,a--z--z,,"Manuscripts, Indic;California--Berkeley",http://id.worldcat.org/fast/1008370;http://id.worldcat.org/fast/1205020,Q26656;Q48231
subjects.csv,Manuscrits de la Renaissance--Californie--Berkeley,6,a--z--z,,"Manuscripts, Renaissance;California--Berkeley",http://id.worldcat.org/fast/1008472;http://id.worldcat.org/fast/1205020,Q311;Q48231
subjects.csv,Manuscrits--Espagne--Aragon--Spécimens,6,a--z--z--v,,Manuscripts;Spain--Aragon;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1227604;http://id.worldcat.org/fast/1423861,Q38609;Q4227;Q239
subjects.csv,Manuscrits--Espagne--Barcelone--Spécimens,6,a--z--z--v,,Manuscripts;Spain--Barcelona;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1204531;http://id.worldcat.org/fast/1423861,Q38609;Q8343;Q239
subjects.csv,Manuscrits--Espagne--Cadix--Spécimens,6,a--z--z--v,,Manuscripts;Spain--Cádiz;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1204632;http://id.worldcat.org/fast/1423861,Q38609;Q48259;Q239
subjects.csv,Manuscrits--Espagne--Cuenca--Spécimens,6,a--z--z--v,,Manuscripts;Spain--Cuenca;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1204190;http://id.worldcat.org/fast/1423861,Q38609;Q48368;Q239
subjects.csv,Manuscrits--Espagne--Grenade--Spécimens,6,a--z--z--v,,Manuscripts;Spain--Granada;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1207338;http://id.worldcat.org/fast/1423861,Q38609;Q48477;Q239
subjects.csv,Manuscrits--Espagne--León--Spécimens,6,a--z--z--v,,Manuscripts;Spain--León;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1205915;http://id.worldcat.org/fast/1423861,Q38609;Q48484;Q239
subjects.csv,Manuscrits--Espagne--Madrid--Spécimens,6,a--z--z--v,,Manuscripts;Spain--Madrid;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1204086;http://id.worldcat.org/fast/1423861,Q38609;Q48269;Q239
subjects.csv,Manuscrits--Espagne--Salamanque--Spécimens,6,a--z--z--v,,Manuscripts;Spain--Salamanca;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1205223;http://id.worldcat.org/fast/1423861,Q38609;Q48485;Q239
subjects.csv,Manuscrits--Espagne--Saragosse--Spécimens,6,a--z--z--v,,Manuscripts;Spain--Zaragoza;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1204605;http://id.worldcat.org/fast/1423861,Q38609;Q4172;Q239
subjects.csv,Manuscrits--Espagne--Séville--Spécimens,6,a--z--z--v,,Manuscripts;Spain--Seville;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1204827;http://id.worldcat.org/fast/1423861,Q38609;Q39028;Q239
subjects.csv,Manuscrits--Espagne--Spécimens,6,a--z--v,,Manuscripts;Spain;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/1423861,Q38609;Q343;Q239
subjects.csv,Manuscrits--Espagne--Valence--Spécimens,6,a--z--z--v,,Manuscripts;Spain--Valencia;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1204165;http://id.worldcat.org/fast/1423861,Q38609;Q3530;Q239
subjects.csv,Manuscrits français--Californie--Berkeley,6,a--z--z,,"Manuscripts, French;California--Berkeley",http://id.worldcat.org/fast/1008338;http://id.worldcat.org/fast/1205020,Q319;Q48231
subjects.csv,Manuscrits français--Oregon--Eugene,6,a--z--z,,"Manuscripts, French;Oregon--Eugene",http://id.worldcat.org/fast/1008338;http://id.worldcat.org/fast/1205922,Q319;Q10788
subjects.csv,Manuscrits français--Oregon--Eugene.,6,a--z--z,,"Manuscripts, French;Oregon--Eugene",http://id.worldcat.org/fast/1008338;http://id.worldcat.org/fast/1205922,Q319;Q10788
subjects.csv,Manuscrits français--Spécimens,6,a--v,,"Manuscripts, French;Specimens",http://id.worldcat.org/fast/1008338;http://id.worldcat.org/fast/1423861,Q319;Q239
subjects.csv,Manuscrits--France--Spécimens,6,a--z--v,,Manuscripts;France;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1423861,Q38609;Q152;Q239
subjects.csv,Manuscrits grecs--Californie--Berkeley,6,a--z--z,,"Manuscripts, Greek;California--Berkeley",http://id.worldcat.org/fast/1008349;http://id.worldcat.org/fast/1205020,Q3512;Q48231
subjects.csv,Manuscrits hébraïques--Californie--Berkeley,6,a--z--z,,"Manuscripts, Hebrew;California--Berkeley",http://id.worldcat.org/fast/1008360;http://id.worldcat.org/fast/1205020,Q150;Q48231
subjects.csv,Manuscrits--Inde--Spécimens,6,a--z--v,,Manuscripts;India;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/1423861,Q38609;Q26595;Q239
subjects.csv,Manuscrits--Iran--Chirāz--Spécimens,6,a--z--z--v,,Manuscripts;Iran--Shīrāz;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1208873;http://id.worldcat.org/fast/1423861,Q38609;Q48253;Q239
subjects.csv,Manuscrits--Iran--Spécimens,6,a--z--v,,Manuscripts;Iran;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1423861,Q38609;Q16384;Q239
subjects.csv,Manuscrits--Italie--16e siècle--Spécimens,6,a--z--y--v,,Manuscripts;Italy;Sixteenth century;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1423861,Q38609;Q249;Q335;Q239
subjects.csv,Manuscrits--Italie--Naples--17e siècle,6,a--z--z--y,,Manuscripts;Italy--Naples;Seventeenth century,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1204441;http://id.worldcat.org/fast/1113663,Q38609;Q4772;Q2771
subjects.csv,Manuscrits--Italie--Naples--Spécimens,6,a--z--z--v,,Manuscripts;Italy--Naples;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1204441;http://id.worldcat.org/fast/1423861,Q38609;Q4772;Q239
subjects.csv,Manuscrits italiens--Californie--Berkeley,6,a--z--z,,"Manuscripts, Italian;California--Berkeley",http://id.worldcat.org/fast/1008378;http://id.worldcat.org/fast/1205020,Q269;Q48231
subjects.csv,Manuscrits--Italie--Spécimens,6,a--z--v,,Manuscripts;Italy;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1423861,Q38609;Q249;Q239
subjects.csv,Manuscrits latins--Californie--Berkeley,6,a--z--z,,"Manuscripts, Latin;California--Berkeley",http://id.worldcat.org/fast/1008395;http://id.worldcat.org/fast/1205020,Q210;Q48231
subjects.csv,Manuscrits latins médiévaux et modernes,6,a,,"Manuscripts, Latin (Medieval and modern)",http://id.worldcat.org/fast/1008399,Q10783
subjects.csv,Manuscrits latins médiévaux et modernes.,6,a,,"Manuscripts, Latin (Medieval and modern)",http://id.worldcat.org/fast/1008399,Q10783
subjects.csv,Manuscrits latins médiévaux et modernes--Californie--Berkeley,6,a--z--z,,"Manuscripts, Latin (Medieval and modern);California--Berkeley",http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1205020,Q10783;Q48231
subjects.csv,Manuscrits latins médiévaux et modernes--Missouri--Saint Louis,6,a--z--z,(CaQQLa)201-0084718--(CaQQLa)201-0467002,"Manuscripts, Latin (Medieval and modern);Missouri--Saint Louis",http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1204930,Q10783;Q38990
subjects.csv,Manuscrits latins médiévaux et modernes--Oregon--Eugene,6,a--z--z,,"Manuscripts, Latin (Medieval and modern);Oregon--Eugene",http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1205922,Q10783;Q10788
subjects.csv,Manuscrits latins médiévaux et modernes--Oregon--Eugene.,6,a--z--z,,"Manuscripts, Latin (Medieval and modern);Oregon--Eugene",http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1205922,Q10783;Q10788
subjects.csv,Manuscrits latins médiévaux et modernes--Spécimens,6,a--v,,"Manuscripts, Latin (Medieval and modern);Specimens",http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1423861,Q10783;Q239
subjects.csv,Manuscrits latins--Spécimens,6,a--v,,"Manuscripts, Latin;Specimens",http://id.worldcat.org/fast/1008395;http://id.worldcat.org/fast/1423861,Q210;Q239
subjects.csv,Manuscrits médiévaux--Californie--Berkeley,6,a--z--z,,"Manuscripts, Medieval;California--Berkeley",http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1205020,Q325;Q48231
subjects.csv,Manuscrits médiévaux--Oregon--Eugene,6,a--z--z,,"Manuscripts, Medieval;Oregon--Eugene",http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1205922,Q325;Q10788
subjects.csv,Manuscrits médiévaux--Oregon--Eugene.,6,a--z--z,,"Manuscripts, Medieval;Oregon--Eugene",http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1205922,Q325;Q10788
subjects.csv,Manuscrits médiévaux--Spécimens,6,a--v,,"Manuscripts, Medieval;Specimens",http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1423861,Q325;Q239
subjects.csv,Manuscrits--Mexique--Spécimens,6,a--z--v,,Manuscripts;Mexico;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1211700;http://id.worldcat.org/fast/1423861,Q38609;Q7744;Q239
subjects.csv,Manuscrits néerlandais--Californie--Berkeley,6,a--z--z,,"Manuscripts, Dutch;California--Berkeley",http://id.worldcat.org/fast/1008323;http://id.worldcat.org/fast/1205020,Q5931;Q48231
subjects.csv,Manuscrits--Oregon--Eugene,6,a--z--z,,Manuscripts;Oregon--Eugene,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1205922,Q38609;Q10788
subjects.csv,Manuscrits--Oregon--Eugene.,6,a--z--z,,Manuscripts;Oregon--Eugene,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1205922,Q38609;Q10788
subjects.csv,Manuscrits persans,6,a,,"Manuscripts, Persian",http://id.worldcat.org/fast/1008462,Q255
subjects.csv,Manuscrits persans.,6,a,,"Manuscripts, Persian",http://id.worldcat.org/fast/1008462,Q255
subjects.csv,Manuscrits persans--Californie--Berkeley,6,a--z--z,,"Manuscripts, Persian;California--Berkeley",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1205020,Q255;Q48231
subjects.csv,Manuscrits persans--New Jersey--Princeton,6,a--z--z,,"Manuscripts, Persian;New Jersey--Princeton",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1204939,Q255;Q11460
subjects.csv,Manuscrits persans--New Jersey--Princeton.,6,a--z--z,,"Manuscripts, Persian;New Jersey--Princeton",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1204939,Q255;Q11460
subjects.csv,Manuscrits persans--Spécimens,6,a--v,,"Manuscripts, Persian;Specimens",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1423861,Q255;Q239
subjects.csv,Manuscrits--Portugal--Lisbonne--Spécimens,6,a--z--z--v,,Manuscripts;Portugal--Lisbon;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1205313;http://id.worldcat.org/fast/1423861,Q38609;Q38626;Q239
subjects.csv,Manuscrits--Portugal--Spécimens,6,a--z--v,,Manuscripts;Portugal;Specimens,http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1208476;http://id.worldcat.org/fast/1423861,Q38609;Q7091;Q239
subjects.csv,Manuscrits sur feuilles de palmier--Spécimens,6,a--v,,Palm-leaf manuscripts;Specimens,http://id.worldcat.org/fast/1051770;http://id.worldcat.org/fast/1423861,Q38516;Q239
subjects.csv,Man-woman relationships--Poetry,0,a--v,http://id.loc.gov/authorities/subjects/sh2010100370,Man-woman relationships;Poetry,http://id.worldcat.org/fast/1007080;http://id.worldcat.org/fast/1423828,Q38996;Q247
subjects.csv,Maqamah,fast,a,(OCoLC)fst01008818,Maqamah,http://id.worldcat.org/fast/1008818,Q11524
subjects.csv,Maqamah.,fast,a,(OCoLC)fst01008818,Maqamah,http://id.worldcat.org/fast/1008818,Q11524
subjects.csv,Maqamah--Early works to 1800,0,a--v,,Maqamah;Early works,http://id.worldcat.org/fast/1008818;http://id.worldcat.org/fast/1411636,Q11524;Q300
subjects.csv,Maqamah--Early works to 1800.,0,a--v,,Maqamah;Early works,http://id.worldcat.org/fast/1008818;http://id.worldcat.org/fast/1411636,Q11524;Q300
subjects.csv,Marées--Ouvrages avant 1800,6,a--v,,Tides;Early works,http://id.worldcat.org/fast/1150792;http://id.worldcat.org/fast/1411636,Q48381;Q300
subjects.csv,Marginalia,openn-subjects,,,Marginalia,http://id.worldcat.org/fast/1009154,Q38997
subjects.csv,Mariage--Dispenses (Droit canonique)--Ouvrages avant 1800,6,a--x--v,,Marriage (Canon law);Dispensations;Early works,http://id.worldcat.org/fast/1010536;http://id.worldcat.org/fast/895294;http://id.worldcat.org/fast/1411636,Q16382;Q48246;Q300
subjects.csv,Mariage--Empêchements--Italie--Crémone--Ouvrages avant 1800,6,a--x--z--z--v,,Impediments to marriage;Italy--Cremona;Early works,http://id.worldcat.org/fast/968096;http://id.worldcat.org/fast/1209805;http://id.worldcat.org/fast/1411636,Q48295;Q48294;Q300
subjects.csv,Mariage--Italie--Crémone--Ouvrages avant 1800,6,a--z--z--v,,Marriage;Italy--Cremona;Early works,http://id.worldcat.org/fast/1010443;http://id.worldcat.org/fast/1209805;http://id.worldcat.org/fast/1411636,Q3553;Q48294;Q300
subjects.csv,Maribor (Slovenia)--History--Sources,0,a--x--v,,Slovenia--Maribor;History;Sources,http://id.worldcat.org/fast/1221609;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q48338;Q6879;Q2769
subjects.csv,Maritime law,fast,a,http://id.worldcat.org/fast/1010102,Maritime law,http://id.worldcat.org/fast/1010102,Q7993
subjects.csv,Maritime law.,fast,a,http://id.worldcat.org/fast/1010102,Maritime law,http://id.worldcat.org/fast/1010102,Q7993
subjects.csv,Maritime law--Italy,0,a--z,http://id.loc.gov/authorities/subjects/sh2008107412,Maritime law;Italy,http://id.worldcat.org/fast/1010102;http://id.worldcat.org/fast/1204565,Q7993;Q249
subjects.csv,Maritime law--Italy.,0,a--z,http://id.loc.gov/authorities/subjects/sh2008107412,Maritime law;Italy,http://id.worldcat.org/fast/1010102;http://id.worldcat.org/fast/1204565,Q7993;Q249
subjects.csv,Markets,fast,a,(OCoLC)fst01010316,Markets,http://id.worldcat.org/fast/1010316,Q27409
subjects.csv,"Markets--Islamic countries--Handbooks, manuals, etc",0,a--z--v,,Markets;Islamic countries;Handbooks and manuals,http://id.worldcat.org/fast/1010316;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/1423877,Q27409;Q2810;Q212
subjects.csv,Marriage,fast,a,(OCoLC)fst01010443,Marriage,http://id.worldcat.org/fast/1010443,Q3553
subjects.csv,Marriage,fast,a,http://id.worldcat.org/fast/1010443,Marriage,http://id.worldcat.org/fast/1010443,Q3553
subjects.csv,Marriage.,fast,a,http://id.worldcat.org/fast/1010443,Marriage,http://id.worldcat.org/fast/1010443,Q3553
subjects.csv,Marriage (Canon law),0,a,,Marriage (Canon law),http://id.worldcat.org/fast/1010536,Q16382
subjects.csv,Marriage (Canon law)--Dispensations,fast,a--x,(OCoLC)fst01010538,Marriage (Canon law);Dispensations,http://id.worldcat.org/fast/1010536;http://id.worldcat.org/fast/895294,Q16382;Q48246
subjects.csv,Marriage (Canon law)--Dispensations--Early works to 1800,0,a--x--v,,Marriage (Canon law);Dispensations;Early works,http://id.worldcat.org/fast/1010536;http://id.worldcat.org/fast/895294;http://id.worldcat.org/fast/1411636,Q16382;Q48246;Q300
subjects.csv,Marriage (Canon law)--Early works to 1800,0,a--v,,Marriage (Canon law);Early works,http://id.worldcat.org/fast/1010536;http://id.worldcat.org/fast/1411636,Q16382;Q300
subjects.csv,Marriage (Canon law)--Early works to 1800.,0,a--v,,Marriage (Canon law);Early works,http://id.worldcat.org/fast/1010536;http://id.worldcat.org/fast/1411636,Q16382;Q300
subjects.csv,Marriage (Islamic law)--Early works to 1800,0,a--v,,Marriage (Islamic law);Early works,http://id.worldcat.org/fast/1010549;http://id.worldcat.org/fast/1411636,Q11379;Q300
subjects.csv,Marriage (Islamic law)--Early works to 1800.,0,a--v,,Marriage (Islamic law);Early works,http://id.worldcat.org/fast/1010549;http://id.worldcat.org/fast/1411636,Q11379;Q300
subjects.csv,Marriage (Roman law),fast,a,http://id.worldcat.org/fast/1010556,Marriage (Roman law),http://id.worldcat.org/fast/1010556,Q4784
