item,itemLabel,description,DSID,manuscriptQID,recordQID,collection,identifiers
http://www.wikidata.org/entity/Q131477937,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.161",manuscript containing Carta de hidalguia,DS11580,Q50104,Q50105,Ohio State University,Spec.Rare.MS.MR.Frag.161
http://www.wikidata.org/entity/Q131477939,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.162",manuscript containing Decretales (glossed),DS11581,Q50107,Q50108,Ohio State University,Spec.Rare.MS.MR.Frag.162
http://www.wikidata.org/entity/Q131477702,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.163",manuscript containing Book of Hours,DS11582,Q50110,Q50111,Ohio State University,Spec.Rare.MS.MR.Frag.163
http://www.wikidata.org/entity/Q131477703,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.164",manuscript containing Book of Hours,DS11583,Q50113,Q50114,Ohio State University,Spec.Rare.MS.MR.Frag.164
http://www.wikidata.org/entity/Q131477704,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.165",manuscript containing Book of Hours,DS11584,Q50116,Q50117,Ohio State University,Spec.Rare.MS.MR.Frag.165
http://www.wikidata.org/entity/Q131477705,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.166",manuscript containing Bible (pocket); Interpretationem nominorum Hebraicorum,DS11585,Q50119,Q50120,Ohio State University,Spec.Rare.MS.MR.Frag.166
http://www.wikidata.org/entity/Q131477940,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.167",manuscript containing Epistolae Phalaris,DS11586,Q50122,Q50123,Ohio State University,Spec.Rare.MS.MR.Frag.167
http://www.wikidata.org/entity/Q131477706,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.168",manuscript containing Psalter,DS11587,Q50125,Q50126,Ohio State University,Spec.Rare.MS.MR.Frag.168
http://www.wikidata.org/entity/Q131477941,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.169",manuscript containing Book of Hours / Prayer book,DS11588,Q50128,Q50129,Ohio State University,Spec.Rare.MS.MR.Frag.169
http://www.wikidata.org/entity/Q131477707,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.170",manuscript containing Noted Missal,DS11589,Q50131,Q50132,Ohio State University,Spec.Rare.MS.MR.Frag.170
http://www.wikidata.org/entity/Q131477708,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.171",manuscript containing Antiphonal,DS11590,Q50134,Q50135,Ohio State University,Spec.Rare.MS.MR.Frag.171
http://www.wikidata.org/entity/Q131477942,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.172",manuscript containing Bible (portable),DS11591,Q50137,Q50138,Ohio State University,Spec.Rare.MS.MR.Frag.172
http://www.wikidata.org/entity/Q131477944,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.173",manuscript containing Missal,DS11592,Q50140,Q50141,Ohio State University,Spec.Rare.MS.MR.Frag.173
http://www.wikidata.org/entity/Q131477945,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.174",manuscript containing Processional,DS11593,Q50143,Q50144,Ohio State University,Spec.Rare.MS.MR.Frag.174
http://www.wikidata.org/entity/Q131477952,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.175",manuscript containing Gradual,DS11594,Q50146,Q50147,Ohio State University,Spec.Rare.MS.MR.Frag.175
http://www.wikidata.org/entity/Q131477953,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.176",manuscript containing Bible (portable),DS11595,Q50149,Q50150,Ohio State University,Spec.Rare.MS.MR.Frag.176
http://www.wikidata.org/entity/Q131477729,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.177",manuscript containing Prayer book,DS11596,Q50152,Q50153,Ohio State University,Spec.Rare.MS.MR.Frag.177
http://www.wikidata.org/entity/Q131477730,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.178",manuscript containing Pontifical,DS11597,Q50155,Q50156,Ohio State University,Spec.Rare.MS.MR.Frag.178
http://www.wikidata.org/entity/Q131477955,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.179",manuscript containing Bible (glossed),DS11598,Q50158,Q50159,Ohio State University,Spec.Rare.MS.MR.Frag.179
http://www.wikidata.org/entity/Q131477957,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.180",manuscript containing Doctrinale puerorum,DS11599,Q50161,Q50162,Ohio State University,Spec.Rare.MS.MR.Frag.180
http://www.wikidata.org/entity/Q131477731,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.181",manuscript containing Book of Hours,DS11600,Q50164,Q50165,Ohio State University,Spec.Rare.MS.MR.Frag.181
http://www.wikidata.org/entity/Q131477958,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.182",manuscript containing Legenda Aurea,DS11601,Q50167,Q50168,Ohio State University,Spec.Rare.MS.MR.Frag.182
http://www.wikidata.org/entity/Q131477960,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.183",manuscript containing Bible (glossed): Magna Glossatura on the Psalms,DS11602,Q50170,Q50171,Ohio State University,Spec.Rare.MS.MR.Frag.183
http://www.wikidata.org/entity/Q131477961,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.184",manuscript containing Concordantiae Bibliorum,DS11603,Q50173,Q50174,Ohio State University,Spec.Rare.MS.MR.Frag.184
http://www.wikidata.org/entity/Q131477963,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.185",manuscript containing Moral theological dictionary,DS11604,Q50176,Q50177,Ohio State University,Spec.Rare.MS.MR.Frag.185
http://www.wikidata.org/entity/Q131477965,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.186",manuscript containing Choir book,DS11605,Q50179,Q50180,Ohio State University,Spec.Rare.MS.MR.Frag.186
http://www.wikidata.org/entity/Q131477969,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.187",manuscript containing Antiphonal,DS11606,Q50182,Q50183,Ohio State University,Spec.Rare.MS.MR.Frag.187
http://www.wikidata.org/entity/Q131477970,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.188",manuscript containing Antiphonal,DS11607,Q50185,Q50186,Ohio State University,Spec.Rare.MS.MR.Frag.188
http://www.wikidata.org/entity/Q131477971,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.189",manuscript containing Missal,DS11608,Q50188,Q50189,Ohio State University,Spec.Rare.MS.MR.Frag.189
http://www.wikidata.org/entity/Q131477973,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.190",manuscript containing Missal,DS11609,Q50191,Q50192,Ohio State University,Spec.Rare.MS.MR.Frag.190
http://www.wikidata.org/entity/Q131477974,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.191",manuscript containing Missal,DS11610,Q50194,Q50195,Ohio State University,Spec.Rare.MS.MR.Frag.191
http://www.wikidata.org/entity/Q131477976,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.192",manuscript containing Bible (pocket),DS11611,Q50197,Q50198,Ohio State University,Spec.Rare.MS.MR.Frag.192
http://www.wikidata.org/entity/Q131477732,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.193",manuscript containing Bible (lectern),DS11612,Q50200,Q50201,Ohio State University,Spec.Rare.MS.MR.Frag.193
http://www.wikidata.org/entity/Q131477978,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.194",manuscript containing Bible (glossed): Magna Glossatura on the Pauline Epistles,DS11613,Q50203,Q50204,Ohio State University,Spec.Rare.MS.MR.Frag.194
http://www.wikidata.org/entity/Q131477733,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.195",manuscript containing Bible (portable),DS11614,Q50206,Q50207,Ohio State University,Spec.Rare.MS.MR.Frag.195
http://www.wikidata.org/entity/Q131477979,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.196",manuscript containing Bible (giant),DS11615,Q50209,Q50210,Ohio State University,Spec.Rare.MS.MR.Frag.196
http://www.wikidata.org/entity/Q131477734,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.197",manuscript containing Bible (glossed),DS11616,Q50212,Q50213,Ohio State University,Spec.Rare.MS.MR.Frag.197
http://www.wikidata.org/entity/Q131477981,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.198",manuscript containing Theological fragment,DS11617,Q50215,Q50216,Ohio State University,Spec.Rare.MS.MR.Frag.198
http://www.wikidata.org/entity/Q131477985,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.199",manuscript containing Summa collationum / Communiloquium,DS11618,Q50218,Q50219,Ohio State University,Spec.Rare.MS.MR.Frag.199
http://www.wikidata.org/entity/Q131477735,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.200",manuscript containing Lectionary,DS11619,Q50221,Q50222,Ohio State University,Spec.Rare.MS.MR.Frag.200
http://www.wikidata.org/entity/Q131477986,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.201",manuscript containing Antiphonal,DS11620,Q50224,Q50225,Ohio State University,Spec.Rare.MS.MR.Frag.201
http://www.wikidata.org/entity/Q131477988,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.202",manuscript containing Book of Hours,DS11621,Q50227,Q50228,Ohio State University,Spec.Rare.MS.MR.Frag.202
http://www.wikidata.org/entity/Q131477990,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.203",manuscript containing Portable Gradual,DS11622,Q50230,Q50231,Ohio State University,Spec.Rare.MS.MR.Frag.203
http://www.wikidata.org/entity/Q131477736,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.204",manuscript containing Book of Hours,DS11623,Q50233,Q50234,Ohio State University,Spec.Rare.MS.MR.Frag.204
http://www.wikidata.org/entity/Q131477991,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.205",manuscript containing Gradual,DS11624,Q50236,Q50237,Ohio State University,Spec.Rare.MS.MR.Frag.205
http://www.wikidata.org/entity/Q131477993,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.206",manuscript containing Lectionary / Evangeliary,DS11625,Q50239,Q50240,Ohio State University,Spec.Rare.MS.MR.Frag.206
http://www.wikidata.org/entity/Q131477995,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.207",manuscript containing Psalter,DS11626,Q50242,Q50243,Ohio State University,Spec.Rare.MS.MR.Frag.207
http://www.wikidata.org/entity/Q131477996,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.208",manuscript containing Noted Choir Breviary,DS11627,Q50245,Q50246,Ohio State University,Spec.Rare.MS.MR.Frag.208
http://www.wikidata.org/entity/Q131477998,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.209",manuscript containing Antiphonal,DS11628,Q50248,Q50249,Ohio State University,Spec.Rare.MS.MR.Frag.209
http://www.wikidata.org/entity/Q131478002,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.210",manuscript containing Book of Hours,DS11629,Q50251,Q50252,Ohio State University,Spec.Rare.MS.MR.Frag.210
http://www.wikidata.org/entity/Q131478003,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.211",manuscript containing Lectionary,DS11630,Q50254,Q50255,Ohio State University,Spec.Rare.MS.MR.Frag.211
http://www.wikidata.org/entity/Q131478004,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.212",manuscript containing Hymnal,DS11631,Q50257,Q50258,Ohio State University,Spec.Rare.MS.MR.Frag.212
http://www.wikidata.org/entity/Q131478224,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.213",manuscript containing Legenda Aurea,DS11632,Q50260,Q50261,Ohio State University,Spec.Rare.MS.MR.Frag.213
http://www.wikidata.org/entity/Q131478225,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.214",manuscript containing Speculum Judiciale,DS11633,Q50263,Q50264,Ohio State University,Spec.Rare.MS.MR.Frag.214
http://www.wikidata.org/entity/Q131478227,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.215",manuscript containing Lectionary,DS11634,Q50266,Q50267,Ohio State University,Spec.Rare.MS.MR.Frag.215
http://www.wikidata.org/entity/Q131477737,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.216",manuscript containing Breviary,DS11635,Q50269,Q50270,Ohio State University,Spec.Rare.MS.MR.Frag.216
http://www.wikidata.org/entity/Q131478228,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.217",manuscript containing Expositio in Epistolam Pauli,DS11636,Q50272,Q50273,Ohio State University,Spec.Rare.MS.MR.Frag.217
http://www.wikidata.org/entity/Q131477738,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.218",manuscript containing Book of Hours,DS11637,Q50275,Q50276,Ohio State University,Spec.Rare.MS.MR.Frag.218
http://www.wikidata.org/entity/Q131477739,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.219",manuscript containing Book of Hours,DS11638,Q50278,Q50279,Ohio State University,Spec.Rare.MS.MR.Frag.219
http://www.wikidata.org/entity/Q131477740,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.220",manuscript containing Book of Hours,DS11639,Q50281,Q50282,Ohio State University,Spec.Rare.MS.MR.Frag.220
http://www.wikidata.org/entity/Q131477741,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.221",manuscript containing Book of Hours,DS11640,Q50284,Q50285,Ohio State University,Spec.Rare.MS.MR.Frag.221
http://www.wikidata.org/entity/Q131477742,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.222",manuscript containing Book of Hours,DS11641,Q50287,Q50288,Ohio State University,Spec.Rare.MS.MR.Frag.222
http://www.wikidata.org/entity/Q131477743,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.223",manuscript containing Breviary,DS11642,Q50290,Q50291,Ohio State University,Spec.Rare.MS.MR.Frag.223
http://www.wikidata.org/entity/Q131478230,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.224",manuscript containing Bible (pocket),DS11643,Q50293,Q50294,Ohio State University,Spec.Rare.MS.MR.Frag.224
http://www.wikidata.org/entity/Q131477744,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.225",manuscript containing Prayer book,DS11644,Q50296,Q50297,Ohio State University,Spec.Rare.MS.MR.Frag.225
http://www.wikidata.org/entity/Q131478231,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.226",manuscript containing Book of Hours,DS11645,Q50299,Q50300,Ohio State University,Spec.Rare.MS.MR.Frag.226
http://www.wikidata.org/entity/Q131478233,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.227",manuscript containing Book of Hours,DS11646,Q50302,Q50303,Ohio State University,Spec.Rare.MS.MR.Frag.227
http://www.wikidata.org/entity/Q131478235,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.228",manuscript containing Book of Hours,DS11647,Q50305,Q50306,Ohio State University,Spec.Rare.MS.MR.Frag.228
http://www.wikidata.org/entity/Q131478239,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.229",manuscript containing Book of Hours,DS11648,Q50308,Q50309,Ohio State University,Spec.Rare.MS.MR.Frag.229
http://www.wikidata.org/entity/Q131478241,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.230",manuscript containing Gradual,DS11649,Q50311,Q50312,Ohio State University,Spec.Rare.MS.MR.Frag.230
http://www.wikidata.org/entity/Q131478242,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.231",manuscript containing Gradual,DS11650,Q50314,Q50315,Ohio State University,Spec.Rare.MS.MR.Frag.231
http://www.wikidata.org/entity/Q131478244,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.232",manuscript containing Breviary,DS11651,Q50317,Q50318,Ohio State University,Spec.Rare.MS.MR.Frag.232
http://www.wikidata.org/entity/Q131478246,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.233",manuscript containing Bible (pocket),DS11652,Q50320,Q50321,Ohio State University,Spec.Rare.MS.MR.Frag.233
http://www.wikidata.org/entity/Q131478248,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.234",manuscript containing Bible (pocket),DS11653,Q50323,Q50324,Ohio State University,Spec.Rare.MS.MR.Frag.234
http://www.wikidata.org/entity/Q131478249,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.235",manuscript containing Stimulus amoris,DS11654,Q50326,Q50327,Ohio State University,Spec.Rare.MS.MR.Frag.235
http://www.wikidata.org/entity/Q131478251,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.236",manuscript containing Missal,DS11655,Q50329,Q50330,Ohio State University,Spec.Rare.MS.MR.Frag.236
http://www.wikidata.org/entity/Q131478253,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.237",manuscript containing Pontifical,DS11656,Q50332,Q50333,Ohio State University,Spec.Rare.MS.MR.Frag.237
http://www.wikidata.org/entity/Q131478256,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.238",manuscript containing Book of Hours,DS11657,Q50335,Q50336,Ohio State University,Spec.Rare.MS.MR.Frag.238
http://www.wikidata.org/entity/Q131478258,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.239",manuscript containing Scholastic commentary on the Praedicamenta of Aristotle,DS11658,Q50338,Q50339,Ohio State University,Spec.Rare.MS.MR.Frag.239
http://www.wikidata.org/entity/Q131478259,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.240",manuscript containing Liber sententiarum,DS11659,Q50341,Q50342,Ohio State University,Spec.Rare.MS.MR.Frag.240
http://www.wikidata.org/entity/Q131478261,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.241",manuscript containing Antiphonal,DS11660,Q50344,Q50345,Ohio State University,Spec.Rare.MS.MR.Frag.241
http://www.wikidata.org/entity/Q131478263,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.242",manuscript containing Choir Psalter,DS11661,Q50347,Q50348,Ohio State University,Spec.Rare.MS.MR.Frag.242
http://www.wikidata.org/entity/Q131478265,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.243",manuscript containing Missal,DS11662,Q50350,Q50351,Ohio State University,Spec.Rare.MS.MR.Frag.243
http://www.wikidata.org/entity/Q131478266,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.244",manuscript containing Book of Hours,DS11663,Q50353,Q50354,Ohio State University,Spec.Rare.MS.MR.Frag.244
http://www.wikidata.org/entity/Q131478268,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.245",manuscript containing Book of Hours,DS11664,Q50356,Q50357,Ohio State University,Spec.Rare.MS.MR.Frag.245
http://www.wikidata.org/entity/Q131478270,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.246",manuscript containing Book of Hours,DS11665,Q50359,Q50360,Ohio State University,Spec.Rare.MS.MR.Frag.246
http://www.wikidata.org/entity/Q131478273,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.247",manuscript containing Ecclesiastical synodal statutes,DS11666,Q50362,Q50363,Ohio State University,Spec.Rare.MS.MR.Frag.247
http://www.wikidata.org/entity/Q131478275,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.248",manuscript containing Missal,DS11667,Q50365,Q50366,Ohio State University,Spec.Rare.MS.MR.Frag.248
http://www.wikidata.org/entity/Q131478276,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.249",manuscript containing Breviary,DS11668,Q50368,Q50369,Ohio State University,Spec.Rare.MS.MR.Frag.249
http://www.wikidata.org/entity/Q131477788,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.250",manuscript containing Noted Missal,DS11669,Q50371,Q50372,Ohio State University,Spec.Rare.MS.MR.Frag.250
http://www.wikidata.org/entity/Q131478279,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.251",manuscript containing Noted Missal,DS11670,Q50374,Q50375,Ohio State University,Spec.Rare.MS.MR.Frag.251
http://www.wikidata.org/entity/Q131478281,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.252",manuscript containing Noted Missal,DS11671,Q50377,Q50378,Ohio State University,Spec.Rare.MS.MR.Frag.252
http://www.wikidata.org/entity/Q131478283,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.253",manuscript containing Breviary,DS11672,Q50380,Q50381,Ohio State University,Spec.Rare.MS.MR.Frag.253
http://www.wikidata.org/entity/Q131478284,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.254",manuscript containing Missal,DS11673,Q50383,Q50384,Ohio State University,Spec.Rare.MS.MR.Frag.254
http://www.wikidata.org/entity/Q131478286,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.255",manuscript containing De laudibus beatae Mariae virgine libri IXX,DS11674,Q50386,Q50387,Ohio State University,Spec.Rare.MS.MR.Frag.255
http://www.wikidata.org/entity/Q131478288,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.256",manuscript containing Bible (Glossed),DS11675,Q50389,Q50390,Ohio State University,Spec.Rare.MS.MR.Frag.256
http://www.wikidata.org/entity/Q131478291,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.257",manuscript containing Book of Hours,DS11676,Q50392,Q50393,Ohio State University,Spec.Rare.MS.MR.Frag.257
http://www.wikidata.org/entity/Q131478293,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.258",manuscript containing Book of Hours,DS11677,Q50395,Q50396,Ohio State University,Spec.Rare.MS.MR.Frag.258
http://www.wikidata.org/entity/Q131478294,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.259",manuscript containing Acta Sanctorum,DS11678,Q50398,Q50399,Ohio State University,Spec.Rare.MS.MR.Frag.259
http://www.wikidata.org/entity/Q131478296,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.260",manuscript containing Sermones Sensati,DS11679,Q50401,Q50402,Ohio State University,Spec.Rare.MS.MR.Frag.260
http://www.wikidata.org/entity/Q131477790,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.261",manuscript containing Noted Breviary,DS11680,Q50404,Q50405,Ohio State University,Spec.Rare.MS.MR.Frag.261
http://www.wikidata.org/entity/Q131477792,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.262",manuscript containing Vitae Sanctorum,DS11681,Q50407,Q50408,Ohio State University,Spec.Rare.MS.MR.Frag.262
http://www.wikidata.org/entity/Q131478298,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.263",manuscript containing Decretales,DS11682,Q50410,Q50411,Ohio State University,Spec.Rare.MS.MR.Frag.263
http://www.wikidata.org/entity/Q131477793,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.264",manuscript containing Bible,DS11683,Q50413,Q50414,Ohio State University,Spec.Rare.MS.MR.Frag.264
http://www.wikidata.org/entity/Q131477794,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.265",manuscript containing Bible (lectern),DS11684,Q50416,Q50417,Ohio State University,Spec.Rare.MS.MR.Frag.265
http://www.wikidata.org/entity/Q131477796,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.266",manuscript containing Missal,DS11685,Q50419,Q50420,Ohio State University,Spec.Rare.MS.MR.Frag.266
http://www.wikidata.org/entity/Q131477797,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.267",manuscript containing Unidentified theological treatise,DS11686,Q50422,Q50423,Ohio State University,Spec.Rare.MS.MR.Frag.267
http://www.wikidata.org/entity/Q131477798,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.268",manuscript containing Institutiones Justiniani,DS11687,Q50425,Q50426,Ohio State University,Spec.Rare.MS.MR.Frag.268
http://www.wikidata.org/entity/Q131478300,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.269",manuscript containing Novo Compilatio Decretalium,DS11688,Q50428,Q50429,Ohio State University,Spec.Rare.MS.MR.Frag.269
http://www.wikidata.org/entity/Q131478301,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.270",manuscript containing Bible (Giant),DS11689,Q50431,Q50432,Ohio State University,Spec.Rare.MS.MR.Frag.270
http://www.wikidata.org/entity/Q131478303,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.271",manuscript containing Libri Quattuor Sententiarum,DS11690,Q50434,Q50435,Ohio State University,Spec.Rare.MS.MR.Frag.271
http://www.wikidata.org/entity/Q131478305,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.272",manuscript containing Scriptum super Sententiarum,DS11691,Q50437,Q50438,Ohio State University,Spec.Rare.MS.MR.Frag.272
http://www.wikidata.org/entity/Q131478309,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.273",manuscript containing Bible (Glossed),DS11692,Q50440,Q50441,Ohio State University,Spec.Rare.MS.MR.Frag.273
http://www.wikidata.org/entity/Q131478311,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.274",manuscript containing Historia Scholastica,DS11693,Q50443,Q50444,Ohio State University,Spec.Rare.MS.MR.Frag.274
http://www.wikidata.org/entity/Q131477800,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.275",manuscript containing Bible (portable),DS11694,Q50446,Q50447,Ohio State University,Spec.Rare.MS.MR.Frag.275
http://www.wikidata.org/entity/Q131477804,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.276",manuscript containing Bible (portfolio),DS11695,Q50449,Q50450,Ohio State University,Spec.Rare.MS.MR.Frag.276
http://www.wikidata.org/entity/Q131478312,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.277",manuscript containing Medical treatise,DS11696,Q50452,Q50453,Ohio State University,Spec.Rare.MS.MR.Frag.277
http://www.wikidata.org/entity/Q131477806,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.278",manuscript containing Unidentified treatise on astronomy / astrology,DS11697,Q50455,Q50456,Ohio State University,Spec.Rare.MS.MR.Frag.278
http://www.wikidata.org/entity/Q131478314,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.279",manuscript containing In V Libros Decretalium,DS11698,Q50458,Q50459,Ohio State University,Spec.Rare.MS.MR.Frag.279
http://www.wikidata.org/entity/Q131478316,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.280",manuscript containing Sermones de sanctis,DS11699,Q50461,Q50462,Ohio State University,Spec.Rare.MS.MR.Frag.280
http://www.wikidata.org/entity/Q131478318,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.281",manuscript containing Summa de Casibus Conscientiae,DS11700,Q50464,Q50465,Ohio State University,Spec.Rare.MS.MR.Frag.281
http://www.wikidata.org/entity/Q131477808,"Columbus, Ohio, Ohio State University, Spec.Rare.MS.MR.Frag.282",manuscript containing Bible (pocket),DS11701,Q50467,Q50468,Ohio State University,Spec.Rare.MS.MR.Frag.282
