item,itemLabel,description,DSID,searchURL,manuscriptQID,recordQID,collection,identifiers
http://www.wikidata.org/entity/Q138230952,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 14",manuscript containing De censuris ecclesiasticis; Three papal bulls,DS4380,https://search.digital-scriptorium.org/catalog/DS4380,Q20639,Q20640,Free Library of Philadelphia,Lewis E 14
http://www.wikidata.org/entity/Q138230953,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 15",manuscript containing Organon and related texts,DS4381,https://search.digital-scriptorium.org/catalog/DS4381,Q20642,Q20643,Free Library of Philadelphia,Lewis E 15
http://www.wikidata.org/entity/Q138234861,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 16",manuscript containing Secreta secretorum (Secrets of Secrets),DS4382,https://search.digital-scriptorium.org/catalog/DS4382,Q20645,Q20646,Free Library of Philadelphia,Lewis E 16
http://www.wikidata.org/entity/Q138228235,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 17",manuscript containing Armorial,DS4383,https://search.digital-scriptorium.org/catalog/DS4383,Q20648,Q20649,Free Library of Philadelphia,Lewis E 17
http://www.wikidata.org/entity/Q138230957,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 18",manuscript containing Liber de vinis,DS4384,https://search.digital-scriptorium.org/catalog/DS4384,Q20651,Q20652,Free Library of Philadelphia,Lewis E 18
http://www.wikidata.org/entity/Q138230959,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 19",manuscript containing In epistolam Johannis ad Parthos (Sermons on the first epistle of Saint John),DS4385,https://search.digital-scriptorium.org/catalog/DS4385,Q20654,Q20655,Free Library of Philadelphia,Lewis E 19
http://www.wikidata.org/entity/Q138230962,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 20",manuscript containing De quattuor virtutibus caritatis (On the four virtues of charity),DS4386,https://search.digital-scriptorium.org/catalog/DS4386,Q20657,Q20658,Free Library of Philadelphia,Lewis E 20
http://www.wikidata.org/entity/Q138230963,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 21",manuscript containing De sermone domini in monte habito and other treatises; De superbia and other treatises; Expositio dominice orationis,DS4387,https://search.digital-scriptorium.org/catalog/DS4387,Q20660,Q20661,Free Library of Philadelphia,Lewis E 21
http://www.wikidata.org/entity/Q138230973,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 22",manuscript containing Enarrationes in psalmos (Expositions on the psalms); Initials (ABC); Prayer,DS4388,https://search.digital-scriptorium.org/catalog/DS4388,Q20663,Q20664,Free Library of Philadelphia,Lewis E 22
http://www.wikidata.org/entity/Q138230975,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 23",manuscript containing Sermons,DS4389,https://search.digital-scriptorium.org/catalog/DS4389,Q20666,Q20667,Free Library of Philadelphia,Lewis E 23
http://www.wikidata.org/entity/Q138234863,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 25",manuscript containing De forma honestae vitae; De institutione monachorum,DS4390,https://search.digital-scriptorium.org/catalog/DS4390,Q20669,Q20670,Free Library of Philadelphia,Lewis E 25
http://www.wikidata.org/entity/Q138230976,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 26",manuscript containing De consideratione (On Consideration),DS4391,https://search.digital-scriptorium.org/catalog/DS4391,Q20672,Q20673,Free Library of Philadelphia,Lewis E 26
http://www.wikidata.org/entity/Q138234864,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 27",manuscript containing Flores; religious miscellany,DS4392,https://search.digital-scriptorium.org/catalog/DS4392,Q20675,Q20676,Free Library of Philadelphia,Lewis E 27
http://www.wikidata.org/entity/Q138230979,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 28",manuscript containing Bible,DS4393,https://search.digital-scriptorium.org/catalog/DS4393,Q20678,Q20679,Free Library of Philadelphia,Lewis E 28
http://www.wikidata.org/entity/Q138230927,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 29",manuscript containing Bible,DS4394,https://search.digital-scriptorium.org/catalog/DS4394,Q20681,Q20682,Free Library of Philadelphia,Lewis E 29
http://www.wikidata.org/entity/Q138230771,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 30",manuscript containing Bible,DS4395,https://search.digital-scriptorium.org/catalog/DS4395,Q20684,Q20685,Free Library of Philadelphia,Lewis E 30
http://www.wikidata.org/entity/Q138234866,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 31",manuscript containing Bible,DS4396,https://search.digital-scriptorium.org/catalog/DS4396,Q20687,Q20688,Free Library of Philadelphia,Lewis E 31
http://www.wikidata.org/entity/Q138234868,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 32",manuscript containing Bible; Notes on a church synod,DS4397,https://search.digital-scriptorium.org/catalog/DS4397,Q20690,Q20691,Free Library of Philadelphia,Lewis E 32
http://www.wikidata.org/entity/Q138234869,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 33",manuscript containing Bible,DS4398,https://search.digital-scriptorium.org/catalog/DS4398,Q20693,Q20694,Free Library of Philadelphia,Lewis E 33
http://www.wikidata.org/entity/Q138234877,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 34",manuscript containing Bible,DS4399,https://search.digital-scriptorium.org/catalog/DS4399,Q20696,Q20697,Free Library of Philadelphia,Lewis E 34
http://www.wikidata.org/entity/Q138230928,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 35","manuscript containing Biblical commentary on the Pentateuch (Exodus, Leviticus, Numbers)",DS4400,https://search.digital-scriptorium.org/catalog/DS4400,Q20699,Q20700,Free Library of Philadelphia,Lewis E 35
http://www.wikidata.org/entity/Q138230772,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 36",manuscript containing Bible,DS4401,https://search.digital-scriptorium.org/catalog/DS4401,Q20702,Q20703,Free Library of Philadelphia,Lewis E 36
http://www.wikidata.org/entity/Q138230784,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 37",manuscript containing Bible,DS4402,https://search.digital-scriptorium.org/catalog/DS4402,Q20705,Q20706,Free Library of Philadelphia,Lewis E 37
http://www.wikidata.org/entity/Q138234879,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 38",manuscript containing Bible,DS4403,https://search.digital-scriptorium.org/catalog/DS4403,Q20708,Q20709,Free Library of Philadelphia,Lewis E 38
http://www.wikidata.org/entity/Q138230786,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 39",manuscript containing Bible,DS4404,https://search.digital-scriptorium.org/catalog/DS4404,Q20711,Q20712,Free Library of Philadelphia,Lewis E 39
http://www.wikidata.org/entity/Q138230787,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 40",manuscript containing Bible,DS4405,https://search.digital-scriptorium.org/catalog/DS4405,Q20714,Q20715,Free Library of Philadelphia,Lewis E 40
http://www.wikidata.org/entity/Q138230790,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 42","manuscript containing Bible, glossed Mark",DS4406,https://search.digital-scriptorium.org/catalog/DS4406,Q20717,Q20718,Free Library of Philadelphia,Lewis E 42
http://www.wikidata.org/entity/Q138234881,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 43",manuscript containing Biblical commentary,DS4407,https://search.digital-scriptorium.org/catalog/DS4407,Q20720,Q20721,Free Library of Philadelphia,Lewis E 43
http://www.wikidata.org/entity/Q138230791,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 44","manuscript containing Bible, Epistles",DS4408,https://search.digital-scriptorium.org/catalog/DS4408,Q20723,Q20724,Free Library of Philadelphia,Lewis E 44
http://www.wikidata.org/entity/Q138234883,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 45","manuscript containing Bible, with glossa ordinaria",DS4409,https://search.digital-scriptorium.org/catalog/DS4409,Q20726,Q20727,Free Library of Philadelphia,Lewis E 45
http://www.wikidata.org/entity/Q138234885,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 46",manuscript containing Biblical commentary on the Old Testament--I Kings - Esther,DS4410,https://search.digital-scriptorium.org/catalog/DS4410,Q20729,Q20730,Free Library of Philadelphia,Lewis E 46
http://www.wikidata.org/entity/Q138234887,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 47",manuscript containing Bible Commentary,DS4411,https://search.digital-scriptorium.org/catalog/DS4411,Q20732,Q20733,Free Library of Philadelphia,Lewis E 47
http://www.wikidata.org/entity/Q138234889,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 48",manuscript containing Liber primus distinctionum super decretales,DS4412,https://search.digital-scriptorium.org/catalog/DS4412,Q20735,Q20736,Free Library of Philadelphia,Lewis E 48
http://www.wikidata.org/entity/Q138234891,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 49",manuscript containing Breviary,DS4413,https://search.digital-scriptorium.org/catalog/DS4413,Q20738,Q20739,Free Library of Philadelphia,Lewis E 49
http://www.wikidata.org/entity/Q138230740,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 50","manuscript containing Breviary, Use of Ghent",DS4414,https://search.digital-scriptorium.org/catalog/DS4414,Q20741,Q20742,Free Library of Philadelphia,Lewis E 50
http://www.wikidata.org/entity/Q138234892,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 51",manuscript containing Breviary,DS4415,https://search.digital-scriptorium.org/catalog/DS4415,Q20744,Q20745,Free Library of Philadelphia,Lewis E 51
http://www.wikidata.org/entity/Q138228300,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 52",manuscript containing Breviary,DS4416,https://search.digital-scriptorium.org/catalog/DS4416,Q20747,Q20748,Free Library of Philadelphia,Lewis E 52
http://www.wikidata.org/entity/Q138230930,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 53",manuscript containing Biography of Petrarch; Glosse de libris meteororum (Gloss on the Book of Meteors); Glosse de libris meteororum IV (Gloss on the Book of Meteors IV),DS4417,https://search.digital-scriptorium.org/catalog/DS4417,Q20750,Q20751,Free Library of Philadelphia,Lewis E 53
http://www.wikidata.org/entity/Q138234901,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 54",manuscript containing De primo bello punico (On the first Punic War),DS4418,https://search.digital-scriptorium.org/catalog/DS4418,Q20753,Q20754,Free Library of Philadelphia,Lewis E 54
http://www.wikidata.org/entity/Q138230743,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 57",manuscript containing Carmen in honorem Beatae Mariae Virginis,DS4419,https://search.digital-scriptorium.org/catalog/DS4419,Q20756,Q20757,Free Library of Philadelphia,Lewis E 57
http://www.wikidata.org/entity/Q138234908,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 58","manuscript containing Carta executoria, in favor of Luís and Andrés Ordóñez",DS4420,https://search.digital-scriptorium.org/catalog/DS4420,Q20759,Q20760,Free Library of Philadelphia,Lewis E 58
http://www.wikidata.org/entity/Q138234910,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 59","manuscript containing Carta executoria, in favor of Juan de Londono",DS4421,https://search.digital-scriptorium.org/catalog/DS4421,Q20762,Q20763,Free Library of Philadelphia,Lewis E 59
http://www.wikidata.org/entity/Q138234902,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 64",manuscript containing Golden Bull of Charles IV,DS4422,https://search.digital-scriptorium.org/catalog/DS4422,Q20765,Q20766,Free Library of Philadelphia,Lewis E 64
http://www.wikidata.org/entity/Q138230932,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 65",manuscript containing Constitutiones clementinae (Clementine constitutions),DS4423,https://search.digital-scriptorium.org/catalog/DS4423,Q20768,Q20769,Free Library of Philadelphia,Lewis E 65
http://www.wikidata.org/entity/Q138234905,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 66",manuscript containing Epistolae ad familiares (Letters to friends),DS4424,https://search.digital-scriptorium.org/catalog/DS4424,Q20771,Q20772,Free Library of Philadelphia,Lewis E 66
http://www.wikidata.org/entity/Q138234906,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 68",manuscript containing Chronica summorum pontificum et imperatorum romanorum (Chronicle of Popes and Emperors),DS4425,https://search.digital-scriptorium.org/catalog/DS4425,Q20774,Q20775,Free Library of Philadelphia,Lewis E 68
http://www.wikidata.org/entity/Q138230744,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 69",manuscript containing Chart of Consanguinity; Schwabenspiegel Landrecht (Common Law of the Swabians),DS4426,https://search.digital-scriptorium.org/catalog/DS4426,Q20777,Q20778,Free Library of Philadelphia,Lewis E 69
http://www.wikidata.org/entity/Q138230934,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 70",manuscript containing Letter to Damasus on the death of Saint Jerome,DS4427,https://search.digital-scriptorium.org/catalog/DS4427,Q20780,Q20781,Free Library of Philadelphia,Lewis E 70
http://www.wikidata.org/entity/Q138234912,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 71",manuscript containing Excerpta orationum Demosthenis et Aeschini (Excerpts of the Orations of Demosthenes and Aeschines); Historia Romana (History of Rome),DS4428,https://search.digital-scriptorium.org/catalog/DS4428,Q20783,Q20784,Free Library of Philadelphia,Lewis E 71
http://www.wikidata.org/entity/Q138234914,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 72","manuscript containing Compendium historiae in genealogia christi (Historical compendium of the genealogy of Christ), with a treatise on the candelabrum",DS4429,https://search.digital-scriptorium.org/catalog/DS4429,Q20786,Q20787,Free Library of Philadelphia,Lewis E 72
http://www.wikidata.org/entity/Q138234916,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 73",manuscript containing Gradual,DS4430,https://search.digital-scriptorium.org/catalog/DS4430,Q20789,Q20790,Free Library of Philadelphia,Lewis E 73
http://www.wikidata.org/entity/Q138234923,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 76",manuscript containing Index to moralia in job; Legenda sanctorum (Lives of the saints),DS4431,https://search.digital-scriptorium.org/catalog/DS4431,Q20792,Q20793,Free Library of Philadelphia,Lewis E 76
http://www.wikidata.org/entity/Q138230945,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 77",manuscript containing Decretals with Glossa ordinaria of bernardo da parma,DS4432,https://search.digital-scriptorium.org/catalog/DS4432,Q20795,Q20796,Free Library of Philadelphia,Lewis E 77
http://www.wikidata.org/entity/Q138230980,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 78",manuscript containing Liturgical text; Manipulus curatorum (Handbook for priests),DS4433,https://search.digital-scriptorium.org/catalog/DS4433,Q20798,Q20799,Free Library of Philadelphia,Lewis E 78
http://www.wikidata.org/entity/Q138234925,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 79",manuscript containing Expositio super orationem dominicam (Exposition on Sunday oration); Expositio super salutationem angelicam (Exposition on the annunciation),DS4434,https://search.digital-scriptorium.org/catalog/DS4434,Q20801,Q20802,Free Library of Philadelphia,Lewis E 79
http://www.wikidata.org/entity/Q138234927,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E 81",manuscript containing Epistola ad Iheronimum (Letter to Jerome); Vitae patrum (Lives of the Fathers),DS4435,https://search.digital-scriptorium.org/catalog/DS4435,Q20804,Q20805,Free Library of Philadelphia,Lewis E 81
