item,itemLabel,description,DSID,searchURL,manuscriptQID,recordQID,collection,identifiers
http://www.wikidata.org/entity/Q138882937,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1510",manuscript containing Saṃjīvanī sarga 11,DS8587,https://search.digital-scriptorium.org/catalog/DS8587,Q35097,Q35098,University of Pennsylvania,9964457293503681|Ms. Coll. 390 Item 1510
http://www.wikidata.org/entity/Q138888223,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1494",manuscript containing Kumārasambhava,DS8588,https://search.digital-scriptorium.org/catalog/DS8588,Q35100,Q35101,University of Pennsylvania,9964457383503681|Ms. Coll. 390 Item 1494
http://www.wikidata.org/entity/Q138888224,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1495",manuscript containing Naiṣadīyaprakāśa sarga 14,DS8589,https://search.digital-scriptorium.org/catalog/DS8589,Q35103,Q35104,University of Pennsylvania,9964457453503681|Ms. Coll. 390 Item 1495
http://www.wikidata.org/entity/Q138878194,"Philadelphia, Pennsylvania, University of Pennsylvania, Misc Mss Box 14 Folder 23",manuscript containing Miscellaneous manuscripts,DS859,https://search.digital-scriptorium.org/catalog/DS859,Q4632,Q4633,University of Pennsylvania,9958101773503681|Misc Mss Box 14 Folder 23
http://www.wikidata.org/entity/Q138888225,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1496",manuscript containing Naiṣadīyaprakāśa sarga 13,DS8590,https://search.digital-scriptorium.org/catalog/DS8590,Q35106,Q35107,University of Pennsylvania,9964457513503681|Ms. Coll. 390 Item 1496
http://www.wikidata.org/entity/Q138888226,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1497",manuscript containing Naiṣadīyaprakāśa sarga 8,DS8591,https://search.digital-scriptorium.org/catalog/DS8591,Q35109,Q35110,University of Pennsylvania,9964457613503681|Ms. Coll. 390 Item 1497
http://www.wikidata.org/entity/Q138882938,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1498",manuscript containing Naiṣadīyaprakāśa sarga 11,DS8592,https://search.digital-scriptorium.org/catalog/DS8592,Q35112,Q35113,University of Pennsylvania,9964457653503681|Ms. Coll. 390 Item 1498
http://www.wikidata.org/entity/Q138888227,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1499",manuscript containing Kumārasambhavalaghuṭīlā sarga 8,DS8593,https://search.digital-scriptorium.org/catalog/DS8593,Q35115,Q35116,University of Pennsylvania,9964457713503681|Ms. Coll. 390 Item 1499
http://www.wikidata.org/entity/Q138888228,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1500",manuscript containing Ghaṇṭāpatha,DS8594,https://search.digital-scriptorium.org/catalog/DS8594,Q35118,Q35119,University of Pennsylvania,9964457773503681|Ms. Coll. 390 Item 1500
http://www.wikidata.org/entity/Q138888230,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1501",manuscript containing Naiṣadīyaprakāśa sarga 7,DS8595,https://search.digital-scriptorium.org/catalog/DS8595,Q35121,Q35122,University of Pennsylvania,9964457833503681|Ms. Coll. 390 Item 1501
http://www.wikidata.org/entity/Q138882939,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1502",manuscript containing Nītiśataka,DS8596,https://search.digital-scriptorium.org/catalog/DS8596,Q35124,Q35125,University of Pennsylvania,9964458643503681|Ms. Coll. 390 Item 1502
http://www.wikidata.org/entity/Q138888236,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1503",manuscript containing Ghaṭakharparakāvya,DS8597,https://search.digital-scriptorium.org/catalog/DS8597,Q35127,Q35128,University of Pennsylvania,9964458653503681|Ms. Coll. 390 Item 1503
http://www.wikidata.org/entity/Q138948339,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1507",manuscript containing Raghuvaṃśa,DS8598,https://search.digital-scriptorium.org/catalog/DS8598,Q35130,Q35131,University of Pennsylvania,9964458713503681|Ms. Coll. 390 Item 1507
http://www.wikidata.org/entity/Q138948340,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1511",manuscript containing Saṃjīvanī sarga 12,DS8599,https://search.digital-scriptorium.org/catalog/DS8599,Q35133,Q35134,University of Pennsylvania,9964458753503681|Ms. Coll. 390 Item 1511
http://www.wikidata.org/entity/Q138878195,"Philadelphia, Pennsylvania, University of Pennsylvania, Misc Mss Box 15 Folder 23",manuscript containing Miscellaneous manuscripts,DS860,https://search.digital-scriptorium.org/catalog/DS860,Q4635,Q4636,University of Pennsylvania,9944937423503681|Misc Mss Box 15 Folder 23
http://www.wikidata.org/entity/Q138888693,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1512",manuscript containing Saṃjīvanī sarga 10,DS8600,https://search.digital-scriptorium.org/catalog/DS8600,Q35136,Q35137,University of Pennsylvania,9964458783503681|Ms. Coll. 390 Item 1512
http://www.wikidata.org/entity/Q138888694,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1513",manuscript containing Saṃjīvanī sarga 18,DS8601,https://search.digital-scriptorium.org/catalog/DS8601,Q35139,Q35140,University of Pennsylvania,9964459003503681|Ms. Coll. 390 Item 1513
http://www.wikidata.org/entity/Q138888695,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1514",manuscript containing Raghuvaṃśa,DS8602,https://search.digital-scriptorium.org/catalog/DS8602,Q35142,Q35143,University of Pennsylvania,9964459113503681|Ms. Coll. 390 Item 1514
http://www.wikidata.org/entity/Q138888696,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1519",manuscript containing Raghuvaṃśa,DS8603,https://search.digital-scriptorium.org/catalog/DS8603,Q35145,Q35146,University of Pennsylvania,9964459233503681|Ms. Coll. 390 Item 1519
http://www.wikidata.org/entity/Q138888697,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1520",manuscript containing Saṃjīvanī sarga 1,DS8604,https://search.digital-scriptorium.org/catalog/DS8604,Q35148,Q35149,University of Pennsylvania,9964459283503681|Ms. Coll. 390 Item 1520
http://www.wikidata.org/entity/Q138888699,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1493",manuscript containing Saṃjīvanī sarga 8,DS8605,https://search.digital-scriptorium.org/catalog/DS8605,Q35151,Q35152,University of Pennsylvania,9964459343503681|Ms. Coll. 390 Item 1493
http://www.wikidata.org/entity/Q138882940,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1489",manuscript containing Raghuvaṃśa,DS8606,https://search.digital-scriptorium.org/catalog/DS8606,Q35154,Q35155,University of Pennsylvania,9964459423503681|Ms. Coll. 390 Item 1489
http://www.wikidata.org/entity/Q138882941,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1492",manuscript containing Raghuvaṃśa,DS8607,https://search.digital-scriptorium.org/catalog/DS8607,Q35157,Q35158,University of Pennsylvania,9964459453503681|Ms. Coll. 390 Item 1492
