row_index,workflow_history,place_as_recorded,authorized_label,structured_value
123,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.115761800Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.478013800Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.439791500Z","Toulouse, France",Toulouse|France,http://vocab.getty.edu/tgn/7008441|http://vocab.getty.edu/tgn/1000070
124,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.115761800Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.478013800Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.439791500Z","Toulouse?, France",Toulouse|France,http://vocab.getty.edu/tgn/7008441|http://vocab.getty.edu/tgn/1000070
125,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.115761800Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.478013800Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.439791500Z",Tuscany,Tuscany,http://vocab.getty.edu/tgn/7009760
126,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.115761800Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.478013800Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.439791500Z","Tuscany?, Italy",Tuscany|Italy,http://vocab.getty.edu/tgn/7009760|http://vocab.getty.edu/tgn/1000080
127,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.115761800Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.478013800Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.439791500Z","Veneto?, Italy",Veneto|Italy,http://vocab.getty.edu/tgn/7002997|http://vocab.getty.edu/tgn/1000080
128,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.115761800Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.478013800Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.439791500Z",Venice,Venice,http://vocab.getty.edu/tgn/7018159
129,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.115761800Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.478013800Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.439791500Z","Venice or Ferrara?, Italy",Venice|Ferrara|Italy,http://vocab.getty.edu/tgn/7018159|http://vocab.getty.edu/tgn/7004264|http://vocab.getty.edu/tgn/1000080
130,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.115761800Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.478013800Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.439791500Z","Venice?, Italy",Venice|Italy,http://vocab.getty.edu/tgn/7018159|http://vocab.getty.edu/tgn/1000080
131,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.115761800Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.478013800Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.439791500Z",Verona,Verona,http://vocab.getty.edu/tgn/7003262
132,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.115761800Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.724674800Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.478013800Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.440794200Z",Vienna,Vienna,http://vocab.getty.edu/tgn/7003321
133,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.115761800Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.725670500Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.478013800Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.440794200Z","Vigliano, Italy",Vigliano|Italy,http://vocab.getty.edu/tgn/7037093|http://vocab.getty.edu/tgn/1000080
134,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.115761800Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.725670500Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.478013800Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.440794200Z",Written in Italy,Italy,http://vocab.getty.edu/tgn/1000080
135,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.115761800Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.725670500Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.478013800Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.440794200Z",Yemen,Yemen,http://vocab.getty.edu/tgn/7000261
136,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-02T22:36:45.115761800Z | PLACE RECON, STEP 3: START RECON 2023-01-02T22:42:20.725670500Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2023-01-02T22:51:28.478013800Z | PLACE RECON, STEP 6: FINALIZED 2023-01-03T20:15:22.440794200Z",Zaragoza,Zaragoza,http://vocab.getty.edu/tgn/7008813
