row_index,workflow_history,subject_as_recorded,subfield_codes,vocab,source_authority_uri,authorized_label_add,structured_value_add,authorized_label,structured_value
11,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.125573100Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.364388500Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.308608200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.051836700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.757627300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.906223Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.434154600Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.465839100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.374025200Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.276595900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.450700300Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.545651700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.797704Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.953317700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.204714300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.427981Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.220947100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.636219200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.893485900Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",20th century,,openn-keywords,,,,Twentieth century,http://id.worldcat.org/fast/1159810
12,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.125573100Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.364388500Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.308608200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.051836700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.757627300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.906223Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.434154600Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.465839100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.374025200Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.276595900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.450700300Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.545651700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.797704Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.953317700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.204714300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.427981Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.220947100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.636219200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.893485900Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",9th century,,openn-keywords,,,,Ninth century,http://id.worldcat.org/fast/1037854
13,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.125573100Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.364388500Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.308608200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.051836700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.757627300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.906223Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.434154600Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.465839100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.375024600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.276595900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.450700300Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.545651700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.797704Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.954318Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.204714300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.427981Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.220947100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.636219200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.893485900Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",Accounts,,openn-keywords,,,,Accounts,http://id.worldcat.org/fast/795510
14,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.125573100Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.364388500Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.308608200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.051836700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.757627300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.906223Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.434154600Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.465839100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.375024600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.276595900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.450700300Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.545651700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.797704Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.954318Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.204714300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.427981Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.220947100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.636219200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.893485900Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",Alchemy,,openn-keywords,,,,Alchemy,http://id.worldcat.org/fast/804245
15,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.125573100Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.364388500Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.308608200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.051836700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.757627300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.906223Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.434154600Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.465839100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.375024600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.276595900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.450700300Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.545651700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.797704Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.954318Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.204714300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.427981Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.220947100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.636219200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.893485900Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",Allegory,,openn-keywords,,,,Allegory,http://id.worldcat.org/fast/805516
16,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.125573100Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.364388500Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.308608200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.051836700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.757627300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.906223Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.434154600Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.465839100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.375024600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.276595900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.450700300Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.545651700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.797704Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.954318Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.204714300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.427981Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.220947100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.636219200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.893485900Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",Amulets,,openn-subjects,,Amulets,http://id.worldcat.org/fast/808063,,
17,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.125573100Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.364388500Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.308608200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.051836700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.757627300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.906223Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.434154600Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.465839100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.375024600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.276595900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.450700300Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.545651700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.797704Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.954318Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.204714300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.427981Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.220947100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.636219200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.893485900Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",Annotated,,openn-keywords,,,,annotations,http://vocab.getty.edu/aat/300026100
18,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.125573100Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.364388500Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.308608200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.051836700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.757627300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.906223Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.434154600Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.465839100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.375024600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.276595900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.450700300Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.545651700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.797704Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.954318Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.204714300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.427981Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.220947100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.636219200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.893485900Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",Antiphonary,,openn-keywords,,,,Antiphonaries,http://id.worldcat.org/fast/810657
19,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.125573100Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.364388500Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.308608200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.051836700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.757627300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.906223Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.434154600Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.465839100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.375024600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.276595900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.450700300Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.545651700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.797704Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.954318Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.204714300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.427981Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.220947100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.636219200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.893485900Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",Arabic language--Dictionaries--Persian--Early works to 1800,,openn-subjects,,,,Arabic language;Dictionaries;Persian language;Early works,http://id.worldcat.org/fast/812287;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/1058466;http://id.worldcat.org/fast/1411636
20,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.125573100Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.364388500Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.308608200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.051836700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.758628Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.906223Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.434154600Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.465839100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.375024600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.276595900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.450700300Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.545651700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.797704Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.954318Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.204714300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.427981Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.220947100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.636219200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.893485900Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",Arabic language--Grammar--Early works to 1800,,openn-subjects,,,,Arabic language--Grammar;Early works,http://id.worldcat.org/fast/812341;http://id.worldcat.org/fast/1411636
21,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.125573100Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.364388500Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.308608200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.051836700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.758628Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.906223Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.434154600Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.465839100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.375024600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.276595900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.450700300Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.545651700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.797704Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.954318Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.204714300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.427981Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.220947100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.636219200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.893485900Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",Arabic language--Grammar--Miscellanea--Early works to 1800,,openn-subjects,,Arabic language--Grammar;Miscellanea;Early works,http://id.worldcat.org/fast/812341;http://id.worldcat.org/fast/1353832;http://id.worldcat.org/fast/1411636,,
22,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.125573100Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.364388500Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.308608200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.051836700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.758628Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.906223Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.434154600Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.465839100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.375024600Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.276595900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.450700300Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.545651700Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.797704Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.954318Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.204714300Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.427981Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.220947100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.636219200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.893485900Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",Arabic language--Rhetoric,,openn-subjects,,,,Arabic language--Rhetoric,http://id.worldcat.org/fast/812415
