File,signature,description,instanceOf,materialDS,centuryDS,earliestDate,latestDate,placeDS,scribeWikidata,artistWikidata,scriptNotes,languageWikidata,titleRecord,titleStandard,titleDS,authorWikidata,ownerWikidata,holderWikidata,DSID,institutionalID,shelfmark,iiifURL,record,search,link,dsItemID
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 8","manuscript containing Kalila wa-Dimna Leaf, the Story of the Camel and His Friends",Q87167,,,,,,,,,Q9168,"Kalila wa-Dimna Leaf, the Story of the Camel and His Friends",Kalila and Demna,https://catalog.digital-scriptorium.org/entity/Q18367,,Q78163033,Q3087288,DS4261,Lewis P 8,Lewis P 8,,https://catalog.digital-scriptorium.org/entity/Q19574,https://search.digital-scriptorium.org/catalog/DS4261,https://openn.library.upenn.edu/Data/0023/html/lewis_p_008.html,https://catalog.digital-scriptorium.org/entity/Q19573
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 9","manuscript containing Kalila wa-Dimna Leaf, the Story of the Elephant and His Friends",Q87167,,,,,,,,,Q9168,"Kalila wa-Dimna Leaf, the Story of the Elephant and His Friends",Kalila and Demna,https://catalog.digital-scriptorium.org/entity/Q18367,,Q78163033,Q3087288,DS4262,Lewis P 9,Lewis P 9,,https://catalog.digital-scriptorium.org/entity/Q19577,https://search.digital-scriptorium.org/catalog/DS4262,https://openn.library.upenn.edu/Data/0023/html/lewis_p_009.html,https://catalog.digital-scriptorium.org/entity/Q19576
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 10","manuscript containing Kalila wa-Dimna Leaf, the Story of the Crow and the Fox",Q87167,,,,,,,,,Q9168,"Kalila wa-Dimna Leaf, the Story of the Crow and the Fox",Kalila and Demna,https://catalog.digital-scriptorium.org/entity/Q18367,,Q78163033,Q3087288,DS4263,Lewis P 10,Lewis P 10,,https://catalog.digital-scriptorium.org/entity/Q19580,https://search.digital-scriptorium.org/catalog/DS4263,https://openn.library.upenn.edu/Data/0023/html/lewis_p_010.html,https://catalog.digital-scriptorium.org/entity/Q19579
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 11","manuscript containing Kalila wa-Dimna Leaf, the Story of the Fox and the Jackal",Q87167,,,,,,,,,Q9168,"Kalila wa-Dimna Leaf, the Story of the Fox and the Jackal",Kalila and Demna,https://catalog.digital-scriptorium.org/entity/Q18367,,Q78163033,Q3087288,DS4264,Lewis P 11,Lewis P 11,,https://catalog.digital-scriptorium.org/entity/Q19583,https://search.digital-scriptorium.org/catalog/DS4264,https://openn.library.upenn.edu/Data/0023/html/lewis_p_011.html,https://catalog.digital-scriptorium.org/entity/Q19582
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 12","manuscript containing Kalila wa-Dimna Leaf, the Story of the Peacock and the Crows",Q87167,,,,,,,,,Q9168,"Kalila wa-Dimna Leaf, the Story of the Peacock and the Crows",Kalila and Demna,https://catalog.digital-scriptorium.org/entity/Q18367,,Q78163033,Q3087288,DS4265,Lewis P 12,Lewis P 12,,https://catalog.digital-scriptorium.org/entity/Q19586,https://search.digital-scriptorium.org/catalog/DS4265,https://openn.library.upenn.edu/Data/0023/html/lewis_p_012.html,https://catalog.digital-scriptorium.org/entity/Q19585
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 13","manuscript containing Kalila wa-Dimna Leaf, the Story of the Lions and the Jackal",Q87167,,,,,,,,,Q9168,"Kalila wa-Dimna Leaf, the Story of the Lions and the Jackal",Kalila and Demna,https://catalog.digital-scriptorium.org/entity/Q18367,,Q78163033,Q3087288,DS4266,Lewis P 13,Lewis P 13,,https://catalog.digital-scriptorium.org/entity/Q19589,https://search.digital-scriptorium.org/catalog/DS4266,https://openn.library.upenn.edu/Data/0023/html/lewis_p_013.html,https://catalog.digital-scriptorium.org/entity/Q19588
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 14","manuscript containing Kalila wa-Dimna Leaf, the Story of the Lion, the Jackal, and the Deer",Q87167,,,,,,,,,Q9168,"Kalila wa-Dimna Leaf, the Story of the Lion, the Jackal, and the Deer",Kalila and Demna,https://catalog.digital-scriptorium.org/entity/Q18367,,Q78163033,Q3087288,DS4267,Lewis P 14,Lewis P 14,,https://catalog.digital-scriptorium.org/entity/Q19592,https://search.digital-scriptorium.org/catalog/DS4267,https://openn.library.upenn.edu/Data/0023/html/lewis_p_014.html,https://catalog.digital-scriptorium.org/entity/Q19591
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 15","manuscript containing Kalila wa-Dimna Leaf, the Story of the Wild Boar, the Deer, the Turtle, and the Crow",Q87167,,,,,,,,,Q9168,"Kalila wa-Dimna Leaf, the Story of the Wild Boar, the Deer, the Turtle, and the Crow",Kalila and Demna,https://catalog.digital-scriptorium.org/entity/Q18367,,Q78163033,Q3087288,DS4268,Lewis P 15,Lewis P 15,,https://catalog.digital-scriptorium.org/entity/Q19595,https://search.digital-scriptorium.org/catalog/DS4268,https://openn.library.upenn.edu/Data/0023/html/lewis_p_015.html,https://catalog.digital-scriptorium.org/entity/Q19594
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 16","manuscript containing Kalila wa-Dimna Leaf, the Story of the Crows and the Pheasants",Q87167,,,,,,,,,Q9168,"Kalila wa-Dimna Leaf, the Story of the Crows and the Pheasants",Kalila and Demna,https://catalog.digital-scriptorium.org/entity/Q18367,,Q78163033,Q3087288,DS4269,Lewis P 16,Lewis P 16,,https://catalog.digital-scriptorium.org/entity/Q19598,https://search.digital-scriptorium.org/catalog/DS4269,https://openn.library.upenn.edu/Data/0023/html/lewis_p_016.html,https://catalog.digital-scriptorium.org/entity/Q19597
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 17","manuscript containing Kalila wa-Dimna Leaf, the Story of the Crow and Other Birds",Q87167,,,,,,,,,Q9168,"Kalila wa-Dimna Leaf, the Story of the Crow and Other Birds",Kalila and Demna,https://catalog.digital-scriptorium.org/entity/Q18367,,Q78163033,Q3087288,DS4270,Lewis P 17,Lewis P 17,,https://catalog.digital-scriptorium.org/entity/Q19601,https://search.digital-scriptorium.org/catalog/DS4270,https://openn.library.upenn.edu/Data/0023/html/lewis_p_017.html,https://catalog.digital-scriptorium.org/entity/Q19600
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 18","manuscript containing Kalila wa-Dimna Leaf, the Story of the Donkey and the Fox",Q87167,,,,,,,,,Q9168,"Kalila wa-Dimna Leaf, the Story of the Donkey and the Fox",Kalila and Demna,https://catalog.digital-scriptorium.org/entity/Q18367,,Q78163033,Q3087288,DS4271,Lewis P 18,Lewis P 18,,https://catalog.digital-scriptorium.org/entity/Q19604,https://search.digital-scriptorium.org/catalog/DS4271,https://openn.library.upenn.edu/Data/0023/html/lewis_p_018.html,https://catalog.digital-scriptorium.org/entity/Q19603
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 19","manuscript containing Kalila wa-Dimna Leaf, the Story of the Monkey and the Tortoise",Q87167,,,,,,,,,Q9168,"Kalila wa-Dimna Leaf, the Story of the Monkey and the Tortoise",Kalila and Demna,https://catalog.digital-scriptorium.org/entity/Q18367,,Q78163033,Q3087288,DS4272,Lewis P 19,Lewis P 19,,https://catalog.digital-scriptorium.org/entity/Q19607,https://search.digital-scriptorium.org/catalog/DS4272,https://openn.library.upenn.edu/Data/0023/html/lewis_p_019.html,https://catalog.digital-scriptorium.org/entity/Q19606
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 20","manuscript containing Kalila wa-Dimna Leaf, the Story of the Squirrel and the Snake",Q87167,,,,,,,,,Q9168,"Kalila wa-Dimna Leaf, the Story of the Squirrel and the Snake",Kalila and Demna,https://catalog.digital-scriptorium.org/entity/Q18367,,Q78163033,Q3087288,DS4273,Lewis P 20,Lewis P 20,,https://catalog.digital-scriptorium.org/entity/Q19610,https://search.digital-scriptorium.org/catalog/DS4273,https://openn.library.upenn.edu/Data/0023/html/lewis_p_020.html,https://catalog.digital-scriptorium.org/entity/Q19609
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 21","manuscript containing Kalila wa-Dimna Leaf, the Story of the Crows and the Lion",Q87167,,,,,,,,,Q9168,"Kalila wa-Dimna Leaf, the Story of the Crows and the Lion",Kalila and Demna,https://catalog.digital-scriptorium.org/entity/Q18367,,Q78163033,Q3087288,DS4274,Lewis P 21,Lewis P 21,,https://catalog.digital-scriptorium.org/entity/Q19613,https://search.digital-scriptorium.org/catalog/DS4274,https://openn.library.upenn.edu/Data/0023/html/lewis_p_021.html,https://catalog.digital-scriptorium.org/entity/Q19612
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 22","manuscript containing Kalila wa-Dimna Leaf, the Story of the King and His Advisors",Q87167,,,,,,,,,Q9168,"Kalila wa-Dimna Leaf, the Story of the King and His Advisors",Kalila and Demna,https://catalog.digital-scriptorium.org/entity/Q18367,,Q78163033,Q3087288,DS4275,Lewis P 22,Lewis P 22,,https://catalog.digital-scriptorium.org/entity/Q19616,https://search.digital-scriptorium.org/catalog/DS4275,https://openn.library.upenn.edu/Data/0023/html/lewis_p_022.html,https://catalog.digital-scriptorium.org/entity/Q19615
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 23","manuscript containing Kalila wa-Dimna Leaf, the Story of the Cat and the Mouse",Q87167,,,,,,,,,Q9168,"Kalila wa-Dimna Leaf, the Story of the Cat and the Mouse",Kalila and Demna,https://catalog.digital-scriptorium.org/entity/Q18367,,Q78163033,Q3087288,DS4276,Lewis P 23,Lewis P 23,,https://catalog.digital-scriptorium.org/entity/Q19619,https://search.digital-scriptorium.org/catalog/DS4276,https://openn.library.upenn.edu/Data/0023/html/lewis_p_023.html,https://catalog.digital-scriptorium.org/entity/Q19618
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 25",manuscript containing Illustration of a Man Carrying a Donkey,Q87167,,,,,,,,,Q9168,Illustration of a Man Carrying a Donkey,Illustration,https://catalog.digital-scriptorium.org/entity/Q18410,,Q78163033,Q3087288,DS4277,Lewis P 25,Lewis P 25,,https://catalog.digital-scriptorium.org/entity/Q19622,https://search.digital-scriptorium.org/catalog/DS4277,https://openn.library.upenn.edu/Data/0023/html/lewis_p_025.html,https://catalog.digital-scriptorium.org/entity/Q19621
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 26",manuscript containing Illustration of Shah Shuja Looking Out His Window onto a Courtyard,Q87167,,,,,,,,,Q9168,Illustration of Shah Shuja Looking Out His Window onto a Courtyard,Illustration,https://catalog.digital-scriptorium.org/entity/Q18410,,Q78163033,Q3087288,DS4278,Lewis P 26,Lewis P 26,,https://catalog.digital-scriptorium.org/entity/Q19625,https://search.digital-scriptorium.org/catalog/DS4278,https://openn.library.upenn.edu/Data/0023/html/lewis_p_026.html,https://catalog.digital-scriptorium.org/entity/Q19624
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 27",manuscript containing Illustration of a Teacher and His Students,Q87167,,,,,,,,,Q9168,Illustration of a Teacher and His Students,Illustration,https://catalog.digital-scriptorium.org/entity/Q18410,,Q78163033,Q3087288,DS4279,Lewis P 27,Lewis P 27,,https://catalog.digital-scriptorium.org/entity/Q19628,https://search.digital-scriptorium.org/catalog/DS4279,https://openn.library.upenn.edu/Data/0023/html/lewis_p_027.html,https://catalog.digital-scriptorium.org/entity/Q19627
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 28",manuscript containing Illustration of a Teacher and His Four Students,Q87167,,,,,,,,,Q9168,Illustration of a Teacher and His Four Students,Illustration,https://catalog.digital-scriptorium.org/entity/Q18410,,Q78163033,Q3087288,DS4280,Lewis P 28,Lewis P 28,,https://catalog.digital-scriptorium.org/entity/Q19631,https://search.digital-scriptorium.org/catalog/DS4280,https://openn.library.upenn.edu/Data/0023/html/lewis_p_028.html,https://catalog.digital-scriptorium.org/entity/Q19630
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 30",manuscript containing Illustration of a Group of Men Seated in a Circle,Q87167,,,,,,,,,Q9168,Illustration of a Group of Men Seated in a Circle,Illustration,https://catalog.digital-scriptorium.org/entity/Q18410,,Q78163033,Q3087288,DS4281,Lewis P 30,Lewis P 30,,https://catalog.digital-scriptorium.org/entity/Q19634,https://search.digital-scriptorium.org/catalog/DS4281,https://openn.library.upenn.edu/Data/0023/html/lewis_p_030.html,https://catalog.digital-scriptorium.org/entity/Q19633
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 31",manuscript containing Illustration of Two Men in Conversation on a Rug,Q87167,,,,,,,,,Q9168,Illustration of Two Men in Conversation on a Rug,Illustration,https://catalog.digital-scriptorium.org/entity/Q18410,,Q78163033,Q3087288,DS4282,Lewis P 31,Lewis P 31,,https://catalog.digital-scriptorium.org/entity/Q19637,https://search.digital-scriptorium.org/catalog/DS4282,https://openn.library.upenn.edu/Data/0023/html/lewis_p_031.html,https://catalog.digital-scriptorium.org/entity/Q19636
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 32",manuscript containing Illustration of Men Watching a Scorpion Attack a Snake,Q87167,,,,,,,,,Q9168,Illustration of Men Watching a Scorpion Attack a Snake,Illustration,https://catalog.digital-scriptorium.org/entity/Q18410,,Q78163033,Q3087288,DS4283,Lewis P 32,Lewis P 32,,https://catalog.digital-scriptorium.org/entity/Q19640,https://search.digital-scriptorium.org/catalog/DS4283,https://openn.library.upenn.edu/Data/0023/html/lewis_p_032.html,https://catalog.digital-scriptorium.org/entity/Q19639
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 38","manuscript containing Leaf from Jami's ""Yusuf and Zulaikha,"" Yusuf and Zulaikha on a Terrace",Q87167,,,,,,,,,Q9168,"Leaf from Jami's ""Yusuf and Zulaikha,"" Yusuf and Zulaikha on a Terrace",Yusuf and Zulaikha,https://catalog.digital-scriptorium.org/entity/Q3708,,Q78163033,Q3087288,DS4284,Lewis P 38,Lewis P 38,,https://catalog.digital-scriptorium.org/entity/Q19643,https://search.digital-scriptorium.org/catalog/DS4284,https://openn.library.upenn.edu/Data/0023/html/lewis_p_038.html,https://catalog.digital-scriptorium.org/entity/Q19642
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 67",manuscript containing Painting of a Couple and Their Attendants in a Domed Alcove,Q87167,,,,,,,,,Q9168,Painting of a Couple and Their Attendants in a Domed Alcove,Painting,https://catalog.digital-scriptorium.org/entity/Q38348,,Q78163033,Q3087288,DS4288,Lewis P 67,Lewis P 67,,https://catalog.digital-scriptorium.org/entity/Q19655,https://search.digital-scriptorium.org/catalog/DS4288,https://openn.library.upenn.edu/Data/0023/html/lewis_p_067.html,https://catalog.digital-scriptorium.org/entity/Q19654
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 71",manuscript containing Drawing of a Couple Entertained in a Garden Pavilion,Q87167,,,,,,,,,Q9168,Drawing of a Couple Entertained in a Garden Pavilion,Drawing,https://catalog.digital-scriptorium.org/entity/Q20466,,Q78163033,Q3087288,DS4289,Lewis P 71,Lewis P 71,,https://catalog.digital-scriptorium.org/entity/Q19658,https://search.digital-scriptorium.org/catalog/DS4289,https://openn.library.upenn.edu/Data/0023/html/lewis_p_071.html,https://catalog.digital-scriptorium.org/entity/Q19657
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 72",manuscript containing Illustration of a Palace Scene,Q87167,,,,,,,,,Q9168,Illustration of a Palace Scene,Illustration,https://catalog.digital-scriptorium.org/entity/Q18410,,Q78163033,Q3087288,DS4290,Lewis P 72,Lewis P 72,,https://catalog.digital-scriptorium.org/entity/Q19661,https://search.digital-scriptorium.org/catalog/DS4290,https://openn.library.upenn.edu/Data/0023/html/lewis_p_072.html,https://catalog.digital-scriptorium.org/entity/Q19660
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 74",manuscript containing Illustration of a Palace Garden,Q87167,,,,,,,,,Q9168,Illustration of a Palace Garden,Illustration,https://catalog.digital-scriptorium.org/entity/Q18410,,Q78163033,Q3087288,DS4291,Lewis P 74,Lewis P 74,,https://catalog.digital-scriptorium.org/entity/Q19664,https://search.digital-scriptorium.org/catalog/DS4291,https://openn.library.upenn.edu/Data/0023/html/lewis_p_074.html,https://catalog.digital-scriptorium.org/entity/Q19663
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 39","manuscript containing Leaf from Jami's ""Yusuf and Zulaikha,"" Yusuf Bring Water to Zulaikha at a Feast",Q87167,,,,,,,,,Q9168,"Leaf from Jami's ""Yusuf and Zulaikha,"" Yusuf Bring Water to Zulaikha at a Feast",Yusuf and Zulaikha,https://catalog.digital-scriptorium.org/entity/Q3708,,Q78163033,Q3087288,DS4285,Lewis P 39,Lewis P 39,,https://catalog.digital-scriptorium.org/entity/Q19646,https://search.digital-scriptorium.org/catalog/DS4285,https://openn.library.upenn.edu/Data/0023/html/lewis_p_039.html,https://catalog.digital-scriptorium.org/entity/Q19645
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 40","manuscript containing Leaf from Jami's ""Yusuf and Zulaikha,"" the Ascension of the Prophet",Q87167,,,,,,,,,Q9168,"Leaf from Jami's ""Yusuf and Zulaikha,"" the Ascension of the Prophet",Yusuf and Zulaikha,https://catalog.digital-scriptorium.org/entity/Q3708,,Q78163033,Q3087288,DS4286,Lewis P 40,Lewis P 40,,https://catalog.digital-scriptorium.org/entity/Q19649,https://search.digital-scriptorium.org/catalog/DS4286,https://openn.library.upenn.edu/Data/0023/html/lewis_p_040.html,https://catalog.digital-scriptorium.org/entity/Q19648
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 41",manuscript containing Portrait of a Young Man Wearing Orange and Green,Q87167,,,,,,,,,Q9168,Portrait of a Young Man Wearing Orange and Green,Portrait,https://catalog.digital-scriptorium.org/entity/Q38393,,Q78163033,Q3087288,DS4287,Lewis P 41,Lewis P 41,,https://catalog.digital-scriptorium.org/entity/Q19652,https://search.digital-scriptorium.org/catalog/DS4287,https://openn.library.upenn.edu/Data/0023/html/lewis_p_041.html,https://catalog.digital-scriptorium.org/entity/Q19651
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 75",manuscript containing Painting of a Group of Men in a Pavilion,Q87167,,,,,,,,,Q9168,Painting of a Group of Men in a Pavilion,Painting,https://catalog.digital-scriptorium.org/entity/Q38348,,Q78163033,Q3087288,DS4292,Lewis P 75,Lewis P 75,,https://catalog.digital-scriptorium.org/entity/Q19667,https://search.digital-scriptorium.org/catalog/DS4292,https://openn.library.upenn.edu/Data/0023/html/lewis_p_075.html,https://catalog.digital-scriptorium.org/entity/Q19666
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 76","manuscript containing Leaf from Sa'di's ""Gulistan,"" a Wise Advisor Appealing to the King to Pardon a Criminal",Q87167,,,,,,,,,Q9168,"Leaf from Sa'di's ""Gulistan,"" a Wise Advisor Appealing to the King to Pardon a Criminal",Gulistan,https://catalog.digital-scriptorium.org/entity/Q3702,,Q78163033,Q3087288,DS4293,Lewis P 76,Lewis P 76,,https://catalog.digital-scriptorium.org/entity/Q19670,https://search.digital-scriptorium.org/catalog/DS4293,https://openn.library.upenn.edu/Data/0023/html/lewis_p_076.html,https://catalog.digital-scriptorium.org/entity/Q19669
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 77","manuscript containing Leaf from Sa'di's ""Gulistan,"" a Judge Delivers His Verdict",Q87167,,,,,,,,,Q9168,"Leaf from Sa'di's ""Gulistan,"" a Judge Delivers His Verdict",Gulistan,https://catalog.digital-scriptorium.org/entity/Q3702,,Q78163033,Q3087288,DS4294,Lewis P 77,Lewis P 77,,https://catalog.digital-scriptorium.org/entity/Q19673,https://search.digital-scriptorium.org/catalog/DS4294,https://openn.library.upenn.edu/Data/0023/html/lewis_p_077.html,https://catalog.digital-scriptorium.org/entity/Q19672
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 78","manuscript containing Leaf from Sa'di's ""Gulistan,"" the Poet and the Robber Chief",Q87167,,,,,,,,,Q9168,"Leaf from Sa'di's ""Gulistan,"" the Poet and the Robber Chief",Gulistan,https://catalog.digital-scriptorium.org/entity/Q3702,,Q78163033,Q3087288,DS4295,Lewis P 78,Lewis P 78,,https://catalog.digital-scriptorium.org/entity/Q19676,https://search.digital-scriptorium.org/catalog/DS4295,https://openn.library.upenn.edu/Data/0023/html/lewis_p_078.html,https://catalog.digital-scriptorium.org/entity/Q19675
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 79","manuscript containing Leaf from the Kulliyat-i Sa'di, a Couple in a Garden with a Musician",Q87167,,,,,,,,,Q9168,"Leaf from the Kulliyat-i Sa'di, a Couple in a Garden with a Musician",Works of Saadi,https://catalog.digital-scriptorium.org/entity/Q18399,,Q78163033,Q3087288,DS4296,Lewis P 79,Lewis P 79,,https://catalog.digital-scriptorium.org/entity/Q19679,https://search.digital-scriptorium.org/catalog/DS4296,https://openn.library.upenn.edu/Data/0023/html/lewis_p_079.html,https://catalog.digital-scriptorium.org/entity/Q19678
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 80","manuscript containing Leaf from Kulliyat-i Sa'di, a King and His Attendants",Q87167,,,,,,,,,Q9168,"Leaf from Kulliyat-i Sa'di, a King and His Attendants",Works of Saadi,https://catalog.digital-scriptorium.org/entity/Q18399,,Q78163033,Q3087288,DS4297,Lewis P 80,Lewis P 80,,https://catalog.digital-scriptorium.org/entity/Q19682,https://search.digital-scriptorium.org/catalog/DS4297,https://openn.library.upenn.edu/Data/0023/html/lewis_p_080.html,https://catalog.digital-scriptorium.org/entity/Q19681
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 113",manuscript containing Portrait of a Prince with Two Attendants; Persian Calligraphy,Q87167,,,,,,,,,Q9168,Portrait of a Prince with Two Attendants; Persian Calligraphy,Portrait|Persian calligraphy,https://catalog.digital-scriptorium.org/entity/Q38393|https://catalog.digital-scriptorium.org/entity/Q18587,,Q78163033,Q3087288,DS4298,Lewis P 113,Lewis P 113,,https://catalog.digital-scriptorium.org/entity/Q19685,https://search.digital-scriptorium.org/catalog/DS4298,https://openn.library.upenn.edu/Data/0023/html/lewis_p_113.html,https://catalog.digital-scriptorium.org/entity/Q19684
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 114",manuscript containing Drawing of Shapur the Great Accepting the Surrendor of Emperor Valerian,Q87167,,,,,,,,,Q9168,Drawing of Shapur the Great Accepting the Surrendor of Emperor Valerian,Drawing,https://catalog.digital-scriptorium.org/entity/Q20466,,Q78163033,Q3087288,DS4299,Lewis P 114,Lewis P 114,,https://catalog.digital-scriptorium.org/entity/Q19688,https://search.digital-scriptorium.org/catalog/DS4299,https://openn.library.upenn.edu/Data/0023/html/lewis_p_114.html,https://catalog.digital-scriptorium.org/entity/Q19687
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 139",manuscript containing Portrait of a Man Holding a Piece of Fruit,Q87167,,,,,,,,,Q9168,Portrait of a Man Holding a Piece of Fruit,Portrait,https://catalog.digital-scriptorium.org/entity/Q38393,,Q78163033,Q3087288,DS4300,Lewis P 139,Lewis P 139,,https://catalog.digital-scriptorium.org/entity/Q19691,https://search.digital-scriptorium.org/catalog/DS4300,https://openn.library.upenn.edu/Data/0023/html/lewis_p_139.html,https://catalog.digital-scriptorium.org/entity/Q19690
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 140",manuscript containing Drawing of a Young Man with a Fur Collar and Hat,Q87167,,,,,,,,,Q9168,Drawing of a Young Man with a Fur Collar and Hat,Drawing,https://catalog.digital-scriptorium.org/entity/Q20466,,Q78163033,Q3087288,DS4301,Lewis P 140,Lewis P 140,,https://catalog.digital-scriptorium.org/entity/Q19694,https://search.digital-scriptorium.org/catalog/DS4301,https://openn.library.upenn.edu/Data/0023/html/lewis_p_140.html,https://catalog.digital-scriptorium.org/entity/Q19693
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 141",manuscript containing Drawing of a Man Standing by a Tree with Wine,Q87167,,,,,,,,,Q9168,Drawing of a Man Standing by a Tree with Wine,Drawing,https://catalog.digital-scriptorium.org/entity/Q20466,,Q78163033,Q3087288,DS4302,Lewis P 141,Lewis P 141,,https://catalog.digital-scriptorium.org/entity/Q19697,https://search.digital-scriptorium.org/catalog/DS4302,https://openn.library.upenn.edu/Data/0023/html/lewis_p_141.html,https://catalog.digital-scriptorium.org/entity/Q19696
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 142",manuscript containing Drawing of a Young Woman Sitting in a Tree,Q87167,,,,,,,,,Q9168,Drawing of a Young Woman Sitting in a Tree,Drawing,https://catalog.digital-scriptorium.org/entity/Q20466,,Q78163033,Q3087288,DS4303,Lewis P 142,Lewis P 142,,https://catalog.digital-scriptorium.org/entity/Q19700,https://search.digital-scriptorium.org/catalog/DS4303,https://openn.library.upenn.edu/Data/0023/html/lewis_p_142.html,https://catalog.digital-scriptorium.org/entity/Q19699
flp-ds-wikidata-no-date.csv,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis P 143",manuscript containing Drawing of a Young Woman Pouring Wine for Her Dog,Q87167,,,,,,,,,Q9168,Drawing of a Young Woman Pouring Wine for Her Dog,Drawing,https://catalog.digital-scriptorium.org/entity/Q20466,,Q78163033,Q3087288,DS4304,Lewis P 143,Lewis P 143,,https://catalog.digital-scriptorium.org/entity/Q19703,https://search.digital-scriptorium.org/catalog/DS4304,https://openn.library.upenn.edu/Data/0023/html/lewis_p_143.html,https://catalog.digital-scriptorium.org/entity/Q19702
