signature,description,instanceOf,materialDS,centuryDS,earliestDate,latestDate,placeDS,scribeWikidata,artistWikidata,scriptNotes,languageWikidata,titleRecord,titleStandard,titleDS,authorWikidata,ownerWikidata,holderWikidata,DSID,institutionalID,shelfmark,iiifURL,record,search,link,dsItemID
"New York City, New York, Fordham University, Gemunde Document 19",manuscript containing Deed,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1385,1399,https://catalog.digital-scriptorium.org/entity/Q131,,,,Q188,Deed,Deed,https://catalog.digital-scriptorium.org/entity/Q1319,,Q72940895,Q130965,DS26261,Gemunde Document 19,Gemunde Document 19,,https://catalog.digital-scriptorium.org/entity/Q100560,https://search.digital-scriptorium.org/catalog/DS26261,https://archive.org/details/GemundeDocument19_3,https://catalog.digital-scriptorium.org/entity/Q100559
"New York City, New York, Fordham University, Gemunde Document 21",manuscript containing Deed,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1440,1460,https://catalog.digital-scriptorium.org/entity/Q131,,,,Q188,Deed,Deed,https://catalog.digital-scriptorium.org/entity/Q1319,,Q72940895,Q130965,DS26262,Gemunde Document 21,Gemunde Document 21,,https://catalog.digital-scriptorium.org/entity/Q100563,https://search.digital-scriptorium.org/catalog/DS26262,https://archive.org/details/GemundeDocument21_3,https://catalog.digital-scriptorium.org/entity/Q100562
"New York City, New York, Fordham University, Gemunde Document 22",manuscript containing Deed,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1375,1399,https://catalog.digital-scriptorium.org/entity/Q131,,,,Q188,Deed,Deed,https://catalog.digital-scriptorium.org/entity/Q1319,,Q72940895,Q130965,DS26263,Gemunde Document 22,Gemunde Document 22,,https://catalog.digital-scriptorium.org/entity/Q100566,https://search.digital-scriptorium.org/catalog/DS26263,https://archive.org/details/GemundeDocument22_3,https://catalog.digital-scriptorium.org/entity/Q100565
"New York City, New York, Fordham University, Gemunde Document 23",manuscript containing Deed,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98,1585,1599,https://catalog.digital-scriptorium.org/entity/Q1243|https://catalog.digital-scriptorium.org/entity/Q4992,,,,Q150,Deed,Deed,https://catalog.digital-scriptorium.org/entity/Q1319,,Q72940895,Q130965,DS26264,Gemunde Document 23,Gemunde Document 23,,https://catalog.digital-scriptorium.org/entity/Q100569,https://search.digital-scriptorium.org/catalog/DS26264,https://archive.org/details/GemundeDocument23_3,https://catalog.digital-scriptorium.org/entity/Q100568
"New York City, New York, Fordham University, Gemunde Document 24",manuscript containing Deed,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1375,1399,https://catalog.digital-scriptorium.org/entity/Q131,,,,Q188,Deed,Deed,https://catalog.digital-scriptorium.org/entity/Q1319,,Q72940895,Q130965,DS26265,Gemunde Document 24,Gemunde Document 24,,https://catalog.digital-scriptorium.org/entity/Q100572,https://search.digital-scriptorium.org/catalog/DS26265,https://archive.org/details/GemundeDocument24_3,https://catalog.digital-scriptorium.org/entity/Q100571
"New York City, New York, Fordham University, Gemunde Document 25",manuscript containing Deed,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1340,1360,https://catalog.digital-scriptorium.org/entity/Q122|https://catalog.digital-scriptorium.org/entity/Q38148,,,,Q150,Deed,Deed,https://catalog.digital-scriptorium.org/entity/Q1319,,Q72940895,Q130965,DS26266,Gemunde Document 25,Gemunde Document 25,,https://catalog.digital-scriptorium.org/entity/Q100575,https://search.digital-scriptorium.org/catalog/DS26266,https://archive.org/details/GemundeDocument25_3,https://catalog.digital-scriptorium.org/entity/Q100574
"New York City, New York, Fordham University, Gemunde Document 26",manuscript containing Deed,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97|https://catalog.digital-scriptorium.org/entity/Q96,1390,1410,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,Deed,Deed,https://catalog.digital-scriptorium.org/entity/Q1319,,Q72940895,Q130965,DS26267,Gemunde Document 26,Gemunde Document 26,,https://catalog.digital-scriptorium.org/entity/Q100578,https://search.digital-scriptorium.org/catalog/DS26267,https://archive.org/details/GemundeDocument26_3,https://catalog.digital-scriptorium.org/entity/Q100577
"New York City, New York, Fordham University, Gemunde Document 27",manuscript containing Deed,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1425,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,Deed,Deed,https://catalog.digital-scriptorium.org/entity/Q1319,,Q72940895,Q130965,DS26268,Gemunde Document 27,Gemunde Document 27,,https://catalog.digital-scriptorium.org/entity/Q100581,https://search.digital-scriptorium.org/catalog/DS26268,https://archive.org/details/GemundeDocument27_3,https://catalog.digital-scriptorium.org/entity/Q100580
"New York City, New York, Fordham University, Gemunde Document 28",manuscript containing Deed,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1350,1375,https://catalog.digital-scriptorium.org/entity/Q1243|https://catalog.digital-scriptorium.org/entity/Q38189,,,,Q397|Q7411,Deed,Deed,https://catalog.digital-scriptorium.org/entity/Q1319,,Q72940895,Q130965,DS26269,Gemunde Document 28,Gemunde Document 28,,https://catalog.digital-scriptorium.org/entity/Q100584,https://search.digital-scriptorium.org/catalog/DS26269,https://archive.org/details/GemundeDocument28_3,https://catalog.digital-scriptorium.org/entity/Q100583
"New York City, New York, Fordham University, MS Item 27",manuscript containing Choirbook,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98|https://catalog.digital-scriptorium.org/entity/Q97,1490,1510,https://catalog.digital-scriptorium.org/entity/Q122,,,,Q397,Choirbook,Choir book,https://catalog.digital-scriptorium.org/entity/Q1449,,Q27940646,Q130965,DS26275,MS Item 27,MS Item 27,,https://catalog.digital-scriptorium.org/entity/Q100602,https://search.digital-scriptorium.org/catalog/DS26275,https://archive.org/details/MSItem27_3,https://catalog.digital-scriptorium.org/entity/Q100601
