row_index,workflow_history,subject_as_recorded,source_authority_uri,authorized_label,structured_value
205,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Manuscripts, Medieval",,"Manuscripts, Medieval",http://id.worldcat.org/fast/1008422
206,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Manuscripts, Medieval--Oregon--Eugene",,"Manuscripts, Medieval;Oregon;Oregon--Eugene",http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1204579;http://id.worldcat.org/fast/1205922
207,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Manuscripts, Persian",,"Manuscripts, Persian",http://id.worldcat.org/fast/1008462
208,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Manuscripts, Persian--New York (State)--New York",,"Manuscripts, Persian;New York (State);New York (State)--New York",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1210280;http://id.worldcat.org/fast/1204333
209,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Manuscripts, Turkish",,"Manuscripts, Turkish",http://id.worldcat.org/fast/1008521
210,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Manuscripts, Turkish--New York (State)--New York",,"Manuscripts, Turkish;New York (State);New York (State)--New York",http://id.worldcat.org/fast/1008521;http://id.worldcat.org/fast/1210280;http://id.worldcat.org/fast/1204333
211,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Manuscripts--Oregon--Eugene,,Manuscripts;Oregon;Oregon--Eugene,http://id.worldcat.org/fast/1424060;http://id.worldcat.org/fast/1204579;http://id.worldcat.org/fast/1205922
212,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Markets--Islamic countries--Handbooks, manuals, etc",,Markets;Islamic countries;Handbooks and manuals,http://id.worldcat.org/fast/1010316;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/1423877
213,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Marriage--Religious aspects--Christianity,,Marriage--Religious aspects--Christianity,http://id.worldcat.org/fast/1010496
214,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Marriage--Religious aspects--Christianity--Early works to 1800,,Marriage--Religious aspects;Christianity;Early works,http://id.worldcat.org/fast/1010485;http://id.worldcat.org/fast/859599;http://id.worldcat.org/fast/1411636
215,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Marriage--Religious aspects--Islam--Early works to 1800,,Marriage--Religious aspects;Islam;Early works,http://id.worldcat.org/fast/1010485;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636
216,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Materia medica, Vegetable--Early works to 1800",,"Materia medica, Vegetable;Early works",http://id.worldcat.org/fast/1011725;http://id.worldcat.org/fast/1411636
217,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Materia medica--Early works to 1800,,Materia medica;Early works,http://id.worldcat.org/fast/1011707;http://id.worldcat.org/fast/1411636
218,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Mathematical recreations--Early works to 1800,,Mathematical recreations;Early works,http://id.worldcat.org/fast/1012120;http://id.worldcat.org/fast/1411636
219,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Mathematics,,Mathematics,http://id.worldcat.org/fast/1012163
220,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Mathematics, Arab--Early works to 1800",,"Mathematics, Arab;Early works",http://id.worldcat.org/fast/1012356;http://id.worldcat.org/fast/1411636
221,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Mathematics, Greek--Translations into Arabic",,"Mathematics, Greek",http://id.worldcat.org/fast/1012363
222,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.035Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Mathematics--Early works to 1800,,Mathematics;Early works,http://id.worldcat.org/fast/1012163;http://id.worldcat.org/fast/1411636
223,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Mecca (Saudi Arabia)--Pictorial works,,Saudi Arabia--Mecca;Pictorial works,http://id.worldcat.org/fast/1204780;http://id.worldcat.org/fast/1423874
224,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.691Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Medea (Greek mythology),,"Medea, consort of Aegeus, King of Athens (Mythological character)",http://id.worldcat.org/fast/1013568
225,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Medicinal plants--Early works to 1800,,Medicinal plants;Early works,http://id.worldcat.org/fast/1014866;http://id.worldcat.org/fast/1411636
226,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Medicine, Greek and Roman",,"Medicine, Greek and Roman",http://id.worldcat.org/fast/1015251
227,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Medicine, Medieval",,"Medicine, Medieval",http://id.worldcat.org/fast/1015277
228,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Medicine, Persian--Early works to 1800",,"Medicine, Persian;Early works",http://id.worldcat.org/fast/1015308;http://id.worldcat.org/fast/1411636
229,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Medicine--Early works to 1800,,Medicine;Early works,http://id.worldcat.org/fast/1014893;http://id.worldcat.org/fast/1411636
230,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Medicine--Formulae, receipts, prescriptions--Early works to 1800",,"Medicine--Formulae, receipts, prescriptions;Early works",http://id.worldcat.org/fast/1014953;http://id.worldcat.org/fast/1411636
231,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Medicine--Turkey--Early works to 1800,,Medicine;Turkey;Early works,http://id.worldcat.org/fast/1014893;http://id.worldcat.org/fast/1208963;http://id.worldcat.org/fast/1411636
232,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Medina (Saudi Arabia)--Pictorial works,,Saudi Arabia--Medina;Pictorial works,http://id.worldcat.org/fast/1213531;http://id.worldcat.org/fast/1423874
233,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Merchants--Italy,,Merchants;Italy,http://id.worldcat.org/fast/1017057;http://id.worldcat.org/fast/1204565
234,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Metaphysics--Early works to 1800,,Metaphysics;Early works,http://id.worldcat.org/fast/1018304;http://id.worldcat.org/fast/1411636
235,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Military art and science--Early works to 1800,,Military art and science;Early works,http://id.worldcat.org/fast/1020874;http://id.worldcat.org/fast/1411636
236,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Military weapons,,Military weapons,http://id.worldcat.org/fast/1021577
237,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Mills and mill-work--Early works to 1800,,Mills and mill-work;Early works,http://id.worldcat.org/fast/1021870;http://id.worldcat.org/fast/1411636
238,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Monastic and religious life,,Monastic and religious life,http://id.worldcat.org/fast/1025101
239,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Moral exhortation--Early works to 1800,,Moral exhortation;Early works,http://id.worldcat.org/fast/1741190;http://id.worldcat.org/fast/1411636
240,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Music theory--Arab countries--Early works to 1800,,Music theory;Arab countries;Early works,http://id.worldcat.org/fast/1030620;http://id.worldcat.org/fast/1240128;http://id.worldcat.org/fast/1411636
241,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Music--Early works to 1800,,Music;Early works,http://id.worldcat.org/fast/1030269;http://id.worldcat.org/fast/1411636
242,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Muslim pilgrims and pilgrimages--Iraq--Karbalāʼ--Early works to 1800,,Muslim pilgrims and pilgrimages;Iraq;Iraq--Karbalāʼ;Early works,http://id.worldcat.org/fast/1030970;http://id.worldcat.org/fast/1205757;http://id.worldcat.org/fast/1232324;http://id.worldcat.org/fast/1411636
243,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Mysticism,,Mysticism,http://id.worldcat.org/fast/1031629
244,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Mysticism--Islam,,Mysticism--Islam,http://id.worldcat.org/fast/1031643
245,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Nativity of Jesus Christ,,Nativity of Jesus Christ,http://id.worldcat.org/fast/1353868
246,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Natural history,,Natural history,http://id.worldcat.org/fast/1034268
247,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Natural history--Pre-Linnean works,,Natural history,http://id.worldcat.org/fast/1034268
248,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Nobility--Spain--Early works to 1800,,Nobility;Spain;Early works,http://id.worldcat.org/fast/1038255;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/1411636
249,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Nola (Italy),,Italy--Nola,http://id.worldcat.org/fast/1217539
250,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Nosairians,,Nosairians,http://id.worldcat.org/fast/1039491
251,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Oregon--Eugene,,Oregon--Eugene,http://id.worldcat.org/fast/1205922
252,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Papacy,,Papacy,http://id.worldcat.org/fast/1052284
253,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Papacy--History--Early works to 1800,,Papacy;History;Early works,http://id.worldcat.org/fast/1052284;http://id.worldcat.org/fast/1411628;http://id.worldcat.org/fast/1411636
254,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Penance (Canon law),,Penance (Canon law),http://id.worldcat.org/fast/1056824
255,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Perfumes--Religious aspects--Islam--Early works to 1800,,Perfumes--Religious aspects;Islam;Early works,http://id.worldcat.org/fast/1057977;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636
256,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Persian language--Glossaries, vocabularies, etc.--Early works to 1800",,"Persian language;Glossaries, vocabularies, etc.;Early works",http://id.worldcat.org/fast/1058466;http://id.worldcat.org/fast/1423786;http://id.worldcat.org/fast/1411636
257,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Persian letters,,Persian letters,http://id.worldcat.org/fast/1058523
258,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Persian literature--747-1500,,Persian literature,http://id.worldcat.org/fast/1058528
259,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Persian poetry,,Persian poetry,http://id.worldcat.org/fast/1058542
260,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Persian poetry--747-1500,,Persian poetry,http://id.worldcat.org/fast/1058542
261,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Persian poetry--747-1500--History and criticism,,"Persian poetry;Criticism, interpretation, etc.",http://id.worldcat.org/fast/1058542;http://id.worldcat.org/fast/1411635
262,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Persian poetry--Early works to 1800,,Persian poetry;Early works,http://id.worldcat.org/fast/1058542;http://id.worldcat.org/fast/1411636
263,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Persian prose literature,,Persian prose literature,http://id.worldcat.org/fast/1058548
264,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Phaedra (Greek mythology) in literature,,Phaedra (Greek mythology) in literature,http://id.worldcat.org/fast/1060016
265,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Philosophy,,Philosophy,http://id.worldcat.org/fast/1060777
266,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Philosophy, Indic",,"Philosophy, Indic",http://id.worldcat.org/fast/1060996
267,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Philosophy, Indic--Early works to 1800",,"Philosophy, Indic;Early works",http://id.worldcat.org/fast/1060996;http://id.worldcat.org/fast/1411636
268,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z","Philosophy, Medieval",,"Philosophy, Medieval",http://id.worldcat.org/fast/1061057
269,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Philosophy--Poetry,,Philosophy;Poetry,http://id.worldcat.org/fast/1060777;http://id.worldcat.org/fast/1423828
270,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Physical sciences--Early works to 1800,,Physical sciences;Early works,http://id.worldcat.org/fast/1062723;http://id.worldcat.org/fast/1411636
271,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Physics--Early works to 1800,,Physics;Early works,http://id.worldcat.org/fast/1063025;http://id.worldcat.org/fast/1411636
272,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Pigments--Early works to 1800,,Pigments;Early works,http://id.worldcat.org/fast/1063994;http://id.worldcat.org/fast/1411636
