row_index,workflow_history,subject_as_recorded,source_authority_uri,authorized_label,structured_value
1090,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.730731900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.363396400Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.897658300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.242927500Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.956251600Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.308973600Z",Lorraine (France)--History--17th century--Economic aspects,,France--Lorraine|History|Seventeenth century|Economics,http://id.worldcat.org/fast/1216150|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/1113663|http://id.worldcat.org/fast/902116
1091,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.730731900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.363396400Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.897658300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.242927500Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.956251600Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.308973600Z",Lorraine (France)--History--18th century--Economic aspects,,France--Lorraine|History|Eighteenth century|Economics,http://id.worldcat.org/fast/1216150|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/904058|http://id.worldcat.org/fast/902116
1092,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.730731900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.363396400Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.897658300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.242927500Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.308973600Z","Love poetry, Latin (Medieval and modern)",,"Love poetry, Latin (Medieval and modern)",http://id.worldcat.org/fast/1002915
1093,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.730731900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.363396400Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.897658300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.242927500Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.308973600Z","Love poetry, Latin (Medieval and modern)--Early works to 1800",,"Love poetry, Latin (Medieval and modern)|Early works",http://id.worldcat.org/fast/1002915|http://id.worldcat.org/fast/1411636
1094,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.730731900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.363396400Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.897658300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.242927500Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.308973600Z",Low German language,,Low German language,http://id.worldcat.org/fast/1003090
1095,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.730731900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.363396400Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.897658300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.242927500Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.308973600Z","Low German language--Glossaries, vocabularies, etc",,"Low German language|Glossaries, vocabularies, etc.",http://id.worldcat.org/fast/1003090|http://id.worldcat.org/fast/1423786
1096,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.730731900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.363396400Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.897658300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.243927600Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.308973600Z",Lucca (Italy)--History--14th century,,Italy--Lucca|History|Fourteenth century,http://id.worldcat.org/fast/1204336|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/933420
1097,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.730731900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.363396400Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.897658300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.243927600Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.308973600Z",Lucca (Italy)--History--15th century,,Italy--Lucca|History|Fifteenth century,http://id.worldcat.org/fast/1204336|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/923962
1098,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.730731900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.363396400Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.897658300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.243927600Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.308973600Z",Lucca (Italy)--Religious life and customs,,Italy--Lucca|Religion,http://id.worldcat.org/fast/1204336|http://id.worldcat.org/fast/1093763
1099,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.730731900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.363396400Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.897658300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.243927600Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.308973600Z",Lucerne (Switzerland)--History--16th century--Sources,,Switzerland--Lucerne|History|Sixteenth century|Sources,http://id.worldcat.org/fast/1202792|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/1119851|http://id.worldcat.org/fast/1423900
1100,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.730731900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.365388300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.897658300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.243927600Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.309972800Z",Lutheran Church,,Lutheran Church,http://id.worldcat.org/fast/1003996
1101,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.730731900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.365388300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.897658300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.243927600Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.309972800Z",Lutheran Church--Controversial literature--Catholic authors,,Lutheran Church--Controversial literature--Catholic authors,http://id.worldcat.org/fast/1004014
1102,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.730731900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.365388300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.897658300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.243927600Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.309972800Z",Lutheran Church--Controversial literature--Catholic authors--Early works to 1800,,Lutheran Church--Controversial literature|Catholic authors|Early works,http://id.worldcat.org/fast/1425854|http://id.worldcat.org/fast/849146|http://id.worldcat.org/fast/1411636
1103,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.730731900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.365388300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.897658300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.243927600Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.309972800Z",Lyon (France)--Church history,,France--Lyon|Church history,http://id.worldcat.org/fast/1214593|http://id.worldcat.org/fast/1411629
1104,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.730731900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.365388300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.897658300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.243927600Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.309972800Z",Lyon (France)--History--15th century,,France--Lyon|History|Fifteenth century,http://id.worldcat.org/fast/1214593|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/923962
1105,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.730731900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.365388300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.897658300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.243927600Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.309972800Z",Magic,,Magic,http://id.worldcat.org/fast/1005468
1106,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.730731900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.365388300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.897658300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.243927600Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.309972800Z",Magic squares,,Magic squares,http://id.worldcat.org/fast/1005506
1107,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.730731900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.365388300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.897658300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.243927600Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.309972800Z",Magic--Early works to 1800,,Magic;Early works,http://id.worldcat.org/fast/1005468;http://id.worldcat.org/fast/1411636
1108,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.731731500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.365388300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.897658300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.243927600Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.309972800Z",Magic--Religious aspects--Christianity,,Magic--Religious aspects--Christianity,http://id.worldcat.org/fast/1005480
1109,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.731731500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.365388300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.897658300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.243927600Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.309972800Z",Magic--Religious aspects--Christianity--Early works to 1800,,Magic--Religious aspects|Christianity|Early works,http://id.worldcat.org/fast/1005478|http://id.worldcat.org/fast/859599|http://id.worldcat.org/fast/1411636
1110,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.731731500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.365388300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.897658300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.243927600Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.309972800Z",Magnificat (Music),,Magnificat (Music),http://id.worldcat.org/fast/1005931
1111,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.731731500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.365388300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.897658300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.243927600Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.309972800Z",Magnificat (Music)--Early works to 1800,,Magnificat (Music)|Early works,http://id.worldcat.org/fast/1005931|http://id.worldcat.org/fast/1411636
1112,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.731731500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.365388300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.897658300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.243927600Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.309972800Z",Maguelonne (France)--History,,France--Maguelonne|History,http://id.worldcat.org/fast/1305766|http://id.worldcat.org/fast/1411628
1113,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.731731500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.365388300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.898659600Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.243927600Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.309972800Z",Mahzorim,,Mahzorim,http://id.worldcat.org/fast/1006018
1114,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.731731500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.365388300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.898659600Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.243927600Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.309972800Z",Mahzorim--Texts,,Mahzorim|Texts,http://id.worldcat.org/fast/1006018|http://id.worldcat.org/fast/1423705
1115,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.731731500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.365388300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.898659600Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.243927600Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.309972800Z",Maine-et-Loire (France)--History--16th century--Economic aspects,,France--Maine-et-Loire|History|Sixteenth century|Economics,http://id.worldcat.org/fast/1202998|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/1119851|http://id.worldcat.org/fast/902116
1116,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.731731500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.365388300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.898659600Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.243927600Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.309972800Z","Mainz (Rhineland-Palatinate, Germany)--Church history",,Germany--Mainz (Rhineland-Palatinate)|Church history,http://id.worldcat.org/fast/1312353|http://id.worldcat.org/fast/1411629
1117,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.731731500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.365388300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.898659600Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.244924500Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.309972800Z",Manichaeism,,Manichaeism,http://id.worldcat.org/fast/1007716
1118,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.731731500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.366390200Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.898659600Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.244924500Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.309972800Z",Manichaeism--Early works to 1800,,Manichaeism|Early works,http://id.worldcat.org/fast/1007716|http://id.worldcat.org/fast/1411636
1119,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.731731500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.366390200Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.898659600Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.244924500Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.309972800Z",Manners and customs,,Manners and customs,http://id.worldcat.org/fast/1007815
1120,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.731731500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.366390200Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.383315900Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.898659600Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.244924500Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.309972800Z",Manresa (Spain)--Social conditions,,Spain--Manresa|Social conditions,http://id.worldcat.org/fast/1209982|http://id.worldcat.org/fast/1919811
1121,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.731731500Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.366390200Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.384313200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.898659600Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.244924500Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.391266300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.957251900Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.309972800Z",Mantua (Italy)--Economic conditions--16th century,,Italy--Mantua|Economic history|Sixteenth century,http://id.worldcat.org/fast/1204700|http://id.worldcat.org/fast/901974|http://id.worldcat.org/fast/1119851
