name_as_recorded,role,name_agr,source_authority_uri,instance_of_add,authorized_label_add,structured_value_add,ds_id_add,ds_qid_add,instance_of,authorized_label,structured_value,ds_qid
"Shaʻrānī, ʻAbd al-Wahhāb ibn Aḥmad, approximately 1493-1565 or 1566",author,شعراني، عبد الوهاب بن احمد، approximately 1493-1565 or 1566,,,,,,,human,Abd Al-Wahhab bin Ahmad Al-Misri Al-Sharani,Q3594808,Q67843
"Fīshī, Manṣūr, active 17th century",scribe,فيشي، منصور، active 17th century,,,,,,,,,,
"Ibn Zaghdān, Muḥammad ibn Aḥmad, 1417 or 1418-1477 or 1478",author,ابن زغدان، محمد بن احمد، 1417 or 1418-1477 or 1478,,human,Muḥammad ibn Aḥmad Ibn Zaghdān,Q138006115,DSNAME9106,Q110559,,,,
"Salṭī, Muḥyī al-Dīn, -approximately 1692",scribe,سلطي، محيي الدين، -approximately 1692,,human,Muḥyī al-Dīn Salṭī,Q138006049,DSNAME9163,Q110616,,,,
"Jīlī, ʻAbd al-Karīm ibn Ibrāhīm, 1365 or 1366-",author,جيلي، عبد الكريم بن ابراهيم، 1365 or 1366-,,human,Abdul Karim Jili,Q317332,DSNAME9075,Q110527,,,,
"Jīzī, Aḥmad ibn Nāṣir, active 17th century",scribe,جيزي، احمد بن ناصر، active 17th century,,,,,,,,,,
"Dīrīnī, ʻAbd al-ʻAzīz, 1215-approximately 1295",author,ديريني، عبد العزيز. 1215-approximately 1295,,,,,,,human,ʻAbd al-ʻAzīz Dīrīnī,Q120599073,Q12360
"Shaʻrānī, ʻAbd al-Wahhāb ibn Aḥmad, approximately 1493-1565 or 1566",author,شعراني، عبد الوهاب بن احمد، approximately 1493-1565 or 1566,,,,,,,human,Abd Al-Wahhab bin Ahmad Al-Misri Al-Sharani,Q3594808,Q67843
"Jazūlī, Muḥammad ibn Sulaymān, 1404-1465",author,جزولي، محمد بن سليمان، 1404-1465,,,,,,,human,Muhammad al-Jazuli,Q1775944,Q18651
"Ibn Bint al-Maylaq, Muḥammad ibn ʻAbd al-Dāʼim, 1330 or 1331-1394 or 1395",author,ابن بنت الميلق، محمد بن عبد الدائم، 1330 or 1331-1394 or 1395,,human,Ibn Bint al-Maylaq,Q57658587,DSNAME9076,Q110528,,,,
"Khanānī, Ḥusayn ibn Aḥmad, active 18th century",scribe,خناني، حسين بن احمد، active 18th century,,,,,,,,,,
"Sibṭ al-Marṣafī, Muḥammad ibn Muḥammad, -approximately 1559",author,سبط المرصفي، محمد بن محمد، -approximately 1559,,human,Muḥammad ibn Muḥammad Sibṭ al-Marṣafī,Q138006050,DSNAME9164,Q110617,,,,
"Bānī, Yūsuf ibn Jirjis, -1724 or 1725",author,,,human,Yūsuf ibn Jirjis Bānī,Q138006051,DSNAME9165,Q110618,,,,
"Shahīd Dihlavī, Shāh Ismāʻīl",author,شهىد دهلوى، شاه اسماعىل,,human,Shāh Ismāʻīl Shahīd Dihlavī,Q138006052,DSNAME9166,Q110619,,,,
"Ṣafadī, Khalīl ibn Aybak, approximately 1297-1363",author,صفدي، خليل بن ايبك، approximately 1297-1363,,,,,,,human,"Ṣafadī, Khalīl ibn Aybak",Q12220160,Q12336
"Raḍī al-Ghazzī, Muḥammad ibn Muḥammad, 1457 or 1458-1528 or 1529",author,رضي الغزي، محمد بن محمد، 1457 or 1458-1528 or 1529,,human,Muḥammad ibn Muḥammad Raḍī al-Ghazzī,Q138006053,DSNAME9167,Q110620,,,,
"Ṣāliḥī, Abū Bakr ibn Sharaf, 1255-1327 or 1328",author,صالحي، ابو بكر بن شرف، 1255-1327 or 1328,,human,Abū Bakr ibn Sharaf Ṣāliḥī,Q138006054,DSNAME9168,Q110621,,,,
"Khādimī, Muḥammad ibn Muṣṭafá, 1701 or 1702-1762 or 1763",author,خادمي، محمد بن مصطفى، 1701 or 1702-1762 or 1763,http://id.loc.gov/authorities/names/nr91027348,,,,,,human,Muḥammad ibn Muṣṭafá Khādimī,Q12178022,Q41064
"Kuraydī, ʻAlī, active 19th century",scribe,كريدي، علي، active 19th century,,,,,,,,,,
"Bā Sūdān, ʻAbd Allāh ibn Aḥmad, 1764-1850",author,با سودان، عبد الله بن احمد، 1764-1850,,human,ʻAbd Allāh ibn Aḥmad Bā Sūdān,Q138006055,DSNAME9169,Q110622,,,,
"Bilkhayr, Saʻīd ibn ʻAbd Allāh, active 19th century",scribe,بلخير، سعيد بن عبد الله، active 19th century,,,,,,,,,,
"Jawharī, Aḥmad ibn al-Ḥasan, -1768",author,جوهري، احمد بن الحسن، -1768,,human,Ahmad al-Jawhari,Q12178531,DSNAME9055,Q110507,,,,
"Ibn al-ʻArabī, 1165-1240",author,ابن العربي، 1165-1240,http://id.loc.gov/authorities/names/n50082069,,,,,,human,Ibn Arabi,Q46420,Q40926
"Abū al-Futūḥ, Muḥammad ibn Khalīl",author,ابو الفتوح، محمد بن خليل,,human,Muḥammad ibn Khalīl Abū al-Futūḥ,Q138006056,DSNAME9170,Q110623,,,,
"Badakhshānī, ʻAlī ibn Maḥmūd, active 15th century-16th century",author,بدخشاني، علي بن محمود، active 15th century-16th century,,human,ʻAlī ibn Maḥmūd Badakhshānī,Q138006057,DSNAME9171,Q110624,,,,
"Qādirī, Muḥammad ibn Muḥammad, active 17th century",scribe,قادري، محمد بن محمد، active 17th century,,,,,,,,,,
"Saʻdī, Shams al-Dīn Muḥammad",author,سعدي، شمس الدين محمد,,,,,,,,,,
"Ṭabasī, Muḥammad ibn Aḥmad, -1089 or 1090",author,طبسي، محمد بن احمد,,human,Muḥammad ibn Aḥmad Ṭabasī,Q138006058,DSNAME9172,Q110625,,,,
