record,recordLabel,dateString,earliestDate,latestDate,languages,genres,subjects
https://catalog.digital-scriptorium.org/entity/Q61621,Hādhā Kitāb Jāmī ... (DS14846),1613,1613,1613,Arabic,,"Early works|Arabic language--Semantics|Manuscripts, Arabic|Kāfiyah (Ibn al-Ḥājib, ʻUthmān ibn ʻUmar)|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q57610,Hāz̲ā Kitāb-i Majmaʻ al-hudá (DS13509),1613,1613,1613,Persian,,"Manuscripts, Persian|Early works|Biographies|Muḥammad, Prophet, -632|New Jersey--Princeton|Prophets, Pre-Islamic|Imams (Shiites)|Alids"
https://catalog.digital-scriptorium.org/entity/Q112183,Kitāb Sharḥ al-Mawāqif (DS29656),1613,1613,1613,Arabic,,"Manuscripts, Arabic|Fourteenth century|Islam--Doctrines|New Jersey--Princeton|Mawāqif fī ʻilm al-kalām (Ījī, ʻAḍud al-Dīn ʻAbd al-Raḥmān ibn Aḥmad)"
https://catalog.digital-scriptorium.org/entity/Q107040,Muḍīʾ al-afkār fī al-ḥikmah (DS28180),1612 or 1613,1612,1613,Arabic,,"Manuscripts, Arabic|Early works|Islamic philosophy|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q8874,Notarial documents (DS1488),1597-1613,1597,1613,Italian,,Italy--Venice|Economic conditions
https://catalog.digital-scriptorium.org/entity/Q102667,al-Ithnā ʻasharīyah al-ṣawmīyah ... [etc. (DS26864),1613,1613,1613,Arabic,,"Manuscripts, Arabic|Early works|Islamic law--Interpretation and construction|Prayer--Islam|Ramadan|Shīʻah|Qurʼan|New Jersey--Princeton|Islam--Rituals|Hermeneutics|Qawāʻid al-aḥkām fī maʻrifat al-ḥalāl wa-al-ḥarām (Ibn al-Muṭahhar al-Ḥillī, al-Ḥasan ibn Yūsuf)|Fasts and feasts--Islam|Ṭabarsī, al-Faḍl ibn al-Ḥasan, -1153|Bayḍāwī, ʻAbd Allāh ibn ʻUmar, -1286?"
https://catalog.digital-scriptorium.org/entity/Q53328,"Breue discorsetto fatto al meglior modo che si puo'intorno alla imitatione, e conformita dell'attioni della beata Vergine Caterina, co[m]parate a quelle del suo, e nostro Redentor Christo Giesu (DS12506)",1614 February 20.,1614,1614,Italian,,"Specimens|Manuscripts, Italian|Biographies|Italy--Naples|Catherine, of Alexandria, Saint|Christian saints|Manuscripts|California--Berkeley|Egypt--Alexandria"
https://catalog.digital-scriptorium.org/entity/Q52878,Copia de una carta de Londres escrito por un sacerdote de los que andan trabajando en la conversion de Ynglaterra a un conocido suyo que esta en el Seminario de Sevilla en que le da cuenta del... (DS12356),1612-1614.,1612,1614,Spanish,,"Specimens|Early works|Catholic Church|England|Seventeenth century|History|Persecution|Manuscripts|Spain--Seville|Spaniards|Martyrs|Martyrdom|Manuscripts, Spanish"
https://catalog.digital-scriptorium.org/entity/Q60721,Gülistan-ı Şemail (DS14546),1614,1614,1614,,,
https://catalog.digital-scriptorium.org/entity/Q60247,Kitab-i Netaic ül-fünun (DS14388),1614,1614,1614,Ottoman Turkish,,"Early works|Manuscripts, Turkish|Turkey|Science|Islamic Empire|New Jersey--Princeton|Encyclopedias and dictionaries, Turkish"
https://catalog.digital-scriptorium.org/entity/Q15507,Kitāb Dalīl al-ṭālib li-nayl al-maṭālib / (DS3064),"17 Jumādá al-Thānī 1023 [July 25, 1614?",1614,1614,Arabic,,"Manuscripts, Arabic|Early works|Islamic law|Hanbalites|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q5606,Ledger of Medici accounts (DS1034),1585-1614.,1585,1614,Italian,,"Italy|Accounting|Sixteenth century|Medici, House of|Archives|Medici, Vincenzo de'"
https://catalog.digital-scriptorium.org/entity/Q74341,Priuilegia iuris patronatus Capelle S[an]cti Petri posita in ecclesia Sancti Laurentij; concessa nobilibus de Portis per Capitulum Generale Fratrus Mino[rum] et confirmata per Sedem Apostolicam (DS18216),1442-1614,1442,1614,Latin|Italian,,"Illumination of books and manuscripts|History|Early works|Sources|Italy--Vicenza|Franciscans|Manuscripts, Latin (Medieval and modern)|Benefices, Ecclesiastical|Tempio francescano di S. Lorenzo (Vicenza, Italy)|Patronage, Ecclesiastical"
https://catalog.digital-scriptorium.org/entity/Q104845,Sharḥ Minhāj al-ṭālibīn (DS27505),1614,1614,1614,Arabic,,"Manuscripts, Arabic|Early works|Islamic law|Minhāj al-ṭālibīn (Nawawī)|New Jersey--Princeton|Shafiites"
https://catalog.digital-scriptorium.org/entity/Q110060,Ḥāshiyah ʻalá Sharḥ al-Mulakhkhaṣ fī al-hayʼah (DS29124),"18 Jumādá al-Awwal 1023 [June 26, 1614?",1614,1614,Arabic,,"Manuscripts, Arabic|Early works|Mulakhkhaṣ fī al-hayʼah (Jaghmīnī, Maḥmūd ibn Muḥammad)|Astronomy, Arab|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q109682,Ḥāshiyat Sayyid Dāwūd bar Sharḥ Maṭāliʻ ... [etc (DS28998),1553-1614,1553,1614,Arabic,,Early works|Logic
https://catalog.digital-scriptorium.org/entity/Q53976,Chronica de las illustrassiones de la cassa de Niebla / (DS12722),1596-1615.,1596,1615,Spanish,,"History|Guzman, Alfonso Perez de, 1256-1309|Spain--Cádiz (Province)|Genealogy|Manuscripts, Spanish|Specimens|Early works|Sixteenth century|Spain|Manuscripts|Medina Sidonia, Alonso Pérez de Guzmán, duque de, 1550-1619|Medina Sidonia, Juan Alonso de Guzmán, Duque de, -1558|Guzman family|Spain--Sanlúcar de Barrameda|Spain--Niebla"
https://catalog.digital-scriptorium.org/entity/Q43395,Derrotero (DS9797),between 1600 and 1615,1600,1615,Spanish,,Early works|Nautical charts|Pilot guides
https://catalog.digital-scriptorium.org/entity/Q54105,"Digresionario poetico de todas las diuersidades de metros asi españoles como italianos. En el qual se trata la antiguedad y origen de la poesía, enseñando aquellas partes q[ue] ha de tener perfeto... (DS12765)",before 1615,1615,1615,Spanish,,"Manuscripts, Spanish|Specimens|Spanish poetry|Spanish poetry--Classical period|Manuscripts|California--Berkeley|1500-1700|Ottava rimas, Spanish|Poets, Spanish|Spain--Alcalá de Henares|Poets, Spanish--Classical period"
https://catalog.digital-scriptorium.org/entity/Q43443,Governance of England ; Declaration upon Certain Writings Sent out of Scotland (DS9813),between 1600 and 1615,1600,1615,English,,Early works|England|Political science|Monarchy|Constitutional law
https://catalog.digital-scriptorium.org/entity/Q955,Histoire de la mort de Henri IV; Missal (DS211),s. XVII(in); 1600-1615,1600,1615,,,
https://catalog.digital-scriptorium.org/entity/Q15501,Kitāb Mukhtaṣar al-Muqniʻ / (DS3062),"24 Muḥarram 1024 [February 23, 1615",1615,1615,Arabic,,"Manuscripts, Arabic|Early works|Islamic law|Hanbalites|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q31021,Kārtikamāhātmya (DS7228),1615.,1615,1615,Sanskrit,,Rites and ceremonies|India|Puja (Hinduism)|Hindu goddesses|Vishnu (Hindu deity)|Vratas|Krishna (Hindu deity)|Hindu cosmology
https://catalog.digital-scriptorium.org/entity/Q77462,Maʼamar Shabatot YY (DS18579),1615.,1615,1615,Hebrew,,Cabala|Early works|Jewish festival-day sermons
https://catalog.digital-scriptorium.org/entity/Q18187,"Note, 1615 October 18, to exchequer official Sir Henry Fanshawe (1569-1616) relating the conviction of one John Neve for manslaughter and requesting the seizure of his goods and chattels and an... (DS3952)",1615 October 18,1615,1615,English,,Law
https://catalog.digital-scriptorium.org/entity/Q43119,Offices (DS9705),between 1600 and 1615,1600,1615,,,
https://catalog.digital-scriptorium.org/entity/Q43383,Portolan chart (DS9793),between 1600 and 1615,1600,1615,Latin,,Early works|Nautical charts
https://catalog.digital-scriptorium.org/entity/Q43455,Psalms in English (DS9817),between 1600 and 1615,1600,1615,,,
https://catalog.digital-scriptorium.org/entity/Q43398,Relacion del comercio de las Indias (DS9798),between 1611 and 1615,1611,1615,Spanish,,Commerce|Spain|New Spain|Shipping
https://catalog.digital-scriptorium.org/entity/Q111337,Risālah fī al-mashrūʻ wa-ghayr al-mashrūʻ] ... [etc (DS29374),"9 Muḥarram 1024 [February 8, 1615",1615,1615,Arabic,,"Manuscripts, Arabic|Early works|Religious life--Islam|Muslim scholars|Muslims--Conduct of life|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q73156,Spanish antiphonary (DS17821),1615,1615,1615,Latin,,"Liturgics|Early works|Catholic Church|Spain|Prayers and devotions|Texts|Gregorian chants|Service books (Music)--Catholic Church|Antiphonaries|Music--Manuscripts|Manuscripts, Latin (Medieval and modern)|Sacred vocal music|Hymns, Latin (Medieval and modern)"
https://catalog.digital-scriptorium.org/entity/Q111088,Tanbīh al-anām fī bayān ʻulūw maqām nabīyinā Muḥammad / (DS29291),"24 Rajab 1024 [August 19, 1615",1615,1615,Arabic,,"Early works|Prayers and devotions|Muḥammad, Prophet, -632|Manuscripts, Arabic|Prayer--Islam|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q43590,"The Psalmes of David metaphrased into verse by the noble, learnead & famous gent. Sr. Philip Sidney Knight (DS9862)",between 1600 and 1615,1600,1615,,,
https://catalog.digital-scriptorium.org/entity/Q43701,Treatise on the government of France under Henry IV (DS9899),between 1600 and 1615,1600,1615,French,,France|History|1589-1610
https://catalog.digital-scriptorium.org/entity/Q91476,"Undated; ""A note of the debts of Sir William Drury"" (DS23250)",1590 circa,1565,1615,,,
https://catalog.digital-scriptorium.org/entity/Q60613,El-risale el-Muhammediye (DS14510),1616,1616,1616,Ottoman Turkish,,"Poetry|Early works|Manuscripts, Turkish|Islam|Muḥammad, Prophet, -632|New Jersey--Princeton|Turkish poetry"
https://catalog.digital-scriptorium.org/entity/Q53340,"Garciae Barrionueuo Hispani marchionis Cusani, baronis Oppidi Fuentes & Valdesaz, aequitis ordinis sancti Iacobi, à consilijs status regni Neapolitani. Panegyricus liber illmo. et excellmo... (DS12510)",1616.,1616,1616,Latin|Spanish,,"Manuscripts, Latin|Specimens|Seventeenth century|Italy--Naples|History|Manuscripts|Laudatory poetry, Latin|Lemos, Pedro Fernández Ruiz de Castro y Osorio, conde de, active 17th century|California--Berkeley"
https://catalog.digital-scriptorium.org/entity/Q63595,Imʻān al-anẓār ... [etc (DS15504),1025 [1616 or 1617,1616,1616,Arabic,,"Manuscripts, Arabic|Early works|Arabic language--Grammar|Arabic language--Morphology|Sufism--Doctrines|Islamic ethics|Dialectic|New Jersey--Princeton|Sufi chants"
